,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other,bidding_zone,source_download_date
2026-02-25 22:00:00+00:00,0.10050796951100163,2155.6734193847487,0.0,78.53681070074828,2751.305580688946,70.27990734633931,1.3581565494839818,0.0,264.9328442420257,0.07510543130786995,3.018409049439015,0.0,1.589731629349914,15.12388682067664,141.85564018742284,SE_3,2026-04-23
2026-02-25 23:00:00+00:00,0.08545188108537138,1741.6872370700598,0.0,66.09004478033671,2538.771062707933,56.6389520427231,1.2509920648958865,0.0,228.92466574976208,0.06490020764026519,1.8933882146692305,0.0,1.4795760045555373,12.763842711351403,115.87488656498712,SE_3,2026-04-23
2026-02-26 00:00:00+00:00,0.10412341499730986,1571.349013647858,0.0,94.54016391557961,2232.012092283674,81.15416769184058,1.7881394120670528,0.0,326.25451397884615,0.09248996958967515,2.699643207451287,0.0,2.1195618030967225,17.638029888187695,114.37306078681162,SE_3,2026-04-23
2026-02-26 01:00:00+00:00,0.11028322801834554,1402.903515778281,0.0,110.72065531733821,2050.6513840001726,94.07589455108935,2.0619861154824375,0.7922426179690336,376.25247294502975,0.1066544542490916,3.1225184553214165,0.0,2.4441645765416826,20.859833676884833,104.04839428362229,SE_3,2026-04-23
2026-02-26 02:00:00+00:00,0.10291932292369653,1261.1521765237264,0.0,116.86871743423153,1881.0990200293834,93.39117324035952,2.115517335349547,1.1423290472089307,383.7951818591249,0.059558941922927065,3.1672408293916114,0.0,2.497132249082935,21.693214572882013,100.06581861441265,SE_3,2026-04-23
2026-02-26 03:00:00+00:00,0.08957298505606968,1176.6905756684491,0.0,125.771612684865,1872.8534461501458,98.75346918786117,2.201547753743377,1.6651898270574506,396.56901261153575,0.0,3.160615669593772,0.0,2.585647574609243,25.944537656242165,96.41477223084122,SE_3,2026-04-23
2026-02-26 04:00:00+00:00,0.07375527258543996,1131.9605687938813,0.0,114.21870405243463,2526.6995919160495,102.97637354489993,2.2595718692287474,1.8479957323559066,340.03531163705867,0.0,2.636080247902371,0.0,2.3553666468652974,24.973718612611133,101.06296167412663,SE_3,2026-04-23
2026-02-26 05:00:00+00:00,0.05385356466547113,1148.8351946852938,0.0,76.92651773456481,3315.2951406759835,87.82912688636054,2.5114794116655212,0.0,228.88180174707142,0.0,1.8067115646673009,0.18947466834833612,1.4498064190696904,17.571772746509392,119.5491198958005,SE_3,2026-04-23
2026-02-26 06:00:00+00:00,0.3079129358160715,1175.3847757753736,0.0,30.425599820097457,4172.600868618743,38.61152985635047,1.3077358721850096,0.8400318288524525,91.61445284095218,0.0,0.7208095867502564,0.03702769741213362,0.7328701693879133,7.275943353151036,132.54044164492853,SE_3,2026-04-23
2026-02-26 07:00:00+00:00,0.16559499388924295,1184.4709014676944,0.0,0.0,4679.90274015672,0.0,0.0,0.0,0.0,0.0,0.0024233413739889213,0.0,0.0,0.0,142.3333400403233,SE_3,2026-04-23
2026-02-26 08:00:00+00:00,1.7210454174826333,1091.1479199487378,0.0,27.542914538850777,4035.5346981184257,36.33345252271983,1.1879220919273359,0.8866378313863188,85.15440765654262,0.0,0.7259850793085609,0.03609396203768531,1.0477331530290293,6.655642752933411,127.55054692661845,SE_3,2026-04-23
2026-02-26 09:00:00+00:00,0.5249799793683344,813.3295425735362,0.0,0.0,3593.6785186732377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9919587738577,SE_3,2026-04-23
2026-02-26 10:00:00+00:00,52.95473785477176,753.1943177108127,123.17183395160637,9.975958205211418,2845.146408944764,0.11176502272835831,0.06466032419121197,0.0,0.0,11.284408534281813,0.0005153130028414588,0.2330523211023273,2.9096363704704356,0.0,89.32770544705694,SE_3,2026-04-23
2026-02-26 11:00:00+00:00,126.8103795416426,772.0075804347005,234.4876530791427,20.595220833301866,2295.505264457349,0.21420958883427793,0.13737354066546084,0.0,0.0,21.51914936576301,0.0008800163905628183,0.44570994949522086,5.238089694168388,0.0,76.2134894985464,SE_3,2026-04-23
2026-02-26 12:00:00+00:00,105.7452697024883,726.2690508761577,194.38041945505103,19.126944875209507,2352.3968634577686,0.18246494833366547,0.13316541260376205,0.0,0.0,15.638011064990938,0.00045663635040185153,0.3767235356027173,4.512511170850709,0.0,74.46311886459192,SE_3,2026-04-23
2026-02-26 13:00:00+00:00,6.303473607981535,562.6872535965929,15.951437521731382,1.4502164722049846,2601.1791629825225,0.0,0.0,0.0,0.0,1.4863770075819425,0.0,0.030548987847770135,0.34650930899877735,0.0,79.81502051453865,SE_3,2026-04-23
2026-02-26 14:00:00+00:00,0.1032144129614723,747.5889586458549,0.0,1.8312098748938783,3644.635066686275,2.0354968455449414,0.07920932046323553,0.07502287298914755,5.525991917062001,0.002489090911327819,0.04436765890856685,0.0,0.06672439173947926,0.3760224339058259,109.16122584849052,SE_3,2026-04-23
2026-02-26 15:00:00+00:00,0.053602011137489976,869.6069084055206,0.0,0.0,4621.806609324504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.1578802588385,SE_3,2026-04-23
2026-02-26 16:00:00+00:00,0.033528333902204034,943.5459905923506,0.0,0.0,5040.30406820456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.3164128691877,SE_3,2026-04-23
2026-02-26 17:00:00+00:00,0.030439940918323617,928.3596115472399,0.0,0.0,4760.694799021203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.06514949063816,SE_3,2026-04-23
2026-02-26 18:00:00+00:00,0.05107889778378165,840.6518742667199,0.0,36.960966370412194,3753.1295201985454,42.78157563485316,1.5611145862075084,0.0,110.09866776580974,0.3797604525118444,0.8634348096664847,0.0,1.3624166343761401,7.322939013478825,114.18665136963473,SE_3,2026-04-23
2026-02-26 19:00:00+00:00,0.0819227639910037,833.6187359151648,0.0,79.77362372941188,3140.392868822139,92.9744346273341,3.4207514061271125,0.3189961910067056,237.82665174191763,0.7253002983457327,1.8232005059932448,0.0,2.957810202669659,15.27291690642054,107.83778688947851,SE_3,2026-04-23
2026-02-26 20:00:00+00:00,0.07400429596350477,773.8214404691757,0.0,63.5578184413936,2916.7238618555302,68.08429829350634,2.824800697151514,0.9345242262803609,190.87182695116581,0.47463793090716905,1.514837878794698,0.0,2.326358171006143,11.866230050558464,105.37536073856647,SE_3,2026-04-23
2026-02-26 21:00:00+00:00,0.058433988956400076,688.180718710066,0.0,43.48014337754945,2658.3243280790775,40.54749003293325,1.6820607573504773,0.0,130.9678746424132,0.31863216718931314,1.039421438598148,0.0,1.5599828748484552,7.767123102667453,94.7237908283501,SE_3,2026-04-23
2026-02-26 22:00:00+00:00,0.03745917938518642,579.7723158042556,0.0,18.736018689765594,2475.6967531580417,15.66432366838909,0.6855343172638713,0.0,57.35050036382793,0.14689537223188784,0.47159274043594424,0.0,0.6721928168898476,3.4034204711434204,87.08799341836941,SE_3,2026-04-23
2026-02-26 23:00:00+00:00,0.022949978848548682,470.04546799264216,0.0,0.0,2030.552891797179,0.0,0.0,0.0,0.0,0.0,0.004854803217962221,0.0,0.0,0.0,79.9738354281123,SE_3,2026-04-23
2026-02-27 00:00:00+00:00,0.020744170541557385,564.1747438099569,0.0,0.0,2080.701572984689,0.0,0.0,0.0,0.0,0.0,0.022673860824492957,0.0,0.0,0.0,88.05526517398793,SE_3,2026-04-23
2026-02-27 01:00:00+00:00,0.014748208274566051,648.5015105181845,0.0,0.0,2122.8915927843577,0.0,0.0,0.0,0.0,0.0,0.03559071748903543,0.0,0.0,0.0,92.38155777169376,SE_3,2026-04-23
2026-02-27 02:00:00+00:00,0.022701860757694474,768.1428793830698,0.0,0.0,2385.1417735606856,0.0,0.0,0.0,0.0,0.0,0.0391505143605749,0.0,0.0,0.0,100.32849468112617,SE_3,2026-04-23
2026-02-27 03:00:00+00:00,0.02302820879891814,941.7930941581698,0.0,0.0,2539.884560823748,0.0,0.0,0.0,0.0,0.0,0.044053964658799925,0.0,0.0,0.0,109.60526284462469,SE_3,2026-04-23
2026-02-27 04:00:00+00:00,0.016306028540812936,1286.9629530903485,0.0,0.0,3116.883711756593,0.0,0.0,0.0,0.0,0.0,0.03993313112035821,0.0,0.0,0.0,131.6220959933957,SE_3,2026-04-23
2026-02-27 05:00:00+00:00,0.017813307489932935,1606.9135663900531,0.0,0.0,3943.209730652237,0.0,0.0,0.0,0.0,0.0,0.03998905763046169,0.0,0.0,0.0,146.5439005925899,SE_3,2026-04-23
2026-02-27 06:00:00+00:00,0.037257528353973536,1770.2555535200172,0.0,0.0,4594.1708037347935,0.0,0.0,0.0,0.0,0.0,0.027026186370758005,0.0,0.0,0.0,155.2843590304643,SE_3,2026-04-23
2026-02-27 07:00:00+00:00,0.179607410185957,1762.3610156166826,0.0,4.0306896381217154e-05,4689.449807763807,0.1287918867112454,0.0,0.0,0.0,0.0,0.003946577763640162,0.0,0.001780913561371519,0.0,155.70000952439227,SE_3,2026-04-23
2026-02-27 08:00:00+00:00,0.7254676049408809,1279.6371474605398,0.0,0.0,3689.1625243534468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.82486058107249,SE_3,2026-04-23
2026-02-27 09:00:00+00:00,1.2213394919838347,1050.5138096813946,0.0,0.0,3387.3714224586342,0.0,0.0,0.0,0.0,0.0,0.0005874648831091078,0.0,0.0,0.0,118.71784090310403,SE_3,2026-04-23
2026-02-27 10:00:00+00:00,1.8280008181913585,917.7058774518844,0.0,0.0,3247.5166614275163,0.0,0.0,0.0,0.0,0.0,0.0011339076177041846,0.0,0.0,0.0,114.42332639479034,SE_3,2026-04-23
2026-02-27 11:00:00+00:00,2.009843268793178,802.7038510189092,0.0,0.0,3119.609529594529,0.0,0.0,0.0,0.0,0.0,0.0032961759225800377,0.0,0.0,0.0,104.79847994184628,SE_3,2026-04-23
2026-02-27 12:00:00+00:00,1.9344179700176114,745.4778215178519,0.0,0.0,3137.131851420751,0.0,0.0,0.0,0.0,0.0,0.0005503714261377371,0.0,0.0,0.0,105.3303587199532,SE_3,2026-04-23
2026-02-27 13:00:00+00:00,1.423020184739655,768.6768429433475,0.0,0.0,3478.102556353187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.97258051872598,SE_3,2026-04-23
2026-02-27 14:00:00+00:00,0.6903966146225324,793.7115261102308,0.0,0.0,3956.1206027801713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.15247449497588,SE_3,2026-04-23
2026-02-27 15:00:00+00:00,0.15663615918357307,1038.720529713507,0.0,0.0,5114.0652801366305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.75755399067887,SE_3,2026-04-23
2026-02-27 16:00:00+00:00,0.05587974427884959,1143.1680222437503,0.0,0.0,5409.569755753724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.93134225824667,SE_3,2026-04-23
2026-02-27 17:00:00+00:00,0.0298071147187474,1167.7216632769782,0.0,0.0,5044.432105683333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.56642392496943,SE_3,2026-04-23
2026-02-27 18:00:00+00:00,0.023818602480399905,1180.252962866837,0.0,0.0,4615.239487020775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.7337315099069,SE_3,2026-04-23
2026-02-27 19:00:00+00:00,0.026588453785163103,1299.8458003351386,0.0,0.0,4327.930925283961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.77168592711377,SE_3,2026-04-23
2026-02-27 20:00:00+00:00,0.04140602133839653,1514.240022437488,0.0,0.0,4425.518645291646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.99992624952756,SE_3,2026-04-23
2026-02-27 21:00:00+00:00,0.04575219488047869,1754.14793613897,0.0,0.0,4163.941112696577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.91519896957192,SE_3,2026-04-23
2026-02-27 22:00:00+00:00,0.040753081845713524,1985.4680949896967,0.0,0.0,3868.848837854542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16731407391413,SE_3,2026-04-23
2026-02-27 23:00:00+00:00,0.042671021354211254,2240.2197543903544,0.0,0.0,3515.7727734574773,0.0,0.0,0.0,0.0,0.0,0.00886670573594,0.0,0.0,0.0,135.1559344250781,SE_3,2026-04-23
2026-02-28 00:00:00+00:00,0.04421482115849167,2447.2897589597305,0.0,0.0,3584.248816825848,0.0,0.0,0.0,0.0,0.0,0.03789841813585001,0.0,0.0,0.0,139.87931097512768,SE_3,2026-04-23
2026-02-28 01:00:00+00:00,0.03634677648609407,2611.5867565872763,0.0,0.0,3599.0888750094737,0.0,0.0,0.0,0.0,0.0,0.0633530405791137,0.0,0.0,0.0,147.09966858618478,SE_3,2026-04-23
2026-02-28 02:00:00+00:00,0.050987638466738476,2635.5420986141858,0.0,0.0,3710.8430674118863,0.0,0.0,0.0,0.0,0.0,0.06536876726504934,0.0,0.0,0.0,157.14847756819654,SE_3,2026-04-23
2026-02-28 03:00:00+00:00,0.049376435743744784,2544.0881595357973,0.0,0.0,3796.9207474621953,0.0,0.0,0.0,0.0,0.0,0.07214821661186452,0.0,0.0,0.0,157.8945683496502,SE_3,2026-04-23
2026-02-28 04:00:00+00:00,0.0349871792171163,2434.1900764243596,0.0,0.0,3830.046042401998,0.0,0.0,0.0,0.0,0.0,0.05784546963896561,0.0,0.0,0.0,168.97104852478606,SE_3,2026-04-23
2026-02-28 05:00:00+00:00,0.041178498185045376,2205.7041505017837,2.684160262362222,4.301792265086565,3663.6553859492437,0.0,0.0,0.0,0.0,1.7882685186435283,0.6051516618910288,0.069752408372573,1.626719218607304,0.0,162.14844071582445,SE_3,2026-04-23
2026-02-28 06:00:00+00:00,0.07963994045608708,1767.8691717254785,0.0,0.0,3093.417525685383,0.0,0.0,0.0,0.0,0.0,0.04237001758254879,0.0,0.0,0.0,146.24129263109998,SE_3,2026-04-23
2026-02-28 07:00:00+00:00,0.6431291977802726,1632.412505907768,0.0,2.161943536459547e-05,3308.2542755336635,0.07032900427695733,0.0,0.0,0.0,0.0,0.006617351418406614,0.0,0.0012079937339935032,0.0,155.41191339192375,SE_3,2026-04-23
2026-02-28 08:00:00+00:00,2.851191298770192,1473.7964370712195,0.0,4.186367152887307e-06,3664.75598601928,0.013557399420067222,0.0,0.0,0.0,0.0,0.007823562194776746,0.0,0.00023666705698074757,0.0,158.099763795692,SE_3,2026-04-23
2026-02-28 09:00:00+00:00,5.641223366306167,1267.8357104508223,0.0,0.0,3769.9353729941977,0.0,0.0,0.0,0.0,0.0,0.00504882759514275,0.0,0.0,0.0,152.05764436107884,SE_3,2026-04-23
2026-02-28 10:00:00+00:00,7.689886775258671,998.672377428627,0.0,0.0,4014.668032265397,0.0,0.0,0.0,0.0,0.0,0.008388433581781526,0.0,0.0,0.0,147.11131509713533,SE_3,2026-04-23
2026-02-28 11:00:00+00:00,8.882719162679832,834.1968601607742,0.0,0.0,4449.836462400591,0.0,0.0,0.0,0.0,0.0,0.01733424888436118,0.0,0.0,0.0,152.8666240270712,SE_3,2026-04-23
2026-02-28 12:00:00+00:00,7.847996726839695,755.3121743319153,0.0,0.0,4495.895927480876,0.0,0.0,0.0,0.0,0.0,0.005097894861400185,0.0,0.0,0.0,151.3138035655073,SE_3,2026-04-23
2026-02-28 13:00:00+00:00,4.768490218141527,734.6125114904111,0.0,0.0,4389.327159404178,0.0,0.0,0.0,0.0,0.0,0.0008141870863775178,0.0,0.0,0.0,145.11602470018212,SE_3,2026-04-23
2026-02-28 14:00:00+00:00,2.2163668135191372,765.9136534179224,0.0,0.0,4613.566835902451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.00314386610745,SE_3,2026-04-23
2026-02-28 15:00:00+00:00,0.42634412053858334,885.8628847007697,0.0,0.0025542441464818325,5093.129725540304,8.198887168041889,0.0,0.0,0.0,0.0,0.004673672778705976,0.0,0.12767455776537248,0.0,166.37225599565394,SE_3,2026-04-23
2026-02-28 16:00:00+00:00,0.10566466723678539,963.3867245530294,0.0,0.0004333327319008001,5075.649433057401,1.3921674939729414,0.0,0.0,0.0,0.0,0.0006355532290120671,0.0,0.018821142766589003,0.0,168.9211201996315,SE_3,2026-04-23
2026-02-28 17:00:00+00:00,0.053566537751540494,979.875131463029,0.0,0.0,4986.687944275096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.73335772412295,SE_3,2026-04-23
2026-02-28 18:00:00+00:00,0.05126825177020432,898.2972640396968,0.0,0.0,4932.981334632638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.47013307589432,SE_3,2026-04-23
2026-02-28 19:00:00+00:00,0.10933605339715947,776.1350566121192,38.8622857508141,9.712161437847472,4748.667442842573,0.0,0.0,0.0,0.0,3.1949622999139464,1.9276091664560913,0.1415481303291891,2.6335480779607017,0.0,169.36604962858962,SE_3,2026-04-23
2026-02-28 20:00:00+00:00,0.07498080321404048,642.2300446236269,10.48059694040324,2.1805623940060315,4554.658392348615,0.0,0.0,0.0,0.0,0.7519789696831698,0.36109504322917146,0.03271674272460472,0.5835873486857219,0.0,161.1710447858121,SE_3,2026-04-23
2026-02-28 21:00:00+00:00,0.06781428950330448,509.31032068907103,0.0,0.0,4458.622754074023,0.0,0.0,0.0,0.0,0.0,0.000847678618791306,0.0,0.0,0.0,162.3732632687841,SE_3,2026-04-23
2026-02-28 22:00:00+00:00,0.06271309051387577,408.7889678108686,0.0,0.0,4313.37759617282,0.0,0.0,0.0,0.0,0.0,0.0008278955843415944,0.0,0.0,0.0,148.74489503021297,SE_3,2026-04-23
2026-02-28 23:00:00+00:00,1.10410734693657,552.6550115341356,237.9311422606082,20.349300679681978,2617.6419913629647,0.0,0.0,0.0,0.0,13.678665658505667,0.08824152513025092,0.7015612561287853,10.190494616831177,0.0,100.05948375907715,SE_3,2026-04-23
2026-03-01 00:00:00+00:00,1.4119047704550223,609.7296972626943,226.7569257655397,20.298796065854834,2591.278244575287,0.0,0.0,0.0,0.0,12.845130177433505,0.011595349519862025,0.343648609025027,9.384076815132165,0.0,98.86498060905905,SE_3,2026-04-23
2026-03-01 01:00:00+00:00,0.1019822537062944,356.94262539377405,12.113057516954262,1.072612237310106,2572.6181014542844,0.0,0.0,0.0,0.0,0.6863978204173553,0.03877421389904039,0.01818976235855291,0.5186492843020432,0.0,101.51461006299313,SE_3,2026-04-23
2026-03-01 02:00:00+00:00,0.03724739248419834,391.10137469727863,0.0,0.0,2763.031064392505,0.0,0.0,0.0,0.0,0.0,0.04504335835298404,0.0,0.0,0.0,110.21027015937864,SE_3,2026-04-23
2026-03-01 03:00:00+00:00,0.03881004455657058,453.9301598644993,0.0,0.0,2781.6339284297374,0.0,0.0,0.0,0.0,0.0,0.048439604484140725,0.0,0.0,0.0,63.123662056723184,SE_3,2026-04-23
2026-03-01 04:00:00+00:00,0.025688020176383587,503.41144597983765,0.0,0.0,2677.6820722323137,0.0,0.0,0.0,0.0,0.0,0.03480312410993905,0.0,0.0,0.0,60.37099064356213,SE_3,2026-04-23
2026-03-01 05:00:00+00:00,0.02224565491431923,571.0240145950552,0.0,0.0,2938.11174367452,0.0,0.0,0.0,0.0,0.0,0.03284593343053846,0.0,0.0,0.0,65.10915014207968,SE_3,2026-04-23
2026-03-01 06:00:00+00:00,0.04216448028560896,595.4085593668419,0.0,0.0,3145.588384249317,0.0,0.0,0.0,0.0,0.0,0.01636233563322138,0.0,0.0,0.0,68.59452956792138,SE_3,2026-04-23
2026-03-01 07:00:00+00:00,0.12811180268551053,462.6171479635941,0.0,0.0,2689.6160991498737,0.0,0.0,0.0,0.0,0.0,0.0037999263508414144,0.0,0.0,0.0,58.68484115749632,SE_3,2026-04-23
2026-03-01 08:00:00+00:00,107.6983011647481,692.7755462796522,141.18897569463704,9.898407708469795,1330.8734482772068,0.0,0.0,0.0,0.0,11.66018714875461,0.00031632217639512486,0.3046144455820777,6.649082053861115,0.0,56.976120904912,SE_3,2026-04-23
2026-03-01 09:00:00+00:00,117.48023973615622,641.8657592203958,121.03234740589558,5.758316693333516,931.6611720796413,0.0,0.0,0.0,0.0,9.015767596888978,0.002302404386396538,0.20964692362975879,5.164221142932775,0.0,55.26022679673942,SE_3,2026-04-23
2026-03-01 10:00:00+00:00,112.4023489531654,627.6726982131505,91.93111213097406,7.809292376607587,893.0880976087064,0.0,0.0,0.0,0.0,7.856879598280214,0.0013468574611860311,0.20149916384627162,4.498492577156988,0.0,54.3132325206516,SE_3,2026-04-23
2026-03-01 11:00:00+00:00,168.70930685309628,578.6491032690278,109.5745295934953,9.369290453202172,927.6307814500394,0.0,0.0,0.0,0.0,9.843185558875525,0.025475116842450126,0.24772585374519193,5.044931088415569,0.0,46.38067076326024,SE_3,2026-04-23
2026-03-01 12:00:00+00:00,219.9546878799278,511.7430995897729,112.87790356538335,10.301273305461466,772.9126649300513,0.0,0.0,0.0,0.0,10.831960051908277,0.02240279068795889,0.27265323280903164,5.494684168665375,0.0,38.388670485332526,SE_3,2026-04-23
2026-03-01 13:00:00+00:00,90.9436178872021,471.56645884614875,51.727817430343826,4.267155698960551,1006.3423895723829,0.0,0.0,0.0,0.0,4.378734095690314,0.0,0.11111764572404459,2.5011186982361107,0.0,42.9615901253114,SE_3,2026-04-23
2026-03-01 14:00:00+00:00,6.545919396828198,362.94699989953745,8.442061632078408,0.7183213550188622,1772.1883827568151,0.0,0.0,0.0,0.0,0.7189041004750706,0.013772518531788035,0.018206096489684444,0.430238949236176,0.0,48.35219329498911,SE_3,2026-04-23
2026-03-01 15:00:00+00:00,0.05527567169950809,666.6412283371479,0.0,0.0,3426.96985913348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.30863685767254,SE_3,2026-04-23
2026-03-01 16:00:00+00:00,0.03331350793489262,927.6622703455294,0.0,0.0,4425.119408439726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1100077068093,SE_3,2026-04-23
2026-03-01 17:00:00+00:00,0.028700634646882113,1069.76488032868,0.0,0.0,4330.973019259357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.13339977731576,SE_3,2026-04-23
2026-03-01 18:00:00+00:00,0.029793959697741526,1249.8444449225108,0.0,0.0,4358.234509129563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.96625198822844,SE_3,2026-04-23
2026-03-01 19:00:00+00:00,0.03724509351321568,1369.8762962601063,0.0,0.0,4264.423713846923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.71274479945727,SE_3,2026-04-23
2026-03-01 20:00:00+00:00,0.04959183981344247,1566.67717418515,0.0,0.0,4400.956106814068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1171271609686,SE_3,2026-04-23
2026-03-01 21:00:00+00:00,0.05054531860195888,1610.2220281885131,0.0,0.0,4232.950346286933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.1770802059514,SE_3,2026-04-23
2026-03-01 22:00:00+00:00,0.04539698126495613,1543.3260203165744,0.0,0.0,3959.770238240595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.2083444615657,SE_3,2026-04-23
2026-03-01 23:00:00+00:00,0.041703112105823475,1577.1716648546221,0.0,0.0,4238.984374002083,0.0,0.0,0.0,0.0,0.0,0.005189720617613587,0.0,0.0,0.0,141.7970683105718,SE_3,2026-04-23
2026-03-02 00:00:00+00:00,0.041199037740228206,1612.7509765489606,0.0,0.0,4423.650025586002,0.0,0.0,0.0,0.0,0.0,0.028116878836932993,0.0,0.0,0.0,146.0796819484611,SE_3,2026-04-23
2026-03-02 01:00:00+00:00,0.031648545696628005,1517.495485960738,0.0,0.0,4592.597984943922,0.0,0.0,0.0,0.0,0.0,0.05528480134347677,0.0,0.0,0.0,154.24459574830018,SE_3,2026-04-23
2026-03-02 02:00:00+00:00,0.04699557895763121,1437.4230782664854,0.0,0.0,4856.6012437547415,0.0,0.0,0.0,0.0,0.0,0.06604784069721142,0.0,0.0,0.0,176.2626345591177,SE_3,2026-04-23
2026-03-02 03:00:00+00:00,0.04587213396573719,1280.565217704817,0.0,0.005692895137416367,5222.940756163991,18.384686788084576,0.0,0.0,0.0,0.0,0.07672500552635715,0.0,0.3124538474933637,0.0,183.8935954609858,SE_3,2026-04-23
2026-03-02 04:00:00+00:00,0.02756942153533797,1014.785142874162,0.0,0.14821340269628522,5856.007946836766,482.54586475206753,0.0,0.0,0.0,0.0,0.27251800631388523,0.0,8.427380852806339,0.0,190.9353638536527,SE_3,2026-04-23
2026-03-02 05:00:00+00:00,0.030630654953660772,777.3521559390356,0.0,0.27597894790140703,6370.664620534466,894.535366326489,0.0,0.0,0.0,0.0,0.44972254618082336,0.0,15.533065483875516,0.0,193.65845956709796,SE_3,2026-04-23
2026-03-02 06:00:00+00:00,4.271372257764791,667.7258235841632,318.27503396368644,91.86414634305349,6191.63592590229,930.3022286499436,0.0,0.0,0.0,36.21490636525831,9.513085361708951,1.1626818881920793,34.57309077891877,0.0,188.53670490501923,SE_3,2026-04-23
2026-03-02 07:00:00+00:00,29.81829032600109,501.9202654507096,267.8926267270715,71.195109903241,5869.808982236846,842.4241854459972,0.0,0.0,0.0,28.441709927877977,8.106723055174491,1.0986134485084742,28.53051432150118,0.0,177.21297915707154,SE_3,2026-04-23
2026-03-02 08:00:00+00:00,122.92809595932968,418.7597041154047,302.7607092027181,76.66771101070086,5565.047734057931,707.1127508215151,0.0,0.0,0.0,21.95025969590511,9.830743688571637,0.954365047921113,29.710601185288304,0.0,165.30232521471393,SE_3,2026-04-23
2026-03-02 09:00:00+00:00,188.77445766253322,376.4883731871138,255.56726182402716,45.13720118892874,5448.250774039132,552.7034138971098,0.0,0.0,0.0,18.054616500489093,5.356025470411222,0.6195881690972211,24.678819655447178,0.0,169.71946840571022,SE_3,2026-04-23
2026-03-02 10:00:00+00:00,212.96243887513472,395.25098111263907,215.06042714292255,30.985705143787065,5350.537838344111,420.64512399924286,0.0,0.0,0.0,16.125668091437685,3.6559503278027212,1.1604362378979831,21.057053777275037,0.0,167.75837694774916,SE_3,2026-04-23
2026-03-02 11:00:00+00:00,269.44009558528046,435.58267705702076,229.94982512849154,34.955567201689746,5391.788270063592,403.66986293556363,0.0,0.0,0.0,17.08732575906903,4.118425652997385,0.5832560627808367,22.035143883893646,0.0,159.41455066962195,SE_3,2026-04-23
2026-03-02 12:00:00+00:00,257.90358722055873,505.9653189913647,226.82191936996992,37.87949446649047,5146.580220305909,154.29872839692436,0.0,0.0,0.0,16.46295699127069,4.9728375615447895,0.45740324175364555,18.139542281911048,0.0,156.06799117230213,SE_3,2026-04-23
2026-03-02 13:00:00+00:00,219.68991911599898,761.5573061400705,210.2838841548029,27.39711088163908,5237.801174238444,218.81381875041052,0.0,0.0,0.0,14.850214220713452,3.0673394812257366,0.4069257935299348,17.17598216626452,0.0,155.90632505690132,SE_3,2026-04-23
2026-03-02 14:00:00+00:00,122.00335862473354,1128.8072522638117,193.3682436492011,29.79908143887782,5401.636006481355,384.42488478380767,0.0,0.0,0.0,13.0054026888887,4.914065664597702,0.364164127705379,18.33963249639486,0.0,157.5879077806262,SE_3,2026-04-23
2026-03-02 15:00:00+00:00,16.466952578457395,1810.578262395538,59.08119120568568,12.940830711884152,5879.5324783535625,733.4082501763202,0.0,0.0,0.0,6.0070963131124415,3.313342643107757,0.16235749242865305,13.513993104764483,0.0,170.1952450251382,SE_3,2026-04-23
