,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Other,bidding_zone,source_download_date
2026-01-01 13:00:00+00:00,5.818012325858408,9.689460572919632,2.3641800454447943,74.65976142386107,43.71429338717961,0.0,0.0,0.1040620090803943,370.2293317596766,0.0,5.385076770179809,0.0,2.035821705799684,ME,2026-04-23
2026-01-01 14:00:00+00:00,1.606114837428941,15.857703517816866,2.241465710178726,109.46526002346077,62.828140743868225,0.0,0.0,0.09627936355159866,342.12005851882964,0.0,5.028152809319844,0.0,1.7568244755454878,ME,2026-04-23
2026-01-01 15:00:00+00:00,0.013619011589916429,18.13044638096205,1.4441570656007525,69.82240258623655,36.773285993089644,0.0,0.0,0.04993637582969358,200.31658757375936,0.0,3.3566893957206676,0.0,1.0928756172113803,ME,2026-04-23
2026-01-01 16:00:00+00:00,0.0,17.34097886809407,1.3561608203583349,70.15759049198306,37.294576081199516,0.0,0.0,0.04534674004241347,181.70117609460658,0.0,3.0692060671267574,0.0,1.0349648365892554,ME,2026-04-23
2026-01-01 17:00:00+00:00,0.0,17.591190894741963,1.2600193512833167,70.92315108930376,34.11126870508727,0.0,0.0,0.046491048492012646,180.15160254899484,0.0,2.9286936273071684,0.0,0.9875827347896267,ME,2026-04-23
2026-01-01 18:00:00+00:00,0.0,13.658091592697547,0.9326156520247233,65.81646378596142,24.787744072667348,0.0,0.0,0.04593424389852172,154.93676117951773,0.0,2.1106564756349,0.0,0.7117329975978152,ME,2026-04-23
2026-01-01 19:00:00+00:00,0.0,15.288249543140603,1.036653828707369,60.65082753029844,28.031151254402086,0.0,0.0,0.04570241495715399,164.7534009292338,0.0,2.381502038922334,0.0,0.8125124603382081,ME,2026-04-23
2026-01-01 20:00:00+00:00,0.0,24.679002507913527,1.536832537296609,67.39747454637201,32.37020900069605,0.0,0.0,0.057236385988235376,228.83646989741152,0.0,3.884771135944206,0.0,1.2380039883778238,ME,2026-04-23
2026-01-01 21:00:00+00:00,0.0,33.7013686376366,1.8960453428597503,67.33982064491508,34.68687071209439,0.0,0.0,0.06884182407937416,291.7824262173974,0.0,4.907411475637001,0.0,1.6172151453803751,ME,2026-04-23
2026-01-01 22:00:00+00:00,0.0,45.00118924454155,2.262242123249967,78.13922657678343,32.61777859975115,0.0,0.0,0.10865703714614977,369.5814595769445,0.0,5.467085131187421,0.0,1.822361710395807,ME,2026-04-23
2026-01-01 23:00:00+00:00,0.0,26.76738969349226,0.6866830018860892,75.56193601312552,22.3148047031211,0.0,0.0,0.12031719989062073,244.50082137461908,0.0,4.509837012387019,0.0,0.5382110014782862,ME,2026-04-23
2026-01-02 00:00:00+00:00,0.0,23.484265880042706,0.6588563717511671,47.002903866727806,21.14245230166536,0.0,0.0,0.13449488002445362,277.45258825283497,0.0,4.593693036376192,0.0,0.5307454105773289,ME,2026-04-23
2026-01-02 01:00:00+00:00,0.0,22.782367228403785,0.5007789357988849,31.522663734882986,13.678171513188023,0.0,0.0,0.11103083608188052,229.20728196627144,0.0,3.7558420184916366,0.0,0.441863766881369,ME,2026-04-23
2026-01-02 02:00:00+00:00,0.0,21.921387742260528,0.3490085927718168,26.73129738157965,10.163018221836758,0.0,0.0,0.11024248615516963,212.31278030182617,0.0,2.114581473852772,0.0,0.2976837997171378,ME,2026-04-23
2026-01-02 03:00:00+00:00,0.0,22.73431935931791,0.34510438459545045,26.497021966996137,9.61860763369221,0.0,0.0,0.10895971649979719,209.4182980005685,0.0,2.0016054306536124,0.0,0.27608350767636036,ME,2026-04-23
2026-01-02 04:00:00+00:00,0.0,22.91326550386946,0.35554754194840565,44.42063847421619,8.91751718978312,0.0,0.0,0.09640941611332869,189.88679964530806,0.0,2.1332852516904337,0.0,0.2765369770709821,ME,2026-04-23
2026-01-02 05:00:00+00:00,0.0,23.440754117675212,0.3580142806532575,62.29002946954814,9.140615124205613,0.0,0.0,0.09454813359528488,187.76077973186028,0.0,2.628847717939634,0.0,0.28641142452260604,ME,2026-04-23
2026-01-02 06:00:00+00:00,0.0,19.22521621641854,0.3580572338477616,59.67327902993654,9.795311433649687,0.0,0.0,0.06934538407725768,145.0242788655616,0.0,2.576022876849174,0.0,0.27848895965937015,ME,2026-04-23
2026-01-02 07:00:00+00:00,0.08857759080911402,19.88606577178224,0.49326168058394326,78.67432573832454,12.737291590299286,0.0,0.0,0.06389203271477077,145.3237944991752,0.0,3.3995061769974466,0.0,0.3332849193134752,ME,2026-04-23
2026-01-02 08:00:00+00:00,0.33995997331554373,21.34622320572083,0.4925650491340767,99.65240160106738,14.596815694560979,0.0,0.0,0.07191460973982655,160.74597543792595,0.0,3.4080176372519904,0.0,0.3461267912834053,ME,2026-04-23
2026-01-02 09:00:00+00:00,0.9335572803558657,25.008576023082554,0.7822398892654967,104.31247826685998,20.366444791853947,0.0,0.0,0.07361383572698584,184.77980230482692,0.0,5.125729800713386,0.0,0.6175578073148658,ME,2026-04-23
2026-01-02 10:00:00+00:00,2.6437137797810686,23.337911620870862,0.8005426004370529,95.35787588538311,22.16979664251018,0.0,0.0,0.07171603348358016,184.71173722349855,0.0,5.235981332588293,0.0,0.6707248814472606,ME,2026-04-23
2026-01-02 11:00:00+00:00,2.409847175160777,24.235781593897592,0.8708863858097302,95.23990042182422,23.437191919834248,0.0,0.0,0.07728372864947099,201.20922961619434,0.0,5.766680122253619,0.0,0.7531990363759828,ME,2026-04-23
2026-01-02 12:00:00+00:00,0.9951761860260567,18.15487142913599,0.4394495771782447,80.75745560991697,21.157125038491543,0.0,0.0,0.06863284041559012,153.06609390420198,0.0,2.9811309154524164,0.0,0.38006449918118457,ME,2026-04-23
2026-01-02 13:00:00+00:00,0.5330018174816055,19.734533359371568,0.4352865385402702,81.45222861080894,21.170304448658367,0.0,0.0,0.0677805779456377,151.30103985449585,0.0,2.929360759365602,0.0,0.3764640333321256,ME,2026-04-23
2026-01-02 14:00:00+00:00,0.12637689483292652,10.11192669335595,0.41576634680438146,36.82954195811367,13.6047901483365,0.0,0.0,0.030385701489883968,84.83600468993188,0.0,2.6856258617904643,0.0,0.35958170534432987,ME,2026-04-23
2026-01-02 15:00:00+00:00,0.0,9.107514762920033,0.206610001174885,65.26220380850313,14.929573948865414,0.0,0.0,0.04658031968423667,95.95099066385585,0.0,1.317836764250618,0.0,0.1786897307458465,ME,2026-04-23
2026-01-02 16:00:00+00:00,0.0,7.582976622031351,0.14558853619252313,66.35516282865377,11.419825052209848,0.0,0.0,0.04348047841277128,86.39449847612707,0.0,0.9325535966926481,0.0,0.12591440968002,ME,2026-04-23
2026-01-02 17:00:00+00:00,0.0,8.893744700212977,0.1472103636095981,65.65029227978229,10.51779261339494,0.0,0.0,0.045232815964523276,84.66353212158131,0.0,0.9548780342244202,0.0,0.1273170712299227,ME,2026-04-23
2026-01-02 18:00:00+00:00,0.0,8.463551519213397,0.15039206941519842,61.981808032049365,9.449768705675009,0.0,0.0,0.043056513315601085,85.74080380920768,0.0,1.0405505343321835,0.0,0.13006881679152293,ME,2026-04-23
2026-01-02 19:00:00+00:00,0.0,12.69064325767314,0.5053395267017308,80.14104063102562,18.435241808106248,0.0,0.0,0.05780025866563743,138.15453395430578,0.0,3.578350162050094,0.0,0.4370504014717672,ME,2026-04-23
2026-01-02 20:00:00+00:00,0.0,12.524747129662511,0.6545638691801035,65.12067365358816,22.252828867865823,0.0,0.0,0.05331383177034042,143.06890711757603,0.0,4.7765471534764306,0.0,0.5484183768806272,ME,2026-04-23
2026-01-02 21:00:00+00:00,0.0,17.576155709966425,0.6173939567477156,99.5460095732709,28.408033405780785,0.0,0.0,0.09348561435266503,200.85314273221044,0.0,4.388502989855383,0.0,0.5172760178156536,ME,2026-04-23
2026-01-02 22:00:00+00:00,0.0,21.699891675457607,0.9004744750502015,80.9343155101138,24.590869484116727,0.0,0.0,0.11228117929262857,262.972103391131,0.0,6.108624141556772,0.0,0.6814401432812336,ME,2026-04-23
2026-01-02 23:00:00+00:00,0.0,23.134011035403717,1.4604206975080811,39.07796966481983,31.90912359818357,0.0,0.0,0.11194938897402647,311.94769796782566,0.0,10.222944882556568,0.0,1.1358827647285077,ME,2026-04-23
2026-01-03 00:00:00+00:00,0.0,17.189990190313967,1.493325827033958,19.815127490893506,24.172196627885526,0.0,0.0,0.08862224126848081,270.06097399859357,0.0,9.968958899388856,0.0,1.210804724622128,ME,2026-04-23
2026-01-03 01:00:00+00:00,0.0,20.85784637405827,1.305658769544039,13.741897347817357,16.844948815997903,0.0,0.0,0.08195222056166492,241.01615118108367,0.0,7.057614970508318,0.0,1.0939303204287896,ME,2026-04-23
2026-01-03 02:00:00+00:00,0.0,23.858400874511375,1.473511508402605,11.156842605171022,16.79923419813767,0.0,0.0,0.07094971450029268,235.60086887205023,0.0,7.805628530997583,0.0,1.2345636962292097,ME,2026-04-23
2026-01-03 03:00:00+00:00,0.0,20.181527042719,1.2461553055159589,10.616959881893727,17.183222014382256,0.0,0.0,0.06741899766248,216.58690505332262,0.0,7.014074148189826,0.0,1.103737556314135,ME,2026-04-23
2026-01-03 04:00:00+00:00,0.0,25.435312237889836,1.280064121682844,13.372693961408935,16.20526209046203,0.0,0.0,0.06849808315506323,223.56800087176285,0.0,7.936397554433632,0.0,1.1337710792048046,ME,2026-04-23
2026-01-03 05:00:00+00:00,0.0,24.608050531362082,1.215672642399563,35.91924659615013,24.038458746361847,0.0,0.0,0.08101116665285794,240.44594786238812,0.0,8.644783234841338,0.0,1.046829219844068,ME,2026-04-23
2026-01-03 06:00:00+00:00,0.09261356789974697,20.011475228155298,1.1909161245106317,54.248776961079656,25.375168549384107,0.0,0.0,0.06680322930473552,211.6800388772852,0.0,8.30422594929035,0.0,1.029981513090276,ME,2026-04-23
2026-01-03 07:00:00+00:00,0.570959351027246,14.014959086967544,1.6072349011517413,61.47112247597212,36.942658563598954,0.0,0.0,0.05722599418040736,216.23928221317038,0.0,10.743096444540587,0.0,1.35346096939094,ME,2026-04-23
2026-01-03 08:00:00+00:00,1.407350657417952,10.110161140402484,1.425848601684358,92.22219001276872,50.15955969402484,0.0,0.0,0.07167063533146976,228.62033138053116,0.0,9.903867314402163,0.0,1.0790205634368115,ME,2026-04-23
2026-01-03 09:00:00+00:00,1.686097294674269,6.472080392455903,1.27962395685629,91.8292490598083,48.47234058644038,0.0,0.0,0.06850256783533502,212.300958799743,0.0,8.853614404194872,0.0,1.0375329379915865,ME,2026-04-23
2026-01-03 10:00:00+00:00,2.2295534734065687,5.155310716106898,1.8849832903339632,88.75845938468514,53.911827007092384,0.0,0.0,0.06774886245158082,250.65632329469935,0.0,12.748439621469172,0.0,1.5873543497549165,ME,2026-04-23
2026-01-03 11:00:00+00:00,2.6498309635429473,10.238697145782073,1.9023308267762817,82.03547884164504,47.08473115579676,0.0,0.0,0.06587150417846875,253.16431337475558,0.0,13.213487094094713,0.0,1.6452590934281355,ME,2026-04-23
2026-01-03 12:00:00+00:00,3.587169413430012,9.932563093021981,1.5438579222753661,89.98808866784249,37.869433757145444,0.0,0.0,0.07658197680296969,242.02697479939985,0.0,10.72355367634511,0.0,1.2517766937367834,ME,2026-04-23
2026-01-03 13:00:00+00:00,1.488862373635705,7.022149027648444,1.767405865556534,84.5235172897213,44.523539370344224,0.0,0.0,0.07214751590305178,249.98857661979582,0.0,12.276305606703493,0.0,1.3374963306914311,ME,2026-04-23
2026-01-03 14:00:00+00:00,1.8722581677186365,22.422876212959864,0.7555877758150646,36.60592061013345,29.3210915253681,0.0,0.0,0.20466034865892208,107.39242545491837,0.0,13.031221831127498,0.0,3.3939580733000767,ME,2026-04-23
2026-01-03 15:00:00+00:00,0.1736162090735575,18.416751604319288,0.07459929974423704,2.7901528154211466,6.70643402867533,0.0,0.0,0.9707488387771587,8.092768986288704,0.0,18.011044081984295,0.0,2.763884135716288,ME,2026-04-23
2026-01-03 16:00:00+00:00,0.0,8.577854625402273,0.8847455127837536,23.301968991042287,39.97713728915132,0.0,0.0,1.0016522611488072,83.18124263099106,0.0,13.394878206030185,0.0,1.6805204834503225,ME,2026-04-23
2026-01-03 17:00:00+00:00,0.0,9.147671594006177,1.0968930738063296,13.587841371134783,43.308474056709315,0.0,0.0,0.7631917645960075,88.46921144110283,0.0,14.798418396080736,0.0,1.8282983025638013,ME,2026-04-23
2026-01-03 18:00:00+00:00,0.0,5.769881122212842,1.175318058711745,11.21378959131584,40.9098712398813,0.0,0.0,0.09248256708803847,91.39357136704906,0.0,11.107539687576779,0.0,1.3375463661644231,ME,2026-04-23
2026-01-03 19:00:00+00:00,0.0,13.320515398770095,0.48846260437330025,29.91662997697943,18.74077520830926,0.0,0.0,0.025249006027879724,68.09154516010852,0.0,12.707959897836169,0.0,1.7088627475953506,ME,2026-04-23
