,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SUD_GR,GR_IT_SUD,IT_SUD_IT_CSUD_net_export,IT_SUD_IT_CALA_net_export,IT_SUD_GR_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 16:00:00+00:00,1864.75,0.0,0.0,1071.0,500.0,0.0,1864.75,-1071.0,500.0,1293.75,None,IT_SUD,2026-04-23
2026-01-23 17:00:00+00:00,1573.0,0.0,0.0,663.75,500.0,91.0,1573.0,-663.75,409.0,1318.25,None,IT_SUD,2026-04-23
2026-01-23 18:00:00+00:00,1675.75,0.0,0.0,574.5,500.0,0.0,1675.75,-574.5,500.0,1601.25,None,IT_SUD,2026-04-23
2026-01-23 19:00:00+00:00,1815.5,0.0,0.0,509.0,500.0,9.0,1815.5,-509.0,491.0,1797.5,None,IT_SUD,2026-04-23
2026-01-23 20:00:00+00:00,2655.5,0.0,0.0,822.5,500.0,283.0,2655.5,-822.5,217.0,2050.0,None,IT_SUD,2026-04-23
2026-01-23 21:00:00+00:00,3801.5,0.0,0.0,1255.0,0.0,470.0,3801.5,-1255.0,-470.0,2076.5,None,IT_SUD,2026-04-23
2026-01-23 22:00:00+00:00,3708.0,0.0,0.0,1403.5,0.0,500.0,3708.0,-1403.5,-500.0,1804.5,None,IT_SUD,2026-04-23
2026-01-23 23:00:00+00:00,3093.5,0.0,0.0,709.75,36.0,500.0,3093.5,-709.75,-464.0,1919.75,None,IT_SUD,2026-04-23
2026-01-24 00:00:00+00:00,3020.25,0.0,0.0,670.25,0.0,500.0,3020.25,-670.25,-500.0,1850.0,None,IT_SUD,2026-04-23
2026-01-24 01:00:00+00:00,3039.25,0.0,0.0,605.5,0.0,500.0,3039.25,-605.5,-500.0,1933.75,None,IT_SUD,2026-04-23
2026-01-24 02:00:00+00:00,3119.75,0.0,0.0,730.0,0.0,500.0,3119.75,-730.0,-500.0,1889.75,None,IT_SUD,2026-04-23
2026-01-24 03:00:00+00:00,3104.75,0.0,0.0,716.5,0.0,500.0,3104.75,-716.5,-500.0,1888.25,None,IT_SUD,2026-04-23
2026-01-24 04:00:00+00:00,2879.5,0.0,0.0,594.25,0.0,501.0,2879.5,-594.25,-501.0,1784.25,None,IT_SUD,2026-04-23
2026-01-24 05:00:00+00:00,3377.75,0.0,0.0,1225.25,204.0,362.0,3377.75,-1225.25,-158.0,1994.5,None,IT_SUD,2026-04-23
2026-01-24 06:00:00+00:00,3269.5,0.0,0.0,1152.5,157.0,251.0,3269.5,-1152.5,-94.0,2023.0,None,IT_SUD,2026-04-23
2026-01-24 07:00:00+00:00,3654.5,0.0,0.0,1103.5,2.0,269.0,3654.5,-1103.5,-267.0,2284.0,None,IT_SUD,2026-04-23
2026-01-24 08:00:00+00:00,4605.5,0.0,0.0,1346.5,131.0,631.0,4605.5,-1346.5,-500.0,2759.0,None,IT_SUD,2026-04-23
2026-01-24 09:00:00+00:00,5119.0,0.0,0.0,1245.75,74.0,574.0,5119.0,-1245.75,-500.0,3373.25,None,IT_SUD,2026-04-23
2026-01-24 10:00:00+00:00,4524.75,0.0,0.0,899.75,144.0,136.0,4524.75,-899.75,8.0,3633.0,None,IT_SUD,2026-04-23
2026-01-24 11:00:00+00:00,4281.0,0.0,0.0,712.5,308.0,221.0,4281.0,-712.5,87.0,3655.5,None,IT_SUD,2026-04-23
2026-01-24 12:00:00+00:00,4248.0,0.0,0.0,804.5,412.0,223.0,4248.0,-804.5,189.0,3632.5,None,IT_SUD,2026-04-23
2026-01-24 13:00:00+00:00,4114.0,0.0,0.0,927.25,485.0,148.0,4114.0,-927.25,337.0,3523.75,None,IT_SUD,2026-04-23
2026-01-24 14:00:00+00:00,3745.0,0.0,0.0,1087.5,666.0,166.0,3745.0,-1087.5,500.0,3157.5,None,IT_SUD,2026-04-23
2026-01-24 15:00:00+00:00,3953.75,0.0,0.0,1743.0,131.0,37.0,3953.75,-1743.0,94.0,2304.75,None,IT_SUD,2026-04-23
2026-01-24 16:00:00+00:00,4058.25,0.0,0.0,1819.5,265.0,495.0,4058.25,-1819.5,-230.0,2008.75,None,IT_SUD,2026-04-23
2026-01-24 17:00:00+00:00,3619.25,0.0,0.0,1652.25,234.0,338.0,3619.25,-1652.25,-104.0,1863.0,None,IT_SUD,2026-04-23
2026-01-24 18:00:00+00:00,3900.5,0.0,0.0,1672.75,175.0,594.0,3900.5,-1672.75,-419.0,1808.75,None,IT_SUD,2026-04-23
2026-01-24 19:00:00+00:00,3732.75,0.0,0.0,1465.75,96.0,500.0,3732.75,-1465.75,-404.0,1863.0,None,IT_SUD,2026-04-23
2026-01-24 20:00:00+00:00,3496.0,0.0,0.0,1231.75,21.0,502.0,3496.0,-1231.75,-481.0,1783.25,None,IT_SUD,2026-04-23
2026-01-24 21:00:00+00:00,3474.25,0.0,0.0,1111.5,0.0,500.0,3474.25,-1111.5,-500.0,1862.75,None,IT_SUD,2026-04-23
2026-01-24 22:00:00+00:00,2915.0,0.0,0.0,788.0,0.0,500.0,2915.0,-788.0,-500.0,1627.0,None,IT_SUD,2026-04-23
2026-01-24 23:00:00+00:00,2532.25,0.0,0.0,991.25,0.0,500.0,2532.25,-991.25,-500.0,1041.0,None,IT_SUD,2026-04-23
2026-01-25 00:00:00+00:00,2127.5,0.0,0.0,736.5,0.0,500.0,2127.5,-736.5,-500.0,891.0,None,IT_SUD,2026-04-23
2026-01-25 01:00:00+00:00,2307.25,0.0,0.0,660.5,0.0,500.0,2307.25,-660.5,-500.0,1146.75,None,IT_SUD,2026-04-23
2026-01-25 02:00:00+00:00,2451.75,0.0,0.0,599.0,0.0,500.0,2451.75,-599.0,-500.0,1352.75,None,IT_SUD,2026-04-23
2026-01-25 03:00:00+00:00,2577.5,0.0,0.0,459.0,0.0,500.0,2577.5,-459.0,-500.0,1618.5,None,IT_SUD,2026-04-23
2026-01-25 04:00:00+00:00,2739.5,0.0,0.0,262.0,0.0,500.0,2739.5,-262.0,-500.0,1977.5,None,IT_SUD,2026-04-23
2026-01-25 05:00:00+00:00,2963.0,0.0,9.75,57.25,0.0,500.0,2963.0,-47.5,-500.0,2415.5,None,IT_SUD,2026-04-23
2026-01-25 06:00:00+00:00,3379.0,0.0,0.0,376.25,0.0,500.0,3379.0,-376.25,-500.0,2502.75,None,IT_SUD,2026-04-23
2026-01-25 07:00:00+00:00,3239.75,0.0,0.0,230.0,0.0,500.0,3239.75,-230.0,-500.0,2509.75,None,IT_SUD,2026-04-23
2026-01-25 08:00:00+00:00,3335.0,0.0,0.0,278.0,0.0,500.0,3335.0,-278.0,-500.0,2557.0,None,IT_SUD,2026-04-23
2026-01-25 09:00:00+00:00,3794.25,0.0,0.0,366.0,9.0,500.0,3794.25,-366.0,-491.0,2937.25,None,IT_SUD,2026-04-23
2026-01-25 10:00:00+00:00,3940.5,0.0,0.0,422.25,0.0,500.0,3940.5,-422.25,-500.0,3018.25,None,IT_SUD,2026-04-23
2026-01-25 11:00:00+00:00,3858.75,0.0,0.0,166.25,0.0,500.0,3858.75,-166.25,-500.0,3192.5,None,IT_SUD,2026-04-23
2026-01-25 12:00:00+00:00,4345.75,0.0,0.0,421.75,156.0,500.0,4345.75,-421.75,-344.0,3580.0,None,IT_SUD,2026-04-23
2026-01-25 13:00:00+00:00,4338.25,0.0,0.0,618.75,118.0,500.0,4338.25,-618.75,-382.0,3337.5,None,IT_SUD,2026-04-23
2026-01-25 14:00:00+00:00,4064.0,0.0,0.0,747.5,135.0,417.0,4064.0,-747.5,-282.0,3034.5,None,IT_SUD,2026-04-23
2026-01-25 15:00:00+00:00,3831.75,0.0,0.0,1113.25,0.0,398.0,3831.75,-1113.25,-398.0,2320.5,None,IT_SUD,2026-04-23
2026-01-25 16:00:00+00:00,3432.75,0.0,0.0,1178.75,0.0,500.0,3432.75,-1178.75,-500.0,1754.0,None,IT_SUD,2026-04-23
2026-01-25 17:00:00+00:00,2991.75,0.0,0.0,1036.25,0.0,500.0,2991.75,-1036.25,-500.0,1455.5,None,IT_SUD,2026-04-23
2026-01-25 18:00:00+00:00,2720.0,0.0,0.0,893.25,0.0,500.0,2720.0,-893.25,-500.0,1326.75,None,IT_SUD,2026-04-23
2026-01-25 19:00:00+00:00,2842.25,0.0,0.0,843.0,0.0,500.0,2842.25,-843.0,-500.0,1499.25,None,IT_SUD,2026-04-23
2026-01-25 20:00:00+00:00,3173.25,0.0,0.0,935.0,0.0,500.0,3173.25,-935.0,-500.0,1738.25,None,IT_SUD,2026-04-23
2026-01-25 21:00:00+00:00,3408.0,0.0,0.0,918.75,0.0,500.0,3408.0,-918.75,-500.0,1989.25,None,IT_SUD,2026-04-23
2026-01-25 22:00:00+00:00,3169.0,0.0,0.0,422.0,0.0,500.0,3169.0,-422.0,-500.0,2247.0,None,IT_SUD,2026-04-23
2026-01-25 23:00:00+00:00,2735.25,0.0,0.0,538.5,0.0,500.0,2735.25,-538.5,-500.0,1696.75,None,IT_SUD,2026-04-23
2026-01-26 00:00:00+00:00,2541.25,0.0,0.0,333.25,0.0,500.0,2541.25,-333.25,-500.0,1708.0,None,IT_SUD,2026-04-23
2026-01-26 01:00:00+00:00,2947.25,0.0,0.0,699.0,0.0,500.0,2947.25,-699.0,-500.0,1748.25,None,IT_SUD,2026-04-23
2026-01-26 02:00:00+00:00,2925.0,0.0,0.0,790.75,0.0,500.0,2925.0,-790.75,-500.0,1634.25,None,IT_SUD,2026-04-23
2026-01-26 03:00:00+00:00,2549.75,0.0,0.0,572.0,0.0,500.0,2549.75,-572.0,-500.0,1477.75,None,IT_SUD,2026-04-23
2026-01-26 04:00:00+00:00,2682.25,0.0,0.0,812.0,0.0,500.0,2682.25,-812.0,-500.0,1370.25,None,IT_SUD,2026-04-23
2026-01-26 05:00:00+00:00,4252.0,0.0,0.0,1841.25,0.0,500.0,4252.0,-1841.25,-500.0,1910.75,None,IT_SUD,2026-04-23
2026-01-26 06:00:00+00:00,4105.25,0.0,0.0,1802.5,0.0,500.0,4105.25,-1802.5,-500.0,1802.75,None,IT_SUD,2026-04-23
2026-01-26 07:00:00+00:00,4185.5,0.0,0.0,1730.75,2.0,502.0,4185.5,-1730.75,-500.0,1954.75,None,IT_SUD,2026-04-23
2026-01-26 08:00:00+00:00,4177.75,0.0,0.0,1604.0,1.0,501.0,4177.75,-1604.0,-500.0,2073.75,None,IT_SUD,2026-04-23
2026-01-26 09:00:00+00:00,4367.0,0.0,0.0,1742.75,72.0,548.0,4367.0,-1742.75,-476.0,2148.25,None,IT_SUD,2026-04-23
2026-01-26 10:00:00+00:00,4460.75,0.0,0.0,1857.5,163.0,512.0,4460.75,-1857.5,-349.0,2254.25,None,IT_SUD,2026-04-23
2026-01-26 11:00:00+00:00,4578.5,0.0,0.0,1395.75,0.0,500.0,4578.5,-1395.75,-500.0,2682.75,None,IT_SUD,2026-04-23
2026-01-26 12:00:00+00:00,4756.0,0.0,0.0,1339.5,107.0,518.0,4756.0,-1339.5,-411.0,3005.5,None,IT_SUD,2026-04-23
2026-01-26 13:00:00+00:00,4632.5,0.0,0.0,1561.5,197.0,500.0,4632.5,-1561.5,-303.0,2768.0,None,IT_SUD,2026-04-23
2026-01-26 14:00:00+00:00,3924.5,0.0,0.0,1251.75,318.0,462.0,3924.5,-1251.75,-144.0,2528.75,None,IT_SUD,2026-04-23
2026-01-26 15:00:00+00:00,4042.0,0.0,0.0,1319.0,230.0,656.0,4042.0,-1319.0,-426.0,2297.0,None,IT_SUD,2026-04-23
2026-01-26 16:00:00+00:00,3464.25,0.0,0.0,1006.5,92.0,585.0,3464.25,-1006.5,-493.0,1964.75,None,IT_SUD,2026-04-23
2026-01-26 17:00:00+00:00,3214.75,0.0,0.0,687.75,0.0,500.0,3214.75,-687.75,-500.0,2027.0,None,IT_SUD,2026-04-23
2026-01-26 18:00:00+00:00,3378.75,0.0,0.0,729.0,0.0,500.0,3378.75,-729.0,-500.0,2149.75,None,IT_SUD,2026-04-23
2026-01-26 19:00:00+00:00,3597.75,0.0,0.0,717.75,0.0,500.0,3597.75,-717.75,-500.0,2380.0,None,IT_SUD,2026-04-23
2026-01-26 20:00:00+00:00,4124.5,0.0,0.0,964.25,0.0,500.0,4124.5,-964.25,-500.0,2660.25,None,IT_SUD,2026-04-23
2026-01-26 21:00:00+00:00,4209.75,0.0,0.0,808.5,0.0,500.0,4209.75,-808.5,-500.0,2901.25,None,IT_SUD,2026-04-23
2026-01-26 22:00:00+00:00,3373.5,0.0,2.75,184.5,0.0,500.0,3373.5,-181.75,-500.0,2691.75,None,IT_SUD,2026-04-23
2026-01-26 23:00:00+00:00,3699.5,0.0,0.0,586.0,0.0,500.0,3699.5,-586.0,-500.0,2613.5,None,IT_SUD,2026-04-23
2026-01-27 00:00:00+00:00,3953.75,0.0,0.0,823.0,0.0,500.0,3953.75,-823.0,-500.0,2630.75,None,IT_SUD,2026-04-23
2026-01-27 01:00:00+00:00,3810.25,0.0,0.0,783.5,0.0,500.0,3810.25,-783.5,-500.0,2526.75,None,IT_SUD,2026-04-23
2026-01-27 02:00:00+00:00,3695.75,0.0,0.0,820.75,0.0,500.0,3695.75,-820.75,-500.0,2375.0,None,IT_SUD,2026-04-23
2026-01-27 03:00:00+00:00,3339.5,0.0,0.0,746.25,0.0,500.0,3339.5,-746.25,-500.0,2093.25,None,IT_SUD,2026-04-23
2026-01-27 04:00:00+00:00,3499.75,0.0,0.0,939.5,0.0,500.0,3499.75,-939.5,-500.0,2060.25,None,IT_SUD,2026-04-23
2026-01-27 05:00:00+00:00,4640.5,0.0,0.0,1792.25,40.0,539.0,4640.5,-1792.25,-499.0,2349.25,None,IT_SUD,2026-04-23
2026-01-27 06:00:00+00:00,3965.5,0.0,0.0,1883.75,55.0,365.0,3965.5,-1883.75,-310.0,1771.75,None,IT_SUD,2026-04-23
2026-01-27 07:00:00+00:00,4455.0,0.0,0.0,1771.0,127.0,627.0,4455.0,-1771.0,-500.0,2184.0,None,IT_SUD,2026-04-23
2026-01-27 08:00:00+00:00,4772.5,0.0,0.0,1622.75,282.0,354.0,4772.5,-1622.75,-72.0,3077.75,None,IT_SUD,2026-04-23
2026-01-27 09:00:00+00:00,5334.5,0.0,0.0,1521.75,47.0,414.0,5334.5,-1521.75,-367.0,3445.75,None,IT_SUD,2026-04-23
2026-01-27 10:00:00+00:00,5546.75,0.0,0.0,1908.25,179.0,578.0,5546.75,-1908.25,-399.0,3239.5,None,IT_SUD,2026-04-23
2026-01-27 11:00:00+00:00,5163.5,0.0,0.0,1396.5,58.0,558.0,5163.5,-1396.5,-500.0,3267.0,None,IT_SUD,2026-04-23
2026-01-27 12:00:00+00:00,4973.25,0.0,0.0,1233.0,55.0,553.0,4973.25,-1233.0,-498.0,3242.25,None,IT_SUD,2026-04-23
2026-01-27 13:00:00+00:00,5202.25,0.0,0.0,1615.75,298.0,570.0,5202.25,-1615.75,-272.0,3314.5,None,IT_SUD,2026-04-23
2026-01-27 14:00:00+00:00,4883.0,0.0,0.0,1329.5,232.0,447.0,4883.0,-1329.5,-215.0,3338.5,None,IT_SUD,2026-04-23
2026-01-27 15:00:00+00:00,4375.5,0.0,0.0,1454.0,291.0,290.0,4375.5,-1454.0,1.0,2922.5,None,IT_SUD,2026-04-23
2026-01-27 16:00:00+00:00,3530.0,0.0,0.0,906.75,500.0,43.0,3530.0,-906.75,457.0,3080.25,None,IT_SUD,2026-04-23
2026-01-27 17:00:00+00:00,3435.0,0.0,0.0,610.0,500.0,24.0,3435.0,-610.0,476.0,3301.0,None,IT_SUD,2026-04-23
2026-01-27 18:00:00+00:00,3584.25,0.0,0.0,607.0,500.0,75.0,3584.25,-607.0,425.0,3402.25,None,IT_SUD,2026-04-23
2026-01-27 19:00:00+00:00,4308.75,0.0,0.0,870.75,288.0,290.0,4308.75,-870.75,-2.0,3436.0,None,IT_SUD,2026-04-23
2026-01-27 20:00:00+00:00,5006.75,0.0,0.0,799.25,0.0,500.0,5006.75,-799.25,-500.0,3707.5,None,IT_SUD,2026-04-23
2026-01-27 21:00:00+00:00,4636.75,0.0,0.0,498.75,0.0,500.0,4636.75,-498.75,-500.0,3638.0,None,IT_SUD,2026-04-23
2026-01-27 22:00:00+00:00,3693.75,0.0,44.0,110.5,0.0,500.0,3693.75,-66.5,-500.0,3127.25,None,IT_SUD,2026-04-23
2026-01-27 23:00:00+00:00,2815.25,0.0,0.0,399.75,0.0,500.0,2815.25,-399.75,-500.0,1915.5,None,IT_SUD,2026-04-23
2026-01-28 00:00:00+00:00,3183.5,0.0,0.0,720.25,0.0,500.0,3183.5,-720.25,-500.0,1963.25,None,IT_SUD,2026-04-23
2026-01-28 01:00:00+00:00,3343.5,0.0,0.0,945.5,0.0,500.0,3343.5,-945.5,-500.0,1898.0,None,IT_SUD,2026-04-23
2026-01-28 02:00:00+00:00,3296.0,0.0,0.0,1070.0,0.0,500.0,3296.0,-1070.0,-500.0,1726.0,None,IT_SUD,2026-04-23
2026-01-28 03:00:00+00:00,3385.75,0.0,0.0,1048.75,0.0,500.0,3385.75,-1048.75,-500.0,1837.0,None,IT_SUD,2026-04-23
2026-01-28 04:00:00+00:00,3351.25,0.0,0.0,870.75,0.0,500.0,3351.25,-870.75,-500.0,1980.5,None,IT_SUD,2026-04-23
2026-01-28 05:00:00+00:00,3772.25,0.0,0.0,912.5,11.0,511.0,3772.25,-912.5,-500.0,2359.75,None,IT_SUD,2026-04-23
2026-01-28 06:00:00+00:00,3771.0,0.0,0.0,959.0,10.0,510.0,3771.0,-959.0,-500.0,2312.0,None,IT_SUD,2026-04-23
2026-01-28 07:00:00+00:00,4207.0,0.0,0.0,1212.0,0.0,500.0,4207.0,-1212.0,-500.0,2495.0,None,IT_SUD,2026-04-23
2026-01-28 08:00:00+00:00,4420.75,0.0,0.0,1187.75,0.0,500.0,4420.75,-1187.75,-500.0,2733.0,None,IT_SUD,2026-04-23
2026-01-28 09:00:00+00:00,4599.5,0.0,0.0,1264.75,0.0,500.0,4599.5,-1264.75,-500.0,2834.75,None,IT_SUD,2026-04-23
2026-01-28 10:00:00+00:00,4600.0,0.0,0.0,1276.5,11.0,500.0,4600.0,-1276.5,-489.0,2834.5,None,IT_SUD,2026-04-23
2026-01-28 11:00:00+00:00,4364.5,0.0,0.0,1153.75,0.0,500.0,4364.5,-1153.75,-500.0,2710.75,None,IT_SUD,2026-04-23
2026-01-28 12:00:00+00:00,4380.0,0.0,0.0,1169.5,0.0,500.0,4380.0,-1169.5,-500.0,2710.5,None,IT_SUD,2026-04-23
2026-01-28 13:00:00+00:00,4868.25,0.0,0.0,1271.25,67.0,500.0,4868.25,-1271.25,-433.0,3164.0,None,IT_SUD,2026-04-23
2026-01-28 14:00:00+00:00,4695.5,0.0,0.0,1119.25,0.0,500.0,4695.5,-1119.25,-500.0,3076.25,None,IT_SUD,2026-04-23
2026-01-28 15:00:00+00:00,4697.75,0.0,0.0,912.25,0.0,501.0,4697.75,-912.25,-501.0,3284.5,None,IT_SUD,2026-04-23
2026-01-28 16:00:00+00:00,5130.25,0.0,0.0,849.75,0.0,500.0,5130.25,-849.75,-500.0,3780.5,None,IT_SUD,2026-04-23
2026-01-28 17:00:00+00:00,4902.0,0.0,0.0,827.25,0.0,500.0,4902.0,-827.25,-500.0,3574.75,None,IT_SUD,2026-04-23
2026-01-28 18:00:00+00:00,3741.25,0.0,84.0,138.0,0.0,500.0,3741.25,-54.0,-500.0,3187.25,None,IT_SUD,2026-04-23
2026-01-28 19:00:00+00:00,3541.25,0.0,125.25,1.0,0.0,500.0,3541.25,124.25,-500.0,3165.5,None,IT_SUD,2026-04-23
2026-01-28 20:00:00+00:00,3542.0,0.0,26.5,77.25,0.0,500.0,3542.0,-50.75,-500.0,2991.25,None,IT_SUD,2026-04-23
2026-01-28 21:00:00+00:00,3713.25,0.0,0.0,577.25,0.0,500.0,3713.25,-577.25,-500.0,2636.0,None,IT_SUD,2026-04-23
2026-01-28 22:00:00+00:00,3488.25,0.0,0.0,503.25,0.0,500.0,3488.25,-503.25,-500.0,2485.0,None,IT_SUD,2026-04-23
2026-01-28 23:00:00+00:00,3224.75,0.0,0.0,920.0,0.0,500.0,3224.75,-920.0,-500.0,1804.75,None,IT_SUD,2026-04-23
2026-01-29 00:00:00+00:00,2841.25,0.0,0.0,955.25,0.0,500.0,2841.25,-955.25,-500.0,1386.0,None,IT_SUD,2026-04-23
2026-01-29 01:00:00+00:00,2761.0,0.0,0.0,1039.0,0.0,500.0,2761.0,-1039.0,-500.0,1222.0,None,IT_SUD,2026-04-23
2026-01-29 02:00:00+00:00,2662.25,0.0,0.0,1082.25,0.0,500.0,2662.25,-1082.25,-500.0,1080.0,None,IT_SUD,2026-04-23
2026-01-29 03:00:00+00:00,2659.25,0.0,0.0,1239.5,0.0,500.0,2659.25,-1239.5,-500.0,919.75,None,IT_SUD,2026-04-23
2026-01-29 04:00:00+00:00,3061.0,0.0,0.0,1756.25,0.0,500.0,3061.0,-1756.25,-500.0,804.75,None,IT_SUD,2026-04-23
2026-01-29 05:00:00+00:00,3931.0,0.0,0.0,2123.75,0.0,500.0,3931.0,-2123.75,-500.0,1307.25,None,IT_SUD,2026-04-23
2026-01-29 06:00:00+00:00,3901.5,0.0,0.0,1924.25,0.0,500.0,3901.5,-1924.25,-500.0,1477.25,None,IT_SUD,2026-04-23
2026-01-29 07:00:00+00:00,4072.75,0.0,0.0,2184.5,71.0,571.0,4072.75,-2184.5,-500.0,1388.25,None,IT_SUD,2026-04-23
2026-01-29 08:00:00+00:00,4587.0,0.0,0.0,2458.75,19.0,519.0,4587.0,-2458.75,-500.0,1628.25,None,IT_SUD,2026-04-23
2026-01-29 09:00:00+00:00,4651.75,0.0,0.0,2322.0,51.0,518.0,4651.75,-2322.0,-467.0,1862.75,None,IT_SUD,2026-04-23
2026-01-29 10:00:00+00:00,4359.5,0.0,0.0,2401.0,102.0,539.0,4359.5,-2401.0,-437.0,1521.5,None,IT_SUD,2026-04-23
2026-01-29 11:00:00+00:00,4489.25,0.0,0.0,2515.0,19.0,519.0,4489.25,-2515.0,-500.0,1474.25,None,IT_SUD,2026-04-23
2026-01-29 12:00:00+00:00,4813.75,0.0,0.0,2611.25,75.0,517.0,4813.75,-2611.25,-442.0,1760.5,None,IT_SUD,2026-04-23
2026-01-29 13:00:00+00:00,4627.25,0.0,0.0,2344.25,15.0,515.0,4627.25,-2344.25,-500.0,1783.0,None,IT_SUD,2026-04-23
2026-01-29 14:00:00+00:00,4552.0,0.0,0.0,2000.25,18.0,518.0,4552.0,-2000.25,-500.0,2051.75,None,IT_SUD,2026-04-23
2026-01-29 15:00:00+00:00,4767.25,0.0,0.0,1749.0,0.0,500.0,4767.25,-1749.0,-500.0,2518.25,None,IT_SUD,2026-04-23
2026-01-29 16:00:00+00:00,4502.75,0.0,0.0,1490.0,0.0,500.0,4502.75,-1490.0,-500.0,2512.75,None,IT_SUD,2026-04-23
2026-01-29 17:00:00+00:00,4925.0,0.0,0.0,1786.0,0.0,500.0,4925.0,-1786.0,-500.0,2639.0,None,IT_SUD,2026-04-23
2026-01-29 18:00:00+00:00,4717.25,0.0,0.0,1630.0,27.0,500.0,4717.25,-1630.0,-473.0,2614.25,None,IT_SUD,2026-04-23
2026-01-29 19:00:00+00:00,4599.5,0.0,0.0,1492.0,0.0,500.0,4599.5,-1492.0,-500.0,2607.5,None,IT_SUD,2026-04-23
2026-01-29 20:00:00+00:00,4556.25,0.0,0.0,1265.25,0.0,500.0,4556.25,-1265.25,-500.0,2791.0,None,IT_SUD,2026-04-23
2026-01-29 21:00:00+00:00,4496.0,0.0,0.0,1340.0,0.0,500.0,4496.0,-1340.0,-500.0,2656.0,None,IT_SUD,2026-04-23
2026-01-29 22:00:00+00:00,3967.25,0.0,0.0,1148.0,0.0,500.0,3967.25,-1148.0,-500.0,2319.25,None,IT_SUD,2026-04-23
2026-01-29 23:00:00+00:00,3266.0,0.0,0.0,537.75,0.0,500.0,3266.0,-537.75,-500.0,2228.25,None,IT_SUD,2026-04-23
2026-01-30 00:00:00+00:00,3046.75,0.0,0.0,573.75,0.0,500.0,3046.75,-573.75,-500.0,1973.0,None,IT_SUD,2026-04-23
2026-01-30 01:00:00+00:00,2952.0,0.0,0.0,548.5,0.0,500.0,2952.0,-548.5,-500.0,1903.5,None,IT_SUD,2026-04-23
2026-01-30 02:00:00+00:00,2735.75,0.0,0.0,421.75,0.0,500.0,2735.75,-421.75,-500.0,1814.0,None,IT_SUD,2026-04-23
2026-01-30 03:00:00+00:00,2750.5,0.0,0.0,435.75,0.0,500.0,2750.5,-435.75,-500.0,1814.75,None,IT_SUD,2026-04-23
2026-01-30 04:00:00+00:00,2799.5,0.0,0.0,467.0,0.0,500.0,2799.5,-467.0,-500.0,1832.5,None,IT_SUD,2026-04-23
2026-01-30 05:00:00+00:00,3406.25,0.0,0.0,872.5,0.0,500.0,3406.25,-872.5,-500.0,2033.75,None,IT_SUD,2026-04-23
2026-01-30 06:00:00+00:00,3689.25,0.0,0.0,865.0,0.0,500.0,3689.25,-865.0,-500.0,2324.25,None,IT_SUD,2026-04-23
2026-01-30 07:00:00+00:00,4142.0,0.0,0.0,981.5,0.0,500.0,4142.0,-981.5,-500.0,2660.5,None,IT_SUD,2026-04-23
2026-01-30 08:00:00+00:00,4475.5,0.0,0.0,736.5,0.0,500.0,4475.5,-736.5,-500.0,3239.0,None,IT_SUD,2026-04-23
2026-01-30 09:00:00+00:00,4629.75,0.0,0.0,825.5,0.0,500.0,4629.75,-825.5,-500.0,3304.25,None,IT_SUD,2026-04-23
2026-01-30 10:00:00+00:00,4622.25,0.0,0.0,1198.5,0.0,500.0,4622.25,-1198.5,-500.0,2923.75,None,IT_SUD,2026-04-23
2026-01-30 11:00:00+00:00,4803.0,0.0,0.0,1696.75,0.0,500.0,4803.0,-1696.75,-500.0,2606.25,None,IT_SUD,2026-04-23
2026-01-30 12:00:00+00:00,4896.75,0.0,0.0,1887.25,4.0,504.0,4896.75,-1887.25,-500.0,2509.5,None,IT_SUD,2026-04-23
2026-01-30 13:00:00+00:00,4784.5,0.0,0.0,2103.5,0.0,500.0,4784.5,-2103.5,-500.0,2181.0,None,IT_SUD,2026-04-23
2026-01-30 14:00:00+00:00,4662.25,0.0,0.0,2305.0,0.0,500.0,4662.25,-2305.0,-500.0,1857.25,None,IT_SUD,2026-04-23
2026-01-30 15:00:00+00:00,4190.25,0.0,0.0,2214.0,0.0,500.0,4190.25,-2214.0,-500.0,1476.25,None,IT_SUD,2026-04-23
2026-01-30 16:00:00+00:00,3335.25,0.0,0.0,1721.5,0.0,500.0,3335.25,-1721.5,-500.0,1113.75,None,IT_SUD,2026-04-23
2026-01-30 17:00:00+00:00,3083.0,0.0,0.0,1547.5,0.0,500.0,3083.0,-1547.5,-500.0,1035.5,None,IT_SUD,2026-04-23
2026-01-30 18:00:00+00:00,3082.5,0.0,0.0,1452.75,0.0,500.0,3082.5,-1452.75,-500.0,1129.75,None,IT_SUD,2026-04-23
2026-01-30 19:00:00+00:00,2748.0,0.0,0.0,1234.25,0.0,500.0,2748.0,-1234.25,-500.0,1013.75,None,IT_SUD,2026-04-23
2026-01-30 20:00:00+00:00,3098.75,0.0,0.0,1337.5,0.0,500.0,3098.75,-1337.5,-500.0,1261.25,None,IT_SUD,2026-04-23
2026-01-30 21:00:00+00:00,2869.0,0.0,0.0,1198.5,0.0,500.0,2869.0,-1198.5,-500.0,1170.5,None,IT_SUD,2026-04-23
2026-01-30 22:00:00+00:00,2469.75,0.0,0.0,1171.5,0.0,500.0,2469.75,-1171.5,-500.0,798.25,None,IT_SUD,2026-04-23
