,SK_CZ,CZ_SK,SK_HU,HU_SK,SK_PL,PL_SK,SK_CZ_net_export,SK_HU_net_export,SK_PL_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-31 18:00:00+00:00,1.9499999999999997,819.15,2464.1499999999996,7.275,5.550000000000001,1538.6999999999998,-817.1999999999999,2456.8749999999995,-1533.1499999999999,106.52499999999986,None,SK,2026-04-23
2026-01-31 19:00:00+00:00,0.5,891.2,2283.95,65.95,114.375,1420.125,-890.7,2218.0,-1305.75,21.549999999999955,None,SK,2026-04-23
2026-01-31 20:00:00+00:00,4.975,732.0999999999999,2131.8,16.0,121.85,1332.2,-727.1249999999999,2115.8,-1210.3500000000001,178.32500000000005,None,SK,2026-04-23
2026-01-31 21:00:00+00:00,135.4,410.4,2096.375,9.625,16.95,1514.7,-275.0,2086.75,-1497.75,314.0,None,SK,2026-04-23
2026-01-31 22:00:00+00:00,113.64999999999999,319.775,2301.9,53.25,30.05,1530.5,-206.125,2248.65,-1500.45,542.075,None,SK,2026-04-23
2026-01-31 23:00:00+00:00,30.599999999999998,777.325,2151.25,42.125,17.775,1056.95,-746.725,2109.125,-1039.175,323.22500000000014,None,SK,2026-04-23
2026-02-01 00:00:00+00:00,15.725,499.95,1725.425,5.4,42.45,847.25,-484.22499999999997,1720.0249999999999,-804.8,431.0,None,SK,2026-04-23
2026-02-01 01:00:00+00:00,20.6,352.6,1685.025,49.525,52.325,819.925,-332.0,1635.5,-767.5999999999999,535.9000000000001,None,SK,2026-04-23
2026-02-01 02:00:00+00:00,161.85000000000002,364.65,1563.65,297.525,178.9,1040.1,-202.79999999999995,1266.125,-861.1999999999999,202.1250000000001,None,SK,2026-04-23
2026-02-01 03:00:00+00:00,99.325,421.225,1509.45,168.05,157.425,1015.525,-321.90000000000003,1341.4,-858.0999999999999,161.4000000000001,None,SK,2026-04-23
2026-02-01 04:00:00+00:00,85.95,377.925,1504.575,167.9,167.85,864.975,-291.975,1336.675,-697.125,347.5749999999998,None,SK,2026-04-23
2026-02-01 05:00:00+00:00,44.925,670.7,1776.2,90.07499999999999,137.0,969.95,-625.7750000000001,1686.125,-832.95,227.39999999999986,None,SK,2026-04-23
2026-02-01 06:00:00+00:00,0.0,699.825,1825.95,21.875,58.425,962.375,-699.825,1804.075,-903.95,200.29999999999995,None,SK,2026-04-23
2026-02-01 07:00:00+00:00,29.275,686.225,1918.375,44.7,36.725,1224.65,-656.95,1873.675,-1187.9250000000002,28.799999999999727,None,SK,2026-04-23
2026-02-01 08:00:00+00:00,214.67499999999998,582.45,1900.35,391.075,222.375,1474.475,-367.7750000000001,1509.2749999999999,-1252.1,-110.60000000000014,None,SK,2026-04-23
2026-02-01 09:00:00+00:00,100.15,350.95,1658.825,1.0,0.425,1516.675,-250.79999999999998,1657.825,-1516.25,-109.22499999999991,None,SK,2026-04-23
2026-02-01 10:00:00+00:00,89.625,463.7,1687.1,20.549999999999997,0.0,1594.75,-374.075,1666.55,-1594.75,-302.2750000000001,None,SK,2026-04-23
2026-02-01 11:00:00+00:00,42.375,545.375,1843.675,58.225,4.725,1535.875,-503.0,1785.45,-1531.15,-248.70000000000005,None,SK,2026-04-23
2026-02-01 12:00:00+00:00,142.825,618.575,1780.875,165.7,35.1,1305.0749999999998,-475.75000000000006,1615.175,-1269.975,-130.54999999999995,None,SK,2026-04-23
2026-02-01 13:00:00+00:00,128.35,779.575,1967.55,104.975,10.375,1281.55,-651.225,1862.575,-1271.175,-59.825000000000045,None,SK,2026-04-23
2026-02-01 14:00:00+00:00,5.55,713.875,1852.075,5.85,2.275,1084.15,-708.325,1846.2250000000001,-1081.875,56.02500000000009,None,SK,2026-04-23
2026-02-01 15:00:00+00:00,1.625,853.55,1738.375,11.175,0.025,812.125,-851.925,1727.2,-812.1,63.17500000000007,None,SK,2026-04-23
2026-02-01 16:00:00+00:00,3.375,871.075,1935.7,2.8,0.0,966.925,-867.7,1932.9,-966.925,98.27500000000009,None,SK,2026-04-23
2026-02-01 17:00:00+00:00,14.825,851.275,1953.975,17.2,22.225,1043.475,-836.4499999999999,1936.7749999999999,-1021.2499999999999,79.07499999999993,None,SK,2026-04-23
2026-02-01 18:00:00+00:00,11.1,856.925,2028.025,7.1,15.225,1107.2,-845.8249999999999,2020.9250000000002,-1091.9750000000001,83.12500000000023,None,SK,2026-04-23
2026-02-01 19:00:00+00:00,0.375,856.7,2028.15,0.125,0.075,1089.325,-856.325,2028.025,-1089.25,82.45000000000005,None,SK,2026-04-23
2026-02-01 20:00:00+00:00,3.275,734.7,1907.325,0.6499999999999999,16.95,1057.275,-731.4250000000001,1906.675,-1040.325,134.92499999999995,None,SK,2026-04-23
2026-02-01 21:00:00+00:00,34.425000000000004,576.375,1889.125,1.3250000000000002,35.3,1192.375,-541.95,1887.8,-1157.075,188.77499999999986,None,SK,2026-04-23
2026-02-01 22:00:00+00:00,37.025,448.3,1727.65,14.724999999999998,0.0,1062.15,-411.27500000000003,1712.9250000000002,-1062.15,239.5,None,SK,2026-04-23
2026-02-01 23:00:00+00:00,7.925,434.25,1499.075,73.15,124.57499999999999,679.6,-426.325,1425.925,-555.0250000000001,444.5749999999998,None,SK,2026-04-23
2026-02-02 00:00:00+00:00,12.25,339.6,1461.825,140.05,226.875,637.575,-327.35,1321.775,-410.70000000000005,583.725,None,SK,2026-04-23
2026-02-02 01:00:00+00:00,45.725,302.975,1508.875,61.2,30.924999999999997,750.175,-257.25,1447.675,-719.25,471.17499999999995,None,SK,2026-04-23
2026-02-02 02:00:00+00:00,33.9,293.975,1439.15,155.025,126.125,749.9,-260.07500000000005,1284.125,-623.775,400.275,None,SK,2026-04-23
2026-02-02 03:00:00+00:00,85.025,403.05,1472.9,204.9,114.6,780.8,-318.025,1268.0,-666.1999999999999,283.7750000000001,None,SK,2026-04-23
2026-02-02 04:00:00+00:00,51.85,581.0,1580.425,78.65,106.175,886.575,-529.15,1501.7749999999999,-780.4000000000001,192.2249999999998,None,SK,2026-04-23
2026-02-02 05:00:00+00:00,1.525,718.725,1531.225,93.875,96.225,1079.2,-717.2,1437.35,-982.975,-262.82500000000016,None,SK,2026-04-23
2026-02-02 06:00:00+00:00,4.175000000000001,629.55,1279.075,126.85000000000001,151.975,719.725,-625.375,1152.2250000000001,-567.75,-40.899999999999864,None,SK,2026-04-23
2026-02-02 07:00:00+00:00,0.175,813.225,1431.7749999999999,138.10000000000002,217.4,841.9,-813.0500000000001,1293.6749999999997,-624.5,-143.87500000000034,None,SK,2026-04-23
2026-02-02 08:00:00+00:00,14.925,824.45,1567.3000000000002,9.825,43.1,1104.425,-809.5250000000001,1557.4750000000001,-1061.325,-313.375,None,SK,2026-04-23
2026-02-02 09:00:00+00:00,5.7250000000000005,748.775,1953.6,6.6,11.700000000000001,1469.35,-743.05,1947.0,-1457.6499999999999,-253.69999999999982,None,SK,2026-04-23
2026-02-02 10:00:00+00:00,75.5,793.025,1886.4,93.375,14.75,1558.5,-717.525,1793.025,-1543.75,-468.25,None,SK,2026-04-23
2026-02-02 11:00:00+00:00,309.575,925.925,2139.3,389.625,17.25,1700.525,-616.3499999999999,1749.6750000000002,-1683.275,-549.9499999999998,None,SK,2026-04-23
2026-02-02 12:00:00+00:00,296.1,900.85,1933.175,430.025,69.10000000000001,1548.65,-604.75,1503.15,-1479.5500000000002,-581.1500000000001,None,SK,2026-04-23
2026-02-02 13:00:00+00:00,82.925,969.425,1844.125,181.85,1.6,1317.9,-886.5,1662.275,-1316.3000000000002,-540.5250000000001,None,SK,2026-04-23
2026-02-02 14:00:00+00:00,0.65,888.725,1577.175,173.9,233.95000000000002,1012.25,-888.075,1403.2749999999999,-778.3,-263.10000000000014,None,SK,2026-04-23
2026-02-02 15:00:00+00:00,3.5,850.175,1563.55,88.8,168.4,873.675,-846.675,1474.75,-705.275,-77.19999999999993,None,SK,2026-04-23
2026-02-02 16:00:00+00:00,25.05,858.125,1590.625,4.875,8.700000000000001,874.775,-833.075,1585.75,-866.0749999999999,-113.39999999999998,None,SK,2026-04-23
2026-02-02 17:00:00+00:00,0.2,893.2,1477.25,0.0,160.05,926.15,-893.0,1477.25,-766.0999999999999,-181.8499999999999,None,SK,2026-04-23
2026-02-02 18:00:00+00:00,0.65,913.775,1654.5,0.025,104.175,995.125,-913.125,1654.475,-890.95,-149.60000000000014,None,SK,2026-04-23
2026-02-02 19:00:00+00:00,0.225,947.475,1749.0,41.175,75.425,1062.2,-947.25,1707.825,-986.7750000000001,-226.20000000000005,None,SK,2026-04-23
2026-02-02 20:00:00+00:00,0.95,1084.125,2050.0,41.15,86.725,1156.35,-1083.175,2008.85,-1069.625,-143.95000000000005,None,SK,2026-04-23
2026-02-02 21:00:00+00:00,3.95,979.475,2241.875,5.1,41.2,1229.875,-975.525,2236.775,-1188.675,72.57500000000005,None,SK,2026-04-23
2026-02-02 22:00:00+00:00,16.349999999999998,996.0999999999999,2371.5,1.8,3.2249999999999996,1255.9,-979.7499999999999,2369.7,-1252.6750000000002,137.27499999999964,None,SK,2026-04-23
2026-02-02 23:00:00+00:00,48.4,1003.8,2408.775,90.10000000000001,51.1,1371.775,-955.4,2318.675,-1320.6750000000002,42.59999999999991,None,SK,2026-04-23
2026-02-03 00:00:00+00:00,127.875,972.125,2435.8,112.55000000000001,54.85,1485.95,-844.25,2323.25,-1431.1000000000001,47.899999999999864,None,SK,2026-04-23
2026-02-03 01:00:00+00:00,32.875,1011.85,2276.6000000000004,68.725,39.05,1321.5,-978.975,2207.8750000000005,-1282.45,-53.5499999999995,None,SK,2026-04-23
2026-02-03 02:00:00+00:00,6.125000000000001,1013.175,2244.375,98.375,98.775,1339.1000000000001,-1007.05,2146.0,-1240.325,-101.375,None,SK,2026-04-23
2026-02-03 03:00:00+00:00,21.05,983.225,2201.725,12.0,3.1,1349.3,-962.1750000000001,2189.725,-1346.2,-118.65000000000032,None,SK,2026-04-23
2026-02-03 04:00:00+00:00,62.3,958.85,2065.4,106.325,76.825,1230.35,-896.5500000000001,1959.075,-1153.5249999999999,-90.99999999999977,None,SK,2026-04-23
2026-02-03 05:00:00+00:00,14.825,1109.4,1821.275,52.1,128.25,1153.4750000000001,-1094.575,1769.1750000000002,-1025.2250000000001,-350.625,None,SK,2026-04-23
2026-02-03 06:00:00+00:00,0.0,746.075,1486.3,3.65,4.225,885.775,-746.075,1482.6499999999999,-881.55,-144.97500000000014,None,SK,2026-04-23
2026-02-03 07:00:00+00:00,0.0,765.925,1349.175,5.8,29.349999999999998,874.875,-765.925,1343.375,-845.525,-268.07499999999993,None,SK,2026-04-23
2026-02-03 08:00:00+00:00,0.5,908.5,1551.275,47.050000000000004,146.0,1313.7,-908.0,1504.2250000000001,-1167.7,-571.4749999999999,None,SK,2026-04-23
2026-02-03 09:00:00+00:00,221.15,799.125,2002.95,0.0,0.0,1734.25,-577.975,2002.95,-1734.25,-309.2750000000001,None,SK,2026-04-23
2026-02-03 10:00:00+00:00,315.05,846.25,1651.25,105.2,0.275,1652.275,-531.2,1546.05,-1652.0,-637.1500000000001,None,SK,2026-04-23
2026-02-03 11:00:00+00:00,120.125,819.975,1634.475,35.699999999999996,0.0,1676.15,-699.85,1598.7749999999999,-1676.15,-777.2250000000003,None,SK,2026-04-23
2026-02-03 12:00:00+00:00,394.625,848.575,1609.45,94.975,9.7,1766.25,-453.95000000000005,1514.4750000000001,-1756.55,-696.0249999999999,None,SK,2026-04-23
2026-02-03 13:00:00+00:00,293.2,954.25,1890.375,19.075,0.0,2022.7,-661.05,1871.3,-2022.7,-812.45,None,SK,2026-04-23
2026-02-03 14:00:00+00:00,105.0,909.675,1620.15,43.225,0.1,1268.175,-804.675,1576.9250000000002,-1268.075,-495.8249999999998,None,SK,2026-04-23
2026-02-03 15:00:00+00:00,161.725,971.15,1350.05,83.55,0.0,934.175,-809.425,1266.5,-934.175,-477.0999999999999,None,SK,2026-04-23
2026-02-03 16:00:00+00:00,66.15,907.425,1369.25,50.025,0.0,964.2,-841.275,1319.225,-964.2,-486.2500000000001,None,SK,2026-04-23
2026-02-03 17:00:00+00:00,54.125,898.375,1456.75,3.3000000000000003,0.0,1052.5,-844.25,1453.45,-1052.5,-443.29999999999995,None,SK,2026-04-23
2026-02-03 18:00:00+00:00,49.6,894.8,1655.5,1.5750000000000002,0.15,1132.7,-845.1999999999999,1653.925,-1132.55,-323.82499999999993,None,SK,2026-04-23
2026-02-03 19:00:00+00:00,84.15,903.2,1897.55,2.5,0.025,1382.025,-819.0500000000001,1895.05,-1382.0,-306.0,None,SK,2026-04-23
2026-02-03 20:00:00+00:00,76.825,989.15,2233.125,0.9,8.575,1512.4,-912.3249999999999,2232.225,-1503.825,-183.92499999999995,None,SK,2026-04-23
2026-02-03 21:00:00+00:00,91.775,938.175,2296.15,7.050000000000001,0.0,1472.35,-846.4,2289.1,-1472.35,-29.65000000000009,None,SK,2026-04-23
2026-02-03 22:00:00+00:00,26.7,820.8,2247.425,18.275,0.0,1472.1,-794.0999999999999,2229.15,-1472.1,-37.04999999999973,None,SK,2026-04-23
2026-02-03 23:00:00+00:00,298.4,737.275,2299.9,136.475,0.0,1543.7,-438.875,2163.425,-1543.7,180.85000000000014,None,SK,2026-04-23
2026-02-04 00:00:00+00:00,40.425,633.2,2079.225,63.075,0.35,1448.425,-592.7750000000001,2016.1499999999999,-1448.075,-24.700000000000273,None,SK,2026-04-23
2026-02-04 01:00:00+00:00,32.9,688.45,2208.075,19.7,0.025,1537.275,-655.5500000000001,2188.375,-1537.25,-4.425000000000182,None,SK,2026-04-23
2026-02-04 02:00:00+00:00,65.4,657.525,2045.3,85.45,31.85,1320.425,-592.125,1959.85,-1288.575,79.14999999999986,None,SK,2026-04-23
2026-02-04 03:00:00+00:00,6.625,699.975,2128.75,2.5999999999999996,43.4,1269.8,-693.35,2126.15,-1226.3999999999999,206.40000000000032,None,SK,2026-04-23
2026-02-04 04:00:00+00:00,11.65,876.575,2167.125,23.15,95.72500000000001,1369.875,-864.9250000000001,2143.975,-1274.15,4.899999999999636,None,SK,2026-04-23
2026-02-04 05:00:00+00:00,36.65,813.175,1646.1,135.375,101.3,1091.075,-776.525,1510.725,-989.7750000000001,-255.57500000000016,None,SK,2026-04-23
2026-02-04 06:00:00+00:00,0.45,819.075,1469.925,2.475,11.025,928.575,-818.625,1467.45,-917.5500000000001,-268.725,None,SK,2026-04-23
2026-02-04 07:00:00+00:00,73.05,881.175,1365.825,100.4,40.475,869.075,-808.125,1265.425,-828.6,-371.30000000000007,None,SK,2026-04-23
2026-02-04 08:00:00+00:00,32.675,834.025,1235.825,70.225,24.675,713.1,-801.35,1165.6000000000001,-688.4250000000001,-324.17499999999995,None,SK,2026-04-23
2026-02-04 09:00:00+00:00,8.55,831.275,1240.0,2.675,0.0,788.625,-822.725,1237.325,-788.625,-374.025,None,SK,2026-04-23
2026-02-04 10:00:00+00:00,0.55,899.6,1234.025,0.0,3.4499999999999997,1023.25,-899.0500000000001,1234.025,-1019.8,-684.8249999999999,None,SK,2026-04-23
2026-02-04 11:00:00+00:00,13.425,925.0,1267.75,52.925,88.80000000000001,1094.8000000000002,-911.575,1214.825,-1006.0000000000002,-702.7500000000002,None,SK,2026-04-23
2026-02-04 12:00:00+00:00,2.15,854.05,1194.725,75.65,98.45,994.7,-851.9,1119.0749999999998,-896.25,-629.0750000000002,None,SK,2026-04-23
2026-02-04 13:00:00+00:00,11.700000000000001,873.2,1177.625,31.425,77.475,816.225,-861.5,1146.2,-738.75,-454.04999999999995,None,SK,2026-04-23
2026-02-04 14:00:00+00:00,208.3,759.625,1130.225,322.70000000000005,114.125,628.8,-551.325,807.5249999999999,-514.675,-258.47500000000014,None,SK,2026-04-23
2026-02-04 15:00:00+00:00,25.75,837.0,1224.1,18.25,21.475,794.975,-811.25,1205.85,-773.5,-378.9000000000001,None,SK,2026-04-23
2026-02-04 16:00:00+00:00,0.8,997.55,1261.725,23.55,88.6,875.95,-996.75,1238.175,-787.35,-545.9250000000001,None,SK,2026-04-23
2026-02-04 17:00:00+00:00,269.05,798.5,1246.525,308.55,119.3,916.85,-529.45,937.9750000000001,-797.5500000000001,-389.025,None,SK,2026-04-23
2026-02-04 18:00:00+00:00,10.725,945.875,1502.825,53.6,49.625,986.325,-935.15,1449.2250000000001,-936.7,-422.6249999999999,None,SK,2026-04-23
2026-02-04 19:00:00+00:00,11.15,1012.9,1533.325,72.525,79.325,948.875,-1001.75,1460.8,-869.55,-410.5,None,SK,2026-04-23
2026-02-04 20:00:00+00:00,234.55,1012.95,1603.875,231.65,167.075,985.925,-778.4000000000001,1372.225,-818.8499999999999,-225.0250000000001,None,SK,2026-04-23
2026-02-04 21:00:00+00:00,294.15,922.325,1602.975,368.175,113.625,961.125,-628.1750000000001,1234.8,-847.5,-240.8750000000001,None,SK,2026-04-23
2026-02-04 22:00:00+00:00,551.025,713.65,1731.2,523.025,74.0,1263.85,-162.625,1208.1750000000002,-1189.85,-144.29999999999973,None,SK,2026-04-23
2026-02-04 23:00:00+00:00,0.0,580.075,1432.85,146.125,149.5,986.35,-580.075,1286.725,-836.85,-130.20000000000016,None,SK,2026-04-23
2026-02-05 00:00:00+00:00,3.425,590.65,1423.55,193.175,312.925,943.2,-587.225,1230.375,-630.2750000000001,12.874999999999886,None,SK,2026-04-23
2026-02-05 01:00:00+00:00,6.525,610.325,1283.6,212.05,359.675,912.925,-603.8000000000001,1071.55,-553.25,-85.50000000000011,None,SK,2026-04-23
2026-02-05 02:00:00+00:00,0.0,612.325,1367.325,140.75,268.675,901.125,-612.325,1226.575,-632.45,-18.200000000000045,None,SK,2026-04-23
2026-02-05 03:00:00+00:00,17.799999999999997,639.175,1327.875,145.75,179.475,857.475,-621.375,1182.125,-678.0,-117.25,None,SK,2026-04-23
2026-02-05 04:00:00+00:00,1.1,837.925,1621.3,84.02499999999999,158.125,1079.8,-836.8249999999999,1537.2749999999999,-921.675,-221.22500000000002,None,SK,2026-04-23
2026-02-05 05:00:00+00:00,0.35,960.025,1795.375,11.275,24.1,1025.6,-959.675,1784.1,-1001.4999999999999,-177.07499999999993,None,SK,2026-04-23
2026-02-05 06:00:00+00:00,19.950000000000003,803.65,1412.775,26.075,29.625,820.0,-783.6999999999999,1386.7,-790.375,-187.3749999999999,None,SK,2026-04-23
2026-02-05 07:00:00+00:00,119.975,874.75,1228.4,3.5,3.025,731.225,-754.775,1224.9,-728.2,-258.07499999999993,None,SK,2026-04-23
2026-02-05 08:00:00+00:00,1.85,787.1,994.475,0.0,47.725,592.225,-785.25,994.475,-544.5,-335.275,None,SK,2026-04-23
2026-02-05 09:00:00+00:00,188.175,546.95,536.15,38.775,25.55,502.3,-358.77500000000003,497.375,-476.75,-338.15000000000003,None,SK,2026-04-23
2026-02-05 10:00:00+00:00,786.875,569.75,480.225,654.475,69.325,524.5,217.125,-174.25,-455.175,-412.3,None,SK,2026-04-23
2026-02-05 11:00:00+00:00,205.1,626.9250000000001,535.375,205.725,68.325,479.35,-421.82500000000005,329.65,-411.02500000000003,-503.2000000000001,None,SK,2026-04-23
2026-02-05 12:00:00+00:00,15.45,700.4499999999999,534.725,51.4,123.325,394.575,-684.9999999999999,483.32500000000005,-271.25,-472.92499999999984,None,SK,2026-04-23
2026-02-05 13:00:00+00:00,33.725,714.375,652.2,24.325000000000003,55.225,400.85,-680.65,627.875,-345.625,-398.4,None,SK,2026-04-23
2026-02-05 14:00:00+00:00,1.675,761.925,901.625,0.625,115.375,371.125,-760.25,901.0,-255.75,-115.0,None,SK,2026-04-23
2026-02-05 15:00:00+00:00,20.25,899.775,1206.7,25.075000000000003,112.375,600.0,-879.525,1181.625,-487.625,-185.52499999999998,None,SK,2026-04-23
2026-02-05 16:00:00+00:00,57.175,822.0,1198.125,2.975,33.725,545.05,-764.825,1195.15,-511.32499999999993,-80.99999999999989,None,SK,2026-04-23
2026-02-05 17:00:00+00:00,0.0,1058.025,1543.25,0.0,118.175,724.45,-1058.025,1543.25,-606.2750000000001,-121.05000000000018,None,SK,2026-04-23
2026-02-05 18:00:00+00:00,0.0,1121.7,1685.675,0.0,131.825,774.3,-1121.7,1685.675,-642.4749999999999,-78.5,None,SK,2026-04-23
2026-02-05 19:00:00+00:00,0.0,1117.025,1688.7,0.0,104.875,772.975,-1117.025,1688.7,-668.1,-96.42500000000007,None,SK,2026-04-23
2026-02-05 20:00:00+00:00,25.475,933.525,1735.25,0.0,8.95,967.625,-908.05,1735.25,-958.675,-131.4749999999999,None,SK,2026-04-23
2026-02-05 21:00:00+00:00,1.2,966.45,1597.1,7.175,123.025,737.275,-965.25,1589.925,-614.25,10.424999999999955,None,SK,2026-04-23
2026-02-05 22:00:00+00:00,142.875,878.975,1722.975,144.275,19.725,727.2,-736.1,1578.6999999999998,-707.475,135.12499999999977,None,SK,2026-04-23
2026-02-05 23:00:00+00:00,132.725,499.25,1527.4,480.125,284.75,963.2,-366.525,1047.275,-678.45,2.300000000000068,None,SK,2026-04-23
2026-02-06 00:00:00+00:00,509.125,423.95,1425.975,967.75,443.625,910.475,85.17500000000001,458.2249999999999,-466.85,76.54999999999984,None,SK,2026-04-23
2026-02-06 01:00:00+00:00,285.525,402.65,1296.05,800.45,529.125,843.55,-117.125,495.5999999999999,-314.42499999999995,64.04999999999995,None,SK,2026-04-23
2026-02-06 02:00:00+00:00,245.675,365.175,1181.55,719.75,526.775,762.25,-119.5,461.79999999999995,-235.47500000000002,106.82499999999993,None,SK,2026-04-23
2026-02-06 03:00:00+00:00,280.95,291.6,1209.925,706.6,472.225,667.85,-10.650000000000034,503.32499999999993,-195.625,297.0499999999999,None,SK,2026-04-23
2026-02-06 04:00:00+00:00,445.25,568.45,1364.35,678.275,276.47499999999997,736.325,-123.20000000000005,686.0749999999999,-459.8500000000001,103.0249999999998,None,SK,2026-04-23
2026-02-06 05:00:00+00:00,181.2,881.7,1219.925,387.475,234.39999999999998,623.75,-700.5,832.4499999999999,-389.35,-257.4000000000001,None,SK,2026-04-23
2026-02-06 06:00:00+00:00,302.625,848.75,1104.325,477.575,211.175,602.425,-546.125,626.75,-391.24999999999994,-310.62499999999994,None,SK,2026-04-23
2026-02-06 07:00:00+00:00,406.35,820.0,843.75,602.775,305.5,462.5,-413.65,240.97500000000002,-157.0,-329.67499999999995,None,SK,2026-04-23
2026-02-06 08:00:00+00:00,99.8,713.85,629.0500000000001,273.275,304.85,547.6,-614.0500000000001,355.7750000000001,-242.75,-501.025,None,SK,2026-04-23
2026-02-06 09:00:00+00:00,215.975,510.675,305.025,487.85,247.8,337.55,-294.70000000000005,-182.82500000000005,-89.75,-567.2750000000001,None,SK,2026-04-23
2026-02-06 10:00:00+00:00,225.425,431.25,47.875,509.275,71.35,92.975,-205.825,-461.4,-21.625,-688.8499999999999,None,SK,2026-04-23
2026-02-06 11:00:00+00:00,27.325,508.7,41.199999999999996,146.325,75.2,116.9,-481.375,-105.125,-41.7,-628.2,None,SK,2026-04-23
2026-02-06 12:00:00+00:00,54.975,595.725,159.125,101.525,54.3,196.725,-540.75,57.599999999999994,-142.425,-625.575,None,SK,2026-04-23
2026-02-06 13:00:00+00:00,8.375,696.75,509.6,144.425,151.175,255.45,-688.375,365.175,-104.27499999999998,-427.47499999999997,None,SK,2026-04-23
2026-02-06 14:00:00+00:00,5.425,869.125,825.175,39.45,118.25,261.075,-863.7,785.7249999999999,-142.825,-220.80000000000013,None,SK,2026-04-23
2026-02-06 15:00:00+00:00,22.825,980.275,1092.325,15.575,135.3,347.05,-957.4499999999999,1076.75,-211.75,-92.44999999999993,None,SK,2026-04-23
2026-02-06 16:00:00+00:00,30.2,966.8,1215.15,37.525,242.2,460.82500000000005,-936.5999999999999,1177.625,-218.62500000000006,22.400000000000034,None,SK,2026-04-23
2026-02-06 17:00:00+00:00,72.075,973.975,1367.25,52.525,226.7,577.475,-901.9,1314.725,-350.77500000000003,62.0499999999999,None,SK,2026-04-23
2026-02-06 18:00:00+00:00,97.125,921.45,1325.025,128.525,205.55,567.05,-824.325,1196.5,-361.49999999999994,10.675000000000011,None,SK,2026-04-23
2026-02-06 19:00:00+00:00,56.9,979.4,1543.675,177.575,178.4,793.4,-922.5,1366.1,-615.0,-171.4000000000001,None,SK,2026-04-23
2026-02-06 20:00:00+00:00,213.55,1173.5,1815.425,275.55,129.175,854.275,-959.95,1539.875,-725.0999999999999,-145.17499999999995,None,SK,2026-04-23
2026-02-06 21:00:00+00:00,251.20000000000002,1084.925,1824.35,317.7,132.675,690.675,-833.7249999999999,1506.6499999999999,-558.0,114.92499999999995,None,SK,2026-04-23
2026-02-06 22:00:00+00:00,200.25,1045.6750000000002,1747.6750000000002,240.825,58.125,468.275,-845.4250000000002,1506.8500000000001,-410.15,251.27499999999998,None,SK,2026-04-23
2026-02-06 23:00:00+00:00,0.6,1035.25,1994.675,17.325,87.0,606.975,-1034.65,1977.35,-519.975,422.7249999999998,None,SK,2026-04-23
2026-02-07 00:00:00+00:00,121.275,875.075,2066.05,260.05,119.775,616.15,-753.8000000000001,1806.0000000000002,-496.375,555.8250000000003,None,SK,2026-04-23
2026-02-07 01:00:00+00:00,8.275,1025.0749999999998,1976.875,211.125,219.39999999999998,762.75,-1016.7999999999998,1765.75,-543.35,205.60000000000014,None,SK,2026-04-23
2026-02-07 02:00:00+00:00,0.0,1009.2,1744.55,66.325,174.825,637.9,-1009.2,1678.225,-463.075,205.94999999999987,None,SK,2026-04-23
2026-02-07 03:00:00+00:00,0.0,929.175,1574.275,154.1,223.10000000000002,551.775,-929.175,1420.1750000000002,-328.67499999999995,162.32500000000027,None,SK,2026-04-23
2026-02-07 04:00:00+00:00,78.65,733.3000000000001,1633.25,274.125,235.9,520.45,-654.6500000000001,1359.125,-284.55000000000007,419.92499999999984,None,SK,2026-04-23
2026-02-07 05:00:00+00:00,186.075,814.95,1400.45,292.35,183.05,275.5,-628.875,1108.1,-92.44999999999999,386.7749999999999,None,SK,2026-04-23
2026-02-07 06:00:00+00:00,1.45,805.3,1224.3,128.8,217.175,149.925,-803.8499999999999,1095.5,67.25,358.9000000000001,None,SK,2026-04-23
2026-02-07 07:00:00+00:00,0.675,666.15,933.9,6.95,120.2,110.25,-665.475,926.9499999999999,9.950000000000003,271.4249999999999,None,SK,2026-04-23
2026-02-07 08:00:00+00:00,324.175,518.1,268.525,316.575,214.975,75.3,-193.925,-48.05000000000001,139.675,-102.30000000000001,None,SK,2026-04-23
2026-02-07 09:00:00+00:00,0.475,549.0,172.1,66.1,368.0,49.2,-548.525,106.0,318.8,-123.72499999999997,None,SK,2026-04-23
2026-02-07 10:00:00+00:00,2.975,543.1,196.8,244.725,437.1,98.30000000000001,-540.125,-47.92499999999998,338.8,-249.24999999999994,None,SK,2026-04-23
2026-02-07 11:00:00+00:00,9.2,585.35,65.225,65.3,431.17499999999995,37.75,-576.15,-0.07500000000000284,393.42499999999995,-182.80000000000007,None,SK,2026-04-23
2026-02-07 12:00:00+00:00,0.825,630.05,122.525,207.775,588.6,31.625,-629.2249999999999,-85.25,556.975,-157.4999999999999,None,SK,2026-04-23
2026-02-07 13:00:00+00:00,4.175,819.85,342.2,91.575,524.175,106.625,-815.6750000000001,250.625,417.54999999999995,-147.5000000000001,None,SK,2026-04-23
2026-02-07 14:00:00+00:00,8.2,759.35,712.6,12.600000000000001,236.92499999999998,121.775,-751.15,700.0,115.14999999999998,64.0,None,SK,2026-04-23
2026-02-07 15:00:00+00:00,0.675,831.7,973.65,19.799999999999997,126.75,76.875,-831.0250000000001,953.85,49.875,172.69999999999993,None,SK,2026-04-23
2026-02-07 16:00:00+00:00,5.15,830.1,998.875,33.125,146.075,57.575,-824.95,965.75,88.49999999999999,229.29999999999995,None,SK,2026-04-23
