,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NL,NL_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_GB,GB_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-12 23:00:00+00:00,1328.5,16.5,618.575,0.0,0.0,521.325,329.075,0.0,5.65,0.0,1386.9,0.0,1312.0,618.575,-521.325,329.075,5.65,1386.9,3130.875,None,NO_2,2026-04-23
2026-01-13 00:00:00+00:00,1138.75,3.25,1090.475,0.0,0.0,620.0,148.1,0.0,0.5,0.0,1449.0,0.0,1135.5,1090.475,-620.0,148.1,0.5,1449.0,3203.575,None,NO_2,2026-04-23
2026-01-13 01:00:00+00:00,1244.0,23.5,1548.0749999999998,0.0,0.0,604.75,86.55,0.0,0.0,536.375,1449.0,0.0,1220.5,1548.0749999999998,-604.75,86.55,-536.375,1449.0,3163.0,None,NO_2,2026-04-23
2026-01-13 02:00:00+00:00,1298.5,3.0,1544.1999999999998,0.0,0.0,621.25,5.95,4.625,0.0,320.875,1449.0,0.0,1295.5,1544.1999999999998,-621.25,1.3250000000000002,-320.875,1449.0,3347.8999999999996,None,NO_2,2026-04-23
2026-01-13 03:00:00+00:00,1406.5,13.75,1566.8000000000002,0.0,0.0,595.675,307.975,0.0,0.0,499.625,1395.0,0.0,1392.75,1566.8000000000002,-595.675,307.975,-499.625,1395.0,3567.225,None,NO_2,2026-04-23
2026-01-13 04:00:00+00:00,1400.0,0.0,1275.15,0.0,18.1,135.875,209.125,0.0,33.65,25.125,930.0,0.0,1400.0,1275.15,-117.775,209.125,8.524999999999999,930.0,3705.025,None,NO_2,2026-04-23
2026-01-13 05:00:00+00:00,1406.0,15.0,1407.35,0.0,0.0,344.075,1172.275,0.0,57.425,0.0,465.0,0.0,1391.0,1407.35,-344.075,1172.275,57.425,465.0,4148.975,None,NO_2,2026-04-23
2026-01-13 06:00:00+00:00,1075.0,5.0,1581.25,0.0,0.0,639.8,2133.6,0.0,21.15,0.0,0.0,0.0,1070.0,1581.25,-639.8,2133.6,21.15,0.0,4166.2,None,NO_2,2026-04-23
2026-01-13 07:00:00+00:00,1205.0,9.25,1232.475,0.0,0.0,602.55,2675.875,0.0,22.0,0.025,0.0,465.0,1195.75,1232.475,-602.55,2675.875,21.975,-465.0,4058.5250000000005,None,NO_2,2026-04-23
2026-01-13 08:00:00+00:00,1350.25,0.0,724.15,0.0,0.0,621.875,2760.85,0.0,0.0,0.025,0.0,324.6,1350.25,724.15,-621.875,2760.85,-0.025,-324.6,3888.7500000000005,None,NO_2,2026-04-23
2026-01-13 09:00:00+00:00,1187.25,9.5,682.775,0.0,0.0,636.975,2715.2,0.0,0.0,0.05,0.0,72.6,1177.75,682.775,-636.975,2715.2,-0.05,-72.6,3866.1,None,NO_2,2026-04-23
2026-01-13 10:00:00+00:00,1394.0,0.0,1130.0,0.0,0.0,573.275,2684.75,0.0,0.0,109.25,0.0,89.8,1394.0,1130.0,-573.275,2684.75,-109.25,-89.8,4436.425,None,NO_2,2026-04-23
2026-01-13 11:00:00+00:00,1381.25,28.0,748.25,0.0,0.0,620.0,2658.075,0.0,0.0,92.375,0.0,157.8,1353.25,748.25,-620.0,2658.075,-92.375,-157.8,3889.3999999999996,None,NO_2,2026-04-23
2026-01-13 12:00:00+00:00,1337.5,0.0,576.275,0.0,0.0,622.475,2816.75,0.0,0.0,0.075,0.0,267.5,1337.5,576.275,-622.475,2816.75,-0.075,-267.5,3840.4750000000004,None,NO_2,2026-04-23
2026-01-13 13:00:00+00:00,977.0,80.0,872.4,0.0,0.0,640.325,2752.575,0.0,0.0,0.075,0.0,73.2,897.0,872.4,-640.325,2752.575,-0.075,-73.2,3808.375,None,NO_2,2026-04-23
2026-01-13 14:00:00+00:00,1148.25,46.25,1129.975,0.0,0.0,640.5,2556.55,0.0,0.0,9.825,0.0,192.9,1102.0,1129.975,-640.5,2556.55,-9.825,-192.9,3945.2999999999997,None,NO_2,2026-04-23
2026-01-13 15:00:00+00:00,1251.5,2.25,1324.625,0.0,0.0,640.5,2314.475,0.0,12.1,0.0,0.0,296.4,1249.25,1324.625,-640.5,2314.475,12.1,-296.4,3963.5500000000006,None,NO_2,2026-04-23
2026-01-13 16:00:00+00:00,1400.0,0.0,1305.525,0.0,0.0,450.95,2159.8,0.0,21.3,0.0,0.0,70.6,1400.0,1305.525,-450.95,2159.8,21.3,-70.6,4365.075,None,NO_2,2026-04-23
2026-01-13 17:00:00+00:00,1400.0,0.0,1221.025,0.0,0.0,379.29999999999995,1783.525,0.0,18.825,0.0,394.4,0.0,1400.0,1221.025,-379.29999999999995,1783.525,18.825,394.4,4438.475,None,NO_2,2026-04-23
2026-01-13 18:00:00+00:00,1431.75,56.5,1480.325,0.0,0.0,537.925,1335.325,0.0,19.4,0.0,859.4,0.0,1375.25,1480.325,-537.925,1335.325,19.4,859.4,4531.775,None,NO_2,2026-04-23
2026-01-13 19:00:00+00:00,1398.25,70.75,1190.65,0.0,0.0,321.425,915.825,0.0,16.15,0.0,1324.4,0.0,1327.5,1190.65,-321.425,915.825,16.15,1324.4,4453.1,None,NO_2,2026-04-23
2026-01-13 20:00:00+00:00,1448.75,62.5,1198.825,0.0,485.925,0.0,12.625,57.575,1.75,207.425,1449.0,0.0,1386.25,1198.825,485.925,-44.95,-205.675,1449.0,4269.375,None,NO_2,2026-04-23
2026-01-13 21:00:00+00:00,1400.0,33.0,1055.8,0.0,640.5,0.0,14.9,0.0,0.0,548.1,1449.0,0.0,1367.0,1055.8,640.5,14.9,-548.1,1449.0,3979.1000000000004,None,NO_2,2026-04-23
2026-01-13 22:00:00+00:00,1141.5,94.75,338.425,0.0,143.875,0.0,0.0,6.25,0.0,408.1,1449.0,0.0,1046.75,338.425,143.875,-6.25,-408.1,1449.0,2563.7,None,NO_2,2026-04-23
2026-01-13 23:00:00+00:00,968.75,128.0,557.925,0.0,531.25,0.0,8.1,0.0,0.0,1574.9,1449.0,0.0,840.75,557.925,531.25,8.1,-1574.9,1449.0,1812.1249999999998,None,NO_2,2026-04-23
2026-01-14 00:00:00+00:00,1401.75,2.25,710.35,0.0,513.25,0.0,71.8,0.0,0.0,2087.4,1449.0,0.0,1399.5,710.35,513.25,71.8,-2087.4,1449.0,2056.5,None,NO_2,2026-04-23
2026-01-14 01:00:00+00:00,1427.25,28.0,1002.4000000000001,0.0,613.1,0.0,27.475,0.0,0.0,2347.75,1449.0,0.0,1399.25,1002.4000000000001,613.1,27.475,-2347.75,1449.0,2143.475,None,NO_2,2026-04-23
2026-01-14 02:00:00+00:00,1399.75,0.0,1149.225,0.0,400.7,0.0,44.6,0.0,0.0,2363.4,1449.0,0.0,1399.75,1149.225,400.7,44.6,-2363.4,1449.0,2079.8749999999995,None,NO_2,2026-04-23
2026-01-14 03:00:00+00:00,1409.0,9.0,1369.725,0.0,514.925,0.0,5.325,0.0,0.0,2531.375,1449.0,0.0,1400.0,1369.725,514.925,5.325,-2531.375,1449.0,2207.5999999999995,None,NO_2,2026-04-23
2026-01-14 04:00:00+00:00,1412.75,13.0,1631.8249999999998,0.0,487.375,0.0,50.35,0.0,0.0,2512.175,1449.0,0.0,1399.75,1631.8249999999998,487.375,50.35,-2512.175,1449.0,2506.1249999999995,None,NO_2,2026-04-23
2026-01-14 05:00:00+00:00,1416.25,44.25,1607.475,0.0,469.5,0.0,90.65,0.0,0.0,1850.85,1449.0,0.0,1372.0,1607.475,469.5,90.65,-1850.85,1449.0,3137.775,None,NO_2,2026-04-23
2026-01-14 06:00:00+00:00,1412.25,89.75,1665.4,0.0,334.45,0.0,19.65,14.2,0.0,720.4,987.5,0.0,1322.5,1665.4,334.45,5.449999999999999,-720.4,987.5,3594.8999999999996,None,NO_2,2026-04-23
2026-01-14 07:00:00+00:00,1458.75,94.5,1604.975,0.0,281.775,0.0,70.775,0.0,0.0,320.6,679.4,0.0,1364.25,1604.975,281.775,70.775,-320.6,679.4,3680.5750000000003,None,NO_2,2026-04-23
2026-01-14 08:00:00+00:00,1414.75,35.25,1643.625,0.0,371.125,0.0,0.0,25.8,0.0,816.825,1144.4,0.0,1379.5,1643.625,371.125,-25.8,-816.825,1144.4,3696.025,None,NO_2,2026-04-23
2026-01-14 09:00:00+00:00,1332.75,45.25,1616.45,0.0,86.9,0.0,32.85,0.0,0.0,200.95,864.7,0.0,1287.5,1616.45,86.9,32.85,-200.95,864.7,3687.45,None,NO_2,2026-04-23
2026-01-14 10:00:00+00:00,1343.0,24.5,1619.9499999999998,0.0,0.0,33.925,46.575,0.0,0.0,171.3,1034.3,0.0,1318.5,1619.9499999999998,-33.925,46.575,-171.3,1034.3,3814.0999999999995,None,NO_2,2026-04-23
2026-01-14 11:00:00+00:00,1419.25,19.25,1549.9250000000002,0.0,0.0,51.625,30.9,0.0,0.8,0.0,1110.3,0.0,1400.0,1549.9250000000002,-51.625,30.9,0.8,1110.3,4040.3,None,NO_2,2026-04-23
2026-01-14 12:00:00+00:00,1400.0,25.25,1675.25,0.0,74.6,0.0,0.0,16.125,0.0,190.625,881.0,0.0,1374.75,1675.25,74.6,-16.125,-190.625,881.0,3798.85,None,NO_2,2026-04-23
2026-01-14 13:00:00+00:00,1400.25,0.25,1679.9,0.0,584.05,0.0,7.05,6.85,0.0,233.875,416.0,0.0,1400.0,1679.9,584.05,0.20000000000000018,-233.875,416.0,3846.2749999999996,None,NO_2,2026-04-23
2026-01-14 14:00:00+00:00,1400.0,0.0,1680.0,0.0,639.15,0.0,428.825,0.0,0.0,0.0,0.0,49.0,1400.0,1680.0,639.15,428.825,0.0,-49.0,4098.975,None,NO_2,2026-04-23
2026-01-14 15:00:00+00:00,1400.0,0.0,1477.15,0.0,640.5,0.0,805.8,0.0,2.375,0.0,0.0,514.0,1400.0,1477.15,640.5,805.8,2.375,-514.0,3811.825,None,NO_2,2026-04-23
2026-01-14 16:00:00+00:00,1400.0,0.0,947.6,0.0,640.5,0.0,1164.4,0.0,0.0,0.0,0.0,336.1,1400.0,947.6,640.5,1164.4,0.0,-336.1,3816.4,None,NO_2,2026-04-23
2026-01-14 17:00:00+00:00,1400.0,0.0,1479.475,0.0,640.5,0.0,375.25,0.0,0.0,0.0,67.6,0.0,1400.0,1479.475,640.5,375.25,0.0,67.6,3962.825,None,NO_2,2026-04-23
2026-01-14 18:00:00+00:00,1400.0,0.0,1680.0,0.0,640.5,0.0,168.425,0.0,0.175,0.0,0.0,0.0,1400.0,1680.0,640.5,168.425,0.175,0.0,3889.1000000000004,None,NO_2,2026-04-23
2026-01-14 19:00:00+00:00,1400.0,0.0,1680.075,0.0,636.2,0.0,126.725,0.0,29.95,0.0,0.0,68.5,1400.0,1680.075,636.2,126.725,29.95,-68.5,3804.4499999999994,None,NO_2,2026-04-23
2026-01-14 20:00:00+00:00,1400.0,0.0,1680.0,0.0,466.55,0.0,59.675,0.0,1.95,2.0,60.2,0.0,1400.0,1680.0,466.55,59.675,-0.050000000000000044,60.2,3666.375,None,NO_2,2026-04-23
2026-01-14 21:00:00+00:00,1403.75,3.75,1609.125,0.0,569.775,0.0,4.3,30.45,0.0,241.6,128.4,0.0,1400.0,1609.125,569.775,-26.15,-241.6,128.4,3439.55,None,NO_2,2026-04-23
2026-01-14 22:00:00+00:00,1402.0,2.25,1607.75,0.0,387.0,0.0,0.0,14.25,0.0,665.35,325.0,0.0,1399.75,1607.75,387.0,-14.25,-665.35,325.0,3039.9,None,NO_2,2026-04-23
2026-01-14 23:00:00+00:00,1380.0,7.25,1636.925,0.0,207.2,0.0,0.0,12.6,0.0,744.625,790.0,0.0,1372.75,1636.925,207.2,-12.6,-744.625,790.0,3249.65,None,NO_2,2026-04-23
2026-01-15 00:00:00+00:00,1187.5,10.5,1620.9,0.0,50.85,0.0,0.0,14.15,0.0,625.225,989.6,0.0,1177.0,1620.9,50.85,-14.15,-625.225,989.6,3198.975,None,NO_2,2026-04-23
2026-01-15 01:00:00+00:00,756.0,29.75,1419.525,0.0,0.0,0.0,28.9,14.475,0.0,332.05,1041.9,0.0,726.25,1419.525,0.0,14.424999999999999,-332.05,1041.9,2870.05,None,NO_2,2026-04-23
2026-01-15 02:00:00+00:00,405.75,50.0,980.125,0.0,0.0,0.0,403.275,0.0,0.0,0.0,757.1,0.0,355.75,980.125,0.0,403.275,0.0,757.1,2496.25,None,NO_2,2026-04-23
2026-01-15 03:00:00+00:00,365.25,95.75,490.025,0.0,0.0,0.0,843.225,0.0,0.0,4.6,751.3,0.0,269.5,490.025,0.0,843.225,-4.6,751.3,2349.45,None,NO_2,2026-04-23
2026-01-15 04:00:00+00:00,911.5,33.0,707.35,0.0,0.0,316.17499999999995,654.075,0.0,0.0,0.05,871.5,0.0,878.5,707.35,-316.17499999999995,654.075,-0.05,871.5,2795.2,None,NO_2,2026-04-23
2026-01-15 05:00:00+00:00,1405.0,5.5,1209.65,0.0,0.0,221.625,762.575,0.0,30.4,0.0,769.2,0.0,1399.5,1209.65,-221.625,762.575,30.4,769.2,3949.7000000000007,None,NO_2,2026-04-23
2026-01-15 06:00:00+00:00,1400.0,0.0,937.125,0.0,0.0,284.55,1781.775,0.0,97.825,0.0,304.2,0.0,1400.0,937.125,-284.55,1781.775,97.825,304.2,4236.375,None,NO_2,2026-04-23
2026-01-15 07:00:00+00:00,1346.0,0.0,786.775,0.0,0.0,258.9,2368.825,0.0,44.725,0.025,0.0,0.0,1346.0,786.775,-258.9,2368.825,44.7,0.0,4287.4,None,NO_2,2026-04-23
2026-01-15 08:00:00+00:00,867.5,5.5,543.6999999999999,0.0,0.0,3.325,2442.325,0.0,0.0,24.275,465.0,0.0,862.0,543.6999999999999,-3.325,2442.325,-24.275,465.0,4285.424999999999,None,NO_2,2026-04-23
2026-01-15 09:00:00+00:00,544.75,49.0,703.35,0.0,0.0,209.4,2610.325,0.0,0.0,116.125,930.0,0.0,495.75,703.35,-209.4,2610.325,-116.125,930.0,4413.9,None,NO_2,2026-04-23
2026-01-15 10:00:00+00:00,556.5,116.25,275.45,0.0,0.0,340.85,2739.45,0.0,0.0,134.3,1395.0,0.0,440.25,275.45,-340.85,2739.45,-134.3,1395.0,4375.0,None,NO_2,2026-04-23
2026-01-15 11:00:00+00:00,251.5,212.75,281.92499999999995,0.0,0.0,224.1,2787.225,0.0,0.0,0.5,1449.0,0.0,38.75,281.92499999999995,-224.1,2787.225,-0.5,1449.0,4332.299999999999,None,NO_2,2026-04-23
2026-01-15 12:00:00+00:00,675.25,117.75,197.275,0.0,0.0,586.675,2744.075,0.0,0.0,0.0,1449.0,0.0,557.5,197.275,-586.675,2744.075,0.0,1449.0,4361.174999999999,None,NO_2,2026-04-23
2026-01-15 13:00:00+00:00,993.5,51.25,778.275,0.0,0.0,517.25,2278.35,0.0,42.35,0.325,984.0,0.0,942.25,778.275,-517.25,2278.35,42.025,984.0,4507.65,None,NO_2,2026-04-23
2026-01-15 14:00:00+00:00,1059.75,13.5,1324.725,0.0,0.0,117.10000000000001,1520.55,0.0,221.425,0.0,519.0,0.0,1046.25,1324.725,-117.10000000000001,1520.55,221.425,519.0,4514.85,None,NO_2,2026-04-23
2026-01-15 15:00:00+00:00,1219.0,4.0,1603.975,0.0,0.0,244.7,1216.325,0.0,57.5,0.0,659.0,0.0,1215.0,1603.975,-244.7,1216.325,57.5,659.0,4507.1,None,NO_2,2026-04-23
2026-01-15 16:00:00+00:00,1440.5,40.5,1675.025,0.0,0.0,562.425,926.975,0.0,28.925,0.0,688.8,0.0,1400.0,1675.025,-562.425,926.975,28.925,688.8,4157.3,None,NO_2,2026-04-23
2026-01-15 17:00:00+00:00,1285.0,4.5,1680.0,0.0,0.0,470.7,755.775,0.0,105.5,0.0,1153.8,0.0,1280.5,1680.0,-470.7,755.775,105.5,1153.8,4504.875,None,NO_2,2026-04-23
2026-01-15 18:00:00+00:00,1435.25,40.5,1665.525,0.0,0.0,597.6,528.925,0.0,18.3,0.325,1449.0,0.0,1394.75,1665.525,-597.6,528.925,17.975,1449.0,4458.575000000001,None,NO_2,2026-04-23
2026-01-15 19:00:00+00:00,1256.75,187.25,1518.975,0.0,0.0,507.67499999999995,346.3,0.0,10.2,6.2,1449.0,0.0,1069.5,1518.975,-507.67499999999995,346.3,3.999999999999999,1449.0,3880.1000000000004,None,NO_2,2026-04-23
2026-01-15 20:00:00+00:00,832.25,217.0,937.2,0.0,0.0,380.55,135.575,0.0,179.425,0.0,1449.0,0.0,615.25,937.2,-380.55,135.575,179.425,1449.0,2935.9,None,NO_2,2026-04-23
2026-01-15 21:00:00+00:00,1104.75,277.75,565.275,0.0,0.0,185.975,250.5,0.0,0.0,382.15,1449.0,0.0,827.0,565.275,-185.975,250.5,-382.15,1449.0,2523.65,None,NO_2,2026-04-23
2026-01-15 22:00:00+00:00,911.25,346.0,201.925,1.1,0.0,220.35,86.375,4.475,0.0,437.625,1449.0,0.0,565.25,200.82500000000002,-220.35,81.9,-437.625,1449.0,1639.0,None,NO_2,2026-04-23
2026-01-15 23:00:00+00:00,130.5,185.0,113.425,20.725,0.0,11.175,164.65,0.0,4.175,10.825,1449.0,0.0,-54.5,92.69999999999999,-11.175,164.65,-6.6499999999999995,1449.0,1634.025,None,NO_2,2026-04-23
2026-01-16 00:00:00+00:00,25.25,601.5,6.425,11.15,0.0,71.025,227.3,0.0,4.025,6.575,1449.0,0.0,-576.25,-4.7250000000000005,-71.025,227.3,-2.55,1449.0,1021.75,None,NO_2,2026-04-23
2026-01-16 01:00:00+00:00,69.25,880.5,0.0,115.075,0.0,467.3,305.425,0.0,14.25,0.0,1449.0,0.0,-811.25,-115.075,-467.3,305.425,14.25,1449.0,375.04999999999995,None,NO_2,2026-04-23
2026-01-16 02:00:00+00:00,109.25,790.5,0.0,478.625,0.0,618.525,247.25,0.0,3.8,0.0,1449.0,0.0,-681.25,-478.625,-618.525,247.25,3.8,1449.0,-78.35000000000014,None,NO_2,2026-04-23
2026-01-16 03:00:00+00:00,228.5,536.5,0.0,206.975,0.0,123.85000000000001,16.825,0.0,0.0,391.675,1449.0,0.0,-308.0,-206.975,-123.85000000000001,16.825,-391.675,1449.0,435.32500000000005,None,NO_2,2026-04-23
2026-01-16 04:00:00+00:00,1231.75,22.25,0.0,356.65,101.02499999999999,66.325,85.725,12.35,0.0,915.55,1449.0,0.0,1209.5,-356.65,34.69999999999999,73.375,-915.55,1449.0,1494.375,None,NO_2,2026-04-23
2026-01-16 05:00:00+00:00,1362.5,5.0,0.0,627.45,448.225,0.0,101.825,0.0,0.0,506.625,1449.0,0.0,1357.5,-627.45,448.225,101.825,-506.625,1449.0,2222.4750000000004,None,NO_2,2026-04-23
2026-01-16 06:00:00+00:00,1391.0,0.5,0.0,311.0,411.4,0.0,209.55,0.0,0.0,306.925,1449.0,0.0,1390.5,-311.0,411.4,209.55,-306.925,1449.0,2842.525,None,NO_2,2026-04-23
2026-01-16 07:00:00+00:00,1380.0,0.0,0.0,454.375,523.725,0.0,133.8,0.0,0.0,84.925,1449.0,0.0,1380.0,-454.375,523.725,133.8,-84.925,1449.0,2947.225,None,NO_2,2026-04-23
2026-01-16 08:00:00+00:00,1402.5,2.5,0.0,657.7,539.6,0.0,414.225,0.0,6.475,4.025,1449.0,0.0,1400.0,-657.7,539.6,414.225,2.4499999999999993,1449.0,3147.575,None,NO_2,2026-04-23
2026-01-16 09:00:00+00:00,1449.25,146.75,0.0,419.75,409.95,0.0,357.675,0.0,6.125,51.625,1449.0,0.0,1302.5,-419.75,409.95,357.675,-45.5,1449.0,3053.875,None,NO_2,2026-04-23
2026-01-16 10:00:00+00:00,1556.5,397.0,0.0,346.725,640.5,0.0,293.55,0.0,0.0,66.025,1449.0,0.0,1159.5,-346.725,640.5,293.55,-66.025,1449.0,3129.8,None,NO_2,2026-04-23
2026-01-16 11:00:00+00:00,1519.25,276.0,374.4,0.0,638.625,0.0,249.325,0.0,0.0,797.925,1449.0,0.0,1243.25,374.4,638.625,249.325,-797.925,1449.0,3156.675,None,NO_2,2026-04-23
2026-01-16 12:00:00+00:00,1408.25,371.0,1238.6499999999999,0.0,616.625,0.0,330.675,0.0,0.0,1441.275,1449.0,0.0,1037.25,1238.6499999999999,616.625,330.675,-1441.275,1449.0,3230.9249999999997,None,NO_2,2026-04-23
2026-01-16 13:00:00+00:00,1433.25,90.5,1569.475,0.0,567.625,0.0,0.0,10.4,0.0,1071.475,1449.0,0.0,1342.75,1569.475,567.625,-10.4,-1071.475,1449.0,3846.975,None,NO_2,2026-04-23
2026-01-16 14:00:00+00:00,1400.0,0.0,1607.675,0.0,616.2,0.0,11.475,1.675,0.0,1030.525,1449.0,0.0,1400.0,1607.675,616.2,9.799999999999999,-1030.525,1449.0,4052.15,None,NO_2,2026-04-23
2026-01-16 15:00:00+00:00,1400.0,0.0,1657.55,0.0,616.975,0.0,0.0,15.375,0.0,355.3,1449.0,0.0,1400.0,1657.55,616.975,-15.375,-355.3,1449.0,4752.85,None,NO_2,2026-04-23
2026-01-16 16:00:00+00:00,1400.0,0.0,1669.8,0.0,637.95,0.0,0.0,12.925,0.0,435.75,1449.0,0.0,1400.0,1669.8,637.95,-12.925,-435.75,1449.0,4708.075,None,NO_2,2026-04-23
2026-01-16 17:00:00+00:00,1400.0,0.25,1680.225,0.0,640.5,0.0,0.0,20.425,0.0,391.125,1449.0,0.0,1399.75,1680.225,640.5,-20.425,-391.125,1449.0,4757.924999999999,None,NO_2,2026-04-23
2026-01-16 18:00:00+00:00,1413.25,17.0,1670.075,0.0,638.05,0.0,2.275,5.375,0.0,767.725,1449.0,0.0,1396.25,1670.075,638.05,-3.1,-767.725,1449.0,4382.55,None,NO_2,2026-04-23
2026-01-16 19:00:00+00:00,1406.0,10.0,1676.575,0.0,633.525,0.0,0.0,20.9,0.0,1210.7,1449.0,0.0,1396.0,1676.575,633.525,-20.9,-1210.7,1449.0,3923.5,None,NO_2,2026-04-23
2026-01-16 20:00:00+00:00,1406.75,12.25,1672.525,0.0,634.35,0.0,1.325,4.125,0.0,1651.0,1449.0,0.0,1394.5,1672.525,634.35,-2.8,-1651.0,1449.0,3496.575,None,NO_2,2026-04-23
2026-01-16 21:00:00+00:00,1400.25,0.5,1680.0,0.0,640.5,0.0,0.0,0.0,0.0,1998.95,1449.0,0.0,1399.75,1680.0,640.5,0.0,-1998.95,1449.0,3170.3,None,NO_2,2026-04-23
2026-01-16 22:00:00+00:00,1404.25,8.0,1678.725,0.0,640.175,0.0,0.0,0.0,0.0,2153.85,1449.0,0.0,1396.25,1678.725,640.175,0.0,-2153.85,1449.0,3010.2999999999997,None,NO_2,2026-04-23
2026-01-16 23:00:00+00:00,1400.75,3.25,1679.825,0.0,584.15,0.0,0.0,42.75,0.0,2337.725,1449.0,0.0,1397.5,1679.825,584.15,-42.75,-2337.725,1449.0,2730.0,None,NO_2,2026-04-23
2026-01-17 00:00:00+00:00,1400.0,0.0,1680.0,0.0,640.5,0.0,0.0,166.6,0.0,2446.775,1449.0,0.0,1400.0,1680.0,640.5,-166.6,-2446.775,1449.0,2556.125,None,NO_2,2026-04-23
2026-01-17 01:00:00+00:00,1400.0,6.0,1678.075,0.0,622.4,0.0,0.0,171.275,0.0,2376.65,1449.0,0.0,1394.0,1678.075,622.4,-171.275,-2376.65,1449.0,2595.5499999999997,None,NO_2,2026-04-23
2026-01-17 02:00:00+00:00,1412.75,13.25,1674.175,0.0,593.6,0.0,0.0,143.725,0.0,2262.525,1449.0,0.0,1399.5,1674.175,593.6,-143.725,-2262.525,1449.0,2710.025,None,NO_2,2026-04-23
2026-01-17 03:00:00+00:00,1402.5,10.0,1679.8,0.0,628.45,0.0,0.0,162.175,0.0,2340.175,1449.0,0.0,1392.5,1679.8,628.45,-162.175,-2340.175,1449.0,2647.3999999999996,None,NO_2,2026-04-23
2026-01-17 04:00:00+00:00,1400.75,5.75,1678.6,0.0,625.1,0.0,0.0,126.05,0.0,2384.2,1449.0,0.0,1395.0,1678.6,625.1,-126.05,-2384.2,1449.0,2637.45,None,NO_2,2026-04-23
2026-01-17 05:00:00+00:00,1401.0,2.5,1622.275,0.0,471.3,0.0,0.0,44.475,0.0,2277.225,1449.0,0.0,1398.5,1622.275,471.3,-44.475,-2277.225,1449.0,2619.3750000000005,None,NO_2,2026-04-23
2026-01-17 06:00:00+00:00,1401.25,2.0,1678.75,0.0,356.675,0.0,0.0,69.075,0.0,1944.7,1449.0,0.0,1399.25,1678.75,356.675,-69.075,-1944.7,1449.0,2869.9000000000005,None,NO_2,2026-04-23
2026-01-17 07:00:00+00:00,1403.25,3.25,1663.925,0.0,580.95,0.0,0.0,31.7,0.0,1806.825,1449.0,0.0,1400.0,1663.925,580.95,-31.7,-1806.825,1449.0,3255.3500000000004,None,NO_2,2026-04-23
2026-01-17 08:00:00+00:00,1400.0,0.0,1679.975,0.0,640.5,0.0,0.0,0.0,0.0,1193.8,1449.0,0.0,1400.0,1679.975,640.5,0.0,-1193.8,1449.0,3975.675,None,NO_2,2026-04-23
2026-01-17 09:00:00+00:00,1408.5,8.5,1680.05,0.0,568.875,0.0,5.0,0.0,0.0,1191.725,1449.0,0.0,1400.0,1680.05,568.875,5.0,-1191.725,1449.0,3911.2000000000003,None,NO_2,2026-04-23
2026-01-17 10:00:00+00:00,1416.0,16.5,1680.0,0.0,51.35,0.0,6.6,0.05,0.0,758.725,1449.0,0.0,1399.5,1680.0,51.35,6.55,-758.725,1449.0,3827.675,None,NO_2,2026-04-23
2026-01-17 11:00:00+00:00,1400.5,0.5,1680.0,0.0,40.25,0.0,5.15,2.85,0.0,691.125,1449.0,0.0,1400.0,1680.0,40.25,2.3000000000000003,-691.125,1449.0,3880.425,None,NO_2,2026-04-23
2026-01-17 12:00:00+00:00,1400.75,1.0,1680.025,0.0,445.725,0.0,0.0,0.0,0.0,1090.675,1449.0,0.0,1399.75,1680.025,445.725,0.0,-1090.675,1449.0,3883.825,None,NO_2,2026-04-23
2026-01-17 13:00:00+00:00,1400.0,0.0,1680.05,0.0,564.325,0.0,0.0,0.025,0.0,962.6,1449.0,0.0,1400.0,1680.05,564.325,-0.025,-962.6,1449.0,4130.75,None,NO_2,2026-04-23
2026-01-17 14:00:00+00:00,1400.0,0.0,1680.0,0.0,631.55,0.0,0.025,0.025,0.0,747.7,1449.0,0.0,1400.0,1680.0,631.55,0.0,-747.7,1449.0,4412.85,None,NO_2,2026-04-23
2026-01-17 15:00:00+00:00,1400.0,0.0,1680.025,0.0,640.5,0.0,0.05,0.05,0.0,664.875,1449.0,0.0,1400.0,1680.025,640.5,0.0,-664.875,1449.0,4504.65,None,NO_2,2026-04-23
2026-01-17 16:00:00+00:00,1400.0,0.0,1680.0,0.0,640.5,0.0,0.875,0.35,0.0,438.225,1449.0,0.0,1400.0,1680.0,640.5,0.525,-438.225,1449.0,4731.8,None,NO_2,2026-04-23
2026-01-17 17:00:00+00:00,1400.0,0.0,1680.0,0.0,640.5,0.0,0.0,0.525,0.0,460.35,1449.0,0.0,1400.0,1680.0,640.5,-0.525,-460.35,1449.0,4708.625,None,NO_2,2026-04-23
2026-01-17 18:00:00+00:00,1400.0,0.0,1680.0,0.0,640.5,0.0,0.0,0.85,0.0,221.7,1449.0,0.0,1400.0,1680.0,640.5,-0.85,-221.7,1449.0,4946.950000000001,None,NO_2,2026-04-23
2026-01-17 19:00:00+00:00,1400.0,0.0,1680.0,0.0,640.5,0.0,0.0,2.0,0.0,333.75,1449.0,0.0,1400.0,1680.0,640.5,-2.0,-333.75,1449.0,4833.75,None,NO_2,2026-04-23
