,PT_ES,ES_PT,PT_ES_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-27 01:00:00+00:00,1655.65,0.0,1655.65,1655.65,None,PT,2026-04-23
2026-01-27 02:00:00+00:00,1326.2,0.0,1326.2,1326.2,None,PT,2026-04-23
2026-01-27 03:00:00+00:00,974.6,0.0,974.6,974.6,None,PT,2026-04-23
2026-01-27 04:00:00+00:00,1028.1,0.0,1028.1,1028.1,None,PT,2026-04-23
2026-01-27 05:00:00+00:00,1523.925,0.0,1523.925,1523.925,None,PT,2026-04-23
2026-01-27 06:00:00+00:00,2690.85,0.0,2690.85,2690.85,None,PT,2026-04-23
2026-01-27 07:00:00+00:00,2726.775,0.0,2726.775,2726.775,None,PT,2026-04-23
2026-01-27 08:00:00+00:00,1962.425,0.0,1962.425,1962.425,None,PT,2026-04-23
2026-01-27 09:00:00+00:00,240.25,9.275,230.975,230.975,None,PT,2026-04-23
2026-01-27 10:00:00+00:00,405.55,0.0,405.55,405.55,None,PT,2026-04-23
2026-01-27 11:00:00+00:00,977.775,0.0,977.775,977.775,None,PT,2026-04-23
2026-01-27 12:00:00+00:00,1246.275,0.0,1246.275,1246.275,None,PT,2026-04-23
2026-01-27 13:00:00+00:00,1073.675,0.0,1073.675,1073.675,None,PT,2026-04-23
2026-01-27 14:00:00+00:00,1065.725,0.0,1065.725,1065.725,None,PT,2026-04-23
2026-01-27 15:00:00+00:00,1389.275,0.0,1389.275,1389.275,None,PT,2026-04-23
2026-01-27 16:00:00+00:00,2251.0,0.0,2251.0,2251.0,None,PT,2026-04-23
2026-01-27 17:00:00+00:00,1905.0,0.0,1905.0,1905.0,None,PT,2026-04-23
2026-01-27 18:00:00+00:00,1748.1,0.0,1748.1,1748.1,None,PT,2026-04-23
2026-01-27 19:00:00+00:00,1261.65,0.0,1261.65,1261.65,None,PT,2026-04-23
2026-01-27 20:00:00+00:00,728.075,0.0,728.075,728.075,None,PT,2026-04-23
2026-01-27 21:00:00+00:00,135.45,75.925,59.52499999999999,59.52499999999999,None,PT,2026-04-23
2026-01-27 22:00:00+00:00,0.0,877.625,-877.625,-877.625,None,PT,2026-04-23
2026-01-27 23:00:00+00:00,0.0,422.45,-422.45,-422.45,None,PT,2026-04-23
2026-01-28 00:00:00+00:00,344.625,10.775,333.85,333.85,None,PT,2026-04-23
2026-01-28 01:00:00+00:00,1112.625,0.0,1112.625,1112.625,None,PT,2026-04-23
2026-01-28 02:00:00+00:00,1945.05,0.0,1945.05,1945.05,None,PT,2026-04-23
2026-01-28 03:00:00+00:00,2446.9,0.0,2446.9,2446.9,None,PT,2026-04-23
2026-01-28 04:00:00+00:00,2646.225,0.0,2646.225,2646.225,None,PT,2026-04-23
2026-01-28 05:00:00+00:00,3267.45,0.0,3267.45,3267.45,None,PT,2026-04-23
2026-01-28 06:00:00+00:00,3600.0,0.0,3600.0,3600.0,None,PT,2026-04-23
2026-01-28 07:00:00+00:00,3600.0,0.0,3600.0,3600.0,None,PT,2026-04-23
2026-01-28 08:00:00+00:00,3380.425,0.0,3380.425,3380.425,None,PT,2026-04-23
2026-01-28 09:00:00+00:00,2743.5,0.0,2743.5,2743.5,None,PT,2026-04-23
2026-01-28 10:00:00+00:00,2420.425,0.0,2420.425,2420.425,None,PT,2026-04-23
2026-01-28 11:00:00+00:00,2842.775,0.0,2842.775,2842.775,None,PT,2026-04-23
2026-01-28 12:00:00+00:00,2129.15,0.0,2129.15,2129.15,None,PT,2026-04-23
2026-01-28 13:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-28 14:00:00+00:00,1404.9,0.0,1404.9,1404.9,None,PT,2026-04-23
2026-01-28 15:00:00+00:00,1085.15,0.0,1085.15,1085.15,None,PT,2026-04-23
2026-01-28 16:00:00+00:00,1592.35,0.0,1592.35,1592.35,None,PT,2026-04-23
2026-01-28 17:00:00+00:00,1762.575,0.0,1762.575,1762.575,None,PT,2026-04-23
2026-01-28 18:00:00+00:00,1299.175,0.0,1299.175,1299.175,None,PT,2026-04-23
2026-01-28 19:00:00+00:00,920.275,0.0,920.275,920.275,None,PT,2026-04-23
2026-01-28 20:00:00+00:00,1097.55,0.0,1097.55,1097.55,None,PT,2026-04-23
2026-01-28 21:00:00+00:00,869.4749999999999,0.0,869.4749999999999,869.4749999999999,None,PT,2026-04-23
2026-01-28 22:00:00+00:00,803.925,0.0,803.925,803.925,None,PT,2026-04-23
2026-01-28 23:00:00+00:00,816.575,0.0,816.575,816.575,None,PT,2026-04-23
2026-01-29 00:00:00+00:00,1338.35,0.0,1338.35,1338.35,None,PT,2026-04-23
2026-01-29 01:00:00+00:00,1491.3,0.0,1491.3,1491.3,None,PT,2026-04-23
2026-01-29 02:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 04:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 05:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 06:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 08:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 09:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 10:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 11:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 12:00:00+00:00,1186.65,0.0,1186.65,1186.65,None,PT,2026-04-23
2026-01-29 13:00:00+00:00,1256.825,0.0,1256.825,1256.825,None,PT,2026-04-23
2026-01-29 14:00:00+00:00,1280.175,0.0,1280.175,1280.175,None,PT,2026-04-23
2026-01-29 15:00:00+00:00,1314.75,0.0,1314.75,1314.75,None,PT,2026-04-23
2026-01-29 16:00:00+00:00,1456.325,0.0,1456.325,1456.325,None,PT,2026-04-23
2026-01-29 17:00:00+00:00,1498.425,0.0,1498.425,1498.425,None,PT,2026-04-23
2026-01-29 18:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 19:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-29 20:00:00+00:00,1398.125,0.0,1398.125,1398.125,None,PT,2026-04-23
2026-01-29 21:00:00+00:00,178.79999999999998,333.325,-154.525,-154.525,None,PT,2026-04-23
2026-01-29 22:00:00+00:00,0.0,883.65,-883.65,-883.65,None,PT,2026-04-23
2026-01-29 23:00:00+00:00,737.6750000000001,0.0,737.6750000000001,737.6750000000001,None,PT,2026-04-23
2026-01-30 00:00:00+00:00,1017.975,0.0,1017.975,1017.975,None,PT,2026-04-23
2026-01-30 01:00:00+00:00,1275.775,0.0,1275.775,1275.775,None,PT,2026-04-23
2026-01-30 02:00:00+00:00,1462.25,0.0,1462.25,1462.25,None,PT,2026-04-23
2026-01-30 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 04:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 05:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 06:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 08:00:00+00:00,1295.875,0.0,1295.875,1295.875,None,PT,2026-04-23
2026-01-30 09:00:00+00:00,1288.65,0.0,1288.65,1288.65,None,PT,2026-04-23
2026-01-30 10:00:00+00:00,1084.1,0.0,1084.1,1084.1,None,PT,2026-04-23
2026-01-30 11:00:00+00:00,1384.5,0.0,1384.5,1384.5,None,PT,2026-04-23
2026-01-30 12:00:00+00:00,1480.35,0.0,1480.35,1480.35,None,PT,2026-04-23
2026-01-30 13:00:00+00:00,1460.125,0.0,1460.125,1460.125,None,PT,2026-04-23
2026-01-30 14:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 15:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 16:00:00+00:00,1499.95,0.0,1499.95,1499.95,None,PT,2026-04-23
2026-01-30 17:00:00+00:00,1361.05,0.0,1361.05,1361.05,None,PT,2026-04-23
2026-01-30 18:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 19:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-30 20:00:00+00:00,1356.8,0.0,1356.8,1356.8,None,PT,2026-04-23
2026-01-30 21:00:00+00:00,1284.05,0.0,1284.05,1284.05,None,PT,2026-04-23
2026-01-30 22:00:00+00:00,1148.4,0.0,1148.4,1148.4,None,PT,2026-04-23
2026-01-30 23:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-31 00:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-31 01:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-31 02:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-31 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-31 04:00:00+00:00,1335.325,0.0,1335.325,1335.325,None,PT,2026-04-23
2026-01-31 05:00:00+00:00,1470.8,0.0,1470.8,1470.8,None,PT,2026-04-23
2026-01-31 06:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-01-31 07:00:00+00:00,1499.925,0.0,1499.925,1499.925,None,PT,2026-04-23
2026-01-31 08:00:00+00:00,990.2,0.0,990.2,990.2,None,PT,2026-04-23
2026-01-31 09:00:00+00:00,473.9,0.0,473.9,473.9,None,PT,2026-04-23
2026-01-31 10:00:00+00:00,108.85,0.0,108.85,108.85,None,PT,2026-04-23
2026-01-31 11:00:00+00:00,0.0,232.97500000000002,-232.97500000000002,-232.97500000000002,None,PT,2026-04-23
2026-01-31 12:00:00+00:00,81.875,0.0,81.875,81.875,None,PT,2026-04-23
2026-01-31 13:00:00+00:00,12.65,38.3,-25.65,-25.65,None,PT,2026-04-23
2026-01-31 14:00:00+00:00,0.0,122.35,-122.35,-122.35,None,PT,2026-04-23
2026-01-31 15:00:00+00:00,7.9,137.15,-129.25,-129.25,None,PT,2026-04-23
2026-01-31 16:00:00+00:00,595.7,15.95,579.75,579.75,None,PT,2026-04-23
2026-01-31 17:00:00+00:00,543.625,0.0,543.625,543.625,None,PT,2026-04-23
2026-01-31 18:00:00+00:00,785.9,0.0,785.9,785.9,None,PT,2026-04-23
2026-01-31 19:00:00+00:00,841.45,0.0,841.45,841.45,None,PT,2026-04-23
2026-01-31 20:00:00+00:00,970.725,0.0,970.725,970.725,None,PT,2026-04-23
2026-01-31 21:00:00+00:00,772.775,0.0,772.775,772.775,None,PT,2026-04-23
2026-01-31 22:00:00+00:00,597.225,0.0,597.225,597.225,None,PT,2026-04-23
2026-01-31 23:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 00:00:00+00:00,1298.8,0.0,1298.8,1298.8,None,PT,2026-04-23
2026-02-01 01:00:00+00:00,1457.0,0.0,1457.0,1457.0,None,PT,2026-04-23
2026-02-01 02:00:00+00:00,1338.2,0.0,1338.2,1338.2,None,PT,2026-04-23
2026-02-01 03:00:00+00:00,1288.9,0.0,1288.9,1288.9,None,PT,2026-04-23
2026-02-01 04:00:00+00:00,1391.575,0.0,1391.575,1391.575,None,PT,2026-04-23
2026-02-01 05:00:00+00:00,1448.425,0.0,1448.425,1448.425,None,PT,2026-04-23
2026-02-01 06:00:00+00:00,1488.7,0.0,1488.7,1488.7,None,PT,2026-04-23
2026-02-01 07:00:00+00:00,1486.275,0.0,1486.275,1486.275,None,PT,2026-04-23
2026-02-01 08:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 09:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 10:00:00+00:00,1495.75,0.0,1495.75,1495.75,None,PT,2026-04-23
2026-02-01 11:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 12:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 13:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 14:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 15:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-01 16:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 17:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 18:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 19:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 20:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 21:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 22:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-01 23:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 00:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 01:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 02:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 04:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 05:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 06:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 08:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 09:00:00+00:00,1474.5,0.0,1474.5,1474.5,None,PT,2026-04-23
2026-02-02 10:00:00+00:00,1469.275,0.0,1469.275,1469.275,None,PT,2026-04-23
2026-02-02 11:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 12:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 13:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 14:00:00+00:00,1493.975,0.0,1493.975,1493.975,None,PT,2026-04-23
2026-02-02 15:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-02 16:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-02 17:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-02 18:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-02 19:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-02 20:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-02 21:00:00+00:00,980.35,0.0,980.35,980.35,None,PT,2026-04-23
2026-02-02 22:00:00+00:00,572.725,0.0,572.725,572.725,None,PT,2026-04-23
2026-02-02 23:00:00+00:00,1279.9,0.0,1279.9,1279.9,None,PT,2026-04-23
2026-02-03 00:00:00+00:00,1095.675,0.0,1095.675,1095.675,None,PT,2026-04-23
2026-02-03 01:00:00+00:00,1166.05,0.0,1166.05,1166.05,None,PT,2026-04-23
2026-02-03 02:00:00+00:00,1395.225,0.0,1395.225,1395.225,None,PT,2026-04-23
2026-02-03 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 04:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 05:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 06:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 08:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 09:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 10:00:00+00:00,1486.45,0.0,1486.45,1486.45,None,PT,2026-04-23
2026-02-03 11:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 12:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-03 13:00:00+00:00,1386.15,0.0,1386.15,1386.15,None,PT,2026-04-23
2026-02-03 14:00:00+00:00,1220.9250000000002,0.0,1220.9250000000002,1220.9250000000002,None,PT,2026-04-23
2026-02-03 15:00:00+00:00,1290.95,0.0,1290.95,1290.95,None,PT,2026-04-23
2026-02-03 16:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-03 17:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-03 18:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-03 19:00:00+00:00,997.35,0.0,997.35,997.35,None,PT,2026-04-23
2026-02-03 20:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-03 21:00:00+00:00,994.6,0.0,994.6,994.6,None,PT,2026-04-23
2026-02-03 22:00:00+00:00,875.475,0.0,875.475,875.475,None,PT,2026-04-23
2026-02-03 23:00:00+00:00,1396.6,0.0,1396.6,1396.6,None,PT,2026-04-23
2026-02-04 00:00:00+00:00,1397.3,0.0,1397.3,1397.3,None,PT,2026-04-23
2026-02-04 01:00:00+00:00,1496.9,0.0,1496.9,1496.9,None,PT,2026-04-23
2026-02-04 02:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-04 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-04 04:00:00+00:00,1408.35,0.0,1408.35,1408.35,None,PT,2026-04-23
2026-02-04 05:00:00+00:00,1383.925,0.0,1383.925,1383.925,None,PT,2026-04-23
2026-02-04 06:00:00+00:00,1428.925,0.0,1428.925,1428.925,None,PT,2026-04-23
2026-02-04 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-04 08:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-04 09:00:00+00:00,964.75,0.0,964.75,964.75,None,PT,2026-04-23
2026-02-04 10:00:00+00:00,215.225,35.575,179.64999999999998,179.64999999999998,None,PT,2026-04-23
2026-02-04 11:00:00+00:00,0.0,286.65,-286.65,-286.65,None,PT,2026-04-23
2026-02-04 12:00:00+00:00,144.55,0.0,144.55,144.55,None,PT,2026-04-23
2026-02-04 13:00:00+00:00,562.025,0.0,562.025,562.025,None,PT,2026-04-23
2026-02-04 14:00:00+00:00,261.25,0.0,261.25,261.25,None,PT,2026-04-23
2026-02-04 15:00:00+00:00,575.575,0.0,575.575,575.575,None,PT,2026-04-23
2026-02-04 16:00:00+00:00,929.8,0.0,929.8,929.8,None,PT,2026-04-23
2026-02-04 17:00:00+00:00,891.475,0.0,891.475,891.475,None,PT,2026-04-23
2026-02-04 18:00:00+00:00,991.9749999999999,0.0,991.9749999999999,991.9749999999999,None,PT,2026-04-23
2026-02-04 19:00:00+00:00,999.1,0.0,999.1,999.1,None,PT,2026-04-23
2026-02-04 20:00:00+00:00,995.15,0.0,995.15,995.15,None,PT,2026-04-23
2026-02-04 21:00:00+00:00,992.925,0.0,992.925,992.925,None,PT,2026-04-23
2026-02-04 22:00:00+00:00,645.825,0.0,645.825,645.825,None,PT,2026-04-23
2026-02-04 23:00:00+00:00,1472.55,0.0,1472.55,1472.55,None,PT,2026-04-23
2026-02-05 00:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-05 01:00:00+00:00,1476.85,0.0,1476.85,1476.85,None,PT,2026-04-23
2026-02-05 02:00:00+00:00,1470.975,0.0,1470.975,1470.975,None,PT,2026-04-23
2026-02-05 03:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-05 04:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-05 05:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-05 06:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-05 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-05 08:00:00+00:00,1476.625,0.0,1476.625,1476.625,None,PT,2026-04-23
2026-02-05 09:00:00+00:00,1495.1,0.0,1495.1,1495.1,None,PT,2026-04-23
2026-02-05 10:00:00+00:00,1242.55,0.0,1242.55,1242.55,None,PT,2026-04-23
2026-02-05 11:00:00+00:00,625.625,0.0,625.625,625.625,None,PT,2026-04-23
2026-02-05 12:00:00+00:00,323.95,0.0,323.95,323.95,None,PT,2026-04-23
2026-02-05 13:00:00+00:00,320.3,0.0,320.3,320.3,None,PT,2026-04-23
2026-02-05 14:00:00+00:00,0.0,232.125,-232.125,-232.125,None,PT,2026-04-23
2026-02-05 15:00:00+00:00,503.95,0.0,503.95,503.95,None,PT,2026-04-23
2026-02-05 16:00:00+00:00,937.925,0.0,937.925,937.925,None,PT,2026-04-23
2026-02-05 17:00:00+00:00,480.175,0.0,480.175,480.175,None,PT,2026-04-23
2026-02-05 18:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-05 19:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-05 20:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-05 21:00:00+00:00,470.225,0.0,470.225,470.225,None,PT,2026-04-23
2026-02-05 22:00:00+00:00,322.1,0.0,322.1,322.1,None,PT,2026-04-23
2026-02-05 23:00:00+00:00,470.70000000000005,0.0,470.70000000000005,470.70000000000005,None,PT,2026-04-23
2026-02-06 00:00:00+00:00,787.125,0.0,787.125,787.125,None,PT,2026-04-23
2026-02-06 01:00:00+00:00,809.925,0.0,809.925,809.925,None,PT,2026-04-23
2026-02-06 02:00:00+00:00,840.475,0.0,840.475,840.475,None,PT,2026-04-23
2026-02-06 03:00:00+00:00,851.5,0.0,851.5,851.5,None,PT,2026-04-23
2026-02-06 04:00:00+00:00,759.325,0.0,759.325,759.325,None,PT,2026-04-23
2026-02-06 05:00:00+00:00,1402.325,0.0,1402.325,1402.325,None,PT,2026-04-23
2026-02-06 06:00:00+00:00,1493.9,0.0,1493.9,1493.9,None,PT,2026-04-23
2026-02-06 07:00:00+00:00,1500.0,0.0,1500.0,1500.0,None,PT,2026-04-23
2026-02-06 08:00:00+00:00,764.725,0.0,764.725,764.725,None,PT,2026-04-23
2026-02-06 09:00:00+00:00,489.77500000000003,0.0,489.77500000000003,489.77500000000003,None,PT,2026-04-23
2026-02-06 10:00:00+00:00,96.05,38.4,57.65,57.65,None,PT,2026-04-23
2026-02-06 11:00:00+00:00,0.0,264.425,-264.425,-264.425,None,PT,2026-04-23
2026-02-06 12:00:00+00:00,0.0,111.275,-111.275,-111.275,None,PT,2026-04-23
2026-02-06 13:00:00+00:00,55.4,0.0,55.4,55.4,None,PT,2026-04-23
2026-02-06 14:00:00+00:00,13.975,63.025,-49.05,-49.05,None,PT,2026-04-23
2026-02-06 15:00:00+00:00,279.15,8.675,270.47499999999997,270.47499999999997,None,PT,2026-04-23
2026-02-06 16:00:00+00:00,963.925,0.0,963.925,963.925,None,PT,2026-04-23
2026-02-06 17:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-06 18:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-06 19:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-06 20:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-06 21:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-06 22:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-06 23:00:00+00:00,602.35,0.0,602.35,602.35,None,PT,2026-04-23
2026-02-07 00:00:00+00:00,0.0,174.15,-174.15,-174.15,None,PT,2026-04-23
2026-02-07 01:00:00+00:00,0.0,214.47500000000002,-214.47500000000002,-214.47500000000002,None,PT,2026-04-23
2026-02-07 02:00:00+00:00,0.0,619.3,-619.3,-619.3,None,PT,2026-04-23
2026-02-07 03:00:00+00:00,0.0,767.775,-767.775,-767.775,None,PT,2026-04-23
2026-02-07 04:00:00+00:00,0.0,654.4,-654.4,-654.4,None,PT,2026-04-23
2026-02-07 05:00:00+00:00,139.725,136.55,3.174999999999983,3.174999999999983,None,PT,2026-04-23
2026-02-07 06:00:00+00:00,719.45,0.0,719.45,719.45,None,PT,2026-04-23
2026-02-07 07:00:00+00:00,774.55,0.0,774.55,774.55,None,PT,2026-04-23
2026-02-07 08:00:00+00:00,677.675,0.0,677.675,677.675,None,PT,2026-04-23
2026-02-07 09:00:00+00:00,255.72500000000002,35.425,220.3,220.3,None,PT,2026-04-23
2026-02-07 10:00:00+00:00,0.0,253.275,-253.275,-253.275,None,PT,2026-04-23
2026-02-07 11:00:00+00:00,130.125,101.75,28.375,28.375,None,PT,2026-04-23
2026-02-07 12:00:00+00:00,414.325,0.0,414.325,414.325,None,PT,2026-04-23
2026-02-07 13:00:00+00:00,1221.575,0.0,1221.575,1221.575,None,PT,2026-04-23
2026-02-07 14:00:00+00:00,1497.925,0.0,1497.925,1497.925,None,PT,2026-04-23
2026-02-07 15:00:00+00:00,1495.0,0.0,1495.0,1495.0,None,PT,2026-04-23
2026-02-07 16:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-07 17:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-07 18:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-07 19:00:00+00:00,500.0,0.0,500.0,500.0,None,PT,2026-04-23
2026-02-07 20:00:00+00:00,482.875,0.0,482.875,482.875,None,PT,2026-04-23
2026-02-07 21:00:00+00:00,486.925,0.0,486.925,486.925,None,PT,2026-04-23
2026-02-07 22:00:00+00:00,454.7,0.0,454.7,454.7,None,PT,2026-04-23
2026-02-07 23:00:00+00:00,1000.0,0.0,1000.0,1000.0,None,PT,2026-04-23
2026-02-08 00:00:00+00:00,1397.875,0.0,1397.875,1397.875,None,PT,2026-04-23
2026-02-08 01:00:00+00:00,1410.55,0.0,1410.55,1410.55,None,PT,2026-04-23
2026-02-08 02:00:00+00:00,1217.025,0.0,1217.025,1217.025,None,PT,2026-04-23
2026-02-08 03:00:00+00:00,1203.575,0.0,1203.575,1203.575,None,PT,2026-04-23
2026-02-08 04:00:00+00:00,1248.9,0.0,1248.9,1248.9,None,PT,2026-04-23
2026-02-08 05:00:00+00:00,1334.4,0.0,1334.4,1334.4,None,PT,2026-04-23
