,LT_LV,LV_LT,LT_PL,PL_LT,LT_SE_4,SE_4_LT,LT_LV_net_export,LT_PL_net_export,LT_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-20 17:00:00+00:00,0.0,337.425,37.05,165.35,0.0,700.0,-337.425,-128.3,-700.0,-1165.725,None,LT,2026-04-23
2026-01-20 18:00:00+00:00,0.0,419.79999999999995,2.275,170.55,0.0,700.0,-419.79999999999995,-168.275,-700.0,-1288.0749999999998,None,LT,2026-04-23
2026-01-20 19:00:00+00:00,0.0,360.225,48.675,141.05,0.0,700.0,-360.225,-92.37500000000001,-700.0,-1152.6,None,LT,2026-04-23
2026-01-20 20:00:00+00:00,0.0,345.225,67.75,64.55,0.0,700.0,-345.225,3.200000000000003,-700.0,-1042.025,None,LT,2026-04-23
2026-01-20 21:00:00+00:00,0.0,370.175,214.6,40.2,0.0,663.8,-370.175,174.39999999999998,-663.8,-859.575,None,LT,2026-04-23
2026-01-20 22:00:00+00:00,0.0,448.075,184.45,1.475,0.0,625.225,-448.075,182.975,-625.225,-890.325,None,LT,2026-04-23
2026-01-20 23:00:00+00:00,0.0,531.15,265.525,138.45,0.0,698.875,-531.15,127.07499999999999,-698.875,-1102.95,None,LT,2026-04-23
2026-01-21 00:00:00+00:00,0.0,548.925,230.85,276.325,0.0,700.0,-548.925,-45.474999999999994,-700.0,-1294.4,None,LT,2026-04-23
2026-01-21 01:00:00+00:00,0.0,634.225,184.025,331.8,0.0,699.975,-634.225,-147.775,-699.975,-1481.975,None,LT,2026-04-23
2026-01-21 02:00:00+00:00,0.0,600.65,131.05,241.45,0.0,700.0,-600.65,-110.39999999999998,-700.0,-1411.05,None,LT,2026-04-23
2026-01-21 03:00:00+00:00,0.0,601.55,33.475,188.85,0.0,700.0,-601.55,-155.375,-700.0,-1456.925,None,LT,2026-04-23
2026-01-21 04:00:00+00:00,0.0,521.7750000000001,5.65,172.65,0.0,700.0,-521.7750000000001,-167.0,-700.0,-1388.775,None,LT,2026-04-23
2026-01-21 05:00:00+00:00,0.0,581.0,4.55,170.4,0.0,700.0,-581.0,-165.85,-700.0,-1446.85,None,LT,2026-04-23
2026-01-21 06:00:00+00:00,0.0,524.5,40.375,172.275,0.0,700.0,-524.5,-131.9,-700.0,-1356.4,None,LT,2026-04-23
2026-01-21 07:00:00+00:00,0.0,557.375,38.8,174.05,0.0,700.0,-557.375,-135.25,-700.0,-1392.625,None,LT,2026-04-23
2026-01-21 08:00:00+00:00,0.0,497.425,4.0,173.0,0.0,700.0,-497.425,-169.0,-700.0,-1366.425,None,LT,2026-04-23
2026-01-21 09:00:00+00:00,0.0,403.575,0.0,172.0,0.0,700.0,-403.575,-172.0,-700.0,-1275.575,None,LT,2026-04-23
2026-01-21 10:00:00+00:00,0.0,370.375,0.0,172.0,0.0,700.0,-370.375,-172.0,-700.0,-1242.375,None,LT,2026-04-23
2026-01-21 11:00:00+00:00,0.0,362.675,0.05,172.05,0.0,700.0,-362.675,-172.0,-700.0,-1234.675,None,LT,2026-04-23
2026-01-21 12:00:00+00:00,0.0,365.4,0.2,172.2,0.0,700.0,-365.4,-172.0,-700.0,-1237.4,None,LT,2026-04-23
2026-01-21 13:00:00+00:00,0.0,323.75,26.375,197.375,0.0,700.0,-323.75,-171.0,-700.0,-1194.75,None,LT,2026-04-23
2026-01-21 14:00:00+00:00,0.0,413.95,124.35,139.6,0.0,683.25,-413.95,-15.25,-683.25,-1112.45,None,LT,2026-04-23
2026-01-21 15:00:00+00:00,0.0,446.4,198.5,32.175,0.0,681.1,-446.4,166.325,-681.1,-961.175,None,LT,2026-04-23
2026-01-21 16:00:00+00:00,0.0,414.9,203.1,1.1,0.0,619.95,-414.9,202.0,-619.95,-832.85,None,LT,2026-04-23
2026-01-21 17:00:00+00:00,0.0,395.9,204.1,6.675,0.0,515.175,-395.9,197.42499999999998,-515.175,-713.65,None,LT,2026-04-23
2026-01-21 18:00:00+00:00,0.0,180.15,204.0,0.0,0.0,642.725,-180.15,204.0,-642.725,-618.875,None,LT,2026-04-23
2026-01-21 19:00:00+00:00,0.0,129.675,203.0,0.0,0.0,570.45,-129.675,203.0,-570.45,-497.12500000000006,None,LT,2026-04-23
2026-01-21 20:00:00+00:00,2.425,87.825,205.6,12.075,0.0,666.775,-85.4,193.525,-666.775,-558.65,None,LT,2026-04-23
2026-01-21 21:00:00+00:00,0.0,126.80000000000001,352.35,165.325,0.0,661.525,-126.80000000000001,187.02500000000003,-661.525,-601.3,None,LT,2026-04-23
2026-01-21 22:00:00+00:00,28.075,27.625,199.025,109.9,0.0,581.775,0.4499999999999993,89.125,-581.775,-492.2,None,LT,2026-04-23
2026-01-21 23:00:00+00:00,0.0,131.20000000000002,265.875,186.725,0.0,699.95,-131.20000000000002,79.15,-699.95,-752.0,None,LT,2026-04-23
2026-01-22 00:00:00+00:00,0.0,91.9,247.425,134.675,0.0,700.0,-91.9,112.75,-700.0,-679.15,None,LT,2026-04-23
2026-01-22 01:00:00+00:00,0.0,74.375,256.775,203.525,0.0,700.0,-74.375,53.24999999999997,-700.0,-721.125,None,LT,2026-04-23
2026-01-22 02:00:00+00:00,0.0,35.55,209.425,10.425,0.0,627.225,-35.55,199.0,-627.225,-463.77500000000003,None,LT,2026-04-23
2026-01-22 03:00:00+00:00,0.0,26.575,217.575,24.175,0.0,691.75,-26.575,193.39999999999998,-691.75,-524.925,None,LT,2026-04-23
2026-01-22 04:00:00+00:00,173.175,0.0,141.0,106.575,0.0,700.0,173.175,34.425,-700.0,-492.4,None,LT,2026-04-23
2026-01-22 05:00:00+00:00,0.0,141.775,206.125,35.05,0.0,700.0,-141.775,171.075,-700.0,-670.7,None,LT,2026-04-23
2026-01-22 06:00:00+00:00,0.0,310.5,208.6,2.85,0.0,700.0,-310.5,205.75,-700.0,-804.75,None,LT,2026-04-23
2026-01-22 07:00:00+00:00,0.0,328.15,137.75,28.25,0.0,700.0,-328.15,109.5,-700.0,-918.65,None,LT,2026-04-23
2026-01-22 08:00:00+00:00,0.0,151.5,47.975,153.4,0.0,700.0,-151.5,-105.42500000000001,-700.0,-956.925,None,LT,2026-04-23
2026-01-22 09:00:00+00:00,0.0,36.65,0.025,171.025,0.0,700.0,-36.65,-171.0,-700.0,-907.65,None,LT,2026-04-23
2026-01-22 10:00:00+00:00,4.275,2.6,0.05,170.05,0.0,700.0,1.6750000000000003,-170.0,-700.0,-868.325,None,LT,2026-04-23
2026-01-22 11:00:00+00:00,2.65,30.0,0.0,171.0,0.0,664.875,-27.35,-171.0,-664.875,-863.225,None,LT,2026-04-23
2026-01-22 12:00:00+00:00,45.275,0.0,19.275,178.675,0.0,699.85,45.275,-159.4,-699.85,-813.975,None,LT,2026-04-23
2026-01-22 13:00:00+00:00,134.55,0.0,31.4,184.425,0.0,700.0,134.55,-153.025,-700.0,-718.475,None,LT,2026-04-23
2026-01-22 14:00:00+00:00,17.200000000000003,61.275000000000006,193.975,70.325,0.0,699.2,-44.075,123.64999999999999,-699.2,-619.625,None,LT,2026-04-23
2026-01-22 15:00:00+00:00,0.0,108.4,203.8,17.6,0.0,673.05,-108.4,186.20000000000002,-673.05,-595.25,None,LT,2026-04-23
2026-01-22 16:00:00+00:00,17.15,59.849999999999994,218.925,8.925,0.0,646.9,-42.699999999999996,210.0,-646.9,-479.59999999999997,None,LT,2026-04-23
2026-01-22 17:00:00+00:00,46.45,3.35,224.775,16.85,0.0,672.875,43.1,207.925,-672.875,-421.85,None,LT,2026-04-23
2026-01-22 18:00:00+00:00,45.825,0.425,213.375,6.375,0.0,598.225,45.400000000000006,207.0,-598.225,-345.82500000000005,None,LT,2026-04-23
2026-01-22 19:00:00+00:00,101.92500000000001,0.0,206.0,2.0,0.0,557.95,101.92500000000001,204.0,-557.95,-252.02500000000003,None,LT,2026-04-23
2026-01-22 20:00:00+00:00,442.325,0.0,289.825,139.125,0.0,690.175,442.325,150.7,-690.175,-97.14999999999998,None,LT,2026-04-23
2026-01-22 21:00:00+00:00,348.42499999999995,0.0,239.975,38.975,0.0,595.875,348.42499999999995,201.0,-595.875,-46.450000000000045,None,LT,2026-04-23
2026-01-22 22:00:00+00:00,328.1,0.0,208.3,49.925,0.0,697.4,328.1,158.375,-697.4,-210.92499999999995,None,LT,2026-04-23
2026-01-22 23:00:00+00:00,18.875,0.0,204.05,8.05,0.0,657.25,18.875,196.0,-657.25,-442.375,None,LT,2026-04-23
2026-01-23 00:00:00+00:00,19.275,26.4,247.725,89.1,0.0,683.5,-7.125,158.625,-683.5,-532.0,None,LT,2026-04-23
2026-01-23 01:00:00+00:00,0.0,61.85,272.35,207.025,0.0,700.0,-61.85,65.32500000000002,-700.0,-696.525,None,LT,2026-04-23
2026-01-23 02:00:00+00:00,0.0,167.925,347.8,207.05,0.0,698.575,-167.925,140.75,-698.575,-725.75,None,LT,2026-04-23
2026-01-23 03:00:00+00:00,0.0,145.6,276.625,208.075,0.0,700.0,-145.6,68.55000000000001,-700.0,-777.05,None,LT,2026-04-23
2026-01-23 04:00:00+00:00,163.05,0.0,106.3,139.6,0.0,700.0,163.05,-33.3,-700.0,-570.25,None,LT,2026-04-23
2026-01-23 05:00:00+00:00,292.075,0.0,107.925,233.775,0.0,700.0,292.075,-125.85000000000001,-700.0,-533.7750000000001,None,LT,2026-04-23
2026-01-23 06:00:00+00:00,229.4,0.0,204.4,42.575,0.0,695.275,229.4,161.825,-695.275,-304.04999999999995,None,LT,2026-04-23
2026-01-23 07:00:00+00:00,156.75,0.0,209.275,5.275,0.0,661.625,156.75,204.0,-661.625,-300.875,None,LT,2026-04-23
2026-01-23 08:00:00+00:00,185.175,0.0,199.825,6.375,0.0,677.275,185.175,193.45,-677.275,-298.65,None,LT,2026-04-23
2026-01-23 09:00:00+00:00,201.85,0.0,245.9,93.5,0.0,699.2,201.85,152.4,-699.2,-344.95000000000005,None,LT,2026-04-23
2026-01-23 10:00:00+00:00,138.75,0.0,252.4,174.95,0.0,700.0,138.75,77.45000000000002,-700.0,-483.79999999999995,None,LT,2026-04-23
2026-01-23 11:00:00+00:00,196.275,0.0,222.825,175.2,0.0,700.0,196.275,47.625,-700.0,-456.1,None,LT,2026-04-23
2026-01-23 12:00:00+00:00,246.125,0.0,165.0,194.35,0.0,677.85,246.125,-29.349999999999994,-677.85,-461.07500000000005,None,LT,2026-04-23
2026-01-23 13:00:00+00:00,320.7,0.0,24.95,171.25,0.0,676.05,320.7,-146.3,-676.05,-501.65,None,LT,2026-04-23
2026-01-23 14:00:00+00:00,334.7,0.0,80.675,179.675,0.0,699.9,334.7,-99.00000000000001,-699.9,-464.2,None,LT,2026-04-23
2026-01-23 15:00:00+00:00,463.17499999999995,0.0,144.0,112.35,0.0,700.0,463.17499999999995,31.650000000000006,-700.0,-205.17500000000007,None,LT,2026-04-23
2026-01-23 16:00:00+00:00,438.8,0.0,227.225,37.625,0.0,688.8,438.8,189.6,-688.8,-60.39999999999998,None,LT,2026-04-23
2026-01-23 17:00:00+00:00,347.575,0.0,284.975,108.325,0.0,698.2,347.575,176.65000000000003,-698.2,-173.97500000000002,None,LT,2026-04-23
2026-01-23 18:00:00+00:00,346.15,0.0,265.275,74.575,0.0,674.225,346.15,190.7,-674.225,-137.3750000000001,None,LT,2026-04-23
2026-01-23 19:00:00+00:00,114.325,0.0,272.325,71.325,0.0,654.975,114.325,201.0,-654.975,-339.65000000000003,None,LT,2026-04-23
2026-01-23 20:00:00+00:00,108.69999999999999,0.0,358.875,160.875,0.0,699.975,108.69999999999999,198.0,-699.975,-393.27500000000003,None,LT,2026-04-23
2026-01-23 21:00:00+00:00,150.075,0.0,256.0,59.0,0.0,647.025,150.075,197.0,-647.025,-299.95,None,LT,2026-04-23
2026-01-23 22:00:00+00:00,282.34999999999997,0.0,200.4,17.075,0.0,661.275,282.34999999999997,183.32500000000002,-661.275,-195.60000000000002,None,LT,2026-04-23
2026-01-23 23:00:00+00:00,395.825,0.0,280.775,145.775,0.0,700.0,395.825,134.99999999999997,-700.0,-169.17500000000007,None,LT,2026-04-23
2026-01-24 00:00:00+00:00,404.35,0.0,228.1,111.15,0.0,699.9,404.35,116.94999999999999,-699.9,-178.60000000000002,None,LT,2026-04-23
2026-01-24 01:00:00+00:00,319.625,0.0,235.6,38.6,0.0,616.025,319.625,197.0,-616.025,-99.39999999999998,None,LT,2026-04-23
2026-01-24 02:00:00+00:00,251.825,0.0,206.875,10.875,0.0,558.825,251.825,196.0,-558.825,-111.00000000000006,None,LT,2026-04-23
2026-01-24 03:00:00+00:00,298.575,0.0,237.325,41.325,0.0,681.0,298.575,196.0,-681.0,-186.425,None,LT,2026-04-23
2026-01-24 04:00:00+00:00,231.175,0.0,344.8,147.8,0.0,674.8,231.175,197.0,-674.8,-246.62499999999994,None,LT,2026-04-23
2026-01-24 05:00:00+00:00,166.55,0.0,199.85,0.85,0.0,626.775,166.55,199.0,-626.775,-261.22499999999997,None,LT,2026-04-23
2026-01-24 06:00:00+00:00,55.474999999999994,0.0,232.625,33.625,0.0,616.175,55.474999999999994,199.0,-616.175,-361.69999999999993,None,LT,2026-04-23
2026-01-24 07:00:00+00:00,0.0,70.075,250.625,48.625,0.0,684.25,-70.075,202.0,-684.25,-552.325,None,LT,2026-04-23
2026-01-24 08:00:00+00:00,0.0,162.325,211.225,9.225,0.0,698.25,-162.325,202.0,-698.25,-658.575,None,LT,2026-04-23
2026-01-24 09:00:00+00:00,0.0,301.95,202.0,0.0,0.0,635.625,-301.95,202.0,-635.625,-735.575,None,LT,2026-04-23
2026-01-24 10:00:00+00:00,0.0,282.225,202.0,0.0,0.0,586.125,-282.225,202.0,-586.125,-666.35,None,LT,2026-04-23
2026-01-24 11:00:00+00:00,0.0,234.45,210.875,9.875,0.0,683.325,-234.45,201.0,-683.325,-716.7750000000001,None,LT,2026-04-23
2026-01-24 12:00:00+00:00,0.0,326.025,226.55,26.55,0.0,697.4,-326.025,200.0,-697.4,-823.425,None,LT,2026-04-23
2026-01-24 13:00:00+00:00,0.0,216.3,228.85,52.875,0.0,699.525,-216.3,175.975,-699.525,-739.85,None,LT,2026-04-23
2026-01-24 14:00:00+00:00,0.0,152.825,256.925,70.5,0.0,700.0,-152.825,186.425,-700.0,-666.4,None,LT,2026-04-23
2026-01-24 15:00:00+00:00,0.0,112.15,268.0,75.1,0.0,700.0,-112.15,192.9,-700.0,-619.25,None,LT,2026-04-23
2026-01-24 16:00:00+00:00,0.0,55.425,236.725,74.45,0.0,700.0,-55.425,162.27499999999998,-700.0,-593.15,None,LT,2026-04-23
2026-01-24 17:00:00+00:00,87.0,0.0,234.5,32.5,0.0,682.725,87.0,202.0,-682.725,-393.725,None,LT,2026-04-23
2026-01-24 18:00:00+00:00,64.0,16.1,226.45,25.45,0.0,635.525,47.9,201.0,-635.525,-386.625,None,LT,2026-04-23
2026-01-24 19:00:00+00:00,25.65,0.0,283.175,83.175,0.0,630.0,25.65,200.0,-630.0,-404.35,None,LT,2026-04-23
2026-01-24 20:00:00+00:00,157.95,0.0,295.9,97.9,0.0,683.0,157.95,197.99999999999997,-683.0,-327.05000000000007,None,LT,2026-04-23
2026-01-24 21:00:00+00:00,78.575,62.675,247.9,51.9,0.0,526.075,15.900000000000006,196.0,-526.075,-314.17500000000007,None,LT,2026-04-23
2026-01-24 22:00:00+00:00,0.0,362.95,237.475,43.475,0.0,186.725,-362.95,194.0,-186.725,-355.67499999999995,None,LT,2026-04-23
2026-01-24 23:00:00+00:00,0.0,0.0,244.075,49.075,0.0,0.0,0.0,195.0,0.0,195.0,None,LT,2026-04-23
2026-01-25 00:00:00+00:00,0.0,0.0,198.6,15.675,0.0,0.0,0.0,182.92499999999998,0.0,182.92499999999998,None,LT,2026-04-23
2026-01-25 01:00:00+00:00,0.0,0.0,197.075,91.25,0.0,0.0,0.0,105.82499999999999,0.0,105.82499999999999,None,LT,2026-04-23
2026-01-25 02:00:00+00:00,0.0,0.0,197.0,178.625,0.0,0.0,0.0,18.375,0.0,18.375,None,LT,2026-04-23
2026-01-25 03:00:00+00:00,0.0,0.0,212.075,57.25,0.0,0.0,0.0,154.825,0.0,154.825,None,LT,2026-04-23
2026-01-25 04:00:00+00:00,0.0,0.0,197.0,79.825,0.0,0.0,0.0,117.175,0.0,117.175,None,LT,2026-04-23
2026-01-25 05:00:00+00:00,0.0,0.0,202.0,101.4,0.0,0.0,0.0,100.6,0.0,100.6,None,LT,2026-04-23
2026-01-25 06:00:00+00:00,0.0,23.799999999999997,199.0,328.3,0.0,0.0,-23.799999999999997,-129.3,0.0,-153.10000000000002,None,LT,2026-04-23
2026-01-25 07:00:00+00:00,0.0,289.425,200.0,174.825,0.0,687.725,-289.425,25.17500000000001,-687.725,-951.975,None,LT,2026-04-23
2026-01-25 08:00:00+00:00,0.0,460.025,201.775,45.475,0.0,699.75,-460.025,156.3,-699.75,-1003.4749999999999,None,LT,2026-04-23
2026-01-25 09:00:00+00:00,0.0,532.05,206.15,8.15,0.0,673.0,-532.05,198.0,-673.0,-1007.05,None,LT,2026-04-23
2026-01-25 10:00:00+00:00,0.0,550.35,210.45,13.45,0.0,625.125,-550.35,197.0,-625.125,-978.475,None,LT,2026-04-23
2026-01-25 11:00:00+00:00,0.0,486.925,212.2,15.2,0.0,652.25,-486.925,197.0,-652.25,-942.175,None,LT,2026-04-23
2026-01-25 12:00:00+00:00,0.0,443.025,198.25,1.25,0.0,658.025,-443.025,197.0,-658.025,-904.05,None,LT,2026-04-23
2026-01-25 13:00:00+00:00,0.0,424.95,213.5,13.5,0.0,655.325,-424.95,200.0,-655.325,-880.2750000000001,None,LT,2026-04-23
2026-01-25 14:00:00+00:00,0.0,316.4,207.975,9.55,0.0,651.35,-316.4,198.42499999999998,-651.35,-769.325,None,LT,2026-04-23
2026-01-25 15:00:00+00:00,0.0,280.3,205.2,4.725,0.0,620.05,-280.3,200.475,-620.05,-699.875,None,LT,2026-04-23
2026-01-25 16:00:00+00:00,0.0,348.5,215.15,12.15,0.0,427.6,-348.5,203.0,-427.6,-573.1,None,LT,2026-04-23
2026-01-25 17:00:00+00:00,0.0,412.975,223.85,29.425,0.0,312.5,-412.975,194.42499999999998,-312.5,-531.0500000000001,None,LT,2026-04-23
2026-01-25 18:00:00+00:00,0.0,483.7,209.325,19.975,0.0,275.2,-483.7,189.35,-275.2,-569.55,None,LT,2026-04-23
2026-01-25 19:00:00+00:00,0.0,544.675,218.875,18.875,0.0,304.7,-544.675,200.0,-304.7,-649.375,None,LT,2026-04-23
2026-01-25 20:00:00+00:00,0.0,672.375,243.55,49.0,1.075,74.175,-672.375,194.55,-73.1,-550.925,None,LT,2026-04-23
2026-01-25 21:00:00+00:00,0.0,425.85,194.775,26.025,0.0,191.9,-425.85,168.75,-191.9,-449.0,None,LT,2026-04-23
2026-01-25 22:00:00+00:00,0.0,481.3,193.0,151.025,35.575,45.0,-481.3,41.974999999999994,-9.424999999999997,-448.75000000000006,None,LT,2026-04-23
2026-01-25 23:00:00+00:00,0.0,438.5,197.0,41.675,0.0,207.55,-438.5,155.325,-207.55,-490.725,None,LT,2026-04-23
2026-01-26 00:00:00+00:00,0.0,453.425,275.825,108.45,0.0,465.35,-453.425,167.375,-465.35,-751.4000000000001,None,LT,2026-04-23
2026-01-26 01:00:00+00:00,0.0,349.0,195.0,57.675,0.0,389.725,-349.0,137.325,-389.725,-601.4000000000001,None,LT,2026-04-23
2026-01-26 02:00:00+00:00,0.0,250.10000000000002,194.0,69.775,0.0,547.325,-250.10000000000002,124.225,-547.325,-673.2,None,LT,2026-04-23
2026-01-26 03:00:00+00:00,0.0,124.97500000000001,149.425,176.55,0.0,613.175,-124.97500000000001,-27.125,-613.175,-765.275,None,LT,2026-04-23
2026-01-26 04:00:00+00:00,0.0,195.575,64.525,210.9,0.0,574.45,-195.575,-146.375,-574.45,-916.4000000000001,None,LT,2026-04-23
2026-01-26 05:00:00+00:00,0.0,166.55,0.3,169.125,0.0,700.0,-166.55,-168.825,-700.0,-1035.375,None,LT,2026-04-23
2026-01-26 06:00:00+00:00,0.0,310.325,0.0,121.0,0.0,700.0,-310.325,-121.0,-700.0,-1131.325,None,LT,2026-04-23
2026-01-26 07:00:00+00:00,0.0,225.2,0.0,122.0,0.0,700.0,-225.2,-122.0,-700.0,-1047.2,None,LT,2026-04-23
2026-01-26 08:00:00+00:00,0.0,269.57500000000005,0.0,124.0,0.0,700.0,-269.57500000000005,-124.0,-700.0,-1093.575,None,LT,2026-04-23
2026-01-26 09:00:00+00:00,0.0,244.525,5.475,128.475,0.0,700.0,-244.525,-123.0,-700.0,-1067.525,None,LT,2026-04-23
2026-01-26 10:00:00+00:00,0.0,457.225,2.65,124.65,0.0,700.0,-457.225,-122.0,-700.0,-1279.225,None,LT,2026-04-23
2026-01-26 11:00:00+00:00,0.0,394.125,7.9,129.9,0.0,700.0,-394.125,-122.0,-700.0,-1216.125,None,LT,2026-04-23
2026-01-26 12:00:00+00:00,0.0,421.85,50.575,122.0,0.0,700.0,-421.85,-71.425,-700.0,-1193.275,None,LT,2026-04-23
2026-01-26 13:00:00+00:00,0.0,358.775,49.275,122.0,0.0,700.0,-358.775,-72.725,-700.0,-1131.5,None,LT,2026-04-23
2026-01-26 14:00:00+00:00,0.0,338.55,130.4,100.425,0.0,700.0,-338.55,29.97500000000001,-700.0,-1008.575,None,LT,2026-04-23
2026-01-26 15:00:00+00:00,0.0,228.1,158.1,95.95,0.0,700.0,-228.1,62.14999999999999,-700.0,-865.95,None,LT,2026-04-23
2026-01-26 16:00:00+00:00,0.0,285.95000000000005,186.8,65.975,0.0,700.0,-285.95000000000005,120.82500000000002,-700.0,-865.125,None,LT,2026-04-23
2026-01-26 17:00:00+00:00,0.0,201.525,65.65,115.175,0.0,700.0,-201.525,-49.52499999999999,-700.0,-951.05,None,LT,2026-04-23
2026-01-26 18:00:00+00:00,0.0,247.125,132.925,1.25,0.0,700.0,-247.125,131.675,-700.0,-815.45,None,LT,2026-04-23
2026-01-26 19:00:00+00:00,0.0,101.225,18.8,91.075,0.0,700.0,-101.225,-72.275,-700.0,-873.5,None,LT,2026-04-23
2026-01-26 20:00:00+00:00,0.0,253.575,167.825,17.475,0.0,700.0,-253.575,150.35,-700.0,-803.225,None,LT,2026-04-23
2026-01-26 21:00:00+00:00,0.0,278.075,308.85,238.65,0.0,700.0,-278.075,70.20000000000002,-700.0,-907.875,None,LT,2026-04-23
2026-01-26 22:00:00+00:00,0.0,321.3,319.25,186.6,0.0,700.0,-321.3,132.65,-700.0,-888.65,None,LT,2026-04-23
2026-01-26 23:00:00+00:00,0.0,521.425,263.25,175.5,0.0,698.9,-521.425,87.75,-698.9,-1132.5749999999998,None,LT,2026-04-23
2026-01-27 00:00:00+00:00,0.0,574.125,197.15,243.775,0.0,700.0,-574.125,-46.625,-700.0,-1320.75,None,LT,2026-04-23
2026-01-27 01:00:00+00:00,0.0,550.925,182.65,162.9,0.0,700.0,-550.925,19.75,-700.0,-1231.175,None,LT,2026-04-23
2026-01-27 02:00:00+00:00,0.0,546.6500000000001,127.45,41.95,0.0,673.225,-546.6500000000001,85.5,-673.225,-1134.375,None,LT,2026-04-23
2026-01-27 03:00:00+00:00,0.0,494.0,248.225,97.55,0.0,700.0,-494.0,150.675,-700.0,-1043.325,None,LT,2026-04-23
2026-01-27 04:00:00+00:00,0.0,112.30000000000001,246.55,114.875,0.0,700.0,-112.30000000000001,131.675,-700.0,-680.625,None,LT,2026-04-23
2026-01-27 05:00:00+00:00,0.0,131.3,80.125,153.625,0.0,700.0,-131.3,-73.5,-700.0,-904.8,None,LT,2026-04-23
2026-01-27 06:00:00+00:00,0.0,359.675,203.05,13.075,0.0,700.0,-359.675,189.97500000000002,-700.0,-869.7,None,LT,2026-04-23
2026-01-27 07:00:00+00:00,0.0,365.225,202.6,6.65,0.0,700.0,-365.225,195.95,-700.0,-869.2750000000001,None,LT,2026-04-23
2026-01-27 08:00:00+00:00,0.0,316.975,227.975,54.125,0.0,700.0,-316.975,173.85,-700.0,-843.125,None,LT,2026-04-23
2026-01-27 09:00:00+00:00,0.0,248.75,319.5,172.0,0.0,699.925,-248.75,147.5,-699.925,-801.175,None,LT,2026-04-23
2026-01-27 10:00:00+00:00,0.0,288.275,216.975,170.0,0.0,700.0,-288.275,46.974999999999994,-700.0,-941.3,None,LT,2026-04-23
2026-01-27 11:00:00+00:00,0.0,330.475,305.775,170.425,0.0,700.0,-330.475,135.34999999999997,-700.0,-895.125,None,LT,2026-04-23
2026-01-27 12:00:00+00:00,0.0,133.2,374.25,182.25,0.0,700.0,-133.2,192.0,-700.0,-641.2,None,LT,2026-04-23
2026-01-27 13:00:00+00:00,0.0,299.1,351.925,159.925,0.0,700.0,-299.1,192.0,-700.0,-807.1,None,LT,2026-04-23
2026-01-27 14:00:00+00:00,0.0,303.675,197.8,7.3,0.0,700.0,-303.675,190.5,-700.0,-813.175,None,LT,2026-04-23
2026-01-27 15:00:00+00:00,0.0,191.675,192.85,0.85,0.0,700.0,-191.675,192.0,-700.0,-699.675,None,LT,2026-04-23
2026-01-27 16:00:00+00:00,0.0,167.025,192.525,0.525,0.0,700.0,-167.025,192.0,-700.0,-675.025,None,LT,2026-04-23
2026-01-27 17:00:00+00:00,0.0,211.975,191.525,0.525,0.0,700.0,-211.975,191.0,-700.0,-720.975,None,LT,2026-04-23
2026-01-27 18:00:00+00:00,0.0,274.5,190.0,0.0,0.0,699.95,-274.5,190.0,-699.95,-784.45,None,LT,2026-04-23
2026-01-27 19:00:00+00:00,0.0,355.925,189.0,0.0,0.0,685.925,-355.925,189.0,-685.925,-852.8499999999999,None,LT,2026-04-23
2026-01-27 20:00:00+00:00,0.0,83.175,252.875,148.425,0.0,700.0,-83.175,104.44999999999999,-700.0,-678.725,None,LT,2026-04-23
2026-01-27 21:00:00+00:00,0.0,219.775,79.825,175.05,0.0,700.0,-219.775,-95.22500000000001,-700.0,-1015.0,None,LT,2026-04-23
2026-01-27 22:00:00+00:00,0.0,270.92499999999995,113.0,162.125,0.0,700.0,-270.92499999999995,-49.125,-700.0,-1020.05,None,LT,2026-04-23
2026-01-27 23:00:00+00:00,0.0,366.15,43.95,203.125,0.0,700.0,-366.15,-159.175,-700.0,-1225.325,None,LT,2026-04-23
2026-01-28 00:00:00+00:00,0.0,294.15,26.425,187.425,0.0,700.0,-294.15,-161.0,-700.0,-1155.15,None,LT,2026-04-23
2026-01-28 01:00:00+00:00,0.0,267.4,80.4,241.4,0.0,700.0,-267.4,-161.0,-700.0,-1128.4,None,LT,2026-04-23
2026-01-28 02:00:00+00:00,0.0,300.35,66.15,222.8,0.0,700.0,-300.35,-156.65,-700.0,-1157.0,None,LT,2026-04-23
2026-01-28 03:00:00+00:00,0.0,337.375,7.75,169.75,0.0,700.0,-337.375,-162.0,-700.0,-1199.375,None,LT,2026-04-23
2026-01-28 04:00:00+00:00,2.175,37.675,6.25,170.25,0.0,700.0,-35.5,-164.0,-700.0,-899.5,None,LT,2026-04-23
2026-01-28 05:00:00+00:00,37.225,8.025,41.725,208.725,0.0,700.0,29.200000000000003,-167.0,-700.0,-837.8,None,LT,2026-04-23
2026-01-28 06:00:00+00:00,0.0,188.175,195.625,12.125,0.0,700.0,-188.175,183.5,-700.0,-704.675,None,LT,2026-04-23
2026-01-28 07:00:00+00:00,0.0,132.45,202.675,258.775,0.0,700.0,-132.45,-56.099999999999966,-700.0,-888.55,None,LT,2026-04-23
2026-01-28 08:00:00+00:00,0.0,214.5,202.95,221.775,0.0,700.0,-214.5,-18.825000000000017,-700.0,-933.325,None,LT,2026-04-23
