,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-29 06:00:00+00:00,0.025,0.0,5518.7,0.0,0.0,0.0,0.025,5518.7,0.0,5518.724999999999,None,NO_4,2026-04-23
2026-03-29 07:00:00+00:00,0.0,0.0,2517.675,0.0,0.0,763.625,0.0,2517.675,-763.625,1754.0500000000002,None,NO_4,2026-04-23
2026-03-29 08:00:00+00:00,1446.775,0.0,2471.875,0.0,11.1,2000.175,1446.775,2471.875,-1989.075,1929.575,None,NO_4,2026-04-23
2026-03-29 09:00:00+00:00,699.3,0.0,2946.95,0.0,29.4,1336.925,699.3,2946.95,-1307.5249999999999,2338.7250000000004,None,NO_4,2026-04-23
2026-03-29 10:00:00+00:00,768.175,0.0,640.95,0.0,20.125,1059.2,768.175,640.95,-1039.075,370.04999999999995,None,NO_4,2026-04-23
2026-03-29 11:00:00+00:00,575.9,0.0,2564.875,0.0,19.825,667.575,575.9,2564.875,-647.75,2493.025,None,NO_4,2026-04-23
2026-03-29 12:00:00+00:00,0.0,193.025,3147.2,0.0,27.5,747.325,-193.025,3147.2,-719.825,2234.3499999999995,None,NO_4,2026-04-23
2026-03-29 13:00:00+00:00,0.0,31.8,1574.725,0.0,1.15,1326.25,-31.8,1574.725,-1325.1,217.82500000000005,None,NO_4,2026-04-23
2026-03-29 14:00:00+00:00,0.0,295.925,1661.4,0.0,6.35,1210.275,-295.925,1661.4,-1203.9250000000002,161.54999999999995,None,NO_4,2026-04-23
2026-03-29 15:00:00+00:00,1717.45,0.0,0.0,0.0,4.2,1735.15,1717.45,0.0,-1730.95,-13.5,None,NO_4,2026-04-23
2026-03-29 16:00:00+00:00,1475.125,0.0,0.0,0.0,0.025,2281.175,1475.125,0.0,-2281.15,-806.0250000000001,None,NO_4,2026-04-23
2026-03-29 17:00:00+00:00,536.45,0.5,1055.35,0.0,0.0,1862.425,535.95,1055.35,-1862.425,-271.125,None,NO_4,2026-04-23
2026-03-29 18:00:00+00:00,0.025,52.625,3330.1,0.0,3.225,1080.8,-52.6,3330.1,-1077.575,2199.925,None,NO_4,2026-04-23
2026-03-29 19:00:00+00:00,0.0,3.5,2280.85,0.0,4.475,291.275,-3.5,2280.85,-286.79999999999995,1990.55,None,NO_4,2026-04-23
2026-03-29 20:00:00+00:00,172.1,0.0,1900.875,0.0,13.325,602.975,172.1,1900.875,-589.65,1483.3249999999998,None,NO_4,2026-04-23
2026-03-29 21:00:00+00:00,70.825,529.4,605.275,0.0,18.675,111.375,-458.575,605.275,-92.7,53.999999999999986,None,NO_4,2026-04-23
2026-03-29 22:00:00+00:00,9.15,0.0,388.25,0.0,0.0,815.575,9.15,388.25,-815.575,-418.17500000000007,None,NO_4,2026-04-23
2026-03-29 23:00:00+00:00,28.625,0.0,766.575,0.0,0.0,1146.85,28.625,766.575,-1146.85,-351.64999999999986,None,NO_4,2026-04-23
2026-03-30 00:00:00+00:00,34.35,0.0,516.4,0.0,0.0,871.9,34.35,516.4,-871.9,-321.15,None,NO_4,2026-04-23
2026-03-30 01:00:00+00:00,31.425,0.0,596.875,0.0,0.0,966.45,31.425,596.875,-966.45,-338.1500000000001,None,NO_4,2026-04-23
2026-03-30 02:00:00+00:00,29.7,0.0,709.0,0.0,0.0,1070.825,29.7,709.0,-1070.825,-332.125,None,NO_4,2026-04-23
2026-03-30 03:00:00+00:00,30.75,0.0,754.525,0.0,0.0,1127.325,30.75,754.525,-1127.325,-342.05000000000007,None,NO_4,2026-04-23
2026-03-30 04:00:00+00:00,22.925,0.0,945.7,0.0,0.0,742.35,22.925,945.7,-742.35,226.27499999999998,None,NO_4,2026-04-23
2026-03-30 05:00:00+00:00,26.45,0.0,986.6,0.0,0.0,553.625,26.45,986.6,-553.625,459.42500000000007,None,NO_4,2026-04-23
2026-03-30 06:00:00+00:00,7.75,0.0,1161.45,0.0,0.0,303.65,7.75,1161.45,-303.65,865.5500000000001,None,NO_4,2026-04-23
2026-03-30 07:00:00+00:00,0.925,0.1,1146.65,0.0,0.0,350.775,0.8250000000000001,1146.65,-350.775,796.7000000000002,None,NO_4,2026-04-23
2026-03-30 08:00:00+00:00,0.025,1.875,962.025,0.0,0.0,651.225,-1.85,962.025,-651.225,308.94999999999993,None,NO_4,2026-04-23
2026-03-30 09:00:00+00:00,22.625,0.0,925.25,0.0,0.0,1248.1,22.625,925.25,-1248.1,-300.2249999999999,None,NO_4,2026-04-23
2026-03-30 10:00:00+00:00,28.15,0.0,1016.775,0.0,0.0,1324.225,28.15,1016.775,-1324.225,-279.29999999999995,None,NO_4,2026-04-23
2026-03-30 11:00:00+00:00,22.7,0.0,970.225,0.0,0.0,1249.775,22.7,970.225,-1249.775,-256.85,None,NO_4,2026-04-23
2026-03-30 12:00:00+00:00,20.675,0.0,1140.975,0.0,0.0,1426.65,20.675,1140.975,-1426.65,-265.0000000000002,None,NO_4,2026-04-23
2026-03-30 13:00:00+00:00,31.075,0.0,1206.45,0.0,0.0,1154.775,31.075,1206.45,-1154.775,82.75,None,NO_4,2026-04-23
2026-03-30 14:00:00+00:00,11.3,0.0,1089.775,0.0,0.0,792.075,11.3,1089.775,-792.075,309.0,None,NO_4,2026-04-23
2026-03-30 15:00:00+00:00,3.25,0.0,1370.425,0.0,0.0,504.8,3.25,1370.425,-504.8,868.875,None,NO_4,2026-04-23
2026-03-30 16:00:00+00:00,0.0,0.0,1353.225,0.0,0.0,416.45,0.0,1353.225,-416.45,936.7749999999999,None,NO_4,2026-04-23
2026-03-30 17:00:00+00:00,0.0,0.0,1368.05,0.0,0.0,375.55,0.0,1368.05,-375.55,992.5,None,NO_4,2026-04-23
2026-03-30 18:00:00+00:00,0.0,0.0,1408.675,0.0,0.0,461.325,0.0,1408.675,-461.325,947.3499999999999,None,NO_4,2026-04-23
2026-03-30 19:00:00+00:00,0.0,0.675,1463.175,0.0,0.0,527.7,-0.675,1463.175,-527.7,934.8,None,NO_4,2026-04-23
2026-03-30 20:00:00+00:00,0.025,0.0,1419.4,0.0,0.0,682.975,0.025,1419.4,-682.975,736.4500000000002,None,NO_4,2026-04-23
2026-03-30 21:00:00+00:00,0.05,0.0,1264.8,0.0,0.0,1251.25,0.05,1264.8,-1251.25,13.599999999999909,None,NO_4,2026-04-23
2026-03-30 22:00:00+00:00,0.0,0.0,1534.925,0.0,0.0,527.275,0.0,1534.925,-527.275,1007.65,None,NO_4,2026-04-23
2026-03-30 23:00:00+00:00,0.0,1.875,1452.775,0.0,0.0,615.45,-1.875,1452.775,-615.45,835.45,None,NO_4,2026-04-23
2026-03-31 00:00:00+00:00,0.0,0.0,1528.1,0.0,0.0,656.875,0.0,1528.1,-656.875,871.2249999999999,None,NO_4,2026-04-23
2026-03-31 01:00:00+00:00,3.4,0.0,1513.9,0.0,0.0,658.45,3.4,1513.9,-658.45,858.8500000000001,None,NO_4,2026-04-23
2026-03-31 02:00:00+00:00,0.0,0.0,1522.45,0.0,0.0,397.375,0.0,1522.45,-397.375,1125.075,None,NO_4,2026-04-23
2026-03-31 03:00:00+00:00,0.075,0.0,1444.875,0.0,0.0,468.05,0.075,1444.875,-468.05,976.9000000000001,None,NO_4,2026-04-23
2026-03-31 04:00:00+00:00,0.05,0.0,1369.1,0.0,0.0,148.575,0.05,1369.1,-148.575,1220.5749999999998,None,NO_4,2026-04-23
2026-03-31 05:00:00+00:00,831.925,0.0,448.15,0.0,6.475,0.0,831.925,448.15,6.475,1286.5499999999997,None,NO_4,2026-04-23
2026-03-31 06:00:00+00:00,1008.6,0.0,453.85,0.0,18.125,0.0,1008.6,453.85,18.125,1480.575,None,NO_4,2026-04-23
2026-03-31 07:00:00+00:00,697.0,0.0,805.4,0.0,18.05,0.0,697.0,805.4,18.05,1520.45,None,NO_4,2026-04-23
2026-03-31 08:00:00+00:00,147.675,0.0,1343.4,0.0,12.15,0.0,147.675,1343.4,12.15,1503.2250000000001,None,NO_4,2026-04-23
2026-03-31 09:00:00+00:00,148.925,0.0,1286.55,0.0,14.875,24.425,148.925,1286.55,-9.55,1425.925,None,NO_4,2026-04-23
2026-03-31 10:00:00+00:00,11.475,0.0,1395.375,0.0,5.3,87.65,11.475,1395.375,-82.35000000000001,1324.5,None,NO_4,2026-04-23
2026-03-31 11:00:00+00:00,9.925,0.0,1335.875,0.0,0.0,100.125,9.925,1335.875,-100.125,1245.675,None,NO_4,2026-04-23
2026-03-31 12:00:00+00:00,9.825,0.0,1294.95,0.0,0.0,215.525,9.825,1294.95,-215.525,1089.25,None,NO_4,2026-04-23
2026-03-31 13:00:00+00:00,9.775,0.0,1228.725,0.0,0.0,123.225,9.775,1228.725,-123.225,1115.275,None,NO_4,2026-04-23
2026-03-31 14:00:00+00:00,7.3,0.0,1207.625,0.0,0.0,65.65,7.3,1207.625,-65.65,1149.2749999999999,None,NO_4,2026-04-23
2026-03-31 15:00:00+00:00,642.025,0.0,659.525,0.0,0.0,12.2,642.025,659.525,-12.2,1289.35,None,NO_4,2026-04-23
2026-03-31 16:00:00+00:00,1324.125,0.0,62.375,0.0,0.0,0.0,1324.125,62.375,0.0,1386.5,None,NO_4,2026-04-23
2026-03-31 17:00:00+00:00,1274.0,0.0,21.75,0.0,0.0,0.0,1274.0,21.75,0.0,1295.75,None,NO_4,2026-04-23
2026-03-31 18:00:00+00:00,699.925,0.0,445.875,0.0,0.025,0.0,699.925,445.875,0.025,1145.825,None,NO_4,2026-04-23
2026-03-31 19:00:00+00:00,329.55,0.0,707.8,0.0,0.0,0.0,329.55,707.8,0.0,1037.35,None,NO_4,2026-04-23
2026-03-31 20:00:00+00:00,76.075,13.425,829.9,0.0,0.0,34.625,62.650000000000006,829.9,-34.625,857.925,None,NO_4,2026-04-23
2026-03-31 21:00:00+00:00,0.0,20.0,910.925,0.0,0.0,68.675,-20.0,910.925,-68.675,822.25,None,NO_4,2026-04-23
2026-03-31 22:00:00+00:00,0.0,0.3,1086.075,0.0,0.0,141.975,-0.3,1086.075,-141.975,943.8000000000001,None,NO_4,2026-04-23
2026-03-31 23:00:00+00:00,0.0,0.3,1122.0,0.0,0.0,179.275,-0.3,1122.0,-179.275,942.4250000000001,None,NO_4,2026-04-23
2026-04-01 00:00:00+00:00,0.0,0.3,1007.85,0.0,0.0,276.175,-0.3,1007.85,-276.175,731.375,None,NO_4,2026-04-23
2026-04-01 01:00:00+00:00,4.775,0.075,711.625,0.0,0.0,461.575,4.7,711.625,-461.575,254.75000000000006,None,NO_4,2026-04-23
2026-04-01 02:00:00+00:00,10.725,0.0,755.0,0.0,0.0,510.075,10.725,755.0,-510.075,255.65000000000003,None,NO_4,2026-04-23
2026-04-01 03:00:00+00:00,20.3,0.0,806.675,0.0,0.0,587.675,20.3,806.675,-587.675,239.29999999999995,None,NO_4,2026-04-23
2026-04-01 04:00:00+00:00,0.0,0.15,1376.85,0.0,0.0,504.825,-0.15,1376.85,-504.825,871.8749999999998,None,NO_4,2026-04-23
2026-04-01 05:00:00+00:00,0.0,0.175,1395.725,0.0,0.0,581.65,-0.175,1395.725,-581.65,813.9,None,NO_4,2026-04-23
2026-04-01 06:00:00+00:00,0.0,0.0,1468.3,0.0,0.0,691.5,0.0,1468.3,-691.5,776.8,None,NO_4,2026-04-23
2026-04-01 07:00:00+00:00,0.0,0.025,1527.95,0.0,0.0,889.9,-0.025,1527.95,-889.9,638.025,None,NO_4,2026-04-23
2026-04-01 08:00:00+00:00,0.0,8.525,1507.5,0.0,0.0,1201.2,-8.525,1507.5,-1201.2,297.77499999999986,None,NO_4,2026-04-23
2026-04-01 09:00:00+00:00,0.0,7.9,1564.05,0.0,0.0,1521.0,-7.9,1564.05,-1521.0,35.149999999999864,None,NO_4,2026-04-23
2026-04-01 10:00:00+00:00,2.5,1.55,1497.825,0.0,0.0,1575.0,0.95,1497.825,-1575.0,-76.22499999999991,None,NO_4,2026-04-23
2026-04-01 11:00:00+00:00,15.85,0.0,1268.95,0.0,0.0,1633.85,15.85,1268.95,-1633.85,-349.04999999999995,None,NO_4,2026-04-23
2026-04-01 12:00:00+00:00,28.5,0.0,1132.0,0.0,0.0,1592.75,28.5,1132.0,-1592.75,-432.25,None,NO_4,2026-04-23
2026-04-01 13:00:00+00:00,9.075,0.0,1382.45,0.0,0.0,1707.8,9.075,1382.45,-1707.8,-316.27499999999986,None,NO_4,2026-04-23
2026-04-01 14:00:00+00:00,5.45,1.4,1482.075,0.0,0.0,1644.35,4.050000000000001,1482.075,-1644.35,-158.2249999999999,None,NO_4,2026-04-23
2026-04-01 15:00:00+00:00,0.0,6.75,1503.625,0.0,0.0,1434.8,-6.75,1503.625,-1434.8,62.075000000000045,None,NO_4,2026-04-23
2026-04-01 16:00:00+00:00,0.0,2.325,1469.15,0.0,0.0,1013.825,-2.325,1469.15,-1013.825,453.0,None,NO_4,2026-04-23
2026-04-01 17:00:00+00:00,1.95,0.0,1457.05,0.0,0.0,962.825,1.95,1457.05,-962.825,496.17499999999995,None,NO_4,2026-04-23
2026-04-01 18:00:00+00:00,0.0,0.025,1497.675,0.0,0.0,955.925,-0.025,1497.675,-955.925,541.7249999999999,None,NO_4,2026-04-23
2026-04-01 19:00:00+00:00,2.75,0.0,1526.225,0.0,0.0,978.625,2.75,1526.225,-978.625,550.3499999999999,None,NO_4,2026-04-23
2026-04-01 20:00:00+00:00,0.0,11.475,1509.325,0.0,0.0,946.2,-11.475,1509.325,-946.2,551.6500000000001,None,NO_4,2026-04-23
2026-04-01 21:00:00+00:00,0.0,12.75,1458.225,0.0,0.0,847.125,-12.75,1458.225,-847.125,598.3499999999999,None,NO_4,2026-04-23
2026-04-01 22:00:00+00:00,0.0,38.05,1528.575,0.0,0.0,701.225,-38.05,1528.575,-701.225,789.3000000000001,None,NO_4,2026-04-23
2026-04-01 23:00:00+00:00,0.0,0.0,1525.5,0.0,0.0,488.625,0.0,1525.5,-488.625,1036.875,None,NO_4,2026-04-23
2026-04-02 00:00:00+00:00,0.0,0.0,1488.95,0.0,0.0,461.375,0.0,1488.95,-461.375,1027.575,None,NO_4,2026-04-23
2026-04-02 01:00:00+00:00,5.075,0.075,1611.3,0.0,0.0,301.4,5.0,1611.3,-301.4,1314.9,None,NO_4,2026-04-23
2026-04-02 02:00:00+00:00,9.725,0.0,1556.7,0.0,0.0,361.0,9.725,1556.7,-361.0,1205.425,None,NO_4,2026-04-23
2026-04-02 03:00:00+00:00,9.525,0.0,1483.875,0.0,0.0,238.275,9.525,1483.875,-238.275,1255.125,None,NO_4,2026-04-23
2026-04-02 04:00:00+00:00,8.425,0.0,1497.95,0.0,3.35,2.875,8.425,1497.95,0.4750000000000001,1506.85,None,NO_4,2026-04-23
2026-04-02 05:00:00+00:00,490.05,0.0,1095.45,0.0,7.675,0.0,490.05,1095.45,7.675,1593.175,None,NO_4,2026-04-23
2026-04-02 06:00:00+00:00,414.475,0.0,1140.2,0.0,0.525,0.0,414.475,1140.2,0.525,1555.2000000000003,None,NO_4,2026-04-23
2026-04-02 07:00:00+00:00,35.75,0.0,1359.075,0.0,0.75,0.0,35.75,1359.075,0.75,1395.575,None,NO_4,2026-04-23
2026-04-02 08:00:00+00:00,11.975,0.0,1268.025,0.0,0.0,83.675,11.975,1268.025,-83.675,1196.325,None,NO_4,2026-04-23
2026-04-02 09:00:00+00:00,10.25,0.0,1248.175,0.0,0.0,97.025,10.25,1248.175,-97.025,1161.3999999999999,None,NO_4,2026-04-23
2026-04-02 10:00:00+00:00,18.35,0.075,1211.9,0.0,0.0,210.8,18.275000000000002,1211.9,-210.8,1019.3750000000002,None,NO_4,2026-04-23
2026-04-02 11:00:00+00:00,29.925,0.0,1256.375,0.0,0.0,204.025,29.925,1256.375,-204.025,1082.2749999999999,None,NO_4,2026-04-23
2026-04-02 12:00:00+00:00,22.55,0.0,1273.575,0.0,0.0,239.275,22.55,1273.575,-239.275,1056.85,None,NO_4,2026-04-23
2026-04-02 13:00:00+00:00,11.15,0.0,1357.05,0.0,0.0,232.075,11.15,1357.05,-232.075,1136.125,None,NO_4,2026-04-23
2026-04-02 14:00:00+00:00,8.375,0.0,1336.3,0.0,0.0,300.075,8.375,1336.3,-300.075,1044.6,None,NO_4,2026-04-23
2026-04-02 15:00:00+00:00,4.7,0.075,1366.675,0.0,0.0,171.85,4.625,1366.675,-171.85,1199.45,None,NO_4,2026-04-23
2026-04-02 16:00:00+00:00,9.275,0.0,1448.45,0.0,10.5,0.0,9.275,1448.45,10.5,1468.2250000000001,None,NO_4,2026-04-23
2026-04-02 17:00:00+00:00,9.225,0.0,1510.525,0.0,0.0,89.275,9.225,1510.525,-89.275,1430.475,None,NO_4,2026-04-23
2026-04-02 18:00:00+00:00,6.575,0.0,1445.1,0.0,0.0,335.3,6.575,1445.1,-335.3,1116.375,None,NO_4,2026-04-23
2026-04-02 19:00:00+00:00,4.75,0.0,1427.45,0.0,0.0,477.25,4.75,1427.45,-477.25,954.95,None,NO_4,2026-04-23
2026-04-02 20:00:00+00:00,1.475,0.0,1492.125,0.0,0.0,551.575,1.475,1492.125,-551.575,942.0249999999999,None,NO_4,2026-04-23
2026-04-02 21:00:00+00:00,0.0,0.0,1458.5,0.0,0.0,542.3,0.0,1458.5,-542.3,916.2,None,NO_4,2026-04-23
2026-04-02 22:00:00+00:00,0.0,0.0,1630.625,0.0,0.0,564.675,0.0,1630.625,-564.675,1065.95,None,NO_4,2026-04-23
2026-04-02 23:00:00+00:00,0.0,2.275,1614.525,0.0,0.0,499.625,-2.275,1614.525,-499.625,1112.625,None,NO_4,2026-04-23
2026-04-03 00:00:00+00:00,0.0,5.825,1609.225,0.0,0.0,441.675,-5.825,1609.225,-441.675,1161.725,None,NO_4,2026-04-23
2026-04-03 01:00:00+00:00,0.0,1.75,1552.75,0.0,0.0,432.275,-1.75,1552.75,-432.275,1118.725,None,NO_4,2026-04-23
2026-04-03 02:00:00+00:00,0.0,1.425,1552.625,0.0,0.0,334.75,-1.425,1552.625,-334.75,1216.45,None,NO_4,2026-04-23
2026-04-03 03:00:00+00:00,8.725,0.0,1581.1,0.0,0.0,259.975,8.725,1581.1,-259.975,1329.85,None,NO_4,2026-04-23
2026-04-03 04:00:00+00:00,4.85,0.15,1572.2,0.0,0.0,268.975,4.699999999999999,1572.2,-268.975,1307.9250000000002,None,NO_4,2026-04-23
2026-04-03 05:00:00+00:00,0.0,0.0,1615.725,0.0,0.0,99.0,0.0,1615.725,-99.0,1516.725,None,NO_4,2026-04-23
2026-04-03 06:00:00+00:00,1.725,0.0,1602.55,0.0,0.0,19.175,1.725,1602.55,-19.175,1585.1,None,NO_4,2026-04-23
2026-04-03 07:00:00+00:00,0.0,0.0,1592.075,0.0,0.0,5.925,0.0,1592.075,-5.925,1586.15,None,NO_4,2026-04-23
2026-04-03 08:00:00+00:00,0.0,0.0,1531.975,0.0,0.0,12.525,0.0,1531.975,-12.525,1519.4499999999998,None,NO_4,2026-04-23
2026-04-03 09:00:00+00:00,6.425,0.0,1535.0,0.0,0.0,16.575,6.425,1535.0,-16.575,1524.85,None,NO_4,2026-04-23
2026-04-03 10:00:00+00:00,3.125,0.0,1225.0,0.0,0.0,400.075,3.125,1225.0,-400.075,828.05,None,NO_4,2026-04-23
2026-04-03 11:00:00+00:00,0.0,0.0,1188.35,0.0,0.0,256.65,0.0,1188.35,-256.65,931.6999999999999,None,NO_4,2026-04-23
2026-04-03 12:00:00+00:00,0.7,0.0,1112.2,0.0,0.0,284.3,0.7,1112.2,-284.3,828.6000000000001,None,NO_4,2026-04-23
2026-04-03 13:00:00+00:00,8.7,0.0,1052.35,0.0,0.0,311.775,8.7,1052.35,-311.775,749.275,None,NO_4,2026-04-23
2026-04-03 14:00:00+00:00,26.4,0.0,1096.9,0.0,0.0,309.525,26.4,1096.9,-309.525,813.7750000000002,None,NO_4,2026-04-23
2026-04-03 15:00:00+00:00,42.075,0.0,1492.9,0.0,1.45,0.0,42.075,1492.9,1.45,1536.4250000000002,None,NO_4,2026-04-23
2026-04-03 16:00:00+00:00,436.325,0.0,935.95,0.0,18.275,0.0,436.325,935.95,18.275,1390.5500000000002,None,NO_4,2026-04-23
2026-04-03 17:00:00+00:00,634.85,0.0,710.05,0.0,0.0,0.0,634.85,710.05,0.0,1344.9,None,NO_4,2026-04-23
2026-04-03 18:00:00+00:00,191.025,0.0,1007.225,0.0,0.0,0.0,191.025,1007.225,0.0,1198.25,None,NO_4,2026-04-23
2026-04-03 19:00:00+00:00,0.0,0.0,1122.55,0.0,0.0,56.175,0.0,1122.55,-56.175,1066.375,None,NO_4,2026-04-23
2026-04-03 20:00:00+00:00,0.675,0.0,799.85,0.0,0.0,251.6,0.675,799.85,-251.6,548.925,None,NO_4,2026-04-23
2026-04-03 21:00:00+00:00,21.4,0.0,843.275,0.0,0.0,445.725,21.4,843.275,-445.725,418.94999999999993,None,NO_4,2026-04-23
2026-04-03 22:00:00+00:00,0.0,533.95,0.0,0.0,61.875,0.0,-533.95,0.0,61.875,-472.07500000000005,None,NO_4,2026-04-23
2026-04-03 23:00:00+00:00,0.0,412.65,0.0,0.0,33.175,0.0,-412.65,0.0,33.175,-379.47499999999997,None,NO_4,2026-04-23
2026-04-04 00:00:00+00:00,0.0,326.625,0.0,0.0,37.6,0.0,-326.625,0.0,37.6,-289.025,None,NO_4,2026-04-23
2026-04-04 01:00:00+00:00,0.0,164.45,0.0,0.0,15.45,31.55,-164.45,0.0,-16.1,-180.54999999999998,None,NO_4,2026-04-23
2026-04-04 02:00:00+00:00,0.0,80.45,0.0,0.0,13.075,10.7,-80.45,0.0,2.375,-78.075,None,NO_4,2026-04-23
2026-04-04 03:00:00+00:00,30.0,0.0,119.375,0.0,9.325,36.625,30.0,119.375,-27.3,122.075,None,NO_4,2026-04-23
2026-04-04 04:00:00+00:00,1.8,0.125,305.075,0.0,20.6,0.0,1.675,305.075,20.6,327.35,None,NO_4,2026-04-23
2026-04-04 05:00:00+00:00,21.1,0.0,421.725,0.0,0.0,53.35,21.1,421.725,-53.35,389.475,None,NO_4,2026-04-23
2026-04-04 06:00:00+00:00,22.625,0.0,831.9,0.0,0.0,365.55,22.625,831.9,-365.55,488.97499999999997,None,NO_4,2026-04-23
2026-04-04 07:00:00+00:00,24.225,0.0,686.55,0.0,3.75,25.75,24.225,686.55,-22.0,688.775,None,NO_4,2026-04-23
2026-04-04 08:00:00+00:00,0.075,2.775,728.15,0.0,0.0,32.5,-2.6999999999999997,728.15,-32.5,692.9499999999999,None,NO_4,2026-04-23
2026-04-04 09:00:00+00:00,0.0,15.8,1048.225,0.0,0.0,106.675,-15.8,1048.225,-106.675,925.75,None,NO_4,2026-04-23
2026-04-04 10:00:00+00:00,1.375,0.025,1200.1,0.0,0.0,160.325,1.35,1200.1,-160.325,1041.1249999999998,None,NO_4,2026-04-23
2026-04-04 11:00:00+00:00,76.7,0.0,965.45,0.0,0.0,232.9,76.7,965.45,-232.9,809.2500000000001,None,NO_4,2026-04-23
2026-04-04 12:00:00+00:00,50.55,0.0,731.1,0.0,0.0,129.8,50.55,731.1,-129.8,651.8499999999999,None,NO_4,2026-04-23
2026-04-04 13:00:00+00:00,62.3,0.0,484.575,0.0,0.0,54.525,62.3,484.575,-54.525,492.35,None,NO_4,2026-04-23
2026-04-04 14:00:00+00:00,0.0,31.125,900.125,0.0,0.0,107.45,-31.125,900.125,-107.45,761.55,None,NO_4,2026-04-23
2026-04-04 15:00:00+00:00,1.275,0.675,1032.5,0.0,0.0,347.475,0.5999999999999999,1032.5,-347.475,685.6249999999999,None,NO_4,2026-04-23
2026-04-04 16:00:00+00:00,0.0,0.0,1068.1,0.0,0.0,358.05,0.0,1068.1,-358.05,710.05,None,NO_4,2026-04-23
2026-04-04 17:00:00+00:00,0.0,0.0,1303.375,0.0,0.0,146.9,0.0,1303.375,-146.9,1156.475,None,NO_4,2026-04-23
2026-04-04 18:00:00+00:00,1.175,0.0,1276.675,0.0,0.0,197.575,1.175,1276.675,-197.575,1080.2749999999999,None,NO_4,2026-04-23
2026-04-04 19:00:00+00:00,15.325,0.0,1110.95,0.0,0.0,404.725,15.325,1110.95,-404.725,721.5500000000001,None,NO_4,2026-04-23
2026-04-04 20:00:00+00:00,18.75,0.0,571.375,0.0,0.0,454.25,18.75,571.375,-454.25,135.875,None,NO_4,2026-04-23
2026-04-04 21:00:00+00:00,0.0,0.0,303.15,0.0,0.0,417.625,0.0,303.15,-417.625,-114.47500000000002,None,NO_4,2026-04-23
2026-04-04 22:00:00+00:00,18.075,0.0,1054.925,0.0,0.0,569.05,18.075,1054.925,-569.05,503.95000000000005,None,NO_4,2026-04-23
2026-04-04 23:00:00+00:00,34.75,0.0,960.7,0.0,0.0,520.3,34.75,960.7,-520.3,475.1500000000001,None,NO_4,2026-04-23
2026-04-05 00:00:00+00:00,0.4,0.0,949.0,0.0,0.0,437.075,0.4,949.0,-437.075,512.325,None,NO_4,2026-04-23
2026-04-05 01:00:00+00:00,0.0,0.125,832.85,0.0,0.0,419.875,-0.125,832.85,-419.875,412.85,None,NO_4,2026-04-23
2026-04-05 02:00:00+00:00,0.0,2.25,657.025,0.0,0.0,252.3,-2.25,657.025,-252.3,402.47499999999997,None,NO_4,2026-04-23
2026-04-05 03:00:00+00:00,0.0,1.2,505.1,0.0,0.0,111.075,-1.2,505.1,-111.075,392.82500000000005,None,NO_4,2026-04-23
2026-04-05 04:00:00+00:00,0.0,1.975,433.525,0.0,0.0,46.475,-1.975,433.525,-46.475,385.07499999999993,None,NO_4,2026-04-23
2026-04-05 05:00:00+00:00,6.45,1.5,401.725,0.0,25.6,0.0,4.95,401.725,25.6,432.27500000000003,None,NO_4,2026-04-23
2026-04-05 06:00:00+00:00,5.325,0.0,292.7,0.0,23.125,0.0,5.325,292.7,23.125,321.15,None,NO_4,2026-04-23
2026-04-05 07:00:00+00:00,20.7,1.35,357.325,0.0,6.15,0.075,19.349999999999998,357.325,6.075,382.75,None,NO_4,2026-04-23
2026-04-05 08:00:00+00:00,55.65,0.0,363.5,0.0,0.125,2.575,55.65,363.5,-2.45,416.7,None,NO_4,2026-04-23
2026-04-05 09:00:00+00:00,87.2,0.0,365.375,0.0,6.0,0.9,87.2,365.375,5.1,457.675,None,NO_4,2026-04-23
2026-04-05 10:00:00+00:00,90.4,0.0,311.625,0.0,0.15,0.0,90.4,311.625,0.15,402.17499999999995,None,NO_4,2026-04-23
2026-04-05 11:00:00+00:00,50.0,0.0,259.6,0.0,0.35,0.0,50.0,259.6,0.35,309.95000000000005,None,NO_4,2026-04-23
2026-04-05 12:00:00+00:00,11.525,0.0,205.375,0.0,24.625,0.0,11.525,205.375,24.625,241.525,None,NO_4,2026-04-23
2026-04-05 13:00:00+00:00,14.05,0.0,188.7,0.0,17.775,0.0,14.05,188.7,17.775,220.525,None,NO_4,2026-04-23
2026-04-05 14:00:00+00:00,4.35,0.0,432.525,0.0,8.125,164.725,4.35,432.525,-156.6,280.275,None,NO_4,2026-04-23
2026-04-05 15:00:00+00:00,7.6,0.025,987.925,0.0,0.0,571.2,7.574999999999999,987.925,-571.2,424.29999999999995,None,NO_4,2026-04-23
2026-04-05 16:00:00+00:00,0.0,9.525,1265.8,0.0,0.0,808.825,-9.525,1265.8,-808.825,447.4499999999998,None,NO_4,2026-04-23
2026-04-05 17:00:00+00:00,2.25,4.425,1358.375,0.0,0.0,1470.225,-2.175,1358.375,-1470.225,-114.02499999999986,None,NO_4,2026-04-23
2026-04-05 18:00:00+00:00,0.05,0.525,1364.85,0.0,0.0,1509.15,-0.47500000000000003,1364.85,-1509.15,-144.7750000000001,None,NO_4,2026-04-23
