,HU_AT,AT_HU,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-31 04:00:00+00:00,387.75,0.0,130.425,0.0,32.55,1138.45,59.0,607.0,554.1500000000001,11.125,61.125,1655.75,387.75,130.425,-1105.9,-548.0,543.0250000000001,-1594.625,-2187.325,None,HU,2026-04-23
2026-01-31 05:00:00+00:00,274.85,8.325,233.45,4.6499999999999995,99.45,1077.975,0.0,683.0,495.525,25.225,19.700000000000003,1673.875,266.52500000000003,228.79999999999998,-978.5249999999999,-683.0,470.29999999999995,-1654.175,-2350.075,None,HU,2026-04-23
2026-01-31 06:00:00+00:00,0.55,384.05,134.0,28.375,119.55,337.35,12.0,670.0,216.075,27.575000000000003,25.225,2080.0,-383.5,105.625,-217.8,-658.0,188.5,-2054.775,-3019.95,None,HU,2026-04-23
2026-01-31 07:00:00+00:00,4.75,395.75,161.575,0.55,227.525,370.225,0.0,789.0,457.6,12.299999999999999,0.0,2298.975,-391.0,161.02499999999998,-142.70000000000002,-789.0,445.3,-2298.975,-3015.3500000000004,None,HU,2026-04-23
2026-01-31 08:00:00+00:00,3.1,401.55,39.825,0.25,175.175,442.275,0.0,760.0,174.35000000000002,23.55,0.0,1909.4,-398.45,39.575,-267.09999999999997,-760.0,150.8,-1909.4,-3144.575,None,HU,2026-04-23
2026-01-31 09:00:00+00:00,4.25,289.0,38.925,21.475,332.55,688.425,0.0,740.0,418.625,0.0,0.0,2262.975,-284.75,17.449999999999996,-355.87499999999994,-740.0,418.625,-2262.975,-3207.5249999999996,None,HU,2026-04-23
2026-01-31 10:00:00+00:00,0.425,535.125,130.1,75.475,631.4,855.0,0.0,775.0,617.125,0.425,0.0,2150.0750000000003,-534.7,54.625,-223.60000000000002,-775.0,616.7,-2150.0750000000003,-3012.05,None,HU,2026-04-23
2026-01-31 11:00:00+00:00,56.675,396.925,136.275,12.575,647.2,737.275,0.0,738.0,373.45,108.35,0.65,2135.0,-340.25,123.7,-90.07499999999993,-738.0,265.1,-2134.35,-2913.875,None,HU,2026-04-23
2026-01-31 12:00:00+00:00,1.825,345.05,120.875,11.225,677.0,626.75,55.0,756.0,358.3,130.925,0.0,2300.625,-343.225,109.65,50.25,-701.0,227.375,-2300.625,-2957.575,None,HU,2026-04-23
2026-01-31 13:00:00+00:00,22.725,525.2750000000001,67.325,17.425,549.725,417.675,180.0,718.0,331.05,181.7,0.0,2343.925,-502.55000000000007,49.900000000000006,132.05,-538.0,149.35000000000002,-2343.925,-3053.175,None,HU,2026-04-23
2026-01-31 14:00:00+00:00,157.22500000000002,736.675,173.1,0.0,408.3,330.65,0.0,800.0,250.35,100.4,6.8,2210.8,-579.4499999999999,173.1,77.65000000000003,-800.0,149.95,-2204.0,-3182.75,None,HU,2026-04-23
2026-01-31 15:00:00+00:00,192.675,1044.225,123.55,10.125,460.05,19.925,89.0,889.0,50.8,85.375,13.925,2218.575,-851.55,113.425,440.125,-800.0,-34.575,-2204.6499999999996,-3337.2249999999995,None,HU,2026-04-23
2026-01-31 16:00:00+00:00,12.225,922.425,244.125,11.6,170.65,6.625,100.0,782.0,247.9,65.275,8.15,2434.05,-910.1999999999999,232.525,164.025,-682.0,182.625,-2425.9,-3438.925,None,HU,2026-04-23
2026-01-31 17:00:00+00:00,5.8,748.4,204.85,124.95,238.725,5.15,100.0,690.0,316.525,69.8,0.075,2384.575,-742.6,79.89999999999999,233.575,-590.0,246.72499999999997,-2384.5,-3156.9,None,HU,2026-04-23
2026-01-31 18:00:00+00:00,20.15,621.7,138.825,141.55,515.325,26.0,101.0,693.0,166.425,105.75,7.275,2464.1499999999996,-601.5500000000001,-2.7250000000000227,489.32500000000005,-592.0,60.67500000000001,-2456.8749999999995,-3103.1499999999996,None,HU,2026-04-23
2026-01-31 19:00:00+00:00,7.6,600.6,12.8,37.05,420.525,28.075,0.0,656.0,132.675,94.39999999999999,65.95,2283.95,-593.0,-24.249999999999996,392.45,-656.0,38.27500000000002,-2218.0,-3060.525,None,HU,2026-04-23
2026-01-31 20:00:00+00:00,31.7,143.75,225.325,0.0,362.35,949.775,75.0,567.0,407.525,75.2,16.0,2131.8,-112.05,225.325,-587.425,-492.0,332.325,-2115.8,-2749.625,None,HU,2026-04-23
2026-01-31 21:00:00+00:00,204.35,23.950000000000003,301.675,0.0,177.925,1281.675,70.0,569.0,710.1500000000001,19.775,9.625,2096.375,180.39999999999998,301.675,-1103.75,-499.0,690.3750000000001,-2086.75,-2517.0499999999997,None,HU,2026-04-23
2026-01-31 22:00:00+00:00,265.8,31.15,144.2,1.1,499.40000000000003,1312.4,120.0,581.0,546.225,44.05,53.25,2301.9,234.65,143.1,-813.0,-461.0,502.175,-2248.65,-2642.725,None,HU,2026-04-23
2026-01-31 23:00:00+00:00,431.65,30.4,0.0,154.125,590.275,1118.475,85.0,585.0,485.9,64.375,42.125,2151.25,401.25,-154.125,-528.1999999999999,-500.0,421.525,-2109.125,-2468.675,None,HU,2026-04-23
2026-02-01 00:00:00+00:00,386.55,9.1,0.0,268.675,280.175,866.1,86.0,748.0,431.325,56.974999999999994,5.4,1725.425,377.45,-268.675,-585.925,-662.0,374.35,-1720.0249999999999,-2484.825,None,HU,2026-04-23
2026-02-01 01:00:00+00:00,419.575,23.75,34.575,300.675,257.8,665.85,66.0,768.0,411.8,65.975,49.525,1685.025,395.825,-266.1,-408.05,-702.0,345.82500000000005,-1635.5,-2270.0,None,HU,2026-04-23
2026-02-01 02:00:00+00:00,378.5,83.85,1.1,352.875,228.05,645.55,42.0,768.0,409.9,229.825,297.525,1563.65,294.65,-351.775,-417.49999999999994,-726.0,180.075,-1266.125,-2286.675,None,HU,2026-04-23
2026-02-01 03:00:00+00:00,387.05,44.7,16.9,384.75,215.8,662.125,43.0,800.0,403.875,238.60000000000002,168.05,1509.45,342.35,-367.85,-446.325,-757.0,165.27499999999998,-1341.4,-2404.9500000000003,None,HU,2026-04-23
2026-02-01 04:00:00+00:00,474.8,45.55,46.95,407.075,227.5,851.35,16.0,812.0,431.725,183.4,167.9,1504.575,429.25,-360.125,-623.85,-796.0,248.32500000000002,-1336.675,-2439.075,None,HU,2026-04-23
2026-02-01 05:00:00+00:00,156.7,23.9,2.425,446.55,197.35,482.075,16.0,788.0,301.975,114.075,90.07499999999999,1776.2,132.79999999999998,-444.125,-284.725,-772.0,187.90000000000003,-1686.125,-2866.275,None,HU,2026-04-23
2026-02-01 06:00:00+00:00,179.925,92.175,0.0,439.65,484.375,907.075,16.0,654.0,326.1,181.9,21.875,1825.95,87.75000000000001,-439.65,-422.70000000000005,-638.0,144.20000000000002,-1804.075,-3072.475,None,HU,2026-04-23
2026-02-01 07:00:00+00:00,138.75,84.725,0.0,403.825,535.625,1034.5,28.0,633.0,320.25,142.55,44.7,1918.375,54.025000000000006,-403.825,-498.875,-605.0,177.7,-1873.675,-3149.6499999999996,None,HU,2026-04-23
2026-02-01 08:00:00+00:00,317.57500000000005,108.55,0.0,403.725,609.95,1534.25,1.0,787.0,424.975,401.95,391.075,1900.35,209.02500000000003,-403.725,-924.3,-786.0,23.025000000000034,-1509.2749999999999,-3391.25,None,HU,2026-04-23
2026-02-01 09:00:00+00:00,588.15,254.125,0.0,515.575,833.775,1704.4,1.0,798.0,184.125,304.55,1.0,1658.825,334.025,-515.575,-870.6250000000001,-797.0,-120.42500000000001,-1657.825,-3627.425,None,HU,2026-04-23
2026-02-01 10:00:00+00:00,542.375,261.075,0.0,591.75,875.15,1689.7,1.0,800.0,385.325,461.625,20.549999999999997,1687.1,281.3,-591.75,-814.5500000000001,-799.0,-76.30000000000001,-1666.55,-3666.85,None,HU,2026-04-23
2026-02-01 11:00:00+00:00,398.125,196.25,0.0,403.775,637.25,1180.625,0.0,800.0,283.175,505.825,58.225,1843.675,201.875,-403.775,-543.375,-800.0,-222.64999999999998,-1785.45,-3553.375,None,HU,2026-04-23
2026-02-01 12:00:00+00:00,348.95,332.45,20.375,450.325,755.95,1151.05,0.0,800.0,458.125,520.625,165.7,1780.875,16.5,-429.95,-395.0999999999999,-800.0,-62.5,-1615.175,-3286.225,None,HU,2026-04-23
2026-02-01 13:00:00+00:00,318.0,411.325,0.0,602.6,948.325,1176.4,1.0,800.0,666.85,544.75,104.975,1967.55,-93.32499999999999,-602.6,-228.07500000000005,-799.0,122.10000000000002,-1862.575,-3463.4750000000004,None,HU,2026-04-23
2026-02-01 14:00:00+00:00,84.25,158.825,2.775,752.775,694.125,971.825,0.0,685.0,383.275,313.75,5.85,1852.075,-74.57499999999999,-750.0,-277.70000000000005,-685.0,69.52499999999998,-1846.2250000000001,-3563.9750000000004,None,HU,2026-04-23
2026-02-01 15:00:00+00:00,5.8500000000000005,387.35,0.0,561.3,578.4,970.6,0.0,800.0,60.949999999999996,28.7,11.175,1738.375,-381.5,-561.3,-392.20000000000005,-800.0,32.25,-1727.2,-3829.95,None,HU,2026-04-23
2026-02-01 16:00:00+00:00,18.0,468.425,1.45,372.675,375.7,823.0,0.0,800.0,52.45,10.799999999999999,2.8,1935.7,-450.425,-371.225,-447.3,-800.0,41.650000000000006,-1932.9,-3960.2,None,HU,2026-04-23
2026-02-01 17:00:00+00:00,0.275,480.775,31.6,338.625,342.4,807.5,132.0,932.0,59.525000000000006,2.625,17.2,1953.975,-480.5,-307.025,-465.1,-800.0,56.900000000000006,-1936.7749999999999,-3932.5,None,HU,2026-04-23
2026-02-01 18:00:00+00:00,5.275,143.95,12.450000000000001,249.275,663.5,1468.65,25.0,697.0,216.45,188.7,7.1,2028.025,-138.67499999999998,-236.82500000000002,-805.1500000000001,-672.0,27.75,-2020.9250000000002,-3845.8250000000003,None,HU,2026-04-23
2026-02-01 19:00:00+00:00,0.22499999999999998,200.975,0.0,215.375,508.9,1399.525,75.0,545.0,212.225,89.15,0.125,2028.15,-200.75,-215.375,-890.6250000000001,-470.0,123.07499999999999,-2028.025,-3681.7,None,HU,2026-04-23
2026-02-01 20:00:00+00:00,2.2750000000000004,125.25,0.0,136.475,468.2,1658.675,26.0,582.0,313.35,13.05,0.6499999999999999,1907.325,-122.975,-136.475,-1190.475,-556.0,300.3,-1906.675,-3612.3,None,HU,2026-04-23
2026-02-01 21:00:00+00:00,72.75,35.075,0.0,102.2,501.125,1617.0,85.0,662.0,402.2,31.225,1.3250000000000002,1889.125,37.675,-102.2,-1115.875,-577.0,370.97499999999997,-1887.8,-3274.2250000000004,None,HU,2026-04-23
2026-02-01 22:00:00+00:00,477.4,74.25,17.075,72.0,467.825,1841.75,15.0,696.0,516.525,8.125,14.724999999999998,1727.65,403.15,-54.925,-1373.925,-681.0,508.4,-1712.9250000000002,-2911.2250000000004,None,HU,2026-04-23
2026-02-01 23:00:00+00:00,550.1,18.675,130.575,0.0,186.925,1766.5,99.0,605.0,562.425,79.35,73.15,1499.075,531.4250000000001,130.575,-1579.575,-506.0,483.07499999999993,-1425.925,-2366.425,None,HU,2026-04-23
2026-02-02 00:00:00+00:00,625.25,10.875,114.475,0.0,201.9,1716.25,93.0,808.0,633.025,141.475,140.05,1461.825,614.375,114.475,-1514.35,-715.0,491.54999999999995,-1321.775,-2330.7250000000004,None,HU,2026-04-23
2026-02-02 01:00:00+00:00,493.2,31.975,99.35,0.0,200.95,1418.85,93.0,779.0,571.175,143.525,61.2,1508.875,461.22499999999997,99.35,-1217.8999999999999,-686.0,427.65,-1447.675,-2363.35,None,HU,2026-04-23
2026-02-02 02:00:00+00:00,521.85,20.15,83.3,0.0,105.2,1396.475,94.0,815.0,574.8,107.15,155.025,1439.15,501.70000000000005,83.3,-1291.2749999999999,-721.0,467.65,-1284.125,-2243.75,None,HU,2026-04-23
2026-02-02 03:00:00+00:00,438.325,11.5,93.4,0.0,53.45,1288.6,94.0,795.0,566.8499999999999,166.8,204.9,1472.9,426.825,93.4,-1235.1499999999999,-701.0,400.0499999999999,-1268.0,-2283.875,None,HU,2026-04-23
2026-02-02 04:00:00+00:00,65.05,48.575,68.375,1.625,157.6,943.2750000000001,49.0,750.0,439.97499999999997,40.4,78.65,1580.425,16.474999999999994,66.75,-785.6750000000001,-701.0,399.575,-1501.7749999999999,-2505.6499999999996,None,HU,2026-04-23
2026-02-02 05:00:00+00:00,2.8,648.225,45.3,110.625,177.075,582.15,5.0,740.0,127.57499999999999,259.2,93.875,1531.225,-645.4250000000001,-65.325,-405.075,-735.0,-131.625,-1437.35,-3419.8,None,HU,2026-04-23
2026-02-02 06:00:00+00:00,1.175,680.85,0.0,378.7,181.725,401.55,44.0,800.0,0.0,474.975,126.85000000000001,1279.075,-679.6750000000001,-378.7,-219.82500000000002,-756.0,-474.975,-1152.2250000000001,-3661.4000000000005,None,HU,2026-04-23
2026-02-02 07:00:00+00:00,5.1,825.175,0.0,400.375,263.1,279.425,68.0,800.0,97.325,489.32500000000005,138.10000000000002,1431.7749999999999,-820.0749999999999,-400.375,-16.32499999999999,-732.0,-392.00000000000006,-1293.6749999999997,-3654.45,None,HU,2026-04-23
2026-02-02 08:00:00+00:00,3.1,761.25,0.0,461.45000000000005,295.15,124.125,20.0,800.0,16.875,551.65,9.825,1567.3000000000002,-758.15,-461.45000000000005,171.02499999999998,-780.0,-534.775,-1557.4750000000001,-3920.825,None,HU,2026-04-23
2026-02-02 09:00:00+00:00,0.725,485.475,65.7,425.15,537.125,557.45,81.0,800.0,189.775,442.05,6.6,1953.6,-484.75,-359.45,-20.325000000000045,-719.0,-252.275,-1947.0,-3782.8,None,HU,2026-04-23
2026-02-02 10:00:00+00:00,1.275,585.525,80.075,302.025,452.175,371.35,54.0,800.0,119.775,281.525,93.375,1886.4,-584.25,-221.95,80.82499999999999,-746.0,-161.74999999999997,-1793.025,-3426.15,None,HU,2026-04-23
2026-02-02 11:00:00+00:00,19.95,903.45,192.975,373.725,401.55,2.925,0.0,800.0,235.7,279.025,389.625,2139.3,-883.5,-180.75000000000003,398.625,-800.0,-43.32499999999999,-1749.6750000000002,-3258.625,None,HU,2026-04-23
2026-02-02 12:00:00+00:00,24.325,1000.25,76.425,320.275,505.425,0.1,14.0,800.0,80.05,314.825,430.025,1933.175,-975.925,-243.84999999999997,505.325,-786.0,-234.77499999999998,-1503.15,-3238.375,None,HU,2026-04-23
2026-02-02 13:00:00+00:00,21.375,1063.0,5.85,202.64999999999998,578.025,0.0,22.0,800.0,0.0,337.825,181.85,1844.125,-1041.625,-196.79999999999998,578.025,-778.0,-337.825,-1662.275,-3438.5,None,HU,2026-04-23
2026-02-02 14:00:00+00:00,0.0,1089.75,0.0,161.575,527.525,58.175,0.0,800.0,0.0,519.75,173.9,1577.175,-1089.75,-161.575,469.34999999999997,-800.0,-519.75,-1403.2749999999999,-3505.0,None,HU,2026-04-23
2026-02-02 15:00:00+00:00,0.0,1158.25,0.0,141.975,433.625,13.725,0.0,800.0,0.0,654.5,88.8,1563.55,-1158.25,-141.975,419.9,-800.0,-654.5,-1474.75,-3809.575,None,HU,2026-04-23
2026-02-02 16:00:00+00:00,0.0,1240.0,0.0,80.45,526.6,32.85,6.0,806.0,0.0,698.75,4.875,1590.625,-1240.0,-80.45,493.75,-800.0,-698.75,-1585.75,-3911.2,None,HU,2026-04-23
2026-02-02 17:00:00+00:00,0.0,1240.0,3.175,4.55,632.625,14.525,6.0,806.0,0.0,621.25,0.0,1477.25,-1240.0,-1.375,618.1,-800.0,-621.25,-1477.25,-3521.775,None,HU,2026-04-23
2026-02-02 18:00:00+00:00,0.0,1186.5,148.05,0.0,649.05,19.975,6.0,806.0,0.0,505.0,0.025,1654.5,-1186.5,148.05,629.0749999999999,-800.0,-505.0,-1654.475,-3368.85,None,HU,2026-04-23
2026-02-02 19:00:00+00:00,0.0,1236.0,171.45,0.0,789.85,58.199999999999996,6.0,806.0,0.0,401.25,41.175,1749.0,-1236.0,171.45,731.65,-800.0,-401.25,-1707.825,-3241.9750000000004,None,HU,2026-04-23
2026-02-02 20:00:00+00:00,60.725,1410.25,215.97500000000002,6.725,750.25,78.575,5.0,805.0,56.25,134.975,41.15,2050.0,-1349.525,209.25000000000003,671.675,-800.0,-78.725,-2008.85,-3356.175,None,HU,2026-04-23
2026-02-02 21:00:00+00:00,100.875,1475.225,264.525,11.475,1052.9,58.45,20.0,820.0,69.225,36.625,5.1,2241.875,-1374.35,253.04999999999998,994.45,-800.0,32.599999999999994,-2236.775,-3131.025,None,HU,2026-04-23
2026-02-02 22:00:00+00:00,249.575,1411.55,103.125,57.675,1194.875,125.94999999999999,44.0,661.0,38.175,44.475,1.8,2371.5,-1161.975,45.45,1068.925,-617.0,-6.300000000000004,-2369.7,-3040.5999999999995,None,HU,2026-04-23
2026-02-02 23:00:00+00:00,31.3,1462.95,54.425,7.425,1848.75,181.17499999999998,25.0,616.0,16.025,44.125,90.10000000000001,2408.775,-1431.65,47.0,1667.575,-591.0,-28.1,-2318.675,-2654.8500000000004,None,HU,2026-04-23
2026-02-03 00:00:00+00:00,12.15,1478.65,7.125000000000001,110.65,2273.475,190.0,25.0,616.0,21.349999999999998,126.82499999999999,112.55000000000001,2435.8,-1466.5,-103.525,2083.475,-591.0,-105.475,-2323.25,-2506.275,None,HU,2026-04-23
2026-02-03 01:00:00+00:00,18.724999999999998,1554.9750000000001,0.0,215.47500000000002,2431.85,231.45,25.0,678.0,23.4,178.1,68.725,2276.6000000000004,-1536.2500000000002,-215.47500000000002,2200.4,-653.0,-154.7,-2207.8750000000005,-2566.9000000000005,None,HU,2026-04-23
2026-02-03 02:00:00+00:00,0.65,1535.9,0.0,269.75,2420.975,250.1,25.0,682.0,6.9,196.475,98.375,2244.375,-1535.25,-269.75,2170.875,-657.0,-189.575,-2146.0,-2626.7,None,HU,2026-04-23
2026-02-03 03:00:00+00:00,0.5,1612.6999999999998,0.0,325.775,2413.225,114.225,25.0,682.0,15.325,187.425,12.0,2201.725,-1612.1999999999998,-325.775,2299.0,-657.0,-172.10000000000002,-2189.725,-2657.7999999999997,None,HU,2026-04-23
2026-02-03 04:00:00+00:00,3.425,1576.775,0.0,65.975,1987.1750000000002,261.75,25.0,668.0,7.575,130.775,106.325,2065.4,-1573.3500000000001,-65.975,1725.4250000000002,-643.0,-123.2,-1959.075,-2639.175,None,HU,2026-04-23
2026-02-03 05:00:00+00:00,14.15,1573.8,2.0,131.225,1382.675,37.4,16.0,797.0,11.225,308.25,52.1,1821.275,-1559.6499999999999,-129.225,1345.2749999999999,-781.0,-297.025,-1769.1750000000002,-3190.8,None,HU,2026-04-23
2026-02-03 06:00:00+00:00,0.0,996.0,0.0,254.29999999999998,768.275,126.5,12.0,779.0,0.0,569.75,3.65,1486.3,-996.0,-254.29999999999998,641.775,-767.0,-569.75,-1482.6499999999999,-3427.925,None,HU,2026-04-23
2026-02-03 07:00:00+00:00,0.0,706.75,0.0,271.15000000000003,150.025,142.675,11.0,796.0,0.0,463.5,5.8,1349.175,-706.75,-271.15000000000003,7.349999999999994,-785.0,-463.5,-1343.375,-3562.425,None,HU,2026-04-23
2026-02-03 08:00:00+00:00,20.45,857.7,102.525,276.875,323.45,373.275,0.0,800.0,79.65,285.4,47.050000000000004,1551.275,-837.25,-174.35,-49.82499999999999,-800.0,-205.74999999999997,-1504.2250000000001,-3571.3999999999996,None,HU,2026-04-23
2026-02-03 09:00:00+00:00,0.675,677.25,89.275,0.0,280.525,668.975,15.0,782.0,282.875,0.575,0.0,2002.95,-676.575,89.275,-388.45000000000005,-767.0,282.3,-2002.95,-3463.4,None,HU,2026-04-23
2026-02-03 10:00:00+00:00,2.525,715.675,156.125,0.0,39.25,866.6,15.0,815.0,395.3,0.65,105.2,1651.25,-713.15,156.125,-827.35,-800.0,394.65000000000003,-1546.05,-3335.7749999999996,None,HU,2026-04-23
2026-02-03 11:00:00+00:00,0.0,773.25,99.425,0.0,179.60000000000002,625.5,15.0,815.0,380.125,0.6,35.699999999999996,1634.475,-773.25,99.425,-445.9,-800.0,379.525,-1598.7749999999999,-3138.9749999999995,None,HU,2026-04-23
2026-02-03 12:00:00+00:00,0.375,793.375,58.1,12.55,171.3,594.0,15.0,815.0,289.475,0.39999999999999997,94.975,1609.45,-793.0,45.55,-422.7,-800.0,289.07500000000005,-1514.4750000000001,-3195.55,None,HU,2026-04-23
2026-02-03 13:00:00+00:00,0.0,959.25,7.25,89.69999999999999,255.77499999999998,110.1,15.0,815.0,107.075,19.075,19.075,1890.375,-959.25,-82.44999999999999,145.67499999999998,-800.0,88.0,-1871.3,-3479.325,None,HU,2026-04-23
2026-02-03 14:00:00+00:00,0.0,1048.75,0.2,288.075,613.475,13.525,0.0,800.0,10.8,438.0,43.225,1620.15,-1048.75,-287.875,599.95,-800.0,-427.2,-1576.9250000000002,-3540.8,None,HU,2026-04-23
2026-02-03 15:00:00+00:00,0.0,1300.75,5.1,348.875,524.8,0.30000000000000004,6.0,806.0,20.224999999999998,531.5,83.55,1350.05,-1300.75,-343.775,524.5,-800.0,-511.275,-1266.5,-3697.8,None,HU,2026-04-23
2026-02-03 16:00:00+00:00,0.0,1254.75,6.075,352.625,724.925,0.45,6.0,806.0,4.875,716.75,50.025,1369.25,-1254.75,-346.55,724.4749999999999,-800.0,-711.875,-1319.225,-3707.9249999999997,None,HU,2026-04-23
2026-02-03 17:00:00+00:00,0.0,1244.0,81.55,373.15,885.525,0.425,6.0,806.0,1.05,656.0,3.3000000000000003,1456.75,-1244.0,-291.59999999999997,885.1,-800.0,-654.95,-1453.45,-3558.8999999999996,None,HU,2026-04-23
2026-02-03 18:00:00+00:00,7.775,1279.0,0.575,240.0,815.2,0.5,6.0,806.0,0.0,366.25,1.5750000000000002,1655.5,-1271.225,-239.425,814.7,-800.0,-366.25,-1653.925,-3516.125,None,HU,2026-04-23
2026-02-03 19:00:00+00:00,10.875,1178.8,0.05,118.7,870.525,49.974999999999994,5.0,805.0,4.2,214.0,2.5,1897.55,-1167.925,-118.65,820.55,-800.0,-209.8,-1895.05,-3370.875,None,HU,2026-04-23
2026-02-03 20:00:00+00:00,135.7,1174.9,24.775000000000002,23.65,895.775,79.25,5.0,805.0,52.125,89.15,0.9,2233.125,-1039.2,1.1250000000000036,816.525,-800.0,-37.025000000000006,-2232.225,-3290.8,None,HU,2026-04-23
2026-02-03 21:00:00+00:00,371.75,1051.425,0.0,126.475,686.775,308.575,54.0,570.0,71.95,2.9,7.050000000000001,2296.15,-679.675,-126.475,378.2,-516.0,69.05,-2289.1,-3164.0,None,HU,2026-04-23
2026-02-03 22:00:00+00:00,624.275,752.025,0.0,320.875,475.925,333.05,54.0,550.0,104.375,27.475,18.275,2247.425,-127.75,-320.875,142.875,-496.0,76.9,-2229.15,-2954.0,None,HU,2026-04-23
2026-02-03 23:00:00+00:00,0.25,787.0,0.0,391.625,1220.5,60.7,15.0,748.0,57.625,6.625,136.475,2299.9,-786.75,-391.625,1159.8,-733.0,51.0,-2163.425,-2864.0,None,HU,2026-04-23
2026-02-04 00:00:00+00:00,0.65,651.15,0.0,471.625,1201.975,32.85,15.0,745.0,73.475,3.0,63.075,2079.225,-650.5,-471.625,1169.125,-730.0,70.475,-2016.1499999999999,-2628.6749999999997,None,HU,2026-04-23
2026-02-04 01:00:00+00:00,0.4,681.9,0.0,384.175,1371.125,50.475,15.0,745.0,36.75,4.025,19.7,2208.075,-681.5,-384.175,1320.65,-730.0,32.725,-2188.375,-2630.6749999999997,None,HU,2026-04-23
2026-02-04 02:00:00+00:00,0.375,473.625,0.0,325.075,952.875,101.775,15.0,751.0,93.7,61.6,85.45,2045.3,-473.25,-325.075,851.1,-736.0,32.1,-1959.85,-2610.975,None,HU,2026-04-23
2026-02-04 03:00:00+00:00,0.375,351.375,77.625,277.775,600.025,96.125,15.0,751.0,155.525,29.675,2.5999999999999996,2128.75,-351.0,-200.14999999999998,503.9,-736.0,125.85000000000001,-2126.15,-2783.55,None,HU,2026-04-23
2026-02-04 04:00:00+00:00,0.625,677.125,148.275,200.925,712.175,48.875,15.0,806.0,126.6,189.22500000000002,23.15,2167.125,-676.5,-52.650000000000006,663.3,-791.0,-62.62500000000003,-2143.975,-3063.45,None,HU,2026-04-23
2026-02-04 05:00:00+00:00,0.725,959.6,111.5,305.45,392.575,17.5,0.0,800.0,38.9,545.375,135.375,1646.1,-958.875,-193.95,375.075,-800.0,-506.475,-1510.725,-3594.95,None,HU,2026-04-23
2026-02-04 06:00:00+00:00,1.1,1050.85,166.6,375.54999999999995,161.0,69.65,12.0,795.0,35.525,573.3499999999999,2.475,1469.925,-1049.75,-208.94999999999996,91.35,-783.0,-537.8249999999999,-1467.45,-3955.625,None,HU,2026-04-23
2026-02-04 07:00:00+00:00,1.95,1012.125,169.725,376.1,74.975,176.475,0.0,796.0,49.525,714.55,100.4,1365.825,-1010.175,-206.37500000000003,-101.5,-796.0,-665.025,-1265.425,-4044.5,None,HU,2026-04-23
2026-02-04 08:00:00+00:00,0.0,814.25,95.875,340.05,79.525,442.725,0.0,800.0,18.4,576.7,70.225,1235.825,-814.25,-244.175,-363.20000000000005,-800.0,-558.3000000000001,-1165.6000000000001,-3945.5250000000005,None,HU,2026-04-23
2026-02-04 09:00:00+00:00,3.3,735.55,0.0,336.625,42.9,883.075,0.0,800.0,370.475,363.625,2.675,1240.0,-732.25,-336.625,-840.1750000000001,-800.0,6.850000000000023,-1237.325,-3939.5250000000005,None,HU,2026-04-23
2026-02-04 10:00:00+00:00,0.625,1106.85,111.275,44.05,58.375,885.525,0.0,800.0,127.55,44.225,0.0,1234.025,-1106.225,67.22500000000001,-827.15,-800.0,83.32499999999999,-1234.025,-3816.8500000000004,None,HU,2026-04-23
2026-02-04 11:00:00+00:00,0.425,1089.3,37.65,59.25,133.95,890.5,0.0,800.0,113.57499999999999,34.375,52.925,1267.75,-1088.875,-21.6,-756.55,-800.0,79.19999999999999,-1214.825,-3802.6499999999996,None,HU,2026-04-23
2026-02-04 12:00:00+00:00,0.375,893.55,0.0,247.925,97.225,926.5,0.0,800.0,143.425,144.3,75.65,1194.725,-893.175,-247.925,-829.275,-800.0,-0.875,-1119.0749999999998,-3890.325,None,HU,2026-04-23
2026-02-04 13:00:00+00:00,7.15,872.525,0.0,298.475,175.95,728.05,0.0,800.0,353.6,235.325,31.425,1177.625,-865.375,-298.475,-552.0999999999999,-800.0,118.27500000000003,-1146.2,-3543.875,None,HU,2026-04-23
2026-02-04 14:00:00+00:00,1.575,750.475,0.0,489.525,78.67500000000001,695.725,0.0,800.0,200.9,489.275,322.70000000000005,1130.225,-748.9,-489.525,-617.05,-800.0,-288.375,-807.5249999999999,-3751.375,None,HU,2026-04-23
2026-02-04 15:00:00+00:00,0.25,881.75,6.425,323.875,140.925,861.6,0.0,800.0,256.3,447.575,18.25,1224.1,-881.5,-317.45,-720.675,-800.0,-191.27499999999998,-1205.85,-4116.75,None,HU,2026-04-23
2026-02-04 16:00:00+00:00,0.75,917.5,15.024999999999999,504.6,294.325,652.525,0.0,800.0,286.6,693.65,23.55,1261.725,-916.75,-489.57500000000005,-358.2,-800.0,-407.04999999999995,-1238.175,-4209.75,None,HU,2026-04-23
2026-02-04 17:00:00+00:00,0.375,924.875,0.0,295.125,254.175,741.0,0.0,800.0,89.925,621.9250000000001,308.55,1246.525,-924.5,-295.125,-486.825,-800.0,-532.0000000000001,-937.9750000000001,-3976.425,None,HU,2026-04-23
2026-02-04 18:00:00+00:00,13.55,1096.825,0.0,192.925,445.9,802.175,0.0,800.0,107.19999999999999,238.5,53.6,1502.825,-1083.275,-192.925,-356.275,-800.0,-131.3,-1449.2250000000001,-4013.0,None,HU,2026-04-23
