,RO_BG,BG_RO,RO_HU,HU_RO,RO_RS,RS_RO,RO_BG_net_export,RO_HU_net_export,RO_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-17 12:00:00+00:00,126.85,2022.375,1957.45,570.8,96.0,22.0,-1895.525,1386.65,74.0,-434.875,None,RO,2026-04-23
2026-01-17 13:00:00+00:00,0.0,1866.39999975,1152.1,348.525,62.0,22.0,-1866.39999975,803.5749999999999,40.0,-1022.8249997500002,None,RO,2026-04-23
2026-01-17 14:00:00+00:00,1.25,1342.125,100.05,376.95,40.0,21.0,-1340.875,-276.9,19.0,-1598.775,None,RO,2026-04-23
2026-01-17 15:00:00+00:00,6.375,1245.5,0.0,566.225,30.0,167.0,-1239.125,-566.225,-137.0,-1942.35,None,RO,2026-04-23
2026-01-17 16:00:00+00:00,44.52499975,1463.9,271.3,344.5,30.0,144.0,-1419.37500025,-73.19999999999999,-114.0,-1606.5750002500001,None,RO,2026-04-23
2026-01-17 17:00:00+00:00,56.675,1351.65,292.85,293.475,30.0,117.0,-1294.9750000000001,-0.625,-87.0,-1382.6000000000001,None,RO,2026-04-23
2026-01-17 18:00:00+00:00,0.0,1410.3,469.85,267.4,50.0,36.0,-1410.3,202.45000000000005,14.0,-1193.85,None,RO,2026-04-23
2026-01-17 19:00:00+00:00,2.425,1139.2,303.85,223.0,60.0,22.0,-1136.775,80.85000000000002,38.0,-1017.9250000000002,None,RO,2026-04-23
2026-01-17 20:00:00+00:00,3.55,963.5749999999999,71.675,228.89999999999998,160.0,36.0,-960.025,-157.22499999999997,124.0,-993.25,None,RO,2026-04-23
2026-01-17 21:00:00+00:00,40.1,976.675,721.875,255.10000000000002,160.0,10.0,-936.5749999999999,466.775,150.0,-319.79999999999995,None,RO,2026-04-23
2026-01-17 22:00:00+00:00,200.325,1062.25,1273.175,306.1,160.0,71.0,-861.925,967.0749999999999,89.0,194.14999999999998,None,RO,2026-04-23
2026-01-17 23:00:00+00:00,187.45,870.775,1127.575,276.95,160.0,176.0,-683.325,850.625,-16.0,151.29999999999995,None,RO,2026-04-23
2026-01-18 00:00:00+00:00,51.9,702.15,1054.75,78.475,160.0,221.0,-650.25,976.275,-61.0,265.025,None,RO,2026-04-23
2026-01-18 01:00:00+00:00,0.0,771.925,770.325,15.825000000000001,160.0,235.0,-771.925,754.5,-75.0,-92.42499999999995,None,RO,2026-04-23
2026-01-18 02:00:00+00:00,27.925,522.125,42.825,67.875,102.0,263.0,-494.2,-25.049999999999997,-161.0,-680.25,None,RO,2026-04-23
2026-01-18 03:00:00+00:00,54.25,505.25,17.325000000000003,177.35,60.0,199.0,-451.0,-160.02499999999998,-139.0,-750.025,None,RO,2026-04-23
2026-01-18 04:00:00+00:00,100.0,456.62499975000003,1.725,494.35,60.0,197.0,-356.62499975000003,-492.625,-137.0,-986.24999975,None,RO,2026-04-23
2026-01-18 05:00:00+00:00,0.0,555.925,10.075,454.625,60.0,185.0,-555.925,-444.55,-125.0,-1125.475,None,RO,2026-04-23
2026-01-18 06:00:00+00:00,122.80000000000001,832.25,15.6,450.475,60.0,209.0,-709.45,-434.875,-149.0,-1293.325,None,RO,2026-04-23
2026-01-18 07:00:00+00:00,180.325,1210.4,506.40000000000003,241.29999999999998,60.0,173.0,-1030.075,265.1,-113.0,-877.975,None,RO,2026-04-23
2026-01-18 08:00:00+00:00,195.4,1462.4250000000002,945.8499999999999,348.7,60.0,244.0,-1267.025,597.1499999999999,-184.0,-853.8750000000002,None,RO,2026-04-23
2026-01-18 09:00:00+00:00,228.15,1662.75,1275.35,407.85,60.0,119.0,-1434.6,867.4999999999999,-59.0,-626.1,None,RO,2026-04-23
2026-01-18 10:00:00+00:00,322.07499975,1772.15,1197.575,267.05,60.0,134.0,-1450.0750002500001,930.5250000000001,-74.0,-593.55000025,None,RO,2026-04-23
2026-01-18 11:00:00+00:00,390.29999975,1759.52499975,1260.95,285.2,60.0,135.0,-1369.225,975.75,-75.0,-468.4749999999999,None,RO,2026-04-23
2026-01-18 12:00:00+00:00,76.875,1541.8500000000001,971.425,180.05,50.0,127.0,-1464.9750000000001,791.375,-77.0,-750.6000000000001,None,RO,2026-04-23
2026-01-18 13:00:00+00:00,122.05000000000001,1109.275,170.20000000000002,378.5,30.0,119.0,-987.2250000000001,-208.29999999999998,-89.0,-1284.525,None,RO,2026-04-23
2026-01-18 14:00:00+00:00,192.45,500.25,18.35,555.95,30.0,197.0,-307.8,-537.6,-167.0,-1012.4000000000001,None,RO,2026-04-23
2026-01-18 15:00:00+00:00,107.575,524.25,6.65,770.275,30.0,265.0,-416.675,-763.625,-235.0,-1415.3,None,RO,2026-04-23
2026-01-18 16:00:00+00:00,8.875,1042.85,1.875,233.25,30.0,195.0,-1033.975,-231.375,-165.0,-1430.35,None,RO,2026-04-23
2026-01-18 17:00:00+00:00,245.67499974999998,859.525,64.575,434.975,31.0,195.0,-613.85000025,-370.40000000000003,-164.0,-1148.25000025,None,RO,2026-04-23
2026-01-18 18:00:00+00:00,370.74999975000003,959.34999975,362.4,469.07500000000005,150.0,279.0,-588.6,-106.67500000000007,-129.0,-824.2750000000001,None,RO,2026-04-23
2026-01-18 19:00:00+00:00,240.77499999999998,523.725,103.7,375.875,102.0,145.0,-282.95000000000005,-272.175,-43.0,-598.125,None,RO,2026-04-23
2026-01-18 20:00:00+00:00,244.6,433.1,262.15,277.95,60.0,148.0,-188.50000000000003,-15.800000000000011,-88.0,-292.30000000000007,None,RO,2026-04-23
2026-01-18 21:00:00+00:00,274.25,636.7,506.75,425.65,184.0,1.0,-362.45000000000005,81.10000000000002,183.0,-98.35000000000002,None,RO,2026-04-23
2026-01-18 22:00:00+00:00,405.475,661.775,875.8,642.625,160.0,132.0,-256.29999999999995,233.17499999999995,28.0,4.875,None,RO,2026-04-23
2026-01-18 23:00:00+00:00,572.3499995,525.175,559.65,510.8,49.0,55.0,47.17499950000001,48.849999999999966,-6.0,90.02499949999998,None,RO,2026-04-23
2026-01-19 00:00:00+00:00,518.975,415.725,400.125,392.625,49.0,97.0,103.25,7.5,-48.0,62.75,None,RO,2026-04-23
2026-01-19 01:00:00+00:00,624.625,411.0,209.675,378.75,49.0,119.0,213.625,-169.075,-70.0,-25.44999999999999,None,RO,2026-04-23
2026-01-19 02:00:00+00:00,822.45,411.0,28.625,472.35,49.0,123.0,411.45000000000005,-443.725,-74.0,-106.27499999999998,None,RO,2026-04-23
2026-01-19 03:00:00+00:00,697.1,411.75,0.75,610.3249999999999,49.0,123.0,285.35,-609.5749999999999,-74.0,-398.2249999999999,None,RO,2026-04-23
2026-01-19 04:00:00+00:00,407.325,483.6,56.625,415.42499999999995,39.0,259.0,-76.27500000000003,-358.79999999999995,-220.0,-655.075,None,RO,2026-04-23
2026-01-19 05:00:00+00:00,152.225,591.9,0.0,969.15,29.0,206.0,-439.67499999999995,-969.15,-177.0,-1585.8249999999998,None,RO,2026-04-23
2026-01-19 06:00:00+00:00,86.525,1168.2,4.0,603.675,29.0,317.0,-1081.675,-599.675,-288.0,-1969.35,None,RO,2026-04-23
2026-01-19 07:00:00+00:00,154.5,1769.0,188.15,261.275,70.0,348.0,-1614.5,-73.12499999999997,-278.0,-1965.625,None,RO,2026-04-23
2026-01-19 08:00:00+00:00,330.25,2111.7,910.55,493.25,70.0,331.0,-1781.4499999999998,417.29999999999995,-261.0,-1625.1499999999999,None,RO,2026-04-23
2026-01-19 09:00:00+00:00,278.075,2008.25,1016.9,504.775,105.0,350.0,-1730.175,512.125,-245.0,-1463.05,None,RO,2026-04-23
2026-01-19 10:00:00+00:00,411.275,1990.525,1224.45,672.075,105.0,336.0,-1579.25,552.375,-231.0,-1257.875,None,RO,2026-04-23
2026-01-19 11:00:00+00:00,758.375,1903.175,1039.625,1011.85,105.0,336.0,-1144.8,27.774999999999977,-231.0,-1348.025,None,RO,2026-04-23
2026-01-19 12:00:00+00:00,673.675,1717.375,627.275,873.1,105.0,351.0,-1043.7,-245.82500000000005,-246.0,-1535.525,None,RO,2026-04-23
2026-01-19 13:00:00+00:00,271.675,1344.15,7.45,592.475,64.0,279.0,-1072.4750000000001,-585.025,-215.0,-1872.5,None,RO,2026-04-23
2026-01-19 14:00:00+00:00,47.075,777.825,74.05,1493.975,29.0,324.0,-730.75,-1419.925,-295.0,-2445.675,None,RO,2026-04-23
2026-01-19 15:00:00+00:00,78.175,1218.125,6.275,1305.475,29.0,400.0,-1139.95,-1299.1999999999998,-371.0,-2810.1499999999996,None,RO,2026-04-23
2026-01-19 16:00:00+00:00,261.55,1462.425,2.5,1236.0,44.0,397.0,-1200.875,-1233.5,-353.0,-2787.375,None,RO,2026-04-23
2026-01-19 17:00:00+00:00,220.925,1328.775,6.75,1202.85,44.0,350.0,-1107.8500000000001,-1196.1,-306.0,-2609.95,None,RO,2026-04-23
2026-01-19 18:00:00+00:00,259.225,1139.75,9.675,1257.225,64.0,371.0,-880.525,-1247.55,-307.0,-2435.075,None,RO,2026-04-23
2026-01-19 19:00:00+00:00,59.425,881.925,82.475,1158.0,70.0,423.0,-822.5,-1075.525,-353.0,-2251.025,None,RO,2026-04-23
2026-01-19 20:00:00+00:00,122.8,562.75,7.425000000000001,967.075,70.0,364.0,-439.95,-959.6500000000001,-294.0,-1693.6000000000001,None,RO,2026-04-23
2026-01-19 21:00:00+00:00,290.5,480.725,2.7,1037.55,70.0,320.0,-190.22500000000002,-1034.85,-250.0,-1475.0749999999998,None,RO,2026-04-23
2026-01-19 22:00:00+00:00,257.125,621.15,13.0,950.5,70.0,382.0,-364.025,-937.5,-312.0,-1613.525,None,RO,2026-04-23
2026-01-19 23:00:00+00:00,164.775,563.7,70.25,1318.35,40.0,72.0,-398.92500000000007,-1248.1,-32.0,-1679.025,None,RO,2026-04-23
2026-01-20 00:00:00+00:00,570.775,484.45000000000005,33.0,1631.925,40.0,125.0,86.32499999999993,-1598.925,-85.0,-1597.6,None,RO,2026-04-23
2026-01-20 01:00:00+00:00,726.85,508.20000000000005,34.0,1814.3,40.0,144.0,218.64999999999998,-1780.3,-104.0,-1665.65,None,RO,2026-04-23
2026-01-20 02:00:00+00:00,894.4,563.25,36.1,2022.7,40.0,135.0,331.15,-1986.6000000000001,-95.0,-1750.4500000000003,None,RO,2026-04-23
2026-01-20 03:00:00+00:00,657.0,758.4,67.875,1847.3,40.0,142.0,-101.39999999999998,-1779.425,-102.0,-1982.8249999999998,None,RO,2026-04-23
2026-01-20 04:00:00+00:00,236.67499999999998,626.0,26.625,2148.725,40.0,133.0,-389.32500000000005,-2122.1,-93.0,-2604.425,None,RO,2026-04-23
2026-01-20 05:00:00+00:00,33.25,863.2,223.05,1842.475,55.0,172.0,-829.95,-1619.425,-117.0,-2566.375,None,RO,2026-04-23
2026-01-20 06:00:00+00:00,0.0,1334.7,65.325,1403.9,55.0,192.0,-1334.7,-1338.575,-137.0,-2810.275,None,RO,2026-04-23
2026-01-20 07:00:00+00:00,4.0,2122.1000000000004,147.825,253.425,45.0,175.0,-2118.1000000000004,-105.60000000000002,-130.0,-2353.7000000000003,None,RO,2026-04-23
2026-01-20 08:00:00+00:00,22.2,2274.475,961.975,390.77500000000003,45.0,255.0,-2252.275,571.2,-210.0,-1891.075,None,RO,2026-04-23
2026-01-20 09:00:00+00:00,258.025,2017.34999975,1237.25,546.575,45.0,270.0,-1759.3249997500002,690.675,-225.0,-1293.6499997500002,None,RO,2026-04-23
2026-01-20 10:00:00+00:00,325.75,1863.2,898.55,329.975,45.0,295.0,-1537.45,568.5749999999999,-250.0,-1218.875,None,RO,2026-04-23
2026-01-20 11:00:00+00:00,457.175,1852.525,817.925,381.05,45.0,309.0,-1395.3500000000001,436.87499999999994,-264.0,-1222.4750000000001,None,RO,2026-04-23
2026-01-20 12:00:00+00:00,380.75,1605.025,371.875,372.2,45.0,329.0,-1224.275,-0.32499999999998863,-284.0,-1508.6000000000001,None,RO,2026-04-23
2026-01-20 13:00:00+00:00,111.35,1172.975,31.825,577.875,30.0,349.0,-1061.625,-546.05,-319.0,-1926.675,None,RO,2026-04-23
2026-01-20 14:00:00+00:00,28.775,954.3499997499999,148.75,1487.6499999999999,30.0,168.0,-925.57499975,-1338.8999999999999,-138.0,-2402.47499975,None,RO,2026-04-23
2026-01-20 15:00:00+00:00,0.0,1147.85,8.4,1481.8,71.0,307.0,-1147.85,-1473.3999999999999,-236.0,-2857.25,None,RO,2026-04-23
2026-01-20 16:00:00+00:00,0.0,1577.75,62.25,1234.275,80.0,307.0,-1577.75,-1172.025,-227.0,-2976.775,None,RO,2026-04-23
2026-01-20 17:00:00+00:00,1.25,1522.15,60.775000000000006,1342.725,80.0,302.0,-1520.9,-1281.9499999999998,-222.0,-3024.85,None,RO,2026-04-23
2026-01-20 18:00:00+00:00,0.25,1366.6750000000002,41.925,1382.3,50.0,174.0,-1366.4250000000002,-1340.375,-124.0,-2830.8,None,RO,2026-04-23
2026-01-20 19:00:00+00:00,2.0,1200.75,148.225,1434.075,30.0,173.0,-1198.75,-1285.8500000000001,-143.0,-2627.6000000000004,None,RO,2026-04-23
2026-01-20 20:00:00+00:00,0.0,1146.64999975,252.175,1126.475,30.0,114.0,-1146.64999975,-874.3,-84.0,-2104.9499997499997,None,RO,2026-04-23
2026-01-20 21:00:00+00:00,158.775,813.15,166.875,1226.225,30.0,24.0,-654.375,-1059.35,6.0,-1707.725,None,RO,2026-04-23
2026-01-20 22:00:00+00:00,41.625,609.375,31.85,1356.6,30.0,24.0,-567.75,-1324.75,6.0,-1886.5,None,RO,2026-04-23
2026-01-20 23:00:00+00:00,279.9,612.3,126.675,1589.8,138.0,5.0,-332.4,-1463.125,133.0,-1662.525,None,RO,2026-04-23
2026-01-21 00:00:00+00:00,886.0,719.175,218.85,2050.1,80.0,5.0,166.82500000000005,-1831.25,75.0,-1589.425,None,RO,2026-04-23
2026-01-21 01:00:00+00:00,930.44999975,576.975,140.5,2140.175,92.0,5.0,353.47499974999994,-1999.6750000000002,87.0,-1559.2000002500004,None,RO,2026-04-23
2026-01-21 02:00:00+00:00,1039.125,666.52499975,241.89999999999998,2229.925,28.0,5.0,372.60000025,-1988.025,23.0,-1592.42499975,None,RO,2026-04-23
2026-01-21 03:00:00+00:00,494.9,628.125,170.475,1778.05,25.0,16.0,-133.22500000000002,-1607.575,9.0,-1731.8000000000002,None,RO,2026-04-23
2026-01-21 04:00:00+00:00,66.05,662.95,149.1,1484.525,25.0,74.0,-596.9000000000001,-1335.4250000000002,-49.0,-1981.3250000000003,None,RO,2026-04-23
2026-01-21 05:00:00+00:00,7.9750000000000005,1131.75,103.075,759.8,25.0,210.0,-1123.775,-656.7249999999999,-185.0,-1965.5,None,RO,2026-04-23
2026-01-21 06:00:00+00:00,0.0,1469.475,9.6,438.95,25.0,220.0,-1469.475,-429.34999999999997,-195.0,-2093.825,None,RO,2026-04-23
2026-01-21 07:00:00+00:00,0.0,1735.82499975,125.30000000000001,130.05,61.0,109.0,-1735.82499975,-4.75,-48.0,-1788.57499975,None,RO,2026-04-23
2026-01-21 08:00:00+00:00,12.47499975,964.9749999999999,175.025,406.975,212.0,5.0,-952.5000002499999,-231.95000000000002,207.0,-977.4500002499999,None,RO,2026-04-23
2026-01-21 09:00:00+00:00,149.82499975000002,701.725,291.675,643.875,171.0,127.0,-551.90000025,-352.2,44.0,-860.10000025,None,RO,2026-04-23
2026-01-21 10:00:00+00:00,696.0,905.09999975,378.875,1097.65,110.0,42.0,-209.09999975000005,-718.7750000000001,68.0,-859.8749997500001,None,RO,2026-04-23
2026-01-21 11:00:00+00:00,868.875,893.09999975,230.45,1187.325,110.0,5.0,-24.224999750000052,-956.875,105.0,-876.09999975,None,RO,2026-04-23
2026-01-21 12:00:00+00:00,698.525,1103.6000000000001,637.05,1250.8,110.0,48.0,-405.07500000000016,-613.75,62.0,-956.8250000000002,None,RO,2026-04-23
2026-01-21 13:00:00+00:00,22.349999999999998,1161.45,662.375,994.9749999999999,62.0,15.0,-1139.1000000000001,-332.5999999999999,47.0,-1424.7,None,RO,2026-04-23
2026-01-21 14:00:00+00:00,17.05,1177.84999975,120.4,766.6,25.0,65.0,-1160.79999975,-646.2,-40.0,-1846.9999997500001,None,RO,2026-04-23
2026-01-21 15:00:00+00:00,32.675,1642.74999975,88.15,198.05,35.0,237.0,-1610.07499975,-109.9,-202.0,-1921.97499975,None,RO,2026-04-23
2026-01-21 16:00:00+00:00,2.4,1952.55,289.1,153.6,44.0,205.0,-1950.1499999999999,135.50000000000003,-161.0,-1975.6499999999999,None,RO,2026-04-23
2026-01-21 17:00:00+00:00,180.5,1804.62499975,329.8,295.55,44.0,210.0,-1624.12499975,34.25,-166.0,-1755.87499975,None,RO,2026-04-23
2026-01-21 18:00:00+00:00,143.15,1583.0,276.375,317.675,55.0,206.0,-1439.85,-41.30000000000001,-151.0,-1632.1499999999999,None,RO,2026-04-23
2026-01-21 19:00:00+00:00,98.175,1256.225,15.075000000000001,295.625,109.0,45.0,-1158.05,-280.55,64.0,-1374.6,None,RO,2026-04-23
2026-01-21 20:00:00+00:00,60.475,886.22499975,20.025,396.475,162.0,20.0,-825.74999975,-376.45000000000005,142.0,-1060.1999997500002,None,RO,2026-04-23
2026-01-21 21:00:00+00:00,100.125,806.35,204.7,118.3,185.0,20.0,-706.225,86.39999999999999,165.0,-454.82500000000005,None,RO,2026-04-23
2026-01-21 22:00:00+00:00,179.75,644.025,53.6,353.725,170.0,15.0,-464.275,-300.125,155.0,-609.4,None,RO,2026-04-23
2026-01-21 23:00:00+00:00,728.225,640.575,171.875,1092.0,165.0,0.0,87.64999999999998,-920.125,165.0,-667.475,None,RO,2026-04-23
2026-01-22 00:00:00+00:00,1694.925,734.64999975,281.65,2104.0,180.0,0.0,960.27500025,-1822.35,180.0,-682.07499975,None,RO,2026-04-23
2026-01-22 01:00:00+00:00,1721.07499975,595.5,142.5,2153.7,165.0,40.0,1125.57499975,-2011.1999999999998,125.0,-760.6250002499999,None,RO,2026-04-23
2026-01-22 02:00:00+00:00,1569.075,580.525,153.475,2077.75,165.0,28.0,988.5500000000001,-1924.275,137.0,-798.725,None,RO,2026-04-23
2026-01-22 03:00:00+00:00,1255.6,641.0,230.8,1895.25,135.0,31.0,614.5999999999999,-1664.45,104.0,-945.8500000000001,None,RO,2026-04-23
2026-01-22 04:00:00+00:00,279.29999975,583.95,104.14999999999999,1206.825,135.0,107.0,-304.65000025000006,-1102.675,28.0,-1379.32500025,None,RO,2026-04-23
2026-01-22 05:00:00+00:00,55.025,837.375,375.55,1284.775,35.0,47.0,-782.35,-909.2250000000001,-12.0,-1703.5750000000003,None,RO,2026-04-23
2026-01-22 06:00:00+00:00,9.7,1181.425,244.04999999999998,1069.875,35.0,128.0,-1171.725,-825.825,-93.0,-2090.55,None,RO,2026-04-23
2026-01-22 07:00:00+00:00,0.0,1279.6,210.75,1199.125,35.0,98.0,-1279.6,-988.375,-63.0,-2330.975,None,RO,2026-04-23
2026-01-22 08:00:00+00:00,272.35,1221.67499975,728.05,1907.275,35.0,193.0,-949.3249997500001,-1179.2250000000001,-158.0,-2286.54999975,None,RO,2026-04-23
2026-01-22 09:00:00+00:00,194.59999975,805.525,407.6,1865.6,35.0,355.0,-610.92500025,-1458.0,-320.0,-2388.9250002500003,None,RO,2026-04-23
2026-01-22 10:00:00+00:00,87.0,460.1,18.625,2047.95,35.0,238.0,-373.1,-2029.325,-203.0,-2605.425,None,RO,2026-04-23
2026-01-22 11:00:00+00:00,11.45,850.9749995,517.025,2098.65,35.0,229.0,-839.5249994999999,-1581.625,-194.0,-2615.1499995,None,RO,2026-04-23
2026-01-22 12:00:00+00:00,0.0,739.125,352.55,2026.25,35.0,245.0,-739.125,-1673.7,-210.0,-2622.825,None,RO,2026-04-23
2026-01-22 13:00:00+00:00,33.25,861.72499975,278.95,1820.175,35.0,228.0,-828.47499975,-1541.225,-193.0,-2562.6999997499997,None,RO,2026-04-23
2026-01-22 14:00:00+00:00,0.0,1121.79999975,244.57500000000002,1605.35,35.0,160.0,-1121.79999975,-1360.7749999999999,-125.0,-2607.5749997499997,None,RO,2026-04-23
2026-01-22 15:00:00+00:00,22.125,1052.45,141.55,1365.375,35.0,264.0,-1030.325,-1223.825,-229.0,-2483.15,None,RO,2026-04-23
2026-01-22 16:00:00+00:00,2.5,1008.7,8.325,1115.15,35.0,278.0,-1006.2,-1106.825,-243.0,-2356.025,None,RO,2026-04-23
2026-01-22 17:00:00+00:00,57.575,1136.15,0.0,1095.15,35.0,262.0,-1078.575,-1095.15,-227.0,-2400.7250000000004,None,RO,2026-04-23
2026-01-22 18:00:00+00:00,170.625,1049.65,52.25,1152.875,45.0,178.0,-879.0250000000001,-1100.625,-133.0,-2112.65,None,RO,2026-04-23
2026-01-22 19:00:00+00:00,90.05,716.0250000000001,255.425,1410.15,45.0,170.0,-625.9750000000001,-1154.7250000000001,-125.0,-1905.7000000000003,None,RO,2026-04-23
2026-01-22 20:00:00+00:00,81.925,506.05,245.57500000000002,1010.125,65.0,217.0,-424.125,-764.55,-152.0,-1340.675,None,RO,2026-04-23
2026-01-22 21:00:00+00:00,66.97500000000001,656.1,437.475,828.9000000000001,165.0,205.0,-589.125,-391.42500000000007,-40.0,-1020.5500000000001,None,RO,2026-04-23
2026-01-22 22:00:00+00:00,207.15,978.95,110.975,791.025,175.0,30.0,-771.8000000000001,-680.05,145.0,-1306.85,None,RO,2026-04-23
2026-01-22 23:00:00+00:00,13.875,842.75,36.0,613.2,165.0,48.0,-828.875,-577.2,117.0,-1289.075,None,RO,2026-04-23
2026-01-23 00:00:00+00:00,260.175,453.52499975,23.925,997.55,80.0,92.0,-193.34999975,-973.625,-12.0,-1178.97499975,None,RO,2026-04-23
2026-01-23 01:00:00+00:00,553.125,412.3,82.82499999999999,1296.075,45.0,97.0,140.825,-1213.25,-52.0,-1124.425,None,RO,2026-04-23
2026-01-23 02:00:00+00:00,596.7,431.85,29.725,1400.825,35.0,82.0,164.85000000000002,-1371.1000000000001,-47.0,-1253.25,None,RO,2026-04-23
2026-01-23 03:00:00+00:00,278.12499975000003,676.65,218.975,1238.525,35.0,82.0,-398.52500024999995,-1019.5500000000001,-47.0,-1465.07500025,None,RO,2026-04-23
2026-01-23 04:00:00+00:00,54.949999999999996,979.2,71.625,744.425,35.0,281.0,-924.25,-672.8,-246.0,-1843.05,None,RO,2026-04-23
2026-01-23 05:00:00+00:00,36.45,965.37499975,46.825,1059.55,35.0,252.0,-928.92499975,-1012.7249999999999,-217.0,-2158.64999975,None,RO,2026-04-23
2026-01-23 06:00:00+00:00,8.825,1561.15,16.55,999.0,35.0,294.0,-1552.325,-982.45,-259.0,-2793.775,None,RO,2026-04-23
2026-01-23 07:00:00+00:00,48.575,1745.2,5.275,992.625,35.0,192.0,-1696.625,-987.35,-157.0,-2840.975,None,RO,2026-04-23
2026-01-23 08:00:00+00:00,10.75,1570.325,4.875,956.85,35.0,148.0,-1559.575,-951.975,-113.0,-2624.55,None,RO,2026-04-23
2026-01-23 09:00:00+00:00,77.45,1420.75,1.575,1119.825,35.0,176.0,-1343.3,-1118.25,-141.0,-2602.55,None,RO,2026-04-23
2026-01-23 10:00:00+00:00,211.89999975,1392.99999975,111.25,1260.2,35.0,172.0,-1181.1,-1148.95,-137.0,-2467.05,None,RO,2026-04-23
2026-01-23 11:00:00+00:00,181.25,1376.4,20.1,1642.425,35.0,135.0,-1195.15,-1622.325,-100.0,-2917.4750000000004,None,RO,2026-04-23
2026-01-23 12:00:00+00:00,88.725,1519.04999975,164.125,1466.025,35.0,130.0,-1430.3249997500002,-1301.9,-95.0,-2827.2249997500003,None,RO,2026-04-23
2026-01-23 13:00:00+00:00,174.35,1394.125,140.525,1432.725,35.0,129.0,-1219.775,-1292.1999999999998,-94.0,-2605.975,None,RO,2026-04-23
2026-01-23 14:00:00+00:00,48.05,1389.5,180.075,1305.3,35.0,182.0,-1341.45,-1125.225,-147.0,-2613.675,None,RO,2026-04-23
2026-01-23 15:00:00+00:00,168.55,1430.575,28.375,1134.25,35.0,248.0,-1262.025,-1105.875,-213.0,-2580.9,None,RO,2026-04-23
2026-01-23 16:00:00+00:00,50.199999999999996,1190.475,153.025,1258.65,35.0,263.0,-1140.2749999999999,-1105.625,-228.0,-2473.8999999999996,None,RO,2026-04-23
2026-01-23 17:00:00+00:00,28.700000000000003,1109.3999999999999,248.825,1281.4499999999998,35.0,243.0,-1080.6999999999998,-1032.6249999999998,-208.0,-2321.325,None,RO,2026-04-23
2026-01-23 18:00:00+00:00,84.1,1198.5,198.2,1134.0,35.0,264.0,-1114.4,-935.8,-229.0,-2279.2,None,RO,2026-04-23
2026-01-23 19:00:00+00:00,128.775,911.79999975,92.05000000000001,1025.7,35.0,255.0,-783.02499975,-933.6500000000001,-220.0,-1936.67499975,None,RO,2026-04-23
2026-01-23 20:00:00+00:00,202.275,990.6500000000001,13.55,584.375,35.0,248.0,-788.3750000000001,-570.825,-213.0,-1572.2000000000003,None,RO,2026-04-23
2026-01-23 21:00:00+00:00,344.4,1100.9,101.525,531.85,65.0,225.0,-756.5000000000001,-430.32500000000005,-160.0,-1346.8250000000003,None,RO,2026-04-23
2026-01-23 22:00:00+00:00,137.25,642.54999975,18.925,644.55,75.0,109.0,-505.29999975,-625.625,-34.0,-1164.92499975,None,RO,2026-04-23
2026-01-23 23:00:00+00:00,148.825,585.94999975,9.9,974.175,123.0,51.0,-437.12499975,-964.275,72.0,-1329.39999975,None,RO,2026-04-23
2026-01-24 00:00:00+00:00,505.97499949999997,460.175,0.0,1374.325,45.0,52.0,45.799999499999956,-1374.325,-7.0,-1335.5250005,None,RO,2026-04-23
2026-01-24 01:00:00+00:00,592.77499975,462.725,5.6499999999999995,1426.95,45.0,84.0,130.04999974999998,-1421.3,-39.0,-1330.25000025,None,RO,2026-04-23
2026-01-24 02:00:00+00:00,639.125,466.875,0.0,1483.45,39.0,86.0,172.25,-1483.45,-47.0,-1358.2,None,RO,2026-04-23
2026-01-24 03:00:00+00:00,418.9499995,467.45,0.0,1335.675,39.0,97.0,-48.5000005,-1335.675,-58.0,-1442.1750005,None,RO,2026-04-23
2026-01-24 04:00:00+00:00,292.42499975,627.725,0.0,1223.275,39.0,111.0,-335.30000025000004,-1223.275,-72.0,-1630.5750002500001,None,RO,2026-04-23
2026-01-24 05:00:00+00:00,278.65,867.125,0.0,939.45,39.0,202.0,-588.475,-939.45,-163.0,-1690.9250000000002,None,RO,2026-04-23
2026-01-24 06:00:00+00:00,145.45,1111.34999975,17.4,403.925,39.0,241.0,-965.89999975,-386.52500000000003,-202.0,-1554.42499975,None,RO,2026-04-23
2026-01-24 07:00:00+00:00,134.625,1297.075,124.57499999999999,575.7,39.0,107.0,-1162.45,-451.12500000000006,-68.0,-1681.575,None,RO,2026-04-23
2026-01-24 08:00:00+00:00,0.0,1292.75,13.65,549.025,39.0,79.0,-1292.75,-535.375,-40.0,-1868.125,None,RO,2026-04-23
2026-01-24 09:00:00+00:00,7.25,1450.7,25.85,563.725,50.0,63.0,-1443.45,-537.875,-13.0,-1994.325,None,RO,2026-04-23
2026-01-24 10:00:00+00:00,53.4,1329.2,21.725,613.45,39.0,72.0,-1275.8,-591.725,-33.0,-1900.525,None,RO,2026-04-23
2026-01-24 11:00:00+00:00,130.89999975,1421.79999975,64.45,511.3,52.0,188.0,-1290.9,-446.85,-136.0,-1873.75,None,RO,2026-04-23
2026-01-24 12:00:00+00:00,114.95,1436.2,24.075,554.375,39.0,101.0,-1321.25,-530.3,-62.0,-1913.55,None,RO,2026-04-23
2026-01-24 13:00:00+00:00,331.65,1256.525,40.8,1096.75,25.0,63.0,-924.8750000000001,-1055.95,-38.0,-2018.8250000000003,None,RO,2026-04-23
