,GR_BG,BG_GR,GR_MK,MK_GR,GR_IT_SUD,IT_SUD_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-25 16:00:00+00:00,876.875,146.775,481.0,0.0,500.0,0.0,730.1,481.0,500.0,1711.1,None,GR,2026-04-23
2026-01-25 17:00:00+00:00,1372.75,60.525000000000006,425.0,0.0,500.0,0.0,1312.225,425.0,500.0,2237.225,None,GR,2026-04-23
2026-01-25 18:00:00+00:00,1391.75,0.0,425.0,0.0,500.0,0.0,1391.75,425.0,500.0,2316.75,None,GR,2026-04-23
2026-01-25 19:00:00+00:00,1391.75,0.0,425.0,0.0,500.0,0.0,1391.75,425.0,500.0,2316.75,None,GR,2026-04-23
2026-01-25 20:00:00+00:00,1388.75,0.9,476.0,0.0,500.0,0.0,1387.85,476.0,500.0,2363.85,None,GR,2026-04-23
2026-01-25 21:00:00+00:00,1309.925,42.975,490.0,0.0,500.0,0.0,1266.95,490.0,500.0,2256.95,None,GR,2026-04-23
2026-01-25 22:00:00+00:00,1211.925,103.85,500.0,0.0,500.0,0.0,1108.075,500.0,500.0,2108.075,None,GR,2026-04-23
2026-01-25 23:00:00+00:00,1221.575,51.8,460.0,0.0,500.0,0.0,1169.775,460.0,500.0,2129.775,None,GR,2026-04-23
2026-01-26 00:00:00+00:00,1238.175,28.549999999999997,455.0,0.0,500.0,0.0,1209.625,455.0,500.0,2164.625,None,GR,2026-04-23
2026-01-26 01:00:00+00:00,1251.4,56.875,455.0,0.0,500.0,0.0,1194.525,455.0,500.0,2149.525,None,GR,2026-04-23
2026-01-26 02:00:00+00:00,1219.425,67.94999999999999,455.0,0.0,500.0,0.0,1151.475,455.0,500.0,2106.475,None,GR,2026-04-23
2026-01-26 03:00:00+00:00,1241.45,83.175,455.0,0.0,500.0,0.0,1158.275,455.0,500.0,2113.275,None,GR,2026-04-23
2026-01-26 04:00:00+00:00,1290.45,8.575,470.0,0.0,500.0,0.0,1281.875,470.0,500.0,2251.875,None,GR,2026-04-23
2026-01-26 05:00:00+00:00,1292.875,0.0,500.0,0.0,500.0,0.0,1292.875,500.0,500.0,2292.875,None,GR,2026-04-23
2026-01-26 06:00:00+00:00,1312.975,0.0,500.0,0.0,500.0,0.0,1312.975,500.0,500.0,2312.975,None,GR,2026-04-23
2026-01-26 07:00:00+00:00,1324.075,0.0,500.0,0.0,502.0,2.0,1324.075,500.0,500.0,2324.075,None,GR,2026-04-23
2026-01-26 08:00:00+00:00,1325.0,0.0,500.0,0.0,501.0,1.0,1325.0,500.0,500.0,2325.0,None,GR,2026-04-23
2026-01-26 09:00:00+00:00,1336.125,0.0,500.0,0.0,548.0,72.0,1336.125,500.0,476.0,2312.125,None,GR,2026-04-23
2026-01-26 10:00:00+00:00,1289.775,0.0,500.0,0.0,512.0,163.0,1289.775,500.0,349.0,2138.775,None,GR,2026-04-23
2026-01-26 11:00:00+00:00,1305.0,106.10000000000001,500.0,0.0,500.0,0.0,1198.9,500.0,500.0,2198.9,None,GR,2026-04-23
2026-01-26 12:00:00+00:00,1289.0,154.0,500.0,0.0,518.0,107.0,1135.0,500.0,411.0,2046.0,None,GR,2026-04-23
2026-01-26 13:00:00+00:00,1318.0,92.75,500.0,0.0,500.0,197.0,1225.25,500.0,303.0,2028.25,None,GR,2026-04-23
2026-01-26 14:00:00+00:00,1318.625,36.45,500.0,0.0,462.0,318.0,1282.175,500.0,144.0,1926.175,None,GR,2026-04-23
2026-01-26 15:00:00+00:00,1243.575,5.95,500.0,0.0,656.0,230.0,1237.625,500.0,426.0,2163.625,None,GR,2026-04-23
2026-01-26 16:00:00+00:00,1313.5,27.15,500.0,0.0,585.0,92.0,1286.35,500.0,493.0,2279.35,None,GR,2026-04-23
2026-01-26 17:00:00+00:00,1371.15,64.8,500.0,0.0,500.0,0.0,1306.3500000000001,500.0,500.0,2306.3500000000004,None,GR,2026-04-23
2026-01-26 18:00:00+00:00,1399.15,0.0,500.0,0.0,500.0,0.0,1399.15,500.0,500.0,2399.15,None,GR,2026-04-23
2026-01-26 19:00:00+00:00,1400.0,0.0,460.0,0.0,500.0,0.0,1400.0,460.0,500.0,2360.0,None,GR,2026-04-23
2026-01-26 20:00:00+00:00,1400.0,0.0,460.0,0.0,500.0,0.0,1400.0,460.0,500.0,2360.0,None,GR,2026-04-23
2026-01-26 21:00:00+00:00,1377.0,0.0,460.0,0.0,500.0,0.0,1377.0,460.0,500.0,2337.0,None,GR,2026-04-23
2026-01-26 22:00:00+00:00,1337.0,0.0,460.0,0.0,500.0,0.0,1337.0,460.0,500.0,2297.0,None,GR,2026-04-23
2026-01-26 23:00:00+00:00,1292.0,0.0,500.0,0.0,500.0,0.0,1292.0,500.0,500.0,2292.0,None,GR,2026-04-23
2026-01-27 00:00:00+00:00,1347.0,0.0,478.0,0.0,500.0,0.0,1347.0,478.0,500.0,2325.0,None,GR,2026-04-23
2026-01-27 01:00:00+00:00,1367.025,0.0,472.0,0.0,500.0,0.0,1367.025,472.0,500.0,2339.025,None,GR,2026-04-23
2026-01-27 02:00:00+00:00,1367.375,0.0,472.0,0.0,500.0,0.0,1367.375,472.0,500.0,2339.375,None,GR,2026-04-23
2026-01-27 03:00:00+00:00,1370.75,0.0,472.0,0.0,500.0,0.0,1370.75,472.0,500.0,2342.75,None,GR,2026-04-23
2026-01-27 04:00:00+00:00,1385.2,0.0,472.0,0.0,500.0,0.0,1385.2,472.0,500.0,2357.2,None,GR,2026-04-23
2026-01-27 05:00:00+00:00,1389.575,7.575,477.0,0.0,539.0,40.0,1382.0,477.0,499.0,2358.0,None,GR,2026-04-23
2026-01-27 06:00:00+00:00,1363.5,168.525,500.0,0.0,365.0,55.0,1194.975,500.0,310.0,2004.975,None,GR,2026-04-23
2026-01-27 07:00:00+00:00,1316.975,82.75,467.0,0.0,627.0,127.0,1234.225,467.0,500.0,2201.225,None,GR,2026-04-23
2026-01-27 08:00:00+00:00,1303.55,10.8,500.0,0.0,354.0,282.0,1292.75,500.0,72.0,1864.75,None,GR,2026-04-23
2026-01-27 09:00:00+00:00,1332.8,0.0,492.0,0.0,414.0,47.0,1332.8,492.0,367.0,2191.8,None,GR,2026-04-23
2026-01-27 10:00:00+00:00,1391.275,0.0,492.0,0.0,578.0,179.0,1391.275,492.0,399.0,2282.275,None,GR,2026-04-23
2026-01-27 11:00:00+00:00,1355.575,0.0,500.0,0.0,558.0,58.0,1355.575,500.0,500.0,2355.575,None,GR,2026-04-23
2026-01-27 12:00:00+00:00,1400.0,0.0,494.0,0.0,553.0,55.0,1400.0,494.0,498.0,2392.0,None,GR,2026-04-23
2026-01-27 13:00:00+00:00,1358.0,65.475,492.0,0.0,570.0,298.0,1292.525,492.0,272.0,2056.525,None,GR,2026-04-23
2026-01-27 14:00:00+00:00,1383.4,42.2,500.0,0.0,447.0,232.0,1341.2,500.0,215.0,2056.2,None,GR,2026-04-23
2026-01-27 15:00:00+00:00,1378.1,87.175,500.0,0.0,290.0,291.0,1290.925,500.0,-1.0,1789.925,None,GR,2026-04-23
2026-01-27 16:00:00+00:00,1258.125,86.925,500.0,0.0,43.0,500.0,1171.2,500.0,-457.0,1214.2,None,GR,2026-04-23
2026-01-27 17:00:00+00:00,1344.225,122.3,500.0,0.0,24.0,500.0,1221.925,500.0,-476.0,1245.925,None,GR,2026-04-23
2026-01-27 18:00:00+00:00,1400.0,170.025,500.0,0.0,75.0,500.0,1229.975,500.0,-425.0,1304.975,None,GR,2026-04-23
2026-01-27 19:00:00+00:00,1401.25,148.375,500.0,0.0,290.0,288.0,1252.875,500.0,2.0,1754.875,None,GR,2026-04-23
2026-01-27 20:00:00+00:00,1386.325,3.0,472.0,0.0,500.0,0.0,1383.325,472.0,500.0,2355.325,None,GR,2026-04-23
2026-01-27 21:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-27 22:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-27 23:00:00+00:00,1285.725,26.85,485.0,0.0,500.0,0.0,1258.875,485.0,500.0,2243.875,None,GR,2026-04-23
2026-01-28 00:00:00+00:00,1354.3,4.775,476.0,0.0,500.0,0.0,1349.5249999999999,476.0,500.0,2325.5249999999996,None,GR,2026-04-23
2026-01-28 01:00:00+00:00,1400.0,0.0,472.0,0.0,500.0,0.0,1400.0,472.0,500.0,2372.0,None,GR,2026-04-23
2026-01-28 02:00:00+00:00,1400.0,0.0,472.0,0.0,500.0,0.0,1400.0,472.0,500.0,2372.0,None,GR,2026-04-23
2026-01-28 03:00:00+00:00,1400.0,0.0,472.0,0.0,500.0,0.0,1400.0,472.0,500.0,2372.0,None,GR,2026-04-23
2026-01-28 04:00:00+00:00,1386.0,0.0,483.0,0.0,500.0,0.0,1386.0,483.0,500.0,2369.0,None,GR,2026-04-23
2026-01-28 05:00:00+00:00,1388.85,0.0,500.0,0.0,511.0,11.0,1388.85,500.0,500.0,2388.85,None,GR,2026-04-23
2026-01-28 06:00:00+00:00,1378.0,0.0,500.0,0.0,510.0,10.0,1378.0,500.0,500.0,2378.0,None,GR,2026-04-23
2026-01-28 07:00:00+00:00,1289.425,0.0,500.0,0.0,500.0,0.0,1289.425,500.0,500.0,2289.425,None,GR,2026-04-23
2026-01-28 08:00:00+00:00,1222.8,0.0,500.0,0.0,500.0,0.0,1222.8,500.0,500.0,2222.8,None,GR,2026-04-23
2026-01-28 09:00:00+00:00,1088.425,2.65,500.0,0.0,500.0,0.0,1085.7749999999999,500.0,500.0,2085.7749999999996,None,GR,2026-04-23
2026-01-28 10:00:00+00:00,1019.0500000000001,227.85000000000002,500.0,0.0,500.0,11.0,791.2,500.0,489.0,1780.2,None,GR,2026-04-23
2026-01-28 11:00:00+00:00,1106.45,67.9,500.0,0.0,500.0,0.0,1038.55,500.0,500.0,2038.55,None,GR,2026-04-23
2026-01-28 12:00:00+00:00,1231.2,136.675,500.0,0.0,500.0,0.0,1094.525,500.0,500.0,2094.525,None,GR,2026-04-23
2026-01-28 13:00:00+00:00,1380.0,163.1,500.0,0.0,500.0,67.0,1216.9,500.0,433.0,2149.9,None,GR,2026-04-23
2026-01-28 14:00:00+00:00,1396.575,0.0,500.0,0.0,500.0,0.0,1396.575,500.0,500.0,2396.575,None,GR,2026-04-23
2026-01-28 15:00:00+00:00,1409.55,12.85,500.0,0.0,501.0,0.0,1396.7,500.0,501.0,2397.7,None,GR,2026-04-23
2026-01-28 16:00:00+00:00,1398.375,0.0,500.0,0.0,500.0,0.0,1398.375,500.0,500.0,2398.375,None,GR,2026-04-23
2026-01-28 17:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-28 18:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-28 19:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-28 20:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-28 21:00:00+00:00,1383.0,0.0,500.0,0.0,500.0,0.0,1383.0,500.0,500.0,2383.0,None,GR,2026-04-23
2026-01-28 22:00:00+00:00,1332.0,4.4,500.0,0.0,500.0,0.0,1327.6,500.0,500.0,2327.6,None,GR,2026-04-23
2026-01-28 23:00:00+00:00,1342.0,10.6,500.0,0.0,500.0,0.0,1331.4,500.0,500.0,2331.4,None,GR,2026-04-23
2026-01-29 00:00:00+00:00,1379.0,0.0,500.0,0.0,500.0,0.0,1379.0,500.0,500.0,2379.0,None,GR,2026-04-23
2026-01-29 01:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 02:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 03:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 04:00:00+00:00,1369.925,65.5,500.0,0.0,500.0,0.0,1304.425,500.0,500.0,2304.425,None,GR,2026-04-23
2026-01-29 05:00:00+00:00,1390.975,3.625,500.0,0.0,500.0,0.0,1387.35,500.0,500.0,2387.35,None,GR,2026-04-23
2026-01-29 06:00:00+00:00,1397.75,0.0,500.0,0.0,500.0,0.0,1397.75,500.0,500.0,2397.75,None,GR,2026-04-23
2026-01-29 07:00:00+00:00,1361.525,28.375,500.0,0.0,571.0,71.0,1333.15,500.0,500.0,2333.15,None,GR,2026-04-23
2026-01-29 08:00:00+00:00,1400.0,0.0,500.0,0.0,519.0,19.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 09:00:00+00:00,1395.825,0.0,500.0,0.0,518.0,51.0,1395.825,500.0,467.0,2362.825,None,GR,2026-04-23
2026-01-29 10:00:00+00:00,1400.0,0.0,500.0,0.0,539.0,102.0,1400.0,500.0,437.0,2337.0,None,GR,2026-04-23
2026-01-29 11:00:00+00:00,1396.125,0.0,500.0,0.0,519.0,19.0,1396.125,500.0,500.0,2396.125,None,GR,2026-04-23
2026-01-29 12:00:00+00:00,1400.0,0.0,500.0,0.0,517.0,75.0,1400.0,500.0,442.0,2342.0,None,GR,2026-04-23
2026-01-29 13:00:00+00:00,1400.0,0.0,500.0,0.0,515.0,15.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 14:00:00+00:00,1400.0,0.0,500.0,0.0,518.0,18.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 15:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-29 16:00:00+00:00,1400.0,3.475,500.0,0.0,500.0,0.0,1396.525,500.0,500.0,2396.525,None,GR,2026-04-23
2026-01-29 17:00:00+00:00,1401.75,5.775,500.0,0.0,500.0,0.0,1395.975,500.0,500.0,2395.975,None,GR,2026-04-23
2026-01-29 18:00:00+00:00,1400.0,0.675,500.0,0.0,500.0,27.0,1399.325,500.0,473.0,2372.325,None,GR,2026-04-23
2026-01-29 19:00:00+00:00,1400.0,9.125,500.0,0.0,500.0,0.0,1390.875,500.0,500.0,2390.875,None,GR,2026-04-23
2026-01-29 20:00:00+00:00,1397.0,20.95,500.0,0.0,500.0,0.0,1376.05,500.0,500.0,2376.05,None,GR,2026-04-23
2026-01-29 21:00:00+00:00,1351.0,0.0,500.0,0.0,500.0,0.0,1351.0,500.0,500.0,2351.0,None,GR,2026-04-23
2026-01-29 22:00:00+00:00,1300.525,10.125,500.0,0.0,500.0,0.0,1290.4,500.0,500.0,2290.4,None,GR,2026-04-23
2026-01-29 23:00:00+00:00,1277.0,22.2,500.0,0.0,500.0,0.0,1254.8,500.0,500.0,2254.8,None,GR,2026-04-23
2026-01-30 00:00:00+00:00,1363.0,0.0,500.0,0.0,500.0,0.0,1363.0,500.0,500.0,2363.0,None,GR,2026-04-23
2026-01-30 01:00:00+00:00,1399.975,0.225,500.0,0.0,500.0,0.0,1399.75,500.0,500.0,2399.75,None,GR,2026-04-23
2026-01-30 02:00:00+00:00,1392.6,2.8000000000000003,500.0,0.0,500.0,0.0,1389.8,500.0,500.0,2389.8,None,GR,2026-04-23
2026-01-30 03:00:00+00:00,1389.3,0.225,500.0,0.0,500.0,0.0,1389.075,500.0,500.0,2389.075,None,GR,2026-04-23
2026-01-30 04:00:00+00:00,1395.5,5.75,477.0,0.0,500.0,0.0,1389.75,477.0,500.0,2366.75,None,GR,2026-04-23
2026-01-30 05:00:00+00:00,1385.25,0.0,500.0,0.0,500.0,0.0,1385.25,500.0,500.0,2385.25,None,GR,2026-04-23
2026-01-30 06:00:00+00:00,1384.475,6.0,500.0,0.0,500.0,0.0,1378.475,500.0,500.0,2378.475,None,GR,2026-04-23
2026-01-30 07:00:00+00:00,1397.0,2.775,500.0,0.0,500.0,0.0,1394.225,500.0,500.0,2394.225,None,GR,2026-04-23
2026-01-30 08:00:00+00:00,1380.0,0.0,500.0,0.0,500.0,0.0,1380.0,500.0,500.0,2380.0,None,GR,2026-04-23
2026-01-30 09:00:00+00:00,1347.0,0.0,500.0,0.0,500.0,0.0,1347.0,500.0,500.0,2347.0,None,GR,2026-04-23
2026-01-30 10:00:00+00:00,1355.0,0.8,500.0,0.0,500.0,0.0,1354.2,500.0,500.0,2354.2,None,GR,2026-04-23
2026-01-30 11:00:00+00:00,1363.0,18.475,500.0,0.0,500.0,0.0,1344.525,500.0,500.0,2344.525,None,GR,2026-04-23
2026-01-30 12:00:00+00:00,1370.3,97.875,500.0,0.0,504.0,4.0,1272.425,500.0,500.0,2272.425,None,GR,2026-04-23
2026-01-30 13:00:00+00:00,1399.05,39.125,500.0,0.0,500.0,0.0,1359.925,500.0,500.0,2359.925,None,GR,2026-04-23
2026-01-30 14:00:00+00:00,1402.55,8.075,500.0,0.0,500.0,0.0,1394.475,500.0,500.0,2394.475,None,GR,2026-04-23
2026-01-30 15:00:00+00:00,1370.275,16.0,500.0,0.0,500.0,0.0,1354.275,500.0,500.0,2354.275,None,GR,2026-04-23
2026-01-30 16:00:00+00:00,900.9,112.6,500.0,0.0,500.0,0.0,788.3,500.0,500.0,1788.3,None,GR,2026-04-23
2026-01-30 17:00:00+00:00,574.575,210.3,500.0,0.0,500.0,0.0,364.27500000000003,500.0,500.0,1364.275,None,GR,2026-04-23
2026-01-30 18:00:00+00:00,497.6,230.54999999999998,500.0,0.0,500.0,0.0,267.05000000000007,500.0,500.0,1267.0500000000002,None,GR,2026-04-23
2026-01-30 19:00:00+00:00,759.25,207.0,500.0,0.0,500.0,0.0,552.25,500.0,500.0,1552.25,None,GR,2026-04-23
2026-01-30 20:00:00+00:00,1062.5,36.875,500.0,0.0,500.0,0.0,1025.625,500.0,500.0,2025.625,None,GR,2026-04-23
2026-01-30 21:00:00+00:00,1306.95,50.6,397.0,0.0,500.0,0.0,1256.3500000000001,397.0,500.0,2153.3500000000004,None,GR,2026-04-23
2026-01-30 22:00:00+00:00,1116.0,120.825,490.0,0.0,500.0,0.0,995.175,490.0,500.0,1985.175,None,GR,2026-04-23
2026-01-30 23:00:00+00:00,1300.0,9.975,444.0,0.0,500.0,0.0,1290.025,444.0,500.0,2234.025,None,GR,2026-04-23
2026-01-31 00:00:00+00:00,1356.125,1.125,423.0,0.0,500.0,0.0,1355.0,423.0,500.0,2278.0,None,GR,2026-04-23
2026-01-31 01:00:00+00:00,1351.575,8.25,423.0,0.0,500.0,0.0,1343.325,423.0,500.0,2266.325,None,GR,2026-04-23
2026-01-31 02:00:00+00:00,1392.225,19.2,423.0,0.0,500.0,0.0,1373.0249999999999,423.0,500.0,2296.0249999999996,None,GR,2026-04-23
2026-01-31 03:00:00+00:00,1400.0,0.0,428.0,0.0,500.0,0.0,1400.0,428.0,500.0,2328.0,None,GR,2026-04-23
2026-01-31 04:00:00+00:00,1396.65,1.65,423.0,0.0,500.0,0.0,1395.0,423.0,500.0,2318.0,None,GR,2026-04-23
2026-01-31 05:00:00+00:00,1343.125,7.05,490.0,0.0,500.0,0.0,1336.075,490.0,500.0,2326.075,None,GR,2026-04-23
2026-01-31 06:00:00+00:00,1091.0,18.225,490.0,0.0,500.0,0.0,1072.775,490.0,500.0,2062.775,None,GR,2026-04-23
2026-01-31 07:00:00+00:00,1242.075,80.625,490.0,0.0,500.0,0.0,1161.45,490.0,500.0,2151.45,None,GR,2026-04-23
2026-01-31 08:00:00+00:00,1335.4,26.875,500.0,0.0,500.0,0.0,1308.525,500.0,500.0,2308.525,None,GR,2026-04-23
2026-01-31 09:00:00+00:00,1403.95,3.95,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-31 10:00:00+00:00,1402.6,2.6,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-31 11:00:00+00:00,1401.925,1.925,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-31 12:00:00+00:00,1402.975,2.975,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-31 13:00:00+00:00,1401.55,1.55,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-31 14:00:00+00:00,1400.0,0.0,500.0,0.0,500.0,0.0,1400.0,500.0,500.0,2400.0,None,GR,2026-04-23
2026-01-31 15:00:00+00:00,974.5749999999999,0.425,500.0,0.0,525.0,165.0,974.15,500.0,360.0,1834.15,None,GR,2026-04-23
2026-01-31 16:00:00+00:00,896.225,31.2,490.0,0.0,0.0,144.0,865.025,490.0,-144.0,1211.025,None,GR,2026-04-23
2026-01-31 17:00:00+00:00,572.25,74.975,490.0,0.0,437.0,143.0,497.275,490.0,294.0,1281.275,None,GR,2026-04-23
2026-01-31 18:00:00+00:00,375.425,13.4,490.0,0.0,500.0,6.0,362.02500000000003,490.0,494.0,1346.025,None,GR,2026-04-23
2026-01-31 19:00:00+00:00,675.875,17.950000000000003,490.0,1.0,500.0,0.0,657.925,489.0,500.0,1646.925,None,GR,2026-04-23
2026-01-31 20:00:00+00:00,1325.125,5.325,449.0,1.0,500.0,0.0,1319.8,448.0,500.0,2267.8,None,GR,2026-04-23
2026-01-31 21:00:00+00:00,1422.15,22.15,490.0,1.0,500.0,0.0,1400.0,489.0,500.0,2389.0,None,GR,2026-04-23
2026-01-31 22:00:00+00:00,1438.95,67.975,490.0,1.0,500.0,0.0,1370.9750000000001,489.0,500.0,2359.9750000000004,None,GR,2026-04-23
2026-01-31 23:00:00+00:00,1302.3,11.0,426.0,0.0,500.0,0.0,1291.3,426.0,500.0,2217.3,None,GR,2026-04-23
2026-02-01 00:00:00+00:00,1337.75,15.8,423.0,0.0,500.0,0.0,1321.95,423.0,500.0,2244.95,None,GR,2026-04-23
2026-02-01 01:00:00+00:00,1377.75,0.0,422.0,0.0,500.0,0.0,1377.75,422.0,500.0,2299.75,None,GR,2026-04-23
2026-02-01 02:00:00+00:00,1394.725,4.825,422.0,0.0,500.0,0.0,1389.8999999999999,422.0,500.0,2311.8999999999996,None,GR,2026-04-23
2026-02-01 03:00:00+00:00,1416.75,10.775,426.0,0.0,500.0,0.0,1405.975,426.0,500.0,2331.975,None,GR,2026-04-23
2026-02-01 04:00:00+00:00,1399.275,4.025,448.0,0.0,500.0,0.0,1395.25,448.0,500.0,2343.25,None,GR,2026-04-23
2026-02-01 05:00:00+00:00,911.4,3.475,445.0,0.0,500.0,0.0,907.925,445.0,500.0,1852.925,None,GR,2026-04-23
2026-02-01 06:00:00+00:00,934.975,31.125,432.0,0.0,500.0,0.0,903.85,432.0,500.0,1835.85,None,GR,2026-04-23
2026-02-01 07:00:00+00:00,981.825,10.925,421.0,0.0,500.0,34.0,970.9000000000001,421.0,466.0,1857.9,None,GR,2026-04-23
2026-02-01 08:00:00+00:00,1339.65,20.900000000000002,450.0,0.0,499.0,143.0,1318.75,450.0,356.0,2124.75,None,GR,2026-04-23
2026-02-01 09:00:00+00:00,1432.75,4.35,445.0,0.0,82.0,68.0,1428.4,445.0,14.0,1887.4,None,GR,2026-04-23
2026-02-01 10:00:00+00:00,1439.475,25.325000000000003,450.0,0.0,75.0,283.0,1414.1499999999999,450.0,-208.0,1656.1499999999999,None,GR,2026-04-23
2026-02-01 11:00:00+00:00,1425.5,6.0,450.0,0.0,257.0,449.0,1419.5,450.0,-192.0,1677.5,None,GR,2026-04-23
2026-02-01 12:00:00+00:00,1455.875,28.45,446.0,0.0,403.0,420.0,1427.425,446.0,-17.0,1856.425,None,GR,2026-04-23
2026-02-01 13:00:00+00:00,1445.75,72.0,446.0,0.0,316.0,475.0,1373.75,446.0,-159.0,1660.75,None,GR,2026-04-23
2026-02-01 14:00:00+00:00,1441.425,8.6,450.0,0.0,286.0,491.0,1432.825,450.0,-205.0,1677.825,None,GR,2026-04-23
2026-02-01 15:00:00+00:00,1425.8,46.525,450.0,0.0,501.0,291.0,1379.2749999999999,450.0,210.0,2039.2749999999999,None,GR,2026-04-23
2026-02-01 16:00:00+00:00,1004.2,262.075,450.0,0.0,500.0,46.0,742.125,450.0,454.0,1646.125,None,GR,2026-04-23
2026-02-01 17:00:00+00:00,1195.275,156.275,450.0,0.0,500.0,0.0,1039.0,450.0,500.0,1989.0,None,GR,2026-04-23
2026-02-01 18:00:00+00:00,1301.225,297.5,450.0,0.0,500.0,0.0,1003.7249999999999,450.0,500.0,1953.725,None,GR,2026-04-23
2026-02-01 19:00:00+00:00,1437.0,216.375,450.0,0.0,500.0,0.0,1220.625,450.0,500.0,2170.625,None,GR,2026-04-23
2026-02-01 20:00:00+00:00,1479.975,97.6,450.0,0.0,500.0,0.0,1382.375,450.0,500.0,2332.375,None,GR,2026-04-23
2026-02-01 21:00:00+00:00,1404.3,5.775,450.0,0.0,500.0,0.0,1398.5249999999999,450.0,500.0,2348.5249999999996,None,GR,2026-04-23
2026-02-01 22:00:00+00:00,1322.175,34.625,450.0,0.0,500.0,0.0,1287.55,450.0,500.0,2237.55,None,GR,2026-04-23
2026-02-01 23:00:00+00:00,1102.825,0.0,444.0,0.0,500.0,0.0,1102.825,444.0,500.0,2046.825,None,GR,2026-04-23
2026-02-02 00:00:00+00:00,1305.825,7.475,445.0,0.0,500.0,0.0,1298.3500000000001,445.0,500.0,2243.3500000000004,None,GR,2026-04-23
2026-02-02 01:00:00+00:00,1458.05,11.05,446.0,0.0,500.0,0.0,1447.0,446.0,500.0,2393.0,None,GR,2026-04-23
2026-02-02 02:00:00+00:00,1498.6,0.0,445.0,0.0,500.0,0.0,1498.6,445.0,500.0,2443.6,None,GR,2026-04-23
2026-02-02 03:00:00+00:00,1523.775,0.0,445.0,0.0,500.0,0.0,1523.775,445.0,500.0,2468.775,None,GR,2026-04-23
2026-02-02 04:00:00+00:00,1297.025,97.675,445.0,0.0,500.0,0.0,1199.3500000000001,445.0,500.0,2144.3500000000004,None,GR,2026-04-23
2026-02-02 05:00:00+00:00,1532.4,0.0,450.0,0.0,500.0,0.0,1532.4,450.0,500.0,2482.4,None,GR,2026-04-23
2026-02-02 06:00:00+00:00,1530.0,0.0,450.0,0.0,500.0,0.0,1530.0,450.0,500.0,2480.0,None,GR,2026-04-23
2026-02-02 07:00:00+00:00,1544.0,0.0,450.0,0.0,500.0,0.0,1544.0,450.0,500.0,2494.0,None,GR,2026-04-23
2026-02-02 08:00:00+00:00,1534.0,0.0,450.0,0.0,500.0,1.0,1534.0,450.0,499.0,2483.0,None,GR,2026-04-23
2026-02-02 09:00:00+00:00,1494.0,0.0,450.0,0.0,500.0,0.0,1494.0,450.0,500.0,2444.0,None,GR,2026-04-23
2026-02-02 10:00:00+00:00,1500.0,0.0,450.0,0.0,500.0,0.0,1500.0,450.0,500.0,2450.0,None,GR,2026-04-23
2026-02-02 11:00:00+00:00,1510.975,0.0,450.0,0.0,500.0,10.0,1510.975,450.0,490.0,2450.975,None,GR,2026-04-23
2026-02-02 12:00:00+00:00,1521.9,0.0,450.0,0.0,500.0,0.0,1521.9,450.0,500.0,2471.9,None,GR,2026-04-23
2026-02-02 13:00:00+00:00,1513.0,0.0,450.0,0.0,500.0,0.0,1513.0,450.0,500.0,2463.0,None,GR,2026-04-23
