,BG_GR,GR_BG,BG_MK,MK_BG,BG_RO,RO_BG,BG_RS,RS_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-18 22:00:00+00:00,6.125,1083.75,44.0,75.0,661.775,405.475,308.0,24.0,-1077.625,-31.0,256.29999999999995,284.0,-568.325,None,BG,2026-04-23
2026-01-18 23:00:00+00:00,99.7,1012.625,106.0,95.0,525.175,572.3499995,250.0,0.0,-912.925,11.0,-47.17499950000001,250.0,-699.0999995,None,BG,2026-04-23
2026-01-19 00:00:00+00:00,59.425,1140.95,35.0,95.0,415.725,518.975,247.0,0.0,-1081.525,-60.0,-103.25,247.0,-997.7750000000001,None,BG,2026-04-23
2026-01-19 01:00:00+00:00,10.5,1188.0,34.0,105.0,411.0,624.625,247.0,0.0,-1177.5,-71.0,-213.625,247.0,-1215.125,None,BG,2026-04-23
2026-01-19 02:00:00+00:00,7.2,1204.0,33.0,105.0,411.0,822.45,222.0,0.0,-1196.8,-72.0,-411.45000000000005,222.0,-1458.25,None,BG,2026-04-23
2026-01-19 03:00:00+00:00,5.074999999999999,1206.0,27.0,105.0,411.75,697.1,247.0,0.0,-1200.925,-78.0,-285.35,247.0,-1317.275,None,BG,2026-04-23
2026-01-19 04:00:00+00:00,0.65,1208.75,28.0,105.0,483.6,407.325,222.0,145.0,-1208.1,-77.0,76.27500000000003,77.0,-1131.8249999999998,None,BG,2026-04-23
2026-01-19 05:00:00+00:00,0.0,1246.1,83.0,124.0,591.9,152.225,234.0,375.0,-1246.1,-41.0,439.67499999999995,-141.0,-988.425,None,BG,2026-04-23
2026-01-19 06:00:00+00:00,0.0,1257.0,83.0,195.0,1168.2,86.525,354.0,400.0,-1257.0,-112.0,1081.675,-46.0,-333.32500000000005,None,BG,2026-04-23
2026-01-19 07:00:00+00:00,0.0,1274.0,80.0,122.0,1769.0,154.5,319.0,250.0,-1274.0,-42.0,1614.5,69.0,367.5,None,BG,2026-04-23
2026-01-19 08:00:00+00:00,0.0,1236.0,106.0,166.0,2111.7,330.25,380.0,193.0,-1236.0,-60.0,1781.4499999999998,187.0,672.4499999999998,None,BG,2026-04-23
2026-01-19 09:00:00+00:00,60.125,1232.0,115.0,165.0,2008.25,278.075,420.0,20.0,-1171.875,-50.0,1730.175,400.0,908.3,None,BG,2026-04-23
2026-01-19 10:00:00+00:00,1.575,1206.0,116.0,197.0,1990.525,411.275,420.0,20.0,-1204.425,-81.0,1579.25,400.0,693.825,None,BG,2026-04-23
2026-01-19 11:00:00+00:00,0.0,1225.0,108.0,196.0,1903.175,758.375,467.0,67.0,-1225.0,-88.0,1144.8,400.0,231.79999999999995,None,BG,2026-04-23
2026-01-19 12:00:00+00:00,0.0,1245.0,116.0,210.0,1717.375,673.675,540.0,297.0,-1245.0,-94.0,1043.7,243.0,-52.299999999999955,None,BG,2026-04-23
2026-01-19 13:00:00+00:00,0.0,1283.0,119.0,200.0,1344.15,271.675,361.0,493.0,-1283.0,-81.0,1072.4750000000001,-132.0,-423.52499999999986,None,BG,2026-04-23
2026-01-19 14:00:00+00:00,0.0,1274.0,86.0,122.0,777.825,47.075,413.0,624.0,-1274.0,-36.0,730.75,-211.0,-790.25,None,BG,2026-04-23
2026-01-19 15:00:00+00:00,0.0,1300.0,43.0,102.0,1218.125,78.175,396.0,384.0,-1300.0,-59.0,1139.95,12.0,-207.04999999999995,None,BG,2026-04-23
2026-01-19 16:00:00+00:00,0.0,1280.0,19.0,70.0,1462.425,261.55,392.0,302.0,-1280.0,-51.0,1200.875,90.0,-40.125,None,BG,2026-04-23
2026-01-19 17:00:00+00:00,0.0,1279.0,17.0,75.0,1328.775,220.925,349.0,282.0,-1279.0,-58.0,1107.8500000000001,67.0,-162.14999999999986,None,BG,2026-04-23
2026-01-19 18:00:00+00:00,0.0,1285.0,52.0,75.0,1139.75,259.225,337.0,324.0,-1285.0,-23.0,880.525,13.0,-414.475,None,BG,2026-04-23
2026-01-19 19:00:00+00:00,0.875,1312.0,67.0,75.0,881.925,59.425,328.0,297.0,-1311.125,-8.0,822.5,31.0,-465.625,None,BG,2026-04-23
2026-01-19 20:00:00+00:00,0.0,1306.0,46.0,75.0,562.75,122.8,376.0,275.0,-1306.0,-29.0,439.95,101.0,-794.05,None,BG,2026-04-23
2026-01-19 21:00:00+00:00,0.125,1213.0,94.0,75.0,480.725,290.5,297.0,125.0,-1212.875,19.0,190.22500000000002,172.0,-831.65,None,BG,2026-04-23
2026-01-19 22:00:00+00:00,0.0,1171.0,125.0,75.0,621.15,257.125,297.0,125.0,-1171.0,50.0,364.025,172.0,-584.975,None,BG,2026-04-23
2026-01-19 23:00:00+00:00,0.0,1118.0,76.0,110.0,563.7,164.775,102.0,50.0,-1118.0,-34.0,398.92500000000007,52.0,-701.0749999999999,None,BG,2026-04-23
2026-01-20 00:00:00+00:00,27.1,1173.0,58.0,110.0,484.45000000000005,570.775,102.0,80.0,-1145.9,-52.0,-86.32499999999993,22.0,-1262.225,None,BG,2026-04-23
2026-01-20 01:00:00+00:00,0.0,1208.0,34.0,111.0,508.20000000000005,726.85,102.0,65.0,-1208.0,-77.0,-218.64999999999998,37.0,-1466.65,None,BG,2026-04-23
2026-01-20 02:00:00+00:00,0.0,1214.0,40.0,110.0,563.25,894.4,102.0,65.0,-1214.0,-70.0,-331.15,37.0,-1578.15,None,BG,2026-04-23
2026-01-20 03:00:00+00:00,0.0,1208.0,40.0,110.0,758.4,657.0,102.0,220.0,-1208.0,-70.0,101.39999999999998,-118.0,-1294.6,None,BG,2026-04-23
2026-01-20 04:00:00+00:00,0.0,1209.0,15.0,125.0,626.0,236.67499999999998,102.0,170.0,-1209.0,-110.0,389.32500000000005,-68.0,-997.675,None,BG,2026-04-23
2026-01-20 05:00:00+00:00,0.0,1274.925,12.0,132.0,863.2,33.25,127.0,382.0,-1274.925,-120.0,829.95,-255.0,-819.9749999999999,None,BG,2026-04-23
2026-01-20 06:00:00+00:00,0.0,1240.0,12.0,148.0,1334.7,0.0,315.0,431.0,-1240.0,-136.0,1334.7,-116.0,-157.29999999999995,None,BG,2026-04-23
2026-01-20 07:00:00+00:00,0.0,1209.0,12.0,131.0,2122.1000000000004,4.0,301.0,216.0,-1209.0,-119.0,2118.1000000000004,85.0,875.1000000000004,None,BG,2026-04-23
2026-01-20 08:00:00+00:00,0.0,1163.0,91.0,169.0,2274.475,22.2,290.0,125.0,-1163.0,-78.0,2252.275,165.0,1176.275,None,BG,2026-04-23
2026-01-20 09:00:00+00:00,0.0,1124.0,77.0,181.0,2017.34999975,258.025,449.0,149.0,-1124.0,-104.0,1759.3249997500002,300.0,831.3249997500002,None,BG,2026-04-23
2026-01-20 10:00:00+00:00,0.0,1152.0,122.0,192.0,1863.2,325.75,481.0,189.0,-1152.0,-70.0,1537.45,292.0,607.45,None,BG,2026-04-23
2026-01-20 11:00:00+00:00,0.0,1166.0,81.0,181.0,1852.525,457.175,453.0,53.0,-1166.0,-100.0,1395.3500000000001,400.0,529.3500000000001,None,BG,2026-04-23
2026-01-20 12:00:00+00:00,0.0,1203.0,90.0,168.0,1605.025,380.75,430.0,30.0,-1203.0,-78.0,1224.275,400.0,343.2750000000001,None,BG,2026-04-23
2026-01-20 13:00:00+00:00,77.325,1258.975,25.0,171.0,1172.975,111.35,430.0,30.0,-1181.6499999999999,-146.0,1061.625,400.0,133.97500000000014,None,BG,2026-04-23
2026-01-20 14:00:00+00:00,71.5,1348.125,17.0,188.0,954.3499997499999,28.775,404.0,455.0,-1276.625,-171.0,925.57499975,-51.0,-573.05000025,None,BG,2026-04-23
2026-01-20 15:00:00+00:00,15.55,1275.225,17.0,192.0,1147.85,0.0,316.0,407.0,-1259.675,-175.0,1147.85,-91.0,-377.82500000000005,None,BG,2026-04-23
2026-01-20 16:00:00+00:00,0.0,1266.5,17.0,183.0,1577.75,0.0,381.0,329.0,-1266.5,-166.0,1577.75,52.0,197.25,None,BG,2026-04-23
2026-01-20 17:00:00+00:00,0.0,1269.0,17.0,184.0,1522.15,1.25,256.0,339.0,-1269.0,-167.0,1520.9,-83.0,1.900000000000091,None,BG,2026-04-23
2026-01-20 18:00:00+00:00,0.0,1283.0,17.0,205.0,1366.6750000000002,0.25,249.0,309.0,-1283.0,-188.0,1366.4250000000002,-60.0,-164.57499999999982,None,BG,2026-04-23
2026-01-20 19:00:00+00:00,0.0,1326.0,17.0,180.0,1200.75,2.0,130.0,340.0,-1326.0,-163.0,1198.75,-210.0,-500.25,None,BG,2026-04-23
2026-01-20 20:00:00+00:00,0.875,1335.875,17.0,162.0,1146.64999975,0.0,102.0,368.0,-1335.0,-145.0,1146.64999975,-266.0,-599.35000025,None,BG,2026-04-23
2026-01-20 21:00:00+00:00,11.7,1210.9,41.0,125.0,813.15,158.775,102.0,180.0,-1199.2,-84.0,654.375,-78.0,-706.825,None,BG,2026-04-23
2026-01-20 22:00:00+00:00,53.125,1194.0,45.0,125.0,609.375,41.625,93.0,36.0,-1140.875,-80.0,567.75,57.0,-596.125,None,BG,2026-04-23
2026-01-20 23:00:00+00:00,70.57499999999999,1040.5,80.0,223.0,612.3,279.9,91.0,97.0,-969.925,-143.0,332.4,-6.0,-786.525,None,BG,2026-04-23
2026-01-21 00:00:00+00:00,0.0,900.375,43.0,290.0,719.175,886.0,90.0,97.0,-900.375,-247.0,-166.82500000000005,-7.0,-1321.2,None,BG,2026-04-23
2026-01-21 01:00:00+00:00,125.3,984.0999999999999,36.0,297.0,576.975,930.44999975,87.0,97.0,-858.8,-261.0,-353.47499974999994,-10.0,-1483.27499975,None,BG,2026-04-23
2026-01-21 02:00:00+00:00,70.95,879.4,49.0,308.0,666.52499975,1039.125,87.0,97.0,-808.4499999999999,-259.0,-372.60000025,-10.0,-1450.0500002499998,None,BG,2026-04-23
2026-01-21 03:00:00+00:00,49.175,813.55,39.0,277.0,628.125,494.9,87.0,170.0,-764.375,-238.0,133.22500000000002,-83.0,-952.15,None,BG,2026-04-23
2026-01-21 04:00:00+00:00,6.125,1166.9,20.0,243.0,662.95,66.05,87.0,150.0,-1160.775,-223.0,596.9000000000001,-63.0,-849.875,None,BG,2026-04-23
2026-01-21 05:00:00+00:00,14.45,1271.55,44.0,385.0,1131.75,7.9750000000000005,101.0,327.0,-1257.1,-341.0,1123.775,-226.0,-700.3249999999998,None,BG,2026-04-23
2026-01-21 06:00:00+00:00,0.0,1244.0,72.0,372.0,1469.475,0.0,112.0,203.0,-1244.0,-300.0,1469.475,-91.0,-165.5250000000001,None,BG,2026-04-23
2026-01-21 07:00:00+00:00,0.0,1204.0,64.0,283.0,1735.82499975,0.0,120.0,208.0,-1204.0,-219.0,1735.82499975,-88.0,224.82499974999996,None,BG,2026-04-23
2026-01-21 08:00:00+00:00,7.475,1032.925,97.0,322.0,964.9749999999999,12.47499975,229.0,232.0,-1025.45,-225.0,952.5000002499999,-3.0,-300.9499997500002,None,BG,2026-04-23
2026-01-21 09:00:00+00:00,18.075,1137.05,118.0,254.0,701.725,149.82499975000002,262.0,211.0,-1118.975,-136.0,551.90000025,51.0,-652.07499975,None,BG,2026-04-23
2026-01-21 10:00:00+00:00,0.0,1152.75,120.0,255.0,905.09999975,696.0,204.0,76.0,-1152.75,-135.0,209.09999975000005,128.0,-950.65000025,None,BG,2026-04-23
2026-01-21 11:00:00+00:00,31.2,1070.375,124.0,255.0,893.09999975,868.875,281.0,76.0,-1039.175,-131.0,24.224999750000052,205.0,-940.9500002499999,None,BG,2026-04-23
2026-01-21 12:00:00+00:00,32.475,1257.025,154.0,254.0,1103.6000000000001,698.525,253.0,248.0,-1224.5500000000002,-100.0,405.07500000000016,5.0,-914.475,None,BG,2026-04-23
2026-01-21 13:00:00+00:00,3.55,1284.55,35.0,267.0,1161.45,22.349999999999998,141.0,288.0,-1281.0,-232.0,1139.1000000000001,-147.0,-520.8999999999999,None,BG,2026-04-23
2026-01-21 14:00:00+00:00,0.0,1355.0,46.0,353.0,1177.84999975,17.05,121.0,300.0,-1355.0,-307.0,1160.79999975,-179.0,-680.2000002499999,None,BG,2026-04-23
2026-01-21 15:00:00+00:00,5.050000000000001,1297.05,41.0,300.0,1642.74999975,32.675,137.0,433.0,-1292.0,-259.0,1610.07499975,-296.0,-236.92500025000004,None,BG,2026-04-23
2026-01-21 16:00:00+00:00,0.0,1263.0,78.0,294.0,1952.55,2.4,189.0,512.0,-1263.0,-216.0,1950.1499999999999,-323.0,148.14999999999986,None,BG,2026-04-23
2026-01-21 17:00:00+00:00,14.8,1264.0,71.0,307.0,1804.62499975,180.5,138.0,491.0,-1249.2,-236.0,1624.12499975,-353.0,-214.07500025000013,None,BG,2026-04-23
2026-01-21 18:00:00+00:00,0.35,1286.0,39.0,319.0,1583.0,143.15,153.0,422.0,-1285.65,-280.0,1439.85,-269.0,-394.8000000000002,None,BG,2026-04-23
2026-01-21 19:00:00+00:00,0.0,1301.0,61.0,313.0,1256.225,98.175,237.0,406.0,-1301.0,-252.0,1158.05,-169.0,-563.95,None,BG,2026-04-23
2026-01-21 20:00:00+00:00,12.675,1187.575,64.0,298.0,886.22499975,60.475,97.0,224.0,-1174.9,-234.0,825.74999975,-127.0,-710.1500002500001,None,BG,2026-04-23
2026-01-21 21:00:00+00:00,160.8,1253.8,110.0,250.0,806.35,100.125,152.0,101.0,-1093.0,-140.0,706.225,51.0,-475.775,None,BG,2026-04-23
2026-01-21 22:00:00+00:00,280.675,1038.8,75.0,222.0,644.025,179.75,175.0,101.0,-758.125,-147.0,464.275,74.0,-366.85,None,BG,2026-04-23
2026-01-21 23:00:00+00:00,76.625,619.925,82.0,176.0,640.575,728.225,97.0,0.0,-543.3,-94.0,-87.64999999999998,97.0,-627.9499999999999,None,BG,2026-04-23
2026-01-22 00:00:00+00:00,128.5,494.59999999999997,56.0,176.0,734.64999975,1694.925,97.0,0.0,-366.09999999999997,-120.0,-960.27500025,97.0,-1349.3750002499999,None,BG,2026-04-23
2026-01-22 01:00:00+00:00,26.2,253.97500000000002,35.0,204.0,595.5,1721.07499975,72.0,40.0,-227.77500000000003,-169.0,-1125.57499975,32.0,-1490.34999975,None,BG,2026-04-23
2026-01-22 02:00:00+00:00,34.575,221.325,19.0,290.0,580.525,1569.075,72.0,40.0,-186.75,-271.0,-988.5500000000001,32.0,-1414.3000000000002,None,BG,2026-04-23
2026-01-22 03:00:00+00:00,469.54999999999995,582.075,17.0,291.0,641.0,1255.6,72.0,0.0,-112.52500000000009,-274.0,-614.5999999999999,72.0,-929.125,None,BG,2026-04-23
2026-01-22 04:00:00+00:00,367.925,1031.975,45.0,396.0,583.95,279.29999975,72.0,125.0,-664.05,-351.0,304.65000025000006,-53.0,-763.3999997499999,None,BG,2026-04-23
2026-01-22 05:00:00+00:00,0.0,866.1999999999999,29.0,315.0,837.375,55.025,77.0,472.0,-866.1999999999999,-286.0,782.35,-395.0,-764.8499999999998,None,BG,2026-04-23
2026-01-22 06:00:00+00:00,0.0,1066.95,44.0,307.0,1181.425,9.7,77.0,472.0,-1066.95,-263.0,1171.725,-395.0,-553.2250000000001,None,BG,2026-04-23
2026-01-22 07:00:00+00:00,0.0,1231.0,49.0,281.0,1279.6,0.0,295.0,472.0,-1231.0,-232.0,1279.6,-177.0,-360.4000000000001,None,BG,2026-04-23
2026-01-22 08:00:00+00:00,0.0,1297.75,71.0,244.0,1221.67499975,272.35,72.0,472.0,-1297.75,-173.0,949.3249997500001,-400.0,-921.4250002499999,None,BG,2026-04-23
2026-01-22 09:00:00+00:00,0.0,1243.3,36.0,299.0,805.525,194.59999975,139.0,472.0,-1243.3,-263.0,610.92500025,-333.0,-1228.37499975,None,BG,2026-04-23
2026-01-22 10:00:00+00:00,0.0,1400.0,93.0,413.0,460.1,87.0,524.0,472.0,-1400.0,-320.0,373.1,52.0,-1294.9,None,BG,2026-04-23
2026-01-22 11:00:00+00:00,0.0,1400.0,49.0,344.0,850.9749995,11.45,72.0,472.0,-1400.0,-295.0,839.5249994999999,-400.0,-1255.4750005,None,BG,2026-04-23
2026-01-22 12:00:00+00:00,0.0,1203.375,87.0,413.0,739.125,0.0,72.0,472.0,-1203.375,-326.0,739.125,-400.0,-1190.25,None,BG,2026-04-23
2026-01-22 13:00:00+00:00,0.0,1056.8,25.0,294.0,861.72499975,33.25,76.0,472.0,-1056.8,-269.0,828.47499975,-396.0,-893.3250002499999,None,BG,2026-04-23
2026-01-22 14:00:00+00:00,0.0,1220.075,47.0,377.0,1121.79999975,0.0,72.0,472.0,-1220.075,-330.0,1121.79999975,-400.0,-828.27500025,None,BG,2026-04-23
2026-01-22 15:00:00+00:00,0.0,1205.925,31.0,287.0,1052.45,22.125,232.0,472.0,-1205.925,-256.0,1030.325,-240.0,-671.5999999999999,None,BG,2026-04-23
2026-01-22 16:00:00+00:00,5.2,646.8,37.0,236.0,1008.7,2.5,88.0,472.0,-641.5999999999999,-199.0,1006.2,-384.0,-218.39999999999986,None,BG,2026-04-23
2026-01-22 17:00:00+00:00,52.825,611.6,37.0,273.0,1136.15,57.575,147.0,472.0,-558.775,-236.0,1078.575,-325.0,-41.19999999999993,None,BG,2026-04-23
2026-01-22 18:00:00+00:00,192.775,628.325,102.0,372.0,1049.65,170.625,126.0,472.0,-435.55000000000007,-270.0,879.0250000000001,-346.0,-172.52499999999998,None,BG,2026-04-23
2026-01-22 19:00:00+00:00,0.0,870.375,41.0,304.0,716.0250000000001,90.05,147.0,472.0,-870.375,-263.0,625.9750000000001,-325.0,-832.3999999999999,None,BG,2026-04-23
2026-01-22 20:00:00+00:00,7.8999999999999995,1043.275,36.0,207.0,506.05,81.925,322.0,472.0,-1035.375,-171.0,424.125,-150.0,-932.25,None,BG,2026-04-23
2026-01-22 21:00:00+00:00,72.925,717.925,124.0,234.0,656.1,66.97500000000001,97.0,497.0,-645.0,-110.0,589.125,-400.0,-565.875,None,BG,2026-04-23
2026-01-22 22:00:00+00:00,403.55,1202.375,68.0,140.0,978.95,207.15,97.0,471.0,-798.825,-72.0,771.8000000000001,-374.0,-473.025,None,BG,2026-04-23
2026-01-22 23:00:00+00:00,43.575,1075.95,37.0,177.0,842.75,13.875,74.0,314.0,-1032.375,-140.0,828.875,-240.0,-583.5,None,BG,2026-04-23
2026-01-23 00:00:00+00:00,85.75,1141.95,35.0,214.0,453.52499975,260.175,67.0,117.0,-1056.2,-179.0,193.34999975,-50.0,-1091.85000025,None,BG,2026-04-23
2026-01-23 01:00:00+00:00,173.75,1160.55,40.0,218.0,412.3,553.125,67.0,117.0,-986.8,-178.0,-140.825,-50.0,-1355.625,None,BG,2026-04-23
2026-01-23 02:00:00+00:00,235.875,1146.425,41.0,218.0,431.85,596.7,67.0,117.0,-910.55,-177.0,-164.85000000000002,-50.0,-1302.4,None,BG,2026-04-23
2026-01-23 03:00:00+00:00,139.625,1231.9,40.0,218.0,676.65,278.12499975000003,67.0,117.0,-1092.275,-178.0,398.52500024999995,-50.0,-921.7499997500001,None,BG,2026-04-23
2026-01-23 04:00:00+00:00,75.925,1201.5,12.0,313.0,979.2,54.949999999999996,67.0,210.0,-1125.575,-301.0,924.25,-143.0,-645.325,None,BG,2026-04-23
2026-01-23 05:00:00+00:00,2.375,1210.225,9.0,327.0,965.37499975,36.45,67.0,380.0,-1207.85,-318.0,928.92499975,-313.0,-909.9250002499999,None,BG,2026-04-23
2026-01-23 06:00:00+00:00,0.0,1205.8,12.0,326.0,1561.15,8.825,67.0,399.0,-1205.8,-314.0,1552.325,-332.0,-299.4749999999999,None,BG,2026-04-23
2026-01-23 07:00:00+00:00,5.525,1257.05,9.0,308.0,1745.2,48.575,67.0,447.0,-1251.5249999999999,-299.0,1696.625,-380.0,-233.89999999999986,None,BG,2026-04-23
2026-01-23 08:00:00+00:00,0.0,1335.2,14.0,267.0,1570.325,10.75,67.0,467.0,-1335.2,-253.0,1559.575,-400.0,-428.625,None,BG,2026-04-23
2026-01-23 09:00:00+00:00,15.05,1330.85,14.0,207.0,1420.75,77.45,222.0,476.0,-1315.8,-193.0,1343.3,-254.0,-419.5,None,BG,2026-04-23
2026-01-23 10:00:00+00:00,0.0,1383.625,14.0,223.0,1392.99999975,211.89999975,284.0,366.0,-1383.625,-209.0,1181.1,-82.0,-493.5250000000001,None,BG,2026-04-23
2026-01-23 11:00:00+00:00,0.0,1400.0,14.0,255.0,1376.4,181.25,232.0,391.0,-1400.0,-241.0,1195.15,-159.0,-604.8499999999999,None,BG,2026-04-23
2026-01-23 12:00:00+00:00,0.0,1400.0,14.0,262.0,1519.04999975,88.725,133.0,469.0,-1400.0,-248.0,1430.3249997500002,-336.0,-553.6750002499998,None,BG,2026-04-23
2026-01-23 13:00:00+00:00,0.0,1400.0,13.0,273.0,1394.125,174.35,212.0,433.0,-1400.0,-260.0,1219.775,-221.0,-661.2249999999999,None,BG,2026-04-23
2026-01-23 14:00:00+00:00,87.1,1376.025,13.0,285.0,1389.5,48.05,76.0,369.0,-1288.9250000000002,-272.0,1341.45,-293.0,-512.4750000000001,None,BG,2026-04-23
2026-01-23 15:00:00+00:00,166.15,1041.5,15.0,279.0,1430.575,168.55,235.0,467.0,-875.35,-264.0,1262.025,-232.0,-109.32499999999982,None,BG,2026-04-23
2026-01-23 16:00:00+00:00,178.175,479.5,15.0,254.0,1190.475,50.199999999999996,130.0,467.0,-301.325,-239.0,1140.2749999999999,-337.0,262.9499999999998,None,BG,2026-04-23
2026-01-23 17:00:00+00:00,264.07500000000005,465.425,20.0,284.0,1109.3999999999999,28.700000000000003,72.0,467.0,-201.34999999999997,-264.0,1080.6999999999998,-395.0,220.3499999999999,None,BG,2026-04-23
2026-01-23 18:00:00+00:00,147.325,727.3249999999999,17.0,270.0,1198.5,84.1,178.0,435.0,-580.0,-253.0,1114.4,-257.0,24.40000000000009,None,BG,2026-04-23
2026-01-23 19:00:00+00:00,164.025,1015.125,14.0,288.0,911.79999975,128.775,118.0,386.0,-851.1,-274.0,783.02499975,-268.0,-610.0750002499999,None,BG,2026-04-23
2026-01-23 20:00:00+00:00,207.025,1209.4,22.0,271.0,990.6500000000001,202.275,67.0,315.0,-1002.3750000000001,-249.0,788.3750000000001,-248.0,-710.9999999999999,None,BG,2026-04-23
2026-01-23 21:00:00+00:00,362.1,1113.55,15.0,190.0,1100.9,344.4,67.0,374.0,-751.4499999999999,-175.0,756.5000000000001,-307.0,-476.9499999999998,None,BG,2026-04-23
2026-01-23 22:00:00+00:00,30.25,657.2,19.0,169.0,642.54999975,137.25,67.0,339.0,-626.95,-150.0,505.29999975,-272.0,-543.6500002500001,None,BG,2026-04-23
2026-01-23 23:00:00+00:00,61.5,757.6,32.0,203.0,585.94999975,148.825,117.0,91.0,-696.1,-171.0,437.12499975,26.0,-403.97500025000005,None,BG,2026-04-23
2026-01-24 00:00:00+00:00,65.025,570.4000000000001,31.0,192.0,460.175,505.97499949999997,117.0,96.0,-505.3750000000001,-161.0,-45.799999499999956,21.0,-691.1749995,None,BG,2026-04-23
2026-01-24 01:00:00+00:00,33.449999999999996,599.95,22.0,192.0,462.725,592.77499975,117.0,130.0,-566.5,-170.0,-130.04999974999998,-13.0,-879.54999975,None,BG,2026-04-23
2026-01-24 02:00:00+00:00,175.075,832.45,21.0,192.0,466.875,639.125,117.0,130.0,-657.375,-171.0,-172.25,-13.0,-1013.625,None,BG,2026-04-23
2026-01-24 03:00:00+00:00,299.0,1122.0,19.0,192.0,467.45,418.9499995,117.0,130.0,-823.0,-173.0,48.5000005,-13.0,-960.4999995000001,None,BG,2026-04-23
2026-01-24 04:00:00+00:00,449.85,1112.0,10.0,225.0,627.725,292.42499975,117.0,225.0,-662.15,-215.0,335.30000025000004,-108.0,-649.8499997499999,None,BG,2026-04-23
2026-01-24 05:00:00+00:00,301.325,1052.0500000000002,11.0,275.0,867.125,278.65,117.0,205.0,-750.7250000000001,-264.0,588.475,-88.0,-514.2500000000001,None,BG,2026-04-23
2026-01-24 06:00:00+00:00,221.72500000000002,1002.95,9.0,321.0,1111.34999975,145.45,117.0,278.0,-781.225,-312.0,965.89999975,-161.0,-288.3250002499999,None,BG,2026-04-23
2026-01-24 07:00:00+00:00,139.975,1190.0,9.0,302.0,1297.075,134.625,117.0,151.0,-1050.025,-293.0,1162.45,-34.0,-214.57500000000005,None,BG,2026-04-23
2026-01-24 08:00:00+00:00,0.0,1346.0,14.0,315.0,1292.75,0.0,117.0,120.0,-1346.0,-301.0,1292.75,-3.0,-357.25,None,BG,2026-04-23
2026-01-24 09:00:00+00:00,7.25,1323.0,55.0,264.0,1450.7,7.25,117.0,166.0,-1315.75,-209.0,1443.45,-49.0,-130.29999999999995,None,BG,2026-04-23
2026-01-24 10:00:00+00:00,0.0,1314.525,26.0,224.0,1329.2,53.4,117.0,154.0,-1314.525,-198.0,1275.8,-37.0,-273.72500000000014,None,BG,2026-04-23
2026-01-24 11:00:00+00:00,27.4,1320.525,14.0,213.0,1421.79999975,130.89999975,117.0,154.0,-1293.125,-199.0,1290.9,-37.0,-238.2249999999999,None,BG,2026-04-23
2026-01-24 12:00:00+00:00,3.175,1328.175,46.0,250.0,1436.2,114.95,117.0,161.0,-1325.0,-204.0,1321.25,-44.0,-251.75,None,BG,2026-04-23
2026-01-24 13:00:00+00:00,91.5,1344.475,33.0,219.0,1256.525,331.65,154.0,147.0,-1252.975,-186.0,924.8750000000001,7.0,-507.0999999999998,None,BG,2026-04-23
2026-01-24 14:00:00+00:00,146.0,1349.775,14.0,302.0,1162.62499975,163.525,117.0,197.0,-1203.775,-288.0,999.0999997499999,-80.0,-572.6750002500002,None,BG,2026-04-23
2026-01-24 15:00:00+00:00,0.0,1145.425,14.0,282.0,1147.6,40.8,156.0,224.0,-1145.425,-268.0,1106.8,-68.0,-374.625,None,BG,2026-04-23
2026-01-24 16:00:00+00:00,193.075,1065.8,14.0,277.0,1355.99999975,181.04999975,174.0,220.0,-872.7249999999999,-263.0,1174.9499999999998,-46.0,-6.775000000000091,None,BG,2026-04-23
2026-01-24 17:00:00+00:00,350.09999999999997,1433.3,14.0,314.0,1716.84999975,379.84999999999997,179.0,219.0,-1083.2,-300.0,1336.9999997500001,-40.0,-86.2000002499999,None,BG,2026-04-23
2026-01-24 18:00:00+00:00,315.825,1231.0,14.0,318.0,1432.425,323.8,165.0,190.0,-915.175,-304.0,1108.625,-25.0,-135.54999999999995,None,BG,2026-04-23
2026-01-24 19:00:00+00:00,43.65,1350.3,14.0,347.0,1423.575,64.25,117.0,191.0,-1306.6499999999999,-333.0,1359.325,-74.0,-354.3249999999998,None,BG,2026-04-23
2026-01-24 20:00:00+00:00,178.875,1364.225,14.0,357.0,1297.07499975,197.925,117.0,107.0,-1185.35,-343.0,1099.14999975,10.0,-419.2000002499999,None,BG,2026-04-23
2026-01-24 21:00:00+00:00,61.675,1033.575,14.0,289.0,1121.625,95.275,117.0,46.0,-971.9000000000001,-275.0,1026.35,71.0,-149.55000000000018,None,BG,2026-04-23
2026-01-24 22:00:00+00:00,17.75,959.4,26.0,262.0,1019.8,38.349999999999994,117.0,10.0,-941.65,-236.0,981.4499999999999,107.0,-89.20000000000016,None,BG,2026-04-23
2026-01-24 23:00:00+00:00,38.15,1130.475,9.0,110.0,1134.575,33.675,166.0,275.0,-1092.3249999999998,-101.0,1100.9,-109.0,-201.42499999999973,None,BG,2026-04-23
2026-01-25 00:00:00+00:00,51.175,987.325,9.0,110.0,584.55,122.05,143.0,50.0,-936.1500000000001,-101.0,462.49999999999994,93.0,-481.6500000000001,None,BG,2026-04-23
2026-01-25 01:00:00+00:00,81.9,649.25,9.0,110.0,442.0,420.375,143.0,50.0,-567.35,-101.0,21.625,93.0,-553.725,None,BG,2026-04-23
