,SE_2_NO_3,NO_3_SE_2,SE_2_NO_4,NO_4_SE_2,SE_2_SE_1,SE_1_SE_2,SE_2_SE_3,SE_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-17 04:00:00+00:00,797.45,0.0,0.0,1.625,0.0,661.5,7036.0,0.0,797.45,-1.625,-661.5,7036.0,7170.325,None,SE_2,2026-04-23
2026-02-17 05:00:00+00:00,229.525,0.0,0.0,0.0,0.0,937.675,7684.525,0.0,229.525,0.0,-937.675,7684.525,6976.375,None,SE_2,2026-04-23
2026-02-17 06:00:00+00:00,345.825,0.0,0.0,0.1,0.0,850.825,7483.2,0.0,345.825,-0.1,-850.825,7483.2,6978.099999999999,None,SE_2,2026-04-23
2026-02-17 07:00:00+00:00,195.35,0.0,0.0,0.0,0.0,954.35,7682.875,0.0,195.35,0.0,-954.35,7682.875,6923.875,None,SE_2,2026-04-23
2026-02-17 08:00:00+00:00,250.825,0.0,0.0,0.0,0.0,900.825,7639.6,0.0,250.825,0.0,-900.825,7639.6,6989.6,None,SE_2,2026-04-23
2026-02-17 09:00:00+00:00,150.025,0.0,0.0,0.0,0.0,1016.025,7705.325,0.0,150.025,0.0,-1016.025,7705.325,6839.325,None,SE_2,2026-04-23
2026-02-17 10:00:00+00:00,151.725,0.0,0.0,0.0,0.0,973.2,7614.825,0.0,151.725,0.0,-973.2,7614.825,6793.349999999999,None,SE_2,2026-04-23
2026-02-17 11:00:00+00:00,238.775,0.0,0.0,0.0,0.0,828.875,7520.625,0.0,238.775,0.0,-828.875,7520.625,6930.525,None,SE_2,2026-04-23
2026-02-17 12:00:00+00:00,213.55,0.0,0.0,0.0,0.0,874.575,7566.05,0.0,213.55,0.0,-874.575,7566.05,6905.025,None,SE_2,2026-04-23
2026-02-17 13:00:00+00:00,219.075,0.0,0.0,0.0,0.0,809.675,7671.075,0.0,219.075,0.0,-809.675,7671.075,7080.475,None,SE_2,2026-04-23
2026-02-17 14:00:00+00:00,152.5,0.0,0.0,0.0,0.0,766.55,7866.625,0.0,152.5,0.0,-766.55,7866.625,7252.575,None,SE_2,2026-04-23
2026-02-17 15:00:00+00:00,65.65,0.0,0.0,0.0,0.0,539.575,7874.75,0.0,65.65,0.0,-539.575,7874.75,7400.825,None,SE_2,2026-04-23
2026-02-17 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,377.1,7874.55,0.0,0.0,0.0,-377.1,7874.55,7497.45,None,SE_2,2026-04-23
2026-02-17 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,418.45,7960.35,0.0,0.0,0.0,-418.45,7960.35,7541.900000000001,None,SE_2,2026-04-23
2026-02-17 18:00:00+00:00,23.35,0.0,0.0,0.0,0.0,388.675,7911.45,0.0,23.35,0.0,-388.675,7911.45,7546.125,None,SE_2,2026-04-23
2026-02-17 19:00:00+00:00,193.7,0.0,0.0,0.0,0.0,505.625,7815.0,0.0,193.7,0.0,-505.625,7815.0,7503.075,None,SE_2,2026-04-23
2026-02-17 20:00:00+00:00,608.35,0.0,0.725,0.0,0.0,461.625,7338.375,0.0,608.35,0.725,-461.625,7338.375,7485.825,None,SE_2,2026-04-23
2026-02-17 21:00:00+00:00,710.35,0.0,0.0,0.175,0.0,415.25,7005.175,0.0,710.35,-0.175,-415.25,7005.175,7300.1,None,SE_2,2026-04-23
2026-02-17 22:00:00+00:00,562.875,0.0,0.0,1.075,0.0,365.575,6796.475,0.0,562.875,-1.075,-365.575,6796.475,6992.700000000001,None,SE_2,2026-04-23
2026-02-17 23:00:00+00:00,0.025,0.0,27.1,0.0,0.0,411.125,7028.85,0.0,0.025,27.1,-411.125,7028.85,6644.85,None,SE_2,2026-04-23
2026-02-18 00:00:00+00:00,0.0,0.0,4.975,0.0,0.0,446.075,6770.625,0.0,0.0,4.975,-446.075,6770.625,6329.525,None,SE_2,2026-04-23
2026-02-18 01:00:00+00:00,0.0,0.0,0.0,156.475,0.0,610.8,6699.15,0.0,0.0,-156.475,-610.8,6699.15,5931.875,None,SE_2,2026-04-23
2026-02-18 02:00:00+00:00,0.0,0.0,0.0,238.15,0.0,795.975,6574.3,0.0,0.0,-238.15,-795.975,6574.3,5540.175,None,SE_2,2026-04-23
2026-02-18 03:00:00+00:00,0.0,0.55,0.0,432.275,0.0,978.8,6580.5,0.0,-0.55,-432.275,-978.8,6580.5,5168.875,None,SE_2,2026-04-23
2026-02-18 04:00:00+00:00,35.05,0.0,0.0,535.65,0.0,1099.55,6518.5,0.0,35.05,-535.65,-1099.55,6518.5,4918.35,None,SE_2,2026-04-23
2026-02-18 05:00:00+00:00,17.725,1.5,0.0,667.1,0.0,636.825,6455.675,0.0,16.225,-667.1,-636.825,6455.675,5167.975,None,SE_2,2026-04-23
2026-02-18 06:00:00+00:00,38.35,0.0,0.0,693.925,0.0,1002.125,6755.9,0.0,38.35,-693.925,-1002.125,6755.9,5098.2,None,SE_2,2026-04-23
2026-02-18 07:00:00+00:00,36.75,0.0,0.0,608.85,0.0,889.825,6387.825,0.0,36.75,-608.85,-889.825,6387.825,4925.9,None,SE_2,2026-04-23
2026-02-18 08:00:00+00:00,54.65,0.0,0.0,478.375,0.0,835.6,6074.3,0.0,54.65,-478.375,-835.6,6074.3,4814.975,None,SE_2,2026-04-23
2026-02-18 09:00:00+00:00,426.975,0.0,0.0,533.25,0.0,851.9,5685.65,0.0,426.975,-533.25,-851.9,5685.65,4727.474999999999,None,SE_2,2026-04-23
2026-02-18 10:00:00+00:00,547.75,0.0,0.0,485.475,0.0,762.45,5383.85,0.0,547.75,-485.475,-762.45,5383.85,4683.675,None,SE_2,2026-04-23
2026-02-18 11:00:00+00:00,471.6,0.0,0.0,414.3,0.0,641.35,5334.45,0.0,471.6,-414.3,-641.35,5334.45,4750.4,None,SE_2,2026-04-23
2026-02-18 12:00:00+00:00,260.55,0.0,0.0,438.1,0.0,480.075,5344.375,0.0,260.55,-438.1,-480.075,5344.375,4686.75,None,SE_2,2026-04-23
2026-02-18 13:00:00+00:00,219.475,0.0,0.0,466.375,0.0,490.825,5402.425,0.0,219.475,-466.375,-490.825,5402.425,4664.7,None,SE_2,2026-04-23
2026-02-18 14:00:00+00:00,115.95,0.0,0.0,434.025,0.0,590.5,5631.85,0.0,115.95,-434.025,-590.5,5631.85,4723.275000000001,None,SE_2,2026-04-23
2026-02-18 15:00:00+00:00,26.025,0.0,0.0,573.875,0.0,795.225,6120.525,0.0,26.025,-573.875,-795.225,6120.525,4777.45,None,SE_2,2026-04-23
2026-02-18 16:00:00+00:00,72.575,0.0,0.0,656.75,0.0,1008.05,6413.5,0.0,72.575,-656.75,-1008.05,6413.5,4821.275,None,SE_2,2026-04-23
2026-02-18 17:00:00+00:00,60.175,0.0,0.0,667.6,0.0,1119.15,6511.65,0.0,60.175,-667.6,-1119.15,6511.65,4785.074999999999,None,SE_2,2026-04-23
2026-02-18 18:00:00+00:00,42.7,0.0,0.0,613.725,0.0,994.45,6378.275,0.0,42.7,-613.725,-994.45,6378.275,4812.799999999999,None,SE_2,2026-04-23
2026-02-18 19:00:00+00:00,0.0,4.2,0.0,472.95,0.0,891.4,6176.375,0.0,-4.2,-472.95,-891.4,6176.375,4807.825,None,SE_2,2026-04-23
2026-02-18 20:00:00+00:00,27.375,0.0,0.0,495.225,0.0,832.95,6067.775,0.0,27.375,-495.225,-832.95,6067.775,4766.974999999999,None,SE_2,2026-04-23
2026-02-18 21:00:00+00:00,56.7,0.0,0.0,440.85,0.0,864.05,5908.525,0.0,56.7,-440.85,-864.05,5908.525,4660.325,None,SE_2,2026-04-23
2026-02-18 22:00:00+00:00,11.075,0.85,0.0,423.3,0.0,736.575,5714.525,0.0,10.225,-423.3,-736.575,5714.525,4564.875,None,SE_2,2026-04-23
2026-02-18 23:00:00+00:00,264.825,0.0,0.0,486.875,0.0,815.7,5410.975,0.0,264.825,-486.875,-815.7,5410.975,4373.225,None,SE_2,2026-04-23
2026-02-19 00:00:00+00:00,261.125,0.0,0.0,562.675,0.0,836.9,5319.825,0.0,261.125,-562.675,-836.9,5319.825,4181.375,None,SE_2,2026-04-23
2026-02-19 01:00:00+00:00,327.925,0.0,0.0,634.45,0.0,899.5,5298.0,0.0,327.925,-634.45,-899.5,5298.0,4091.975,None,SE_2,2026-04-23
2026-02-19 02:00:00+00:00,260.725,0.0,0.0,702.325,0.0,778.825,5311.7,0.0,260.725,-702.325,-778.825,5311.7,4091.2749999999996,None,SE_2,2026-04-23
2026-02-19 03:00:00+00:00,231.725,0.0,0.0,733.95,0.0,708.325,5408.925,0.0,231.725,-733.95,-708.325,5408.925,4198.375,None,SE_2,2026-04-23
2026-02-19 04:00:00+00:00,71.6,0.0,0.0,698.875,0.0,662.05,5621.675,0.0,71.6,-698.875,-662.05,5621.675,4332.35,None,SE_2,2026-04-23
2026-02-19 05:00:00+00:00,42.6,0.0,0.0,928.925,0.0,862.3,6177.575,0.0,42.6,-928.925,-862.3,6177.575,4428.95,None,SE_2,2026-04-23
2026-02-19 06:00:00+00:00,58.275,0.0,0.0,1209.2,0.0,1061.85,6529.375,0.0,58.275,-1209.2,-1061.85,6529.375,4316.6,None,SE_2,2026-04-23
2026-02-19 07:00:00+00:00,175.075,0.0,0.0,1203.125,0.0,1104.175,6459.725,0.0,175.075,-1203.125,-1104.175,6459.725,4327.5,None,SE_2,2026-04-23
2026-02-19 08:00:00+00:00,2.3,0.0,0.0,1199.575,0.0,1040.35,6566.65,0.0,2.3,-1199.575,-1040.35,6566.65,4329.025,None,SE_2,2026-04-23
2026-02-19 09:00:00+00:00,65.975,0.0,0.0,1186.95,0.0,912.65,6380.075,0.0,65.975,-1186.95,-912.65,6380.075,4346.45,None,SE_2,2026-04-23
2026-02-19 10:00:00+00:00,54.025,0.0,0.0,1091.125,0.0,857.5,6268.775,0.0,54.025,-1091.125,-857.5,6268.775,4374.174999999999,None,SE_2,2026-04-23
2026-02-19 11:00:00+00:00,34.95,0.0,0.0,1050.325,0.0,528.925,5987.575,0.0,34.95,-1050.325,-528.925,5987.575,4443.275,None,SE_2,2026-04-23
2026-02-19 12:00:00+00:00,0.0,0.0,0.0,1129.1,0.0,426.225,5976.95,0.0,0.0,-1129.1,-426.225,5976.95,4421.625,None,SE_2,2026-04-23
2026-02-19 13:00:00+00:00,0.0,0.0,0.0,1092.6,0.0,455.9,6081.225,0.0,0.0,-1092.6,-455.9,6081.225,4532.725,None,SE_2,2026-04-23
2026-02-19 14:00:00+00:00,0.0,0.0,0.0,1204.725,0.0,558.725,6401.2,0.0,0.0,-1204.725,-558.725,6401.2,4637.75,None,SE_2,2026-04-23
2026-02-19 15:00:00+00:00,0.0,0.0,0.0,1204.35,0.0,893.8,7007.375,0.0,0.0,-1204.35,-893.8,7007.375,4909.225,None,SE_2,2026-04-23
2026-02-19 16:00:00+00:00,0.0,0.05,0.0,1256.45,0.0,1021.125,7413.675,0.0,-0.05,-1256.45,-1021.125,7413.675,5136.05,None,SE_2,2026-04-23
2026-02-19 17:00:00+00:00,0.0,0.05,0.0,1254.075,0.0,846.975,7416.25,0.0,-0.05,-1254.075,-846.975,7416.25,5315.15,None,SE_2,2026-04-23
2026-02-19 18:00:00+00:00,0.0,10.275,0.0,1224.55,0.0,670.05,7487.45,0.0,-10.275,-1224.55,-670.05,7487.45,5582.575,None,SE_2,2026-04-23
2026-02-19 19:00:00+00:00,0.0,3.525,0.0,1027.825,0.0,660.375,7407.975,0.0,-3.525,-1027.825,-660.375,7407.975,5716.25,None,SE_2,2026-04-23
2026-02-19 20:00:00+00:00,0.0,3.4,0.0,973.95,0.0,650.75,7349.85,0.0,-3.4,-973.95,-650.75,7349.85,5721.75,None,SE_2,2026-04-23
2026-02-19 21:00:00+00:00,0.0,0.0,0.0,979.425,0.0,646.725,7461.275,0.0,0.0,-979.425,-646.725,7461.275,5835.125,None,SE_2,2026-04-23
2026-02-19 22:00:00+00:00,0.0,4.175,0.0,1130.775,0.0,586.075,7665.55,0.0,-4.175,-1130.775,-586.075,7665.55,5944.525,None,SE_2,2026-04-23
2026-02-19 23:00:00+00:00,0.0,24.65,0.0,887.65,0.0,252.375,7538.35,0.0,-24.65,-887.65,-252.375,7538.35,6373.675,None,SE_2,2026-04-23
2026-02-20 00:00:00+00:00,0.0,2.05,0.0,564.375,0.0,137.325,7393.75,0.0,-2.05,-564.375,-137.325,7393.75,6690.0,None,SE_2,2026-04-23
2026-02-20 01:00:00+00:00,4.075,18.425,0.0,127.65,0.0,115.575,7059.4,0.0,-14.350000000000001,-127.65,-115.575,7059.4,6801.825,None,SE_2,2026-04-23
2026-02-20 02:00:00+00:00,121.525,0.0,0.0,0.0,0.0,196.925,6964.625,0.0,121.525,0.0,-196.925,6964.625,6889.225,None,SE_2,2026-04-23
2026-02-20 03:00:00+00:00,0.0,0.0,0.0,26.35,0.0,116.4,7111.675,0.0,0.0,-26.35,-116.4,7111.675,6968.925,None,SE_2,2026-04-23
2026-02-20 04:00:00+00:00,63.725,0.0,0.0,22.65,0.0,169.0,7159.8,0.0,63.725,-22.65,-169.0,7159.8,7031.875,None,SE_2,2026-04-23
2026-02-20 05:00:00+00:00,44.4,0.0,0.0,164.35,0.0,329.725,7322.9,0.0,44.4,-164.35,-329.725,7322.9,6873.224999999999,None,SE_2,2026-04-23
2026-02-20 06:00:00+00:00,0.0,0.0,0.0,231.725,0.0,419.025,7376.35,0.0,0.0,-231.725,-419.025,7376.35,6725.6,None,SE_2,2026-04-23
2026-02-20 07:00:00+00:00,0.0,0.0,0.0,122.75,0.0,482.25,7329.35,0.0,0.0,-122.75,-482.25,7329.35,6724.35,None,SE_2,2026-04-23
2026-02-20 08:00:00+00:00,0.0,0.0,0.0,45.65,0.0,542.75,7377.325,0.0,0.0,-45.65,-542.75,7377.325,6788.925,None,SE_2,2026-04-23
2026-02-20 09:00:00+00:00,171.625,0.0,0.0,0.0,0.0,458.875,7290.75,0.0,171.625,0.0,-458.875,7290.75,7003.5,None,SE_2,2026-04-23
2026-02-20 10:00:00+00:00,284.1,0.0,0.0,0.0,0.0,284.625,7101.0,0.0,284.1,0.0,-284.625,7101.0,7100.475,None,SE_2,2026-04-23
2026-02-20 11:00:00+00:00,361.175,0.0,0.0,0.0,0.0,148.375,7041.1,0.0,361.175,0.0,-148.375,7041.1,7253.900000000001,None,SE_2,2026-04-23
2026-02-20 12:00:00+00:00,428.25,0.0,0.0,0.0,0.0,19.075,7054.475,0.0,428.25,0.0,-19.075,7054.475,7463.650000000001,None,SE_2,2026-04-23
2026-02-20 13:00:00+00:00,482.9,0.0,0.0,0.0,0.85,1.8,7058.45,0.0,482.9,0.0,-0.9500000000000001,7058.45,7540.4,None,SE_2,2026-04-23
2026-02-20 14:00:00+00:00,449.6,0.0,0.025,0.0,5.025,1.25,7056.05,0.0,449.6,0.025,3.7750000000000004,7056.05,7509.45,None,SE_2,2026-04-23
2026-02-20 15:00:00+00:00,588.075,0.0,0.0,0.0,2.45,31.4,6967.875,0.0,588.075,0.0,-28.95,6967.875,7527.0,None,SE_2,2026-04-23
2026-02-20 16:00:00+00:00,444.35,0.0,0.0,0.0,0.0,184.35,7392.45,0.0,444.35,0.0,-184.35,7392.45,7652.45,None,SE_2,2026-04-23
2026-02-20 17:00:00+00:00,732.2,0.0,0.0,0.0,0.175,77.825,7027.6,0.0,732.2,0.0,-77.65,7027.6,7682.150000000001,None,SE_2,2026-04-23
2026-02-20 18:00:00+00:00,1292.775,0.0,0.075,0.0,126.475,0.0,6077.15,0.0,1292.775,0.075,126.475,6077.15,7496.474999999999,None,SE_2,2026-04-23
2026-02-20 19:00:00+00:00,2029.15,0.0,22.05,0.0,273.125,0.0,4985.9,0.0,2029.15,22.05,273.125,4985.9,7310.225,None,SE_2,2026-04-23
2026-02-20 20:00:00+00:00,2528.575,0.0,235.975,0.0,190.35,0.0,4278.9,0.0,2528.575,235.975,190.35,4278.9,7233.799999999999,None,SE_2,2026-04-23
2026-02-20 21:00:00+00:00,2634.375,0.0,271.175,0.0,304.85,0.0,3605.1,0.0,2634.375,271.175,304.85,3605.1,6815.5,None,SE_2,2026-04-23
2026-02-20 22:00:00+00:00,2619.875,0.0,228.45,0.0,734.025,0.0,3061.525,0.0,2619.875,228.45,734.025,3061.525,6643.875,None,SE_2,2026-04-23
2026-02-20 23:00:00+00:00,2737.65,0.0,60.125,0.0,0.0,64.3,3865.75,0.0,2737.65,60.125,-64.3,3865.75,6599.225,None,SE_2,2026-04-23
2026-02-21 00:00:00+00:00,2498.9,0.0,259.825,0.0,405.775,0.0,3196.325,0.0,2498.9,259.825,405.775,3196.325,6360.825,None,SE_2,2026-04-23
2026-02-21 01:00:00+00:00,2482.95,0.0,296.0,0.0,232.1,0.0,3110.925,0.0,2482.95,296.0,232.1,3110.925,6121.975,None,SE_2,2026-04-23
2026-02-21 02:00:00+00:00,2444.275,0.0,379.075,0.0,191.15,0.0,3086.325,0.0,2444.275,379.075,191.15,3086.325,6100.825,None,SE_2,2026-04-23
2026-02-21 03:00:00+00:00,2451.9,0.0,391.3,0.0,96.95,0.0,3138.25,0.0,2451.9,391.3,96.95,3138.25,6078.4,None,SE_2,2026-04-23
2026-02-21 04:00:00+00:00,2402.975,0.0,335.975,0.0,339.225,0.0,3052.475,0.0,2402.975,335.975,339.225,3052.475,6130.65,None,SE_2,2026-04-23
2026-02-21 05:00:00+00:00,2405.025,0.0,212.375,0.0,463.925,0.0,2974.05,0.0,2405.025,212.375,463.925,2974.05,6055.375,None,SE_2,2026-04-23
2026-02-21 06:00:00+00:00,2314.55,0.0,27.55,0.0,388.15,0.0,3227.925,0.0,2314.55,27.55,388.15,3227.925,5958.175000000001,None,SE_2,2026-04-23
2026-02-21 07:00:00+00:00,2134.625,0.0,0.0,0.0,325.675,0.0,3572.9,0.0,2134.625,0.0,325.675,3572.9,6033.200000000001,None,SE_2,2026-04-23
2026-02-21 08:00:00+00:00,2024.75,0.0,0.0,0.0,223.825,0.0,3506.25,0.0,2024.75,0.0,223.825,3506.25,5754.825,None,SE_2,2026-04-23
2026-02-21 09:00:00+00:00,2092.5,0.0,0.0,0.0,223.375,0.0,3228.95,0.0,2092.5,0.0,223.375,3228.95,5544.825,None,SE_2,2026-04-23
2026-02-21 10:00:00+00:00,2068.525,0.0,0.0,0.0,126.825,0.0,3249.525,0.0,2068.525,0.0,126.825,3249.525,5444.875,None,SE_2,2026-04-23
2026-02-21 11:00:00+00:00,2054.325,0.0,0.0,0.0,90.975,0.0,3256.7,0.0,2054.325,0.0,90.975,3256.7,5402.0,None,SE_2,2026-04-23
2026-02-21 12:00:00+00:00,1878.65,0.0,0.0,0.625,113.675,0.0,3600.6,0.0,1878.65,-0.625,113.675,3600.6,5592.3,None,SE_2,2026-04-23
2026-02-21 13:00:00+00:00,1929.075,0.0,0.0,2.2,106.35,0.0,3981.45,0.0,1929.075,-2.2,106.35,3981.45,6014.674999999999,None,SE_2,2026-04-23
2026-02-21 14:00:00+00:00,1712.925,0.0,0.825,0.05,0.225,7.725,4815.175,0.0,1712.925,0.7749999999999999,-7.5,4815.175,6521.375,None,SE_2,2026-04-23
2026-02-21 15:00:00+00:00,1211.925,0.0,7.975,0.0,0.0,43.25,5962.5,0.0,1211.925,7.975,-43.25,5962.5,7139.15,None,SE_2,2026-04-23
2026-02-21 16:00:00+00:00,1053.875,0.0,0.175,0.0,0.0,87.225,6704.1,0.0,1053.875,0.175,-87.225,6704.1,7670.925,None,SE_2,2026-04-23
2026-02-21 17:00:00+00:00,1560.75,0.0,0.0,0.0,0.125,2.675,6463.525,0.0,1560.75,0.0,-2.55,6463.525,8021.724999999999,None,SE_2,2026-04-23
2026-02-21 18:00:00+00:00,1775.525,0.0,0.0,0.425,0.0,9.95,6387.075,0.0,1775.525,-0.425,-9.95,6387.075,8152.225,None,SE_2,2026-04-23
2026-02-21 19:00:00+00:00,2059.7,0.0,0.075,0.0,0.0,12.775,6245.125,0.0,2059.7,0.075,-12.775,6245.125,8292.125,None,SE_2,2026-04-23
2026-02-21 20:00:00+00:00,2196.3,0.0,0.075,5.05,0.0,33.125,6157.725,0.0,2196.3,-4.975,-33.125,6157.725,8315.925000000001,None,SE_2,2026-04-23
2026-02-21 21:00:00+00:00,2158.925,0.0,0.0,0.175,0.0,30.15,6071.975,0.0,2158.925,-0.175,-30.15,6071.975,8200.575,None,SE_2,2026-04-23
2026-02-21 22:00:00+00:00,2185.9,0.0,108.8,0.0,0.0,41.875,5874.525,0.0,2185.9,108.8,-41.875,5874.525,8127.35,None,SE_2,2026-04-23
2026-02-21 23:00:00+00:00,2219.825,0.0,0.0,0.0,0.0,130.0,5267.125,0.0,2219.825,0.0,-130.0,5267.125,7356.95,None,SE_2,2026-04-23
2026-02-22 00:00:00+00:00,1963.525,0.0,0.0,0.8,0.0,107.95,5308.725,0.0,1963.525,-0.8,-107.95,5308.725,7163.5,None,SE_2,2026-04-23
2026-02-22 01:00:00+00:00,1944.8,0.0,0.0,0.0,0.0,97.225,5134.425,0.0,1944.8,0.0,-97.225,5134.425,6982.0,None,SE_2,2026-04-23
2026-02-22 02:00:00+00:00,2202.225,0.0,0.0,1.525,0.0,55.475,4635.875,0.0,2202.225,-1.525,-55.475,4635.875,6781.1,None,SE_2,2026-04-23
2026-02-22 03:00:00+00:00,2628.55,0.0,0.0,10.225,0.0,34.8,4063.975,0.0,2628.55,-10.225,-34.8,4063.975,6647.5,None,SE_2,2026-04-23
2026-02-22 04:00:00+00:00,2571.15,0.0,0.0,8.35,0.0,59.975,3955.075,0.0,2571.15,-8.35,-59.975,3955.075,6457.9,None,SE_2,2026-04-23
2026-02-22 05:00:00+00:00,2645.95,0.0,0.0,6.4,0.0,114.5,3994.475,0.0,2645.95,-6.4,-114.5,3994.475,6519.525,None,SE_2,2026-04-23
2026-02-22 06:00:00+00:00,2217.45,0.0,0.0,0.0,0.625,10.8,4293.875,0.0,2217.45,0.0,-10.175,4293.875,6501.15,None,SE_2,2026-04-23
2026-02-22 07:00:00+00:00,1688.575,0.0,0.0,0.0,0.35,210.825,4798.075,0.0,1688.575,0.0,-210.475,4798.075,6276.175,None,SE_2,2026-04-23
2026-02-22 08:00:00+00:00,1251.425,0.0,0.0,0.0,0.0,496.25,5249.05,0.0,1251.425,0.0,-496.25,5249.05,6004.225,None,SE_2,2026-04-23
2026-02-22 09:00:00+00:00,1046.825,0.0,0.475,0.0,0.0,689.55,5244.975,0.0,1046.825,0.475,-689.55,5244.975,5602.725,None,SE_2,2026-04-23
2026-02-22 10:00:00+00:00,827.475,0.0,0.525,0.0,0.0,717.375,4809.05,0.0,827.475,0.525,-717.375,4809.05,4919.675,None,SE_2,2026-04-23
2026-02-22 11:00:00+00:00,833.675,0.0,1.675,0.0,0.0,718.25,4543.175,0.0,833.675,1.675,-718.25,4543.175,4660.275,None,SE_2,2026-04-23
2026-02-22 12:00:00+00:00,584.15,0.0,2.025,0.0,0.0,888.6,4815.7,0.0,584.15,2.025,-888.6,4815.7,4513.275,None,SE_2,2026-04-23
2026-02-22 13:00:00+00:00,544.025,0.0,3.95,0.0,0.0,920.75,4798.4,0.0,544.025,3.95,-920.75,4798.4,4425.625,None,SE_2,2026-04-23
2026-02-22 14:00:00+00:00,549.65,0.0,1.225,0.05,0.0,1107.7,4960.375,0.0,549.65,1.175,-1107.7,4960.375,4403.5,None,SE_2,2026-04-23
2026-02-22 15:00:00+00:00,595.925,0.0,5.675,0.0,0.0,794.325,4566.0,0.0,595.925,5.675,-794.325,4566.0,4373.275,None,SE_2,2026-04-23
2026-02-22 16:00:00+00:00,276.8,0.0,0.675,0.0,0.0,935.35,5024.025,0.0,276.8,0.675,-935.35,5024.025,4366.15,None,SE_2,2026-04-23
2026-02-22 17:00:00+00:00,470.75,0.0,2.6,0.0,0.0,827.35,4784.05,0.0,470.75,2.6,-827.35,4784.05,4430.05,None,SE_2,2026-04-23
2026-02-22 18:00:00+00:00,318.025,0.0,0.0,0.0,0.0,816.975,4886.05,0.0,318.025,0.0,-816.975,4886.05,4387.1,None,SE_2,2026-04-23
2026-02-22 19:00:00+00:00,357.85,0.0,0.0,0.0,0.0,680.525,4726.7,0.0,357.85,0.0,-680.525,4726.7,4404.025,None,SE_2,2026-04-23
2026-02-22 20:00:00+00:00,696.35,0.0,0.0,5.625,0.0,318.025,4065.025,0.0,696.35,-5.625,-318.025,4065.025,4437.725,None,SE_2,2026-04-23
2026-02-22 21:00:00+00:00,635.25,0.0,0.075,2.75,0.625,23.175,3852.65,0.0,635.25,-2.675,-22.55,3852.65,4462.675,None,SE_2,2026-04-23
2026-02-22 22:00:00+00:00,901.025,0.0,0.05,3.25,94.15,0.0,3488.9,0.0,901.025,-3.2,94.15,3488.9,4480.875,None,SE_2,2026-04-23
2026-02-22 23:00:00+00:00,873.425,0.0,0.0,2.75,18.9,0.0,3732.825,0.0,873.425,-2.75,18.9,3732.825,4622.4,None,SE_2,2026-04-23
2026-02-23 00:00:00+00:00,736.725,0.0,0.1,0.0,69.975,0.0,3766.125,0.0,736.725,0.1,69.975,3766.125,4572.925,None,SE_2,2026-04-23
2026-02-23 01:00:00+00:00,886.75,0.0,0.025,0.0,121.225,0.0,3604.475,0.0,886.75,0.025,121.225,3604.475,4612.475,None,SE_2,2026-04-23
2026-02-23 02:00:00+00:00,1100.45,0.0,0.0,0.0,162.875,0.0,3470.0,0.0,1100.45,0.0,162.875,3470.0,4733.325,None,SE_2,2026-04-23
2026-02-23 03:00:00+00:00,1084.3,0.0,0.0,0.0,213.85,0.0,3602.95,0.0,1084.3,0.0,213.85,3602.95,4901.099999999999,None,SE_2,2026-04-23
2026-02-23 04:00:00+00:00,994.4,0.0,0.025,1.5,155.675,0.0,4062.3,0.0,994.4,-1.475,155.675,4062.3,5210.9,None,SE_2,2026-04-23
2026-02-23 05:00:00+00:00,371.0,0.0,0.0,8.65,0.0,381.25,5750.1,0.0,371.0,-8.65,-381.25,5750.1,5731.200000000001,None,SE_2,2026-04-23
2026-02-23 06:00:00+00:00,101.15,0.0,0.475,19.875,0.0,594.975,6438.7,0.0,101.15,-19.4,-594.975,6438.7,5925.474999999999,None,SE_2,2026-04-23
2026-02-23 07:00:00+00:00,45.675,0.0,16.25,0.0,0.0,619.5,6491.9,0.0,45.675,16.25,-619.5,6491.9,5934.325,None,SE_2,2026-04-23
2026-02-23 08:00:00+00:00,15.175,0.0,50.675,0.0,0.0,539.85,6401.075,0.0,15.175,50.675,-539.85,6401.075,5927.075,None,SE_2,2026-04-23
2026-02-23 09:00:00+00:00,215.325,0.0,0.0,0.0,0.0,570.325,6255.125,0.0,215.325,0.0,-570.325,6255.125,5900.125,None,SE_2,2026-04-23
2026-02-23 10:00:00+00:00,196.6,0.0,0.125,0.0,0.0,537.95,5963.65,0.0,196.6,0.125,-537.95,5963.65,5622.424999999999,None,SE_2,2026-04-23
2026-02-23 11:00:00+00:00,367.575,0.0,0.125,0.1,0.0,596.575,5816.8,0.0,367.575,0.024999999999999994,-596.575,5816.8,5587.825,None,SE_2,2026-04-23
2026-02-23 12:00:00+00:00,456.475,0.0,0.3,0.0,0.0,570.3,5643.575,0.0,456.475,0.3,-570.3,5643.575,5530.05,None,SE_2,2026-04-23
2026-02-23 13:00:00+00:00,607.975,0.0,0.3,0.0,0.0,637.55,5577.775,0.0,607.975,0.3,-637.55,5577.775,5548.5,None,SE_2,2026-04-23
2026-02-23 14:00:00+00:00,388.375,0.0,0.2,0.0,0.0,627.375,5870.3,0.0,388.375,0.2,-627.375,5870.3,5631.5,None,SE_2,2026-04-23
