,GB_BE,BE_GB,GB_FR,FR_GB,GB_NL,NL_GB,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-20 18:00:00+00:00,1103.0,547.0,1307.0,2727.0,1063.0,477.0,1449.0,0.0,1100.0,0.0,556.0,-1420.0,586.0,1449.0,1100.0,2271.0,None,GB,2026-04-23
2026-01-20 19:00:00+00:00,741.0,206.0,1147.0,1922.0,1063.0,655.0,1449.0,0.0,1100.0,0.0,535.0,-775.0,408.0,1449.0,1100.0,2717.0,None,GB,2026-04-23
2026-01-20 20:00:00+00:00,731.0,156.0,634.0,2395.0,1017.0,749.0,1215.3,0.0,1078.0,117.0,575.0,-1761.0,268.0,1215.3,961.0,1258.3,None,GB,2026-04-23
2026-01-20 21:00:00+00:00,591.0,269.0,464.0,1657.0,942.0,904.0,832.1,0.0,792.0,155.0,322.0,-1193.0,38.0,832.1,637.0,636.1,None,GB,2026-04-23
2026-01-20 22:00:00+00:00,587.0,288.0,540.0,2277.0,951.0,576.0,1098.8,0.0,792.0,143.0,299.0,-1737.0,375.0,1098.8,649.0,684.8,None,GB,2026-04-23
2026-01-20 23:00:00+00:00,463.0,0.0,0.0,3124.0,1037.0,0.0,920.3,0.0,921.0,0.0,463.0,-3124.0,1037.0,920.3,921.0,217.29999999999995,None,GB,2026-04-23
2026-01-21 00:00:00+00:00,388.0,50.0,0.0,3485.0,1064.0,43.0,753.4,0.0,969.0,0.0,338.0,-3485.0,1021.0,753.4,969.0,-403.5999999999999,None,GB,2026-04-23
2026-01-21 01:00:00+00:00,237.0,72.0,0.0,3528.0,957.0,129.0,575.1,0.0,885.0,0.0,165.0,-3528.0,828.0,575.1,885.0,-1074.9,None,GB,2026-04-23
2026-01-21 02:00:00+00:00,101.0,154.0,0.0,3528.0,885.0,192.0,637.0,0.0,793.0,41.0,-53.0,-3528.0,693.0,637.0,752.0,-1499.0,None,GB,2026-04-23
2026-01-21 03:00:00+00:00,175.0,160.0,0.0,3528.0,808.0,348.0,688.8,0.0,796.0,114.0,15.0,-3528.0,460.0,688.8,682.0,-1682.1999999999998,None,GB,2026-04-23
2026-01-21 04:00:00+00:00,200.0,8.0,0.0,3528.0,886.0,654.0,572.5,0.0,766.0,250.0,192.0,-3528.0,232.0,572.5,516.0,-2015.5,None,GB,2026-04-23
2026-01-21 05:00:00+00:00,395.0,0.0,0.0,3528.0,333.0,92.0,633.3,0.0,798.0,176.0,395.0,-3528.0,241.0,633.3,622.0,-1636.6999999999998,None,GB,2026-04-23
2026-01-21 06:00:00+00:00,748.0,94.0,44.0,3273.0,94.0,183.0,809.6,0.0,968.0,694.0,654.0,-3229.0,-89.0,809.6,274.0,-1580.4,None,GB,2026-04-23
2026-01-21 07:00:00+00:00,588.0,205.0,0.0,3508.0,225.0,468.0,344.6,0.0,1100.0,1913.0,383.0,-3508.0,-243.0,344.6,-813.0,-3836.4,None,GB,2026-04-23
2026-01-21 08:00:00+00:00,0.0,450.0,0.0,3528.0,15.0,408.0,0.0,120.4,605.0,1633.0,-450.0,-3528.0,-393.0,-120.4,-1028.0,-5519.4,None,GB,2026-04-23
2026-01-21 09:00:00+00:00,0.0,1002.0,0.0,3528.0,0.0,1046.0,0.0,585.4,30.0,1486.0,-1002.0,-3528.0,-1046.0,-585.4,-1456.0,-7617.4,None,GB,2026-04-23
2026-01-21 10:00:00+00:00,0.0,1032.0,0.0,3528.0,0.0,1075.0,0.0,1050.4,0.0,1000.0,-1032.0,-3528.0,-1075.0,-1050.4,-1000.0,-7685.4,None,GB,2026-04-23
2026-01-21 11:00:00+00:00,0.0,1032.0,0.0,3528.0,0.0,1075.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1075.0,-1449.0,-1000.0,-8084.0,None,GB,2026-04-23
2026-01-21 12:00:00+00:00,0.0,1032.0,0.0,3528.0,0.0,1075.0,0.0,1217.3,0.0,974.0,-1032.0,-3528.0,-1075.0,-1217.3,-974.0,-7826.3,None,GB,2026-04-23
2026-01-21 13:00:00+00:00,0.0,1032.0,0.0,3528.0,0.0,1075.0,0.0,752.3,71.0,1305.0,-1032.0,-3528.0,-1075.0,-752.3,-1234.0,-7621.3,None,GB,2026-04-23
2026-01-21 14:00:00+00:00,10.0,929.0,0.0,3528.0,440.0,770.0,0.0,287.3,363.0,1158.0,-919.0,-3528.0,-330.0,-287.3,-795.0,-5859.3,None,GB,2026-04-23
2026-01-21 15:00:00+00:00,269.0,520.0,0.0,3528.0,469.0,388.0,0.0,0.0,458.0,1764.0,-251.0,-3528.0,81.0,0.0,-1306.0,-5004.0,None,GB,2026-04-23
2026-01-21 16:00:00+00:00,220.0,718.0,0.0,3528.0,301.0,200.0,0.0,0.0,362.0,1708.0,-498.0,-3528.0,101.0,0.0,-1346.0,-5271.0,None,GB,2026-04-23
2026-01-21 17:00:00+00:00,318.0,205.0,0.0,3528.0,53.0,803.0,0.0,465.0,0.0,1456.0,113.0,-3528.0,-750.0,-465.0,-1456.0,-6086.0,None,GB,2026-04-23
2026-01-21 18:00:00+00:00,211.0,223.0,0.0,3528.0,0.0,721.0,0.0,722.4,0.0,1456.0,-12.0,-3528.0,-721.0,-722.4,-1456.0,-6439.4,None,GB,2026-04-23
2026-01-21 19:00:00+00:00,10.0,410.0,0.0,3528.0,0.0,850.0,0.0,995.2,0.0,1456.0,-400.0,-3528.0,-850.0,-995.2,-1456.0,-7229.2,None,GB,2026-04-23
2026-01-21 20:00:00+00:00,339.0,324.0,0.0,3528.0,0.0,617.0,0.0,908.1,0.0,1456.0,15.0,-3528.0,-617.0,-908.1,-1456.0,-6494.1,None,GB,2026-04-23
2026-01-21 21:00:00+00:00,465.0,66.0,0.0,3528.0,423.0,260.0,0.0,443.1,0.0,1421.0,399.0,-3528.0,163.0,-443.1,-1421.0,-4830.1,None,GB,2026-04-23
2026-01-21 22:00:00+00:00,604.0,4.0,34.0,2629.0,639.0,39.0,21.9,0.0,0.0,1456.0,600.0,-2595.0,600.0,21.9,-1456.0,-2829.1,None,GB,2026-04-23
2026-01-21 23:00:00+00:00,427.0,102.0,0.0,3528.0,1077.0,100.0,486.9,0.0,340.0,950.0,325.0,-3528.0,977.0,486.9,-610.0,-2349.1,None,GB,2026-04-23
2026-01-22 00:00:00+00:00,566.0,125.0,0.0,3527.0,1129.0,50.0,494.4,0.0,275.0,1050.0,441.0,-3527.0,1079.0,494.4,-775.0,-2287.6,None,GB,2026-04-23
2026-01-22 01:00:00+00:00,615.0,155.0,0.0,3528.0,1125.0,50.0,147.6,0.0,25.0,1050.0,460.0,-3528.0,1075.0,147.6,-1025.0,-2870.4,None,GB,2026-04-23
2026-01-22 02:00:00+00:00,386.0,153.0,0.0,3528.0,1023.0,54.0,181.6,0.0,103.0,845.0,233.0,-3528.0,969.0,181.6,-742.0,-2886.4,None,GB,2026-04-23
2026-01-22 03:00:00+00:00,766.0,157.0,0.0,3527.0,1008.0,106.0,646.6,0.0,0.0,1050.0,609.0,-3527.0,902.0,646.6,-1050.0,-2419.4,None,GB,2026-04-23
2026-01-22 04:00:00+00:00,881.0,25.0,0.0,3527.0,1049.0,119.0,823.7,0.0,0.0,1000.0,856.0,-3527.0,930.0,823.7,-1000.0,-1917.3,None,GB,2026-04-23
2026-01-22 05:00:00+00:00,950.0,0.0,60.0,2547.0,1013.0,149.0,465.0,0.0,0.0,1057.0,950.0,-2487.0,864.0,465.0,-1057.0,-1265.0,None,GB,2026-04-23
2026-01-22 06:00:00+00:00,982.0,32.0,626.0,2274.0,958.0,252.0,0.0,0.0,0.0,1129.0,950.0,-1648.0,706.0,0.0,-1129.0,-1121.0,None,GB,2026-04-23
2026-01-22 07:00:00+00:00,815.0,30.0,166.0,2876.0,571.0,153.0,0.0,465.0,0.0,1191.0,785.0,-2710.0,418.0,-465.0,-1191.0,-3163.0,None,GB,2026-04-23
2026-01-22 08:00:00+00:00,93.0,123.0,169.0,2954.0,978.0,373.0,0.0,930.0,162.0,1090.0,-30.0,-2785.0,605.0,-930.0,-928.0,-4068.0,None,GB,2026-04-23
2026-01-22 09:00:00+00:00,23.0,1032.0,22.0,3519.0,0.0,1070.0,0.0,1395.0,0.0,1098.0,-1009.0,-3497.0,-1070.0,-1395.0,-1098.0,-8069.0,None,GB,2026-04-23
2026-01-22 10:00:00+00:00,150.0,1032.0,0.0,3528.0,0.0,1068.0,0.0,1449.0,0.0,1324.0,-882.0,-3528.0,-1068.0,-1449.0,-1324.0,-8251.0,None,GB,2026-04-23
2026-01-22 11:00:00+00:00,0.0,1032.0,0.0,3528.0,0.0,1062.0,0.0,1449.0,0.0,1146.0,-1032.0,-3528.0,-1062.0,-1449.0,-1146.0,-8217.0,None,GB,2026-04-23
2026-01-22 12:00:00+00:00,35.0,1032.0,0.0,3528.0,0.0,1062.0,0.0,1449.0,0.0,1299.0,-997.0,-3528.0,-1062.0,-1449.0,-1299.0,-8335.0,None,GB,2026-04-23
2026-01-22 13:00:00+00:00,0.0,1030.0,0.0,3528.0,0.0,1058.0,0.0,1333.5,0.0,1139.0,-1030.0,-3528.0,-1058.0,-1333.5,-1139.0,-8088.5,None,GB,2026-04-23
2026-01-22 14:00:00+00:00,531.0,414.0,0.0,3528.0,96.0,993.0,0.0,868.5,0.0,1351.0,117.0,-3528.0,-897.0,-868.5,-1351.0,-6527.5,None,GB,2026-04-23
2026-01-22 15:00:00+00:00,562.0,264.0,0.0,3528.0,315.0,466.0,0.0,403.5,0.0,1200.0,298.0,-3528.0,-151.0,-403.5,-1200.0,-4984.5,None,GB,2026-04-23
2026-01-22 16:00:00+00:00,411.0,33.0,231.0,3528.0,311.0,403.0,0.0,519.0,0.0,1260.0,378.0,-3297.0,-92.0,-519.0,-1260.0,-4790.0,None,GB,2026-04-23
2026-01-22 17:00:00+00:00,174.0,155.0,2019.0,2377.0,150.0,1166.0,0.0,984.0,0.0,1456.0,19.0,-358.0,-1016.0,-984.0,-1456.0,-3795.0,None,GB,2026-04-23
2026-01-22 18:00:00+00:00,62.0,733.0,1565.0,2040.0,0.0,1031.0,0.0,1449.0,0.0,1456.0,-671.0,-475.0,-1031.0,-1449.0,-1456.0,-5082.0,None,GB,2026-04-23
2026-01-22 19:00:00+00:00,142.0,181.0,406.0,1922.0,0.0,961.0,0.0,1449.0,0.0,1435.0,-39.0,-1516.0,-961.0,-1449.0,-1435.0,-5400.0,None,GB,2026-04-23
2026-01-22 20:00:00+00:00,120.0,321.0,808.0,2858.0,177.0,465.0,0.0,1449.0,0.0,1456.0,-201.0,-2050.0,-288.0,-1449.0,-1456.0,-5444.0,None,GB,2026-04-23
2026-01-22 21:00:00+00:00,218.0,255.0,50.0,1823.0,480.0,107.0,0.0,1449.0,0.0,1456.0,-37.0,-1773.0,373.0,-1449.0,-1456.0,-4342.0,None,GB,2026-04-23
2026-01-22 22:00:00+00:00,374.0,185.0,175.0,1253.0,101.0,5.0,0.0,984.0,0.0,1456.0,189.0,-1078.0,96.0,-984.0,-1456.0,-3233.0,None,GB,2026-04-23
2026-01-22 23:00:00+00:00,197.0,20.0,494.0,1365.0,225.0,118.0,0.0,519.0,0.0,1227.0,177.0,-871.0,107.0,-519.0,-1227.0,-2333.0,None,GB,2026-04-23
2026-01-23 00:00:00+00:00,419.0,23.0,267.0,3284.0,837.0,36.0,0.0,54.0,0.0,1275.0,396.0,-3017.0,801.0,-54.0,-1275.0,-3149.0,None,GB,2026-04-23
2026-01-23 01:00:00+00:00,292.0,92.0,38.0,3468.0,682.0,44.0,0.0,0.0,0.0,1277.0,200.0,-3430.0,638.0,0.0,-1277.0,-3869.0,None,GB,2026-04-23
2026-01-23 02:00:00+00:00,257.0,207.0,0.0,3528.0,630.0,28.0,0.0,0.0,0.0,1360.0,50.0,-3528.0,602.0,0.0,-1360.0,-4236.0,None,GB,2026-04-23
2026-01-23 03:00:00+00:00,264.0,278.0,0.0,3528.0,688.0,136.0,100.7,0.0,0.0,1456.0,-14.0,-3528.0,552.0,100.7,-1456.0,-4345.3,None,GB,2026-04-23
2026-01-23 04:00:00+00:00,538.0,144.0,0.0,3528.0,927.0,0.0,259.6,0.0,0.0,1456.0,394.0,-3528.0,927.0,259.6,-1456.0,-3403.4,None,GB,2026-04-23
2026-01-23 05:00:00+00:00,972.0,0.0,45.0,2166.0,930.0,0.0,0.0,0.0,0.0,1456.0,972.0,-2121.0,930.0,0.0,-1456.0,-1675.0,None,GB,2026-04-23
2026-01-23 06:00:00+00:00,754.0,0.0,193.0,2109.0,968.0,0.0,0.0,29.7,0.0,1406.0,754.0,-1916.0,968.0,-29.7,-1406.0,-1629.7,None,GB,2026-04-23
2026-01-23 07:00:00+00:00,694.0,0.0,1026.0,3478.0,326.0,208.0,0.0,413.3,0.0,1456.0,694.0,-2452.0,118.0,-413.3,-1456.0,-3509.3,None,GB,2026-04-23
2026-01-23 08:00:00+00:00,701.0,262.0,409.0,3528.0,337.0,603.0,0.0,878.3,0.0,1456.0,439.0,-3119.0,-266.0,-878.3,-1456.0,-5280.3,None,GB,2026-04-23
2026-01-23 09:00:00+00:00,366.0,926.0,120.0,3528.0,0.0,1074.0,0.0,1343.3,0.0,1456.0,-560.0,-3408.0,-1074.0,-1343.3,-1456.0,-7841.3,None,GB,2026-04-23
2026-01-23 10:00:00+00:00,634.0,1002.0,73.0,3458.0,0.0,1074.0,0.0,1449.0,0.0,1456.0,-368.0,-3385.0,-1074.0,-1449.0,-1456.0,-7732.0,None,GB,2026-04-23
2026-01-23 11:00:00+00:00,1073.0,1002.0,117.0,3528.0,0.0,1061.0,0.0,1449.0,0.0,1000.0,71.0,-3411.0,-1061.0,-1449.0,-1000.0,-6850.0,None,GB,2026-04-23
2026-01-23 12:00:00+00:00,491.0,1032.0,0.0,3528.0,0.0,1074.0,0.0,1449.0,0.0,1000.0,-541.0,-3528.0,-1074.0,-1449.0,-1000.0,-7592.0,None,GB,2026-04-23
2026-01-23 13:00:00+00:00,301.0,1032.0,0.0,3528.0,0.0,1064.0,0.0,1449.0,0.0,1324.0,-731.0,-3528.0,-1064.0,-1449.0,-1324.0,-8096.0,None,GB,2026-04-23
2026-01-23 14:00:00+00:00,755.0,857.0,0.0,3528.0,148.0,953.0,0.0,1403.4,0.0,1456.0,-102.0,-3528.0,-805.0,-1403.4,-1456.0,-7294.4,None,GB,2026-04-23
2026-01-23 15:00:00+00:00,504.0,353.0,98.0,3528.0,153.0,423.0,0.0,1297.7,0.0,1456.0,151.0,-3430.0,-270.0,-1297.7,-1456.0,-6302.7,None,GB,2026-04-23
2026-01-23 16:00:00+00:00,595.0,426.0,190.0,3528.0,493.0,364.0,0.0,1133.3,0.0,1456.0,169.0,-3338.0,129.0,-1133.3,-1456.0,-5629.3,None,GB,2026-04-23
2026-01-23 17:00:00+00:00,368.0,742.0,246.0,2383.0,13.0,780.0,0.0,1449.0,0.0,1456.0,-374.0,-2137.0,-767.0,-1449.0,-1456.0,-6183.0,None,GB,2026-04-23
2026-01-23 18:00:00+00:00,194.0,804.0,179.0,2061.0,0.0,1021.0,0.0,1449.0,0.0,1456.0,-610.0,-1882.0,-1021.0,-1449.0,-1456.0,-6418.0,None,GB,2026-04-23
2026-01-23 19:00:00+00:00,175.0,992.0,130.0,2321.0,0.0,1020.0,0.0,1449.0,0.0,1456.0,-817.0,-2191.0,-1020.0,-1449.0,-1456.0,-6933.0,None,GB,2026-04-23
2026-01-23 20:00:00+00:00,370.0,692.0,185.0,1898.0,0.0,718.0,0.0,1449.0,0.0,1456.0,-322.0,-1713.0,-718.0,-1449.0,-1456.0,-5658.0,None,GB,2026-04-23
2026-01-23 21:00:00+00:00,98.0,445.0,432.0,990.0,0.0,472.0,0.0,1370.5,0.0,1456.0,-347.0,-558.0,-472.0,-1370.5,-1456.0,-4203.5,None,GB,2026-04-23
2026-01-23 22:00:00+00:00,60.0,130.0,357.0,441.0,25.0,271.0,0.0,905.5,0.0,1456.0,-70.0,-84.0,-246.0,-905.5,-1456.0,-2761.5,None,GB,2026-04-23
2026-01-23 23:00:00+00:00,194.0,10.0,354.0,665.0,293.0,54.0,0.0,440.5,0.0,1378.0,184.0,-311.0,239.0,-440.5,-1378.0,-1706.5,None,GB,2026-04-23
2026-01-24 00:00:00+00:00,182.0,2.0,59.0,1394.0,480.0,109.0,0.0,0.0,0.0,1339.0,180.0,-1335.0,371.0,0.0,-1339.0,-2123.0,None,GB,2026-04-23
2026-01-24 01:00:00+00:00,315.0,198.0,3.0,2006.0,586.0,85.0,0.0,0.0,0.0,1261.0,117.0,-2003.0,501.0,0.0,-1261.0,-2646.0,None,GB,2026-04-23
2026-01-24 02:00:00+00:00,559.0,103.0,21.0,3401.0,928.0,58.0,465.0,0.0,0.0,1199.0,456.0,-3380.0,870.0,465.0,-1199.0,-2788.0,None,GB,2026-04-23
2026-01-24 03:00:00+00:00,584.0,167.0,0.0,3528.0,1076.0,0.0,851.7,0.0,0.0,1016.0,417.0,-3528.0,1076.0,851.7,-1016.0,-2199.3,None,GB,2026-04-23
2026-01-24 04:00:00+00:00,803.0,86.0,362.0,2748.0,1055.0,0.0,465.0,0.0,0.0,1009.0,717.0,-2386.0,1055.0,465.0,-1009.0,-1158.0,None,GB,2026-04-23
2026-01-24 05:00:00+00:00,928.0,56.0,338.0,1513.0,1075.0,0.0,0.0,0.0,0.0,870.0,872.0,-1175.0,1075.0,0.0,-870.0,-98.0,None,GB,2026-04-23
2026-01-24 06:00:00+00:00,912.0,4.0,96.0,993.0,1058.0,13.0,0.0,0.0,0.0,925.0,908.0,-897.0,1045.0,0.0,-925.0,131.0,None,GB,2026-04-23
2026-01-24 07:00:00+00:00,953.0,75.0,113.0,1167.0,394.0,176.0,0.0,260.4,71.0,741.0,878.0,-1054.0,218.0,-260.4,-670.0,-888.4,None,GB,2026-04-23
2026-01-24 08:00:00+00:00,513.0,75.0,1.0,1517.0,88.0,177.0,0.0,508.7,0.0,1173.0,438.0,-1516.0,-89.0,-508.7,-1173.0,-2848.7,None,GB,2026-04-23
2026-01-24 09:00:00+00:00,370.0,591.0,138.0,2964.0,21.0,758.0,0.0,330.6,12.0,636.0,-221.0,-2826.0,-737.0,-330.6,-624.0,-4738.6,None,GB,2026-04-23
2026-01-24 10:00:00+00:00,145.0,576.0,35.0,3109.0,0.0,698.0,0.0,534.2,1.0,753.0,-431.0,-3074.0,-698.0,-534.2,-752.0,-5489.2,None,GB,2026-04-23
2026-01-24 11:00:00+00:00,125.0,717.0,303.0,2629.0,0.0,930.0,0.0,791.6,20.0,799.0,-592.0,-2326.0,-930.0,-791.6,-779.0,-5418.6,None,GB,2026-04-23
2026-01-24 12:00:00+00:00,41.0,826.0,1.0,3528.0,0.0,1026.0,0.0,465.0,382.0,783.0,-785.0,-3527.0,-1026.0,-465.0,-401.0,-6204.0,None,GB,2026-04-23
2026-01-24 13:00:00+00:00,0.0,1032.0,0.0,3528.0,0.0,1070.0,0.0,0.0,173.0,840.0,-1032.0,-3528.0,-1070.0,0.0,-667.0,-6297.0,None,GB,2026-04-23
2026-01-24 14:00:00+00:00,130.0,817.0,0.0,3528.0,174.0,561.0,0.0,0.0,190.0,546.0,-687.0,-3528.0,-387.0,0.0,-356.0,-4958.0,None,GB,2026-04-23
2026-01-24 15:00:00+00:00,415.0,151.0,0.0,3528.0,776.0,130.0,136.8,0.0,188.0,111.0,264.0,-3528.0,646.0,136.8,77.0,-2404.2,None,GB,2026-04-23
2026-01-24 16:00:00+00:00,111.0,175.0,0.0,3528.0,821.0,234.0,0.0,0.0,129.0,159.0,-64.0,-3528.0,587.0,0.0,-30.0,-3035.0,None,GB,2026-04-23
2026-01-24 17:00:00+00:00,201.0,203.0,10.0,3528.0,122.0,487.0,0.0,0.0,50.0,547.0,-2.0,-3518.0,-365.0,0.0,-497.0,-4382.0,None,GB,2026-04-23
2026-01-24 18:00:00+00:00,359.0,389.0,174.0,3086.0,62.0,760.0,0.0,465.0,41.0,845.0,-30.0,-2912.0,-698.0,-465.0,-804.0,-4909.0,None,GB,2026-04-23
2026-01-24 19:00:00+00:00,226.0,575.0,175.0,3464.0,47.0,719.0,0.0,248.9,0.0,889.0,-349.0,-3289.0,-672.0,-248.9,-889.0,-5447.9,None,GB,2026-04-23
2026-01-24 20:00:00+00:00,320.0,315.0,0.0,3137.0,15.0,474.0,0.0,243.6,0.0,914.0,5.0,-3137.0,-459.0,-243.6,-914.0,-4748.6,None,GB,2026-04-23
2026-01-24 21:00:00+00:00,657.0,100.0,0.0,1282.0,101.0,360.0,0.0,465.0,40.0,902.0,557.0,-1282.0,-259.0,-465.0,-862.0,-2311.0,None,GB,2026-04-23
2026-01-24 22:00:00+00:00,967.0,101.0,0.0,428.0,176.0,331.0,0.0,0.0,0.0,573.0,866.0,-428.0,-155.0,0.0,-573.0,-290.0,None,GB,2026-04-23
2026-01-24 23:00:00+00:00,598.0,1.0,219.0,431.0,779.0,0.0,107.5,0.0,298.0,0.0,597.0,-212.0,779.0,107.5,298.0,1569.5,None,GB,2026-04-23
2026-01-25 00:00:00+00:00,500.0,0.0,78.0,720.0,645.0,0.0,0.0,0.0,791.0,0.0,500.0,-642.0,645.0,0.0,791.0,1294.0,None,GB,2026-04-23
2026-01-25 01:00:00+00:00,579.0,0.0,0.0,1468.0,643.0,0.0,7.9,0.0,628.0,0.0,579.0,-1468.0,643.0,7.9,628.0,389.9,None,GB,2026-04-23
2026-01-25 02:00:00+00:00,690.0,0.0,7.0,2011.0,800.0,0.0,472.9,0.0,1016.0,104.0,690.0,-2004.0,800.0,472.9,912.0,870.9,None,GB,2026-04-23
2026-01-25 03:00:00+00:00,556.0,0.0,0.0,2338.0,795.0,0.0,788.3,0.0,967.0,0.0,556.0,-2338.0,795.0,788.3,967.0,768.3,None,GB,2026-04-23
2026-01-25 04:00:00+00:00,669.0,0.0,0.0,2554.0,873.0,0.0,841.5,0.0,882.0,0.0,669.0,-2554.0,873.0,841.5,882.0,711.5,None,GB,2026-04-23
2026-01-25 05:00:00+00:00,785.0,0.0,50.0,2214.0,910.0,4.0,901.0,0.0,695.0,0.0,785.0,-2164.0,906.0,901.0,695.0,1123.0,None,GB,2026-04-23
2026-01-25 06:00:00+00:00,549.0,0.0,0.0,1375.0,691.0,28.0,873.3,0.0,317.0,0.0,549.0,-1375.0,663.0,873.3,317.0,1027.3,None,GB,2026-04-23
2026-01-25 07:00:00+00:00,550.0,0.0,30.0,1300.0,602.0,16.0,612.1,0.0,291.0,0.0,550.0,-1270.0,586.0,612.1,291.0,769.1,None,GB,2026-04-23
2026-01-25 08:00:00+00:00,302.0,2.0,50.0,1923.0,418.0,10.0,147.1,0.0,144.0,0.0,300.0,-1873.0,408.0,147.1,144.0,-873.9,None,GB,2026-04-23
2026-01-25 09:00:00+00:00,77.0,107.0,0.0,2602.0,0.0,249.0,0.0,280.3,116.0,102.0,-30.0,-2602.0,-249.0,-280.3,14.0,-3147.3,None,GB,2026-04-23
2026-01-25 10:00:00+00:00,120.0,198.0,130.0,3061.0,0.0,880.0,0.0,745.3,7.0,313.0,-78.0,-2931.0,-880.0,-745.3,-306.0,-4940.3,None,GB,2026-04-23
2026-01-25 11:00:00+00:00,354.0,498.0,77.0,3248.0,50.0,1121.0,0.0,780.5,0.0,1053.0,-144.0,-3171.0,-1071.0,-780.5,-1053.0,-6219.5,None,GB,2026-04-23
2026-01-25 12:00:00+00:00,623.0,770.0,0.0,3528.0,0.0,1034.0,0.0,741.1,0.0,1078.0,-147.0,-3528.0,-1034.0,-741.1,-1078.0,-6528.1,None,GB,2026-04-23
2026-01-25 13:00:00+00:00,88.0,818.0,0.0,3528.0,0.0,1047.0,0.0,465.0,0.0,955.0,-730.0,-3528.0,-1047.0,-465.0,-955.0,-6725.0,None,GB,2026-04-23
2026-01-25 14:00:00+00:00,164.0,245.0,0.0,3528.0,430.0,632.0,0.0,0.0,0.0,182.0,-81.0,-3528.0,-202.0,0.0,-182.0,-3993.0,None,GB,2026-04-23
2026-01-25 15:00:00+00:00,75.0,196.0,0.0,3528.0,30.0,150.0,414.4,0.0,126.0,33.0,-121.0,-3528.0,-120.0,414.4,93.0,-3261.6,None,GB,2026-04-23
2026-01-25 16:00:00+00:00,0.0,235.0,0.0,3528.0,65.0,218.0,198.8,0.0,301.0,301.0,-235.0,-3528.0,-153.0,198.8,0.0,-3717.2,None,GB,2026-04-23
2026-01-25 17:00:00+00:00,1.0,168.0,0.0,3355.0,0.0,89.0,0.0,266.2,40.0,574.0,-167.0,-3355.0,-89.0,-266.2,-534.0,-4411.2,None,GB,2026-04-23
2026-01-25 18:00:00+00:00,38.0,430.0,0.0,2591.0,0.0,477.0,0.0,340.6,40.0,942.0,-392.0,-2591.0,-477.0,-340.6,-902.0,-4702.6,None,GB,2026-04-23
2026-01-25 19:00:00+00:00,3.0,160.0,0.0,2435.0,0.0,318.0,0.0,548.5,0.0,889.0,-157.0,-2435.0,-318.0,-548.5,-889.0,-4347.5,None,GB,2026-04-23
2026-01-25 20:00:00+00:00,56.0,187.0,0.0,2563.0,150.0,335.0,0.0,460.7,0.0,609.0,-131.0,-2563.0,-185.0,-460.7,-609.0,-3948.7,None,GB,2026-04-23
2026-01-25 21:00:00+00:00,89.0,148.0,63.0,1548.0,110.0,401.0,0.0,93.8,0.0,425.0,-59.0,-1485.0,-291.0,-93.8,-425.0,-2353.8,None,GB,2026-04-23
2026-01-25 22:00:00+00:00,45.0,45.0,204.0,1732.0,183.0,125.0,0.0,0.0,0.0,547.0,0.0,-1528.0,58.0,0.0,-547.0,-2017.0,None,GB,2026-04-23
2026-01-25 23:00:00+00:00,242.0,230.0,1.0,2289.0,740.0,377.0,0.0,465.0,92.0,386.0,12.0,-2288.0,363.0,-465.0,-294.0,-2672.0,None,GB,2026-04-23
2026-01-26 00:00:00+00:00,347.0,256.0,0.0,2612.0,611.0,411.0,0.0,661.7,63.0,567.0,91.0,-2612.0,200.0,-661.7,-504.0,-3486.7,None,GB,2026-04-23
2026-01-26 01:00:00+00:00,395.0,287.0,0.0,2705.0,575.0,483.0,0.0,553.5,63.0,682.0,108.0,-2705.0,92.0,-553.5,-619.0,-3677.5,None,GB,2026-04-23
2026-01-26 02:00:00+00:00,347.0,116.0,0.0,2989.0,375.0,297.0,0.0,465.0,72.0,568.0,231.0,-2989.0,78.0,-465.0,-496.0,-3641.0,None,GB,2026-04-23
2026-01-26 03:00:00+00:00,238.0,132.0,0.0,2750.0,375.0,454.0,0.0,0.0,63.0,824.0,106.0,-2750.0,-79.0,0.0,-761.0,-3484.0,None,GB,2026-04-23
2026-01-26 04:00:00+00:00,372.0,23.0,0.0,2198.0,453.0,273.0,216.6,0.0,63.0,575.0,349.0,-2198.0,180.0,216.6,-512.0,-1964.4,None,GB,2026-04-23
2026-01-26 05:00:00+00:00,725.0,0.0,523.0,451.0,950.0,0.0,681.6,0.0,103.0,1045.0,725.0,72.0,950.0,681.6,-942.0,1486.6,None,GB,2026-04-23
2026-01-26 06:00:00+00:00,1012.0,26.0,1942.0,242.0,1058.0,1611.0,1146.6,0.0,304.0,985.0,986.0,1700.0,-553.0,1146.6,-681.0,2598.6,None,GB,2026-04-23
2026-01-26 07:00:00+00:00,1012.0,694.0,2232.0,242.0,1044.0,1738.0,1352.8,0.0,339.0,951.0,318.0,1990.0,-694.0,1352.8,-612.0,2354.8,None,GB,2026-04-23
2026-01-26 08:00:00+00:00,1016.0,774.0,909.0,637.0,1045.0,1496.0,887.8,0.0,580.0,1540.0,242.0,272.0,-451.0,887.8,-960.0,-9.200000000000045,None,GB,2026-04-23
