,HR_BA,BA_HR,HR_HU,HU_HR,HR_RS,RS_HR,HR_SI,SI_HR,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-16 22:00:00+00:00,126.0,4.0,144.05,510.5,325.0,0.0,151.875,580.8,122.0,-366.45,325.0,-428.92499999999995,-348.37499999999994,None,HR,2026-04-23
2026-01-16 23:00:00+00:00,121.0,0.0,0.0,462.4,75.0,0.0,116.425,368.15,121.0,-462.4,75.0,-251.72499999999997,-518.125,None,HR,2026-04-23
2026-01-17 00:00:00+00:00,121.0,0.0,0.0,406.425,91.0,0.0,189.4,355.55,121.0,-406.425,91.0,-166.15,-360.57500000000005,None,HR,2026-04-23
2026-01-17 01:00:00+00:00,121.0,8.0,0.0,300.475,76.0,30.0,204.225,363.525,113.0,-300.475,46.0,-159.29999999999998,-300.775,None,HR,2026-04-23
2026-01-17 02:00:00+00:00,121.0,16.0,0.0,211.225,63.0,37.0,212.1,366.1,105.0,-211.225,26.0,-154.00000000000003,-234.22500000000002,None,HR,2026-04-23
2026-01-17 03:00:00+00:00,98.0,45.0,13.525,164.825,44.0,37.0,235.1,351.125,53.0,-151.29999999999998,7.0,-116.025,-207.325,None,HR,2026-04-23
2026-01-17 04:00:00+00:00,98.0,46.0,3.3,189.4,76.0,36.0,173.875,368.6,52.0,-186.1,40.0,-194.72500000000002,-288.82500000000005,None,HR,2026-04-23
2026-01-17 05:00:00+00:00,1.0,26.0,26.175,240.175,120.0,16.0,100.975,403.95,-25.0,-214.0,104.0,-302.975,-437.975,None,HR,2026-04-23
2026-01-17 06:00:00+00:00,1.0,0.0,0.0,384.25,361.0,27.0,143.925,378.925,1.0,-384.25,334.0,-235.0,-284.25,None,HR,2026-04-23
2026-01-17 07:00:00+00:00,1.0,2.0,0.0,403.975,176.0,0.0,171.375,370.97499999999997,-1.0,-403.975,176.0,-199.59999999999997,-428.575,None,HR,2026-04-23
2026-01-17 08:00:00+00:00,1.0,0.0,10.5,312.575,183.0,0.0,199.275,538.9,1.0,-302.075,183.0,-339.625,-457.7,None,HR,2026-04-23
2026-01-17 09:00:00+00:00,1.0,0.0,0.0,533.575,176.0,0.0,276.075,439.225,1.0,-533.575,176.0,-163.15000000000003,-519.7250000000001,None,HR,2026-04-23
2026-01-17 10:00:00+00:00,1.0,2.0,0.0,664.775,177.0,13.0,228.625,374.075,-1.0,-664.775,164.0,-145.45,-647.2249999999999,None,HR,2026-04-23
2026-01-17 11:00:00+00:00,1.0,0.0,2.875,536.675,26.0,10.0,297.525,395.275,1.0,-533.8,16.0,-97.75,-614.55,None,HR,2026-04-23
2026-01-17 12:00:00+00:00,1.0,0.0,0.0,518.1,26.0,13.0,355.7,351.375,1.0,-518.1,13.0,4.324999999999989,-499.77500000000003,None,HR,2026-04-23
2026-01-17 13:00:00+00:00,3.0,0.0,109.0,334.57500000000005,176.0,158.0,221.075,443.85,3.0,-225.57500000000005,18.0,-222.77500000000003,-427.3500000000001,None,HR,2026-04-23
2026-01-17 14:00:00+00:00,36.0,0.0,202.025,14.25,253.0,153.0,125.9,650.0,36.0,187.775,100.0,-524.1,-200.32500000000005,None,HR,2026-04-23
2026-01-17 15:00:00+00:00,36.0,0.0,306.65,78.75,450.0,74.0,99.3,740.05,36.0,227.89999999999998,376.0,-640.75,-0.8500000000000227,None,HR,2026-04-23
2026-01-17 16:00:00+00:00,1.0,0.0,108.85000000000001,26.15,450.0,64.0,94.6,717.45,1.0,82.70000000000002,386.0,-622.85,-153.14999999999998,None,HR,2026-04-23
2026-01-17 17:00:00+00:00,1.0,0.0,160.05,0.0,450.0,150.0,96.3,689.125,1.0,160.05,300.0,-592.825,-131.77500000000003,None,HR,2026-04-23
2026-01-17 18:00:00+00:00,1.0,0.0,89.9,0.0,450.0,150.0,93.35,667.4,1.0,89.9,300.0,-574.05,-183.14999999999998,None,HR,2026-04-23
2026-01-17 19:00:00+00:00,21.0,0.0,70.625,44.0,407.0,170.0,95.425,633.8499999999999,21.0,26.625,237.0,-538.425,-253.79999999999995,None,HR,2026-04-23
2026-01-17 20:00:00+00:00,30.0,0.0,22.299999999999997,208.125,366.0,150.0,80.25,773.55,30.0,-185.825,216.0,-693.3,-633.125,None,HR,2026-04-23
2026-01-17 21:00:00+00:00,41.0,0.0,0.0,322.75,76.0,0.0,137.825,396.25,41.0,-322.75,76.0,-258.425,-464.175,None,HR,2026-04-23
2026-01-17 22:00:00+00:00,156.0,0.0,0.0,423.925,100.0,0.0,277.225,372.05,156.0,-423.925,100.0,-94.82499999999999,-262.75,None,HR,2026-04-23
2026-01-17 23:00:00+00:00,225.0,0.0,0.0,433.15,77.0,0.0,299.7,383.0,225.0,-433.15,77.0,-83.30000000000001,-214.45,None,HR,2026-04-23
2026-01-18 00:00:00+00:00,220.0,0.0,10.6,281.15,85.0,0.0,367.575,444.34999999999997,220.0,-270.54999999999995,85.0,-76.77499999999998,-42.32499999999993,None,HR,2026-04-23
2026-01-18 01:00:00+00:00,220.0,0.0,0.275,211.125,47.0,0.0,374.55,405.25,220.0,-210.85,47.0,-30.69999999999999,25.450000000000017,None,HR,2026-04-23
2026-01-18 02:00:00+00:00,220.0,0.0,0.0,145.8,58.0,0.0,306.45,365.125,220.0,-145.8,58.0,-58.67500000000001,73.52499999999998,None,HR,2026-04-23
2026-01-18 03:00:00+00:00,220.0,0.0,0.0,101.9,31.0,0.0,294.5,374.025,220.0,-101.9,31.0,-79.52499999999998,69.57500000000002,None,HR,2026-04-23
2026-01-18 04:00:00+00:00,220.0,0.0,0.0,51.425,31.0,0.0,286.55,446.0,220.0,-51.425,31.0,-159.45,40.125,None,HR,2026-04-23
2026-01-18 05:00:00+00:00,209.0,0.0,0.0,158.875,28.0,0.0,230.5,388.175,209.0,-158.875,28.0,-157.675,-79.55000000000001,None,HR,2026-04-23
2026-01-18 06:00:00+00:00,202.0,0.0,0.0,98.175,31.0,0.0,194.3,419.525,202.0,-98.175,31.0,-225.22499999999997,-90.39999999999998,None,HR,2026-04-23
2026-01-18 07:00:00+00:00,231.0,0.0,0.0,277.05,67.0,0.0,221.1,473.65,231.0,-277.05,67.0,-252.54999999999998,-231.6,None,HR,2026-04-23
2026-01-18 08:00:00+00:00,235.0,0.0,0.0,505.22499999999997,67.0,0.0,231.57500000000002,351.025,235.0,-505.22499999999997,67.0,-119.44999999999996,-322.67499999999995,None,HR,2026-04-23
2026-01-18 09:00:00+00:00,231.0,0.0,0.0,808.175,1.0,0.0,518.3,352.8,231.0,-808.175,1.0,165.49999999999994,-410.675,None,HR,2026-04-23
2026-01-18 10:00:00+00:00,220.0,0.0,0.0,846.775,1.0,28.0,551.95,352.45,220.0,-846.775,-27.0,199.50000000000006,-454.2749999999999,None,HR,2026-04-23
2026-01-18 11:00:00+00:00,219.0,0.0,0.0,691.15,1.0,0.0,498.0,351.0,219.0,-691.15,1.0,147.0,-324.15,None,HR,2026-04-23
2026-01-18 12:00:00+00:00,214.0,0.0,0.0,359.79999999999995,1.0,0.0,354.8,351.825,214.0,-359.79999999999995,1.0,2.9750000000000227,-141.82499999999993,None,HR,2026-04-23
2026-01-18 13:00:00+00:00,220.0,8.0,59.15,178.225,1.0,0.0,251.675,425.7,212.0,-119.07499999999999,1.0,-174.02499999999998,-80.09999999999997,None,HR,2026-04-23
2026-01-18 14:00:00+00:00,129.0,4.0,241.675,0.0,43.0,0.0,215.89999999999998,596.9000000000001,125.0,241.675,43.0,-381.0000000000001,28.674999999999898,None,HR,2026-04-23
2026-01-18 15:00:00+00:00,0.0,2.0,386.95,297.275,450.0,0.0,73.75,524.9,-2.0,89.67500000000001,450.0,-451.15,86.52499999999998,None,HR,2026-04-23
2026-01-18 16:00:00+00:00,0.0,2.0,218.475,328.4,450.0,30.0,73.275,545.3,-2.0,-109.92499999999998,420.0,-472.025,-163.94999999999993,None,HR,2026-04-23
2026-01-18 17:00:00+00:00,0.0,8.0,318.525,70.57499999999999,450.0,0.0,75.4,995.175,-8.0,247.95,450.0,-919.775,-229.82499999999993,None,HR,2026-04-23
2026-01-18 18:00:00+00:00,0.0,8.0,281.025,0.0,218.0,0.0,75.025,777.775,-8.0,281.025,218.0,-702.75,-211.72500000000002,None,HR,2026-04-23
2026-01-18 19:00:00+00:00,6.0,11.0,121.45,28.575000000000003,381.0,0.0,95.075,778.175,-5.0,92.875,381.0,-683.0999999999999,-214.2249999999999,None,HR,2026-04-23
2026-01-18 20:00:00+00:00,40.0,27.0,13.5,30.55,81.0,0.0,102.5,437.425,13.0,-17.05,81.0,-334.925,-257.975,None,HR,2026-04-23
2026-01-18 21:00:00+00:00,220.0,0.0,48.1,138.825,1.0,12.0,199.35000000000002,506.1,220.0,-90.725,-11.0,-306.75,-188.475,None,HR,2026-04-23
2026-01-18 22:00:00+00:00,212.0,0.0,0.0,429.3,0.0,20.0,336.95,373.0,212.0,-429.3,-20.0,-36.05000000000001,-273.35,None,HR,2026-04-23
2026-01-18 23:00:00+00:00,266.0,0.0,0.0,405.15,69.0,18.0,89.775,380.825,266.0,-405.15,51.0,-291.04999999999995,-379.19999999999993,None,HR,2026-04-23
2026-01-19 00:00:00+00:00,269.0,0.0,0.0,367.67499999999995,60.0,0.0,144.25,370.55,269.0,-367.67499999999995,60.0,-226.3,-264.97499999999997,None,HR,2026-04-23
2026-01-19 01:00:00+00:00,269.0,0.0,0.0,344.325,45.0,0.0,204.4,354.85,269.0,-344.325,45.0,-150.45000000000002,-180.775,None,HR,2026-04-23
2026-01-19 02:00:00+00:00,269.0,0.0,0.0,337.3,24.0,0.0,201.3,363.9,269.0,-337.3,24.0,-162.59999999999997,-206.89999999999998,None,HR,2026-04-23
2026-01-19 03:00:00+00:00,269.0,0.0,0.0,332.55,1.0,0.0,143.275,351.625,269.0,-332.55,1.0,-208.35,-270.9,None,HR,2026-04-23
2026-01-19 04:00:00+00:00,177.0,60.0,0.0,382.6,146.0,0.0,134.025,398.825,117.0,-382.6,146.0,-264.79999999999995,-384.4,None,HR,2026-04-23
2026-01-19 05:00:00+00:00,58.0,110.0,11.25,188.875,356.0,0.0,120.225,710.825,-52.0,-177.625,356.0,-590.6,-464.225,None,HR,2026-04-23
2026-01-19 06:00:00+00:00,58.0,144.0,68.775,13.525,395.0,0.0,126.4,819.725,-86.0,55.25000000000001,395.0,-693.325,-329.07500000000005,None,HR,2026-04-23
2026-01-19 07:00:00+00:00,21.0,129.0,45.4,99.275,163.0,18.0,151.975,504.4,-108.0,-53.87500000000001,145.0,-352.42499999999995,-369.29999999999995,None,HR,2026-04-23
2026-01-19 08:00:00+00:00,1.0,172.0,36.75,221.27499999999998,185.0,46.0,369.6,369.625,-171.0,-184.52499999999998,139.0,-0.024999999999977263,-216.54999999999995,None,HR,2026-04-23
2026-01-19 09:00:00+00:00,71.0,166.0,0.0,418.55,1.0,41.0,755.675,354.125,-95.0,-418.55,-40.0,401.54999999999995,-152.0,None,HR,2026-04-23
2026-01-19 10:00:00+00:00,71.0,194.0,0.0,400.05,2.0,41.0,626.675,352.17499999999995,-123.0,-400.05,-39.0,274.5,-287.54999999999995,None,HR,2026-04-23
2026-01-19 11:00:00+00:00,71.0,209.0,0.0,397.7,71.0,53.0,601.975,352.1,-138.0,-397.7,18.0,249.875,-267.82500000000005,None,HR,2026-04-23
2026-01-19 12:00:00+00:00,71.0,194.0,0.0,435.6,141.0,55.0,679.775,351.75,-123.0,-435.6,86.0,328.025,-144.57500000000005,None,HR,2026-04-23
2026-01-19 13:00:00+00:00,71.0,139.0,110.225,282.0,301.0,44.0,241.45,364.225,-68.0,-171.775,257.0,-122.77500000000003,-105.55000000000004,None,HR,2026-04-23
2026-01-19 14:00:00+00:00,2.0,157.0,74.7,32.475,405.0,5.0,235.14999999999998,598.1,-155.0,42.225,400.0,-362.95000000000005,-75.72500000000002,None,HR,2026-04-23
2026-01-19 15:00:00+00:00,46.0,183.0,131.775,1.375,400.0,0.0,164.25,763.4,-137.0,130.4,400.0,-599.15,-205.75,None,HR,2026-04-23
2026-01-19 16:00:00+00:00,11.0,187.0,83.3,10.75,400.0,0.0,132.1,864.15,-176.0,72.55,400.0,-732.05,-435.49999999999994,None,HR,2026-04-23
2026-01-19 17:00:00+00:00,47.0,173.0,65.0,53.9,400.0,0.0,149.175,884.025,-126.0,11.100000000000001,400.0,-734.8499999999999,-449.7499999999999,None,HR,2026-04-23
2026-01-19 18:00:00+00:00,95.0,110.0,52.675,32.2,400.0,0.0,109.0,957.975,-15.0,20.474999999999994,400.0,-848.975,-443.5,None,HR,2026-04-23
2026-01-19 19:00:00+00:00,113.0,120.0,39.55,47.775,400.0,0.0,105.25,874.275,-7.0,-8.225000000000001,400.0,-769.025,-384.25,None,HR,2026-04-23
2026-01-19 20:00:00+00:00,36.0,116.0,0.0,163.575,400.0,0.0,134.125,734.8,-80.0,-163.575,400.0,-600.675,-444.24999999999994,None,HR,2026-04-23
2026-01-19 21:00:00+00:00,54.0,100.0,35.025000000000006,323.7,293.0,0.0,85.75,631.075,-46.0,-288.67499999999995,293.0,-545.325,-587.0,None,HR,2026-04-23
2026-01-19 22:00:00+00:00,171.0,100.0,0.0,391.9,295.0,0.0,82.225,492.125,71.0,-391.9,295.0,-409.9,-435.79999999999995,None,HR,2026-04-23
2026-01-19 23:00:00+00:00,229.0,0.0,0.0,255.325,84.0,0.0,82.275,456.7,229.0,-255.325,84.0,-374.42499999999995,-316.74999999999994,None,HR,2026-04-23
2026-01-20 00:00:00+00:00,225.0,0.0,0.0,165.65,85.0,4.0,80.725,399.725,225.0,-165.65,81.0,-319.0,-178.65,None,HR,2026-04-23
2026-01-20 01:00:00+00:00,222.0,0.0,28.5,138.35,100.0,0.0,81.8,401.375,222.0,-109.85,100.0,-319.575,-107.42499999999998,None,HR,2026-04-23
2026-01-20 02:00:00+00:00,203.0,0.0,40.05,111.05,100.0,0.0,82.8,425.35,203.0,-71.0,100.0,-342.55,-110.55000000000001,None,HR,2026-04-23
2026-01-20 03:00:00+00:00,202.0,0.0,32.4,87.85,135.0,0.0,82.975,558.0999999999999,202.0,-55.449999999999996,135.0,-475.1249999999999,-193.57499999999987,None,HR,2026-04-23
2026-01-20 04:00:00+00:00,100.0,15.0,53.175,22.424999999999997,180.0,0.0,93.375,606.525,85.0,30.75,180.0,-513.15,-217.39999999999998,None,HR,2026-04-23
2026-01-20 05:00:00+00:00,41.0,210.0,54.225,13.875,416.0,41.0,122.675,784.05,-169.0,40.35,375.0,-661.375,-415.025,None,HR,2026-04-23
2026-01-20 06:00:00+00:00,41.0,149.0,75.95,3.675,437.0,119.0,156.35,888.8,-108.0,72.275,318.0,-732.4499999999999,-450.17499999999995,None,HR,2026-04-23
2026-01-20 07:00:00+00:00,36.0,147.0,79.75,23.75,135.0,162.0,175.975,574.825,-111.0,56.0,-27.0,-398.85,-480.85,None,HR,2026-04-23
2026-01-20 08:00:00+00:00,42.0,113.0,57.325,130.875,100.0,212.0,245.45,413.35,-71.0,-73.55,-112.0,-167.90000000000003,-424.45000000000005,None,HR,2026-04-23
2026-01-20 09:00:00+00:00,99.0,57.0,0.0,415.875,35.0,160.0,409.1,392.5,42.0,-415.875,-125.0,16.600000000000023,-482.275,None,HR,2026-04-23
2026-01-20 10:00:00+00:00,97.0,33.0,0.175,361.0,36.0,244.0,459.85,354.025,64.0,-360.825,-208.0,105.82500000000005,-398.99999999999994,None,HR,2026-04-23
2026-01-20 11:00:00+00:00,124.0,78.0,0.0,318.45,35.0,226.0,491.275,358.525,46.0,-318.45,-191.0,132.75,-330.7,None,HR,2026-04-23
2026-01-20 12:00:00+00:00,153.0,85.0,0.0,275.0,55.0,237.0,442.825,351.0,68.0,-275.0,-182.0,91.82499999999999,-297.175,None,HR,2026-04-23
2026-01-20 13:00:00+00:00,39.0,63.0,50.949999999999996,113.35,117.0,165.0,242.025,400.45,-24.0,-62.4,-48.0,-158.42499999999998,-292.825,None,HR,2026-04-23
2026-01-20 14:00:00+00:00,181.0,143.0,197.625,28.325,521.0,278.0,119.6,834.775,38.0,169.3,243.0,-715.175,-264.87499999999994,None,HR,2026-04-23
2026-01-20 15:00:00+00:00,122.0,149.0,130.775,0.0,400.0,70.0,127.8,1029.4,-27.0,130.775,330.0,-901.6000000000001,-467.82500000000016,None,HR,2026-04-23
2026-01-20 16:00:00+00:00,72.0,159.0,20.475,52.525,400.0,70.0,110.55,936.825,-87.0,-32.05,330.0,-826.2750000000001,-615.325,None,HR,2026-04-23
2026-01-20 17:00:00+00:00,111.0,161.0,14.55,63.425,400.0,0.0,112.125,1007.525,-50.0,-48.875,400.0,-895.4,-594.275,None,HR,2026-04-23
2026-01-20 18:00:00+00:00,128.0,154.0,0.0,48.625,400.0,66.0,104.125,933.25,-26.0,-48.625,334.0,-829.125,-569.75,None,HR,2026-04-23
2026-01-20 19:00:00+00:00,180.0,150.0,0.0,54.45,400.0,0.0,97.2,1014.575,30.0,-54.45,400.0,-917.375,-541.825,None,HR,2026-04-23
2026-01-20 20:00:00+00:00,116.0,149.0,0.0,216.64999999999998,400.0,5.0,94.475,817.625,-33.0,-216.64999999999998,395.0,-723.15,-577.8,None,HR,2026-04-23
2026-01-20 21:00:00+00:00,146.0,5.0,21.1,510.27500000000003,375.0,0.0,91.125,939.2,141.0,-489.175,375.0,-848.075,-821.25,None,HR,2026-04-23
2026-01-20 22:00:00+00:00,264.0,0.0,42.85,358.9,250.0,12.0,81.0,845.0,264.0,-316.04999999999995,238.0,-764.0,-578.05,None,HR,2026-04-23
2026-01-20 23:00:00+00:00,245.0,0.0,20.2,385.55,170.0,0.0,125.14999999999999,681.65,245.0,-365.35,170.0,-556.5,-506.85,None,HR,2026-04-23
2026-01-21 00:00:00+00:00,233.0,0.0,24.925,264.525,121.0,0.0,120.44999999999999,611.35,233.0,-239.59999999999997,121.0,-490.90000000000003,-376.5,None,HR,2026-04-23
2026-01-21 01:00:00+00:00,239.0,0.0,34.125,236.275,146.0,0.0,93.35,608.875,239.0,-202.15,146.0,-515.525,-332.67499999999995,None,HR,2026-04-23
2026-01-21 02:00:00+00:00,252.0,0.0,7.825,215.55,146.0,0.0,93.2,655.2,252.0,-207.72500000000002,146.0,-562.0,-371.725,None,HR,2026-04-23
2026-01-21 03:00:00+00:00,211.0,0.0,5.375,254.7,221.0,0.0,123.075,718.975,211.0,-249.325,221.0,-595.9,-413.22499999999997,None,HR,2026-04-23
2026-01-21 04:00:00+00:00,89.0,0.0,0.0,112.0,200.0,0.0,185.6,840.6,89.0,-112.0,200.0,-655.0,-478.0,None,HR,2026-04-23
2026-01-21 05:00:00+00:00,160.0,208.0,8.775,68.0,400.0,0.0,198.32500000000002,863.2750000000001,-48.0,-59.225,400.0,-664.95,-372.17500000000007,None,HR,2026-04-23
2026-01-21 06:00:00+00:00,111.0,208.0,0.0,145.8,400.0,0.0,204.125,965.5,-97.0,-145.8,400.0,-761.375,-604.175,None,HR,2026-04-23
2026-01-21 07:00:00+00:00,150.0,188.0,0.0,296.4,400.0,0.0,137.0,882.525,-38.0,-296.4,400.0,-745.525,-679.925,None,HR,2026-04-23
2026-01-21 08:00:00+00:00,180.0,159.0,40.175,491.225,400.0,0.0,161.5,763.375,21.0,-451.05,400.0,-601.875,-631.925,None,HR,2026-04-23
2026-01-21 09:00:00+00:00,189.0,118.0,525.225,578.6,400.0,0.0,460.975,1326.3,71.0,-53.375,400.0,-865.3249999999999,-447.69999999999993,None,HR,2026-04-23
2026-01-21 10:00:00+00:00,258.0,50.0,882.4000000000001,640.0,232.0,0.0,539.675,1677.35,208.0,242.4000000000001,232.0,-1137.675,-455.27499999999986,None,HR,2026-04-23
2026-01-21 11:00:00+00:00,249.0,52.0,284.8,614.65,306.0,0.0,385.95000000000005,1255.425,197.0,-329.84999999999997,306.0,-869.4749999999999,-696.3249999999998,None,HR,2026-04-23
2026-01-21 12:00:00+00:00,309.0,50.0,320.625,575.25,400.0,0.0,337.3,1435.025,259.0,-254.625,400.0,-1097.7250000000001,-693.3500000000001,None,HR,2026-04-23
2026-01-21 13:00:00+00:00,129.0,50.0,87.475,439.225,400.0,0.0,121.125,1068.575,79.0,-351.75,400.0,-947.45,-820.2,None,HR,2026-04-23
2026-01-21 14:00:00+00:00,120.0,223.0,7.125,116.07499999999999,400.0,0.0,115.35,953.975,-103.0,-108.94999999999999,400.0,-838.625,-650.575,None,HR,2026-04-23
2026-01-21 15:00:00+00:00,149.0,195.0,0.0,50.675,400.0,0.0,114.775,1137.775,-46.0,-50.675,400.0,-1023.0000000000001,-719.6750000000002,None,HR,2026-04-23
2026-01-21 16:00:00+00:00,222.0,202.0,0.0,166.625,400.0,51.0,117.425,1157.325,20.0,-166.625,349.0,-1039.9,-837.5250000000001,None,HR,2026-04-23
2026-01-21 17:00:00+00:00,208.0,203.0,0.0,195.975,400.0,51.0,125.125,1110.35,5.0,-195.975,349.0,-985.2249999999999,-827.1999999999999,None,HR,2026-04-23
2026-01-21 18:00:00+00:00,206.0,193.0,0.0,231.5,400.0,51.0,133.8,1071.625,13.0,-231.5,349.0,-937.825,-807.325,None,HR,2026-04-23
2026-01-21 19:00:00+00:00,247.0,281.0,0.0,174.475,400.0,51.0,162.575,1046.9,-34.0,-174.475,349.0,-884.325,-743.8000000000001,None,HR,2026-04-23
2026-01-21 20:00:00+00:00,325.0,166.0,0.0,370.82500000000005,412.0,107.0,98.55,1141.225,159.0,-370.82500000000005,305.0,-1042.675,-949.5,None,HR,2026-04-23
2026-01-21 21:00:00+00:00,341.0,3.0,0.0,756.425,287.0,0.0,195.725,1159.35,338.0,-756.425,287.0,-963.6249999999999,-1095.0499999999997,None,HR,2026-04-23
2026-01-21 22:00:00+00:00,307.0,3.0,30.099999999999998,657.825,250.0,0.0,120.65,951.675,304.0,-627.725,250.0,-831.025,-904.75,None,HR,2026-04-23
2026-01-21 23:00:00+00:00,276.0,0.0,0.2,361.15,77.0,100.0,114.675,768.65,276.0,-360.95,-23.0,-653.975,-761.925,None,HR,2026-04-23
2026-01-22 00:00:00+00:00,238.0,0.0,4.375,270.4,51.0,0.0,136.625,701.2,238.0,-266.025,51.0,-564.575,-541.6,None,HR,2026-04-23
2026-01-22 01:00:00+00:00,205.0,0.0,0.675,213.6,38.0,0.0,88.975,637.625,205.0,-212.92499999999998,38.0,-548.65,-518.5749999999999,None,HR,2026-04-23
2026-01-22 02:00:00+00:00,206.0,0.0,11.925,199.375,38.0,0.0,88.325,631.475,206.0,-187.45,38.0,-543.15,-486.59999999999997,None,HR,2026-04-23
2026-01-22 03:00:00+00:00,225.0,0.0,10.15,129.04999999999998,27.0,0.0,175.3,775.525,225.0,-118.89999999999998,27.0,-600.2249999999999,-467.1249999999999,None,HR,2026-04-23
2026-01-22 04:00:00+00:00,206.0,30.0,42.574999999999996,197.475,31.0,55.0,91.0,774.825,176.0,-154.9,-24.0,-683.825,-686.725,None,HR,2026-04-23
2026-01-22 05:00:00+00:00,210.0,120.0,0.0,276.975,460.0,85.0,135.45,980.5,90.0,-276.975,375.0,-845.05,-657.025,None,HR,2026-04-23
2026-01-22 06:00:00+00:00,221.0,60.0,0.0,418.95,439.0,46.0,139.325,1184.625,161.0,-418.95,393.0,-1045.3,-910.25,None,HR,2026-04-23
2026-01-22 07:00:00+00:00,224.0,158.0,0.5,259.775,420.0,243.0,133.95,1148.275,66.0,-259.275,177.0,-1014.325,-1030.6,None,HR,2026-04-23
2026-01-22 08:00:00+00:00,217.0,102.0,0.0,471.9,415.0,15.0,143.35,1166.375,115.0,-471.9,400.0,-1023.025,-979.925,None,HR,2026-04-23
2026-01-22 09:00:00+00:00,349.0,0.0,0.0,427.45,411.0,43.0,126.0,1376.5,349.0,-427.45,368.0,-1250.5,-960.95,None,HR,2026-04-23
2026-01-22 10:00:00+00:00,251.0,6.0,39.55,299.325,400.0,179.0,123.0,1278.15,245.0,-259.775,221.0,-1155.15,-948.9250000000001,None,HR,2026-04-23
2026-01-22 11:00:00+00:00,254.0,13.0,0.0,360.875,409.0,18.0,124.325,1268.3000000000002,241.0,-360.875,391.0,-1143.9750000000001,-872.8500000000001,None,HR,2026-04-23
2026-01-22 12:00:00+00:00,404.0,45.0,0.0,365.0,405.0,13.0,115.45,1331.9,359.0,-365.0,392.0,-1216.45,-830.45,None,HR,2026-04-23
2026-01-22 13:00:00+00:00,361.0,53.0,4.05,201.025,410.0,17.0,112.0,1408.55,308.0,-196.975,393.0,-1296.55,-792.525,None,HR,2026-04-23
2026-01-22 14:00:00+00:00,266.0,175.0,5.475,129.275,426.0,26.0,108.15,1177.675,91.0,-123.80000000000001,400.0,-1069.5249999999999,-702.3249999999998,None,HR,2026-04-23
2026-01-22 15:00:00+00:00,154.0,190.0,33.575,136.675,415.0,15.0,129.575,1159.825,-36.0,-103.10000000000001,400.0,-1030.25,-769.35,None,HR,2026-04-23
2026-01-22 16:00:00+00:00,144.0,192.0,46.85,215.5,415.0,15.0,116.2,1204.0,-48.0,-168.65,400.0,-1087.8,-904.4499999999999,None,HR,2026-04-23
2026-01-22 17:00:00+00:00,153.0,189.0,50.975,211.4,415.0,15.0,112.3,1216.775,-36.0,-160.425,400.0,-1104.4750000000001,-900.9000000000001,None,HR,2026-04-23
2026-01-22 18:00:00+00:00,153.0,177.0,0.0,212.425,442.0,42.0,113.775,1192.575,-24.0,-212.425,400.0,-1078.8,-915.2249999999999,None,HR,2026-04-23
2026-01-22 19:00:00+00:00,211.0,64.0,0.0,318.875,417.0,38.0,112.225,1239.35,147.0,-318.875,379.0,-1127.125,-920.0,None,HR,2026-04-23
2026-01-22 20:00:00+00:00,291.0,42.0,24.4,507.025,418.0,268.0,319.425,1215.025,249.0,-482.625,150.0,-895.6000000000001,-979.2250000000001,None,HR,2026-04-23
2026-01-22 21:00:00+00:00,244.0,46.0,21.2,604.9,400.0,0.0,129.925,1083.175,198.0,-583.6999999999999,400.0,-953.25,-938.9499999999999,None,HR,2026-04-23
2026-01-22 22:00:00+00:00,189.0,9.0,31.65,721.275,396.0,0.0,100.2,1025.85,180.0,-689.625,396.0,-925.6499999999999,-1039.2749999999999,None,HR,2026-04-23
2026-01-22 23:00:00+00:00,214.0,0.0,1.175,473.65,400.0,0.0,93.925,930.45,214.0,-472.47499999999997,400.0,-836.5250000000001,-695.0,None,HR,2026-04-23
2026-01-23 00:00:00+00:00,252.0,0.0,0.0,415.15,292.0,0.0,82.975,783.1,252.0,-415.15,292.0,-700.125,-571.275,None,HR,2026-04-23
2026-01-23 01:00:00+00:00,245.0,0.0,0.0,322.95,233.0,0.0,129.15,777.775,245.0,-322.95,233.0,-648.625,-493.575,None,HR,2026-04-23
2026-01-23 02:00:00+00:00,239.0,0.0,0.0,266.675,196.0,0.0,102.725,761.4,239.0,-266.675,196.0,-658.675,-490.34999999999997,None,HR,2026-04-23
2026-01-23 03:00:00+00:00,238.0,0.0,0.0,293.15,137.0,0.0,92.05,717.75,238.0,-293.15,137.0,-625.7,-543.85,None,HR,2026-04-23
2026-01-23 04:00:00+00:00,83.0,36.0,0.0,133.15,220.0,100.0,117.27499999999999,794.8,47.0,-133.15,120.0,-677.525,-643.675,None,HR,2026-04-23
2026-01-23 05:00:00+00:00,28.0,109.0,0.375,101.125,400.0,0.0,121.75,950.0,-81.0,-100.75,400.0,-828.25,-610.0,None,HR,2026-04-23
2026-01-23 06:00:00+00:00,101.0,118.0,0.0,219.425,400.0,0.0,132.25,1087.525,-17.0,-219.425,400.0,-955.2750000000001,-791.7,None,HR,2026-04-23
2026-01-23 07:00:00+00:00,107.0,113.0,0.0,279.85,400.0,0.0,132.2,1112.25,-6.0,-279.85,400.0,-980.05,-865.9,None,HR,2026-04-23
