,NO_1_NO_2,NO_2_NO_1,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_SE_3,SE_3_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-22 10:00:00+00:00,0.0,2098.15,0.0,674.925,0.0,1398.75,72.375,0.0,-2098.15,-674.925,-1398.75,72.375,-4099.45,None,NO_1,2026-04-23
2026-01-22 11:00:00+00:00,0.0,2389.225,0.0,854.9,0.0,1121.425,189.425,0.0,-2389.225,-854.9,-1121.425,189.425,-4176.125,None,NO_1,2026-04-23
2026-01-22 12:00:00+00:00,0.0,2059.825,0.0,978.875,0.0,1343.6,186.675,0.0,-2059.825,-978.875,-1343.6,186.675,-4195.624999999999,None,NO_1,2026-04-23
2026-01-22 13:00:00+00:00,0.0,1792.375,0.0,554.675,0.0,1967.75,202.4,0.0,-1792.375,-554.675,-1967.75,202.4,-4112.400000000001,None,NO_1,2026-04-23
2026-01-22 14:00:00+00:00,0.0,1900.275,0.025,1.3,0.0,2841.075,710.15,0.0,-1900.275,-1.2750000000000001,-2841.075,710.15,-4032.475,None,NO_1,2026-04-23
2026-01-22 15:00:00+00:00,0.0,2293.25,0.0,1.75,0.0,2918.1,1193.075,0.0,-2293.25,-1.75,-2918.1,1193.075,-4020.0250000000005,None,NO_1,2026-04-23
2026-01-22 16:00:00+00:00,0.0,2207.025,0.0,0.4,0.0,2941.125,1222.325,0.0,-2207.025,-0.4,-2941.125,1222.325,-3926.2250000000004,None,NO_1,2026-04-23
2026-01-22 17:00:00+00:00,0.0,1931.35,0.0,0.0,0.0,3111.8,1126.125,0.0,-1931.35,0.0,-3111.8,1126.125,-3917.0249999999996,None,NO_1,2026-04-23
2026-01-22 18:00:00+00:00,0.0,1683.325,0.025,33.625,0.0,2993.475,787.325,0.0,-1683.325,-33.6,-2993.475,787.325,-3923.075,None,NO_1,2026-04-23
2026-01-22 19:00:00+00:00,0.0,1208.15,0.0,0.0,0.0,2828.4,264.575,0.0,-1208.15,0.0,-2828.4,264.575,-3771.9750000000004,None,NO_1,2026-04-23
2026-01-22 20:00:00+00:00,0.0,1039.225,0.0,380.975,0.0,2487.475,106.825,0.0,-1039.225,-380.975,-2487.475,106.825,-3800.85,None,NO_1,2026-04-23
2026-01-22 21:00:00+00:00,0.0,616.875,0.0,891.35,0.0,2249.125,47.675,0.0,-616.875,-891.35,-2249.125,47.675,-3709.6749999999997,None,NO_1,2026-04-23
2026-01-22 22:00:00+00:00,0.0,713.725,0.0,1246.6,0.0,1600.8,44.05,0.0,-713.725,-1246.6,-1600.8,44.05,-3517.075,None,NO_1,2026-04-23
2026-01-22 23:00:00+00:00,0.0,1120.125,0.0,1227.925,0.0,1071.125,35.375,0.0,-1120.125,-1227.925,-1071.125,35.375,-3383.8,None,NO_1,2026-04-23
2026-01-23 00:00:00+00:00,0.0,1262.9,0.0,1091.425,0.0,945.075,28.725,0.0,-1262.9,-1091.425,-945.075,28.725,-3270.6749999999997,None,NO_1,2026-04-23
2026-01-23 01:00:00+00:00,0.0,1464.675,0.0,1129.925,0.0,746.225,120.7,0.0,-1464.675,-1129.925,-746.225,120.7,-3220.125,None,NO_1,2026-04-23
2026-01-23 02:00:00+00:00,0.0,1219.7,0.0,1284.325,0.0,742.0,38.75,0.0,-1219.7,-1284.325,-742.0,38.75,-3207.275,None,NO_1,2026-04-23
2026-01-23 03:00:00+00:00,0.0,1095.875,0.0,1238.6,0.0,908.2,23.95,0.0,-1095.875,-1238.6,-908.2,23.95,-3218.7250000000004,None,NO_1,2026-04-23
2026-01-23 04:00:00+00:00,0.0,1307.325,0.0,1239.3,0.0,867.325,31.675,0.0,-1307.325,-1239.3,-867.325,31.675,-3382.2749999999996,None,NO_1,2026-04-23
2026-01-23 05:00:00+00:00,0.0,1465.275,0.0,429.875,0.0,1847.475,0.125,0.0,-1465.275,-429.875,-1847.475,0.125,-3742.5,None,NO_1,2026-04-23
2026-01-23 06:00:00+00:00,0.0,2056.5,0.0,0.6,0.0,2567.35,629.85,0.0,-2056.5,-0.6,-2567.35,629.85,-3994.6,None,NO_1,2026-04-23
2026-01-23 07:00:00+00:00,0.0,2237.175,0.0,72.1,0.0,2648.775,882.35,0.0,-2237.175,-72.1,-2648.775,882.35,-4075.7000000000003,None,NO_1,2026-04-23
2026-01-23 08:00:00+00:00,0.0,2455.45,0.0,86.975,0.0,2634.9,1034.1,0.0,-2455.45,-86.975,-2634.9,1034.1,-4143.225,None,NO_1,2026-04-23
2026-01-23 09:00:00+00:00,0.0,2648.8,0.0,10.275,0.0,2576.85,1121.4,0.0,-2648.8,-10.275,-2576.85,1121.4,-4114.525,None,NO_1,2026-04-23
2026-01-23 10:00:00+00:00,0.0,2448.75,0.0,0.0,0.0,2297.85,443.25,0.0,-2448.75,0.0,-2297.85,443.25,-4303.35,None,NO_1,2026-04-23
2026-01-23 11:00:00+00:00,0.0,2793.575,0.0,0.0,0.0,1934.475,371.325,0.0,-2793.575,0.0,-1934.475,371.325,-4356.724999999999,None,NO_1,2026-04-23
2026-01-23 12:00:00+00:00,0.0,2947.2,0.0,0.0,0.0,1798.375,398.675,0.0,-2947.2,0.0,-1798.375,398.675,-4346.9,None,NO_1,2026-04-23
2026-01-23 13:00:00+00:00,0.0,2569.075,0.0,0.0,0.0,2104.4,336.825,0.0,-2569.075,0.0,-2104.4,336.825,-4336.650000000001,None,NO_1,2026-04-23
2026-01-23 14:00:00+00:00,0.0,2580.125,0.325,11.4,0.0,2414.525,789.7,0.0,-2580.125,-11.075000000000001,-2414.525,789.7,-4216.025000000001,None,NO_1,2026-04-23
2026-01-23 15:00:00+00:00,0.0,2695.7,0.0,1.575,0.0,2738.925,1254.95,0.0,-2695.7,-1.575,-2738.925,1254.95,-4181.25,None,NO_1,2026-04-23
2026-01-23 16:00:00+00:00,0.0,1886.0,0.0,110.125,0.0,2846.5,688.35,0.0,-1886.0,-110.125,-2846.5,688.35,-4154.275,None,NO_1,2026-04-23
2026-01-23 17:00:00+00:00,0.0,2143.35,0.0,10.0,0.0,2965.375,1051.875,0.0,-2143.35,-10.0,-2965.375,1051.875,-4066.8500000000004,None,NO_1,2026-04-23
2026-01-23 18:00:00+00:00,0.0,1830.35,0.0,6.95,0.0,2908.275,747.35,0.0,-1830.35,-6.95,-2908.275,747.35,-3998.225,None,NO_1,2026-04-23
2026-01-23 19:00:00+00:00,0.0,1645.625,0.0,56.475,0.0,2431.575,177.95,0.0,-1645.625,-56.475,-2431.575,177.95,-3955.7249999999995,None,NO_1,2026-04-23
2026-01-23 20:00:00+00:00,0.0,1639.275,0.0,307.3,0.0,2059.625,33.8,0.0,-1639.275,-307.3,-2059.625,33.8,-3972.3999999999996,None,NO_1,2026-04-23
2026-01-23 21:00:00+00:00,0.0,1273.25,0.0,514.225,0.0,1988.45,0.475,0.05,-1273.25,-514.225,-1988.45,0.425,-3775.5,None,NO_1,2026-04-23
2026-01-23 22:00:00+00:00,0.0,1523.45,0.0,846.45,0.0,1261.1,5.225,0.0,-1523.45,-846.45,-1261.1,5.225,-3625.775,None,NO_1,2026-04-23
2026-01-23 23:00:00+00:00,0.0,2013.35,0.0,205.35,0.0,1421.3,65.75,0.0,-2013.35,-205.35,-1421.3,65.75,-3574.25,None,NO_1,2026-04-23
2026-01-24 00:00:00+00:00,0.0,2755.9,0.0,0.0,0.0,1182.2,435.675,0.0,-2755.9,0.0,-1182.2,435.675,-3502.425,None,NO_1,2026-04-23
2026-01-24 01:00:00+00:00,0.0,2429.45,0.075,217.825,0.0,1195.5,407.025,0.0,-2429.45,-217.75,-1195.5,407.025,-3435.6749999999997,None,NO_1,2026-04-23
2026-01-24 02:00:00+00:00,0.0,2033.625,0.0,495.075,0.0,1066.675,233.225,0.0,-2033.625,-495.075,-1066.675,233.225,-3362.15,None,NO_1,2026-04-23
2026-01-24 03:00:00+00:00,0.0,2476.95,0.0,197.975,0.0,1036.6,277.5,0.0,-2476.95,-197.975,-1036.6,277.5,-3434.0249999999996,None,NO_1,2026-04-23
2026-01-24 04:00:00+00:00,0.0,2153.8,0.0,292.85,0.0,1172.8,164.3,0.0,-2153.8,-292.85,-1172.8,164.3,-3455.1499999999996,None,NO_1,2026-04-23
2026-01-24 05:00:00+00:00,0.0,2496.175,0.1,0.0,0.0,1657.85,537.425,0.0,-2496.175,0.1,-1657.85,537.425,-3616.5,None,NO_1,2026-04-23
2026-01-24 06:00:00+00:00,0.0,2098.625,0.0,34.4,0.0,2101.175,499.9,0.0,-2098.625,-34.4,-2101.175,499.9,-3734.3000000000006,None,NO_1,2026-04-23
2026-01-24 07:00:00+00:00,0.0,2252.375,0.0,0.0,0.0,2914.425,1380.425,0.0,-2252.375,0.0,-2914.425,1380.425,-3786.375,None,NO_1,2026-04-23
2026-01-24 08:00:00+00:00,0.0,2250.125,0.0,0.0,0.0,2900.7,1365.375,0.0,-2250.125,0.0,-2900.7,1365.375,-3785.45,None,NO_1,2026-04-23
2026-01-24 09:00:00+00:00,0.0,2693.9,9.15,0.0,0.0,2885.15,1652.3,0.0,-2693.9,9.15,-2885.15,1652.3,-3917.5999999999995,None,NO_1,2026-04-23
2026-01-24 10:00:00+00:00,0.0,2985.95,0.0,0.0,0.0,2629.4,1569.8,0.0,-2985.95,0.0,-2629.4,1569.8,-4045.55,None,NO_1,2026-04-23
2026-01-24 11:00:00+00:00,0.0,3021.95,2.225,0.0,0.0,2440.125,1408.75,0.0,-3021.95,2.225,-2440.125,1408.75,-4051.1000000000004,None,NO_1,2026-04-23
2026-01-24 12:00:00+00:00,0.0,2904.775,0.0,0.0,0.0,2278.175,1065.175,0.0,-2904.775,0.0,-2278.175,1065.175,-4117.775000000001,None,NO_1,2026-04-23
2026-01-24 13:00:00+00:00,0.0,3076.6,1.1,0.0,0.0,2378.2,1415.975,0.0,-3076.6,1.1,-2378.2,1415.975,-4037.725,None,NO_1,2026-04-23
2026-01-24 14:00:00+00:00,0.0,2857.25,0.0,0.025,0.0,2717.85,1698.95,0.0,-2857.25,-0.025,-2717.85,1698.95,-3876.175,None,NO_1,2026-04-23
2026-01-24 15:00:00+00:00,0.0,2800.825,0.0,0.0,0.0,2805.35,1660.2,0.0,-2800.825,0.0,-2805.35,1660.2,-3945.9749999999995,None,NO_1,2026-04-23
2026-01-24 16:00:00+00:00,0.0,2656.85,9.125,0.0,0.0,2872.225,1576.975,0.0,-2656.85,9.125,-2872.225,1576.975,-3942.975,None,NO_1,2026-04-23
2026-01-24 17:00:00+00:00,0.0,2475.825,14.75,0.0,0.0,2927.7,1528.3,0.0,-2475.825,14.75,-2927.7,1528.3,-3860.4749999999995,None,NO_1,2026-04-23
2026-01-24 18:00:00+00:00,0.0,1972.275,0.0,0.0,0.0,3196.275,1091.625,0.0,-1972.275,0.0,-3196.275,1091.625,-4076.925,None,NO_1,2026-04-23
2026-01-24 19:00:00+00:00,0.0,1928.325,0.0,0.0,0.0,2929.375,1031.9,0.0,-1928.325,0.0,-2929.375,1031.9,-3825.7999999999997,None,NO_1,2026-04-23
2026-01-24 20:00:00+00:00,0.0,1753.775,0.0,0.9,0.0,2583.85,472.55,0.0,-1753.775,-0.9,-2583.85,472.55,-3865.9749999999995,None,NO_1,2026-04-23
2026-01-24 21:00:00+00:00,0.0,1592.0,0.025,0.8,0.0,2570.925,468.725,0.0,-1592.0,-0.775,-2570.925,468.725,-3694.975000000001,None,NO_1,2026-04-23
2026-01-24 22:00:00+00:00,0.0,1777.5,19.25,0.0,0.0,2261.65,315.15,0.0,-1777.5,19.25,-2261.65,315.15,-3704.75,None,NO_1,2026-04-23
2026-01-24 23:00:00+00:00,0.0,2012.0,0.0,0.0,0.0,1880.1,321.6,0.0,-2012.0,0.0,-1880.1,321.6,-3570.5,None,NO_1,2026-04-23
2026-01-25 00:00:00+00:00,0.0,1507.85,0.0,275.5,0.0,1711.175,16.975,0.025,-1507.85,-275.5,-1711.175,16.950000000000003,-3477.575,None,NO_1,2026-04-23
2026-01-25 01:00:00+00:00,0.0,1297.2,0.0,502.975,0.0,1691.675,28.925,0.0,-1297.2,-502.975,-1691.675,28.925,-3462.925,None,NO_1,2026-04-23
2026-01-25 02:00:00+00:00,0.0,1417.1,0.0,704.2,0.0,1431.325,130.525,0.0,-1417.1,-704.2,-1431.325,130.525,-3422.1,None,NO_1,2026-04-23
2026-01-25 03:00:00+00:00,0.0,1627.9,0.0,590.75,0.0,1334.65,124.575,0.0,-1627.9,-590.75,-1334.65,124.575,-3428.7250000000004,None,NO_1,2026-04-23
2026-01-25 04:00:00+00:00,0.0,1584.15,0.0,514.125,0.0,1531.1,140.025,0.0,-1584.15,-514.125,-1531.1,140.025,-3489.35,None,NO_1,2026-04-23
2026-01-25 05:00:00+00:00,0.0,2322.7,0.05,0.125,0.0,1597.2,323.0,0.0,-2322.7,-0.075,-1597.2,323.0,-3596.9749999999995,None,NO_1,2026-04-23
2026-01-25 06:00:00+00:00,0.0,2219.925,0.025,2.075,0.0,1933.15,499.65,0.0,-2219.925,-2.0500000000000003,-1933.15,499.65,-3655.475,None,NO_1,2026-04-23
2026-01-25 07:00:00+00:00,0.0,2186.725,0.0,13.3,0.0,2056.675,443.05,0.0,-2186.725,-13.3,-2056.675,443.05,-3813.6500000000005,None,NO_1,2026-04-23
2026-01-25 08:00:00+00:00,0.0,2192.075,0.0,0.0,0.0,2185.7,568.6,0.0,-2192.075,0.0,-2185.7,568.6,-3809.1749999999997,None,NO_1,2026-04-23
2026-01-25 09:00:00+00:00,0.0,2259.35,1.8,0.0,0.0,2283.775,563.225,0.0,-2259.35,1.8,-2283.775,563.225,-3978.1,None,NO_1,2026-04-23
2026-01-25 10:00:00+00:00,0.0,2667.0,7.225,0.0,0.0,2338.2,954.475,0.0,-2667.0,7.225,-2338.2,954.475,-4043.5000000000005,None,NO_1,2026-04-23
2026-01-25 11:00:00+00:00,0.0,2901.95,0.0,0.0,0.0,2293.675,1190.725,0.0,-2901.95,0.0,-2293.675,1190.725,-4004.9,None,NO_1,2026-04-23
2026-01-25 12:00:00+00:00,0.0,2936.275,1.05,0.0,0.0,2345.675,1202.0,0.0,-2936.275,1.05,-2345.675,1202.0,-4078.8999999999996,None,NO_1,2026-04-23
2026-01-25 13:00:00+00:00,0.0,2879.475,1.625,0.0,0.0,2261.425,1036.875,0.0,-2879.475,1.625,-2261.425,1036.875,-4102.4,None,NO_1,2026-04-23
2026-01-25 14:00:00+00:00,0.0,2996.05,0.0,0.0,0.0,2121.975,997.3,0.0,-2996.05,0.0,-2121.975,997.3,-4120.724999999999,None,NO_1,2026-04-23
2026-01-25 15:00:00+00:00,0.0,2951.175,0.0,0.0,0.0,2163.275,941.55,0.0,-2951.175,0.0,-2163.275,941.55,-4172.900000000001,None,NO_1,2026-04-23
2026-01-25 16:00:00+00:00,0.0,2894.65,0.0,0.0,0.0,2355.55,1248.075,0.0,-2894.65,0.0,-2355.55,1248.075,-4002.125000000001,None,NO_1,2026-04-23
2026-01-25 17:00:00+00:00,0.0,2811.95,0.0,0.0,0.0,2442.2,1276.3,0.0,-2811.95,0.0,-2442.2,1276.3,-3977.8499999999995,None,NO_1,2026-04-23
2026-01-25 18:00:00+00:00,0.0,2221.825,0.225,1.6,0.0,2918.45,1147.25,0.0,-2221.825,-1.375,-2918.45,1147.25,-3994.3999999999996,None,NO_1,2026-04-23
2026-01-25 19:00:00+00:00,0.0,2155.675,0.0,0.325,0.0,2830.1,870.225,0.0,-2155.675,-0.325,-2830.1,870.225,-4115.875,None,NO_1,2026-04-23
2026-01-25 20:00:00+00:00,0.0,1990.0,2.45,0.0,0.0,2455.825,315.7,66.6,-1990.0,2.45,-2455.825,249.1,-4194.275,None,NO_1,2026-04-23
2026-01-25 21:00:00+00:00,0.0,2124.225,0.0,7.0,0.0,2581.15,585.4,0.0,-2124.225,-7.0,-2581.15,585.4,-4126.975,None,NO_1,2026-04-23
2026-01-25 22:00:00+00:00,0.0,2390.3,2.975,0.35,0.0,2073.875,405.7,0.0,-2390.3,2.625,-2073.875,405.7,-4055.8500000000004,None,NO_1,2026-04-23
2026-01-25 23:00:00+00:00,0.0,2201.85,0.0,30.9,0.0,1953.325,320.875,0.0,-2201.85,-30.9,-1953.325,320.875,-3865.2,None,NO_1,2026-04-23
2026-01-26 00:00:00+00:00,0.0,2142.05,0.0,38.8,0.0,1787.675,202.85,0.0,-2142.05,-38.8,-1787.675,202.85,-3765.6750000000006,None,NO_1,2026-04-23
2026-01-26 01:00:00+00:00,0.0,1887.35,0.0,247.55,0.0,1704.525,27.825,0.0,-1887.35,-247.55,-1704.525,27.825,-3811.6000000000004,None,NO_1,2026-04-23
2026-01-26 02:00:00+00:00,0.0,1731.325,0.0,494.3,0.0,1619.825,0.0,0.0,-1731.325,-494.3,-1619.825,0.0,-3845.45,None,NO_1,2026-04-23
2026-01-26 03:00:00+00:00,0.0,2019.375,0.0,339.975,0.0,1547.875,0.0,0.0,-2019.375,-339.975,-1547.875,0.0,-3907.225,None,NO_1,2026-04-23
2026-01-26 04:00:00+00:00,0.0,2165.125,0.0,603.625,0.0,1363.45,91.875,38.7,-2165.125,-603.625,-1363.45,53.175,-4079.0249999999996,None,NO_1,2026-04-23
2026-01-26 05:00:00+00:00,0.0,2669.425,5.925,0.0,0.0,2238.75,380.125,0.0,-2669.425,5.925,-2238.75,380.125,-4522.125,None,NO_1,2026-04-23
2026-01-26 06:00:00+00:00,0.0,2198.425,0.0,75.4,0.0,2447.4,93.825,0.0,-2198.425,-75.4,-2447.4,93.825,-4627.400000000001,None,NO_1,2026-04-23
2026-01-26 07:00:00+00:00,0.0,2399.6,0.0,0.0,0.0,2513.275,162.05,0.0,-2399.6,0.0,-2513.275,162.05,-4750.825,None,NO_1,2026-04-23
2026-01-26 08:00:00+00:00,0.0,2086.225,0.0,233.55,0.0,2504.1,74.725,0.0,-2086.225,-233.55,-2504.1,74.725,-4749.15,None,NO_1,2026-04-23
2026-01-26 09:00:00+00:00,0.0,1706.575,0.0,592.4,0.0,2468.4,66.1,0.0,-1706.575,-592.4,-2468.4,66.1,-4701.275,None,NO_1,2026-04-23
2026-01-26 10:00:00+00:00,0.0,2159.0,0.0,196.175,0.0,2443.675,91.05,0.0,-2159.0,-196.175,-2443.675,91.05,-4707.8,None,NO_1,2026-04-23
2026-01-26 11:00:00+00:00,0.0,2462.025,8.725,2.8,0.0,2491.7,315.375,0.0,-2462.025,5.925,-2491.7,315.375,-4632.424999999999,None,NO_1,2026-04-23
2026-01-26 12:00:00+00:00,0.0,2331.675,0.0,0.15,0.0,2506.225,333.875,0.0,-2331.675,-0.15,-2506.225,333.875,-4504.175,None,NO_1,2026-04-23
2026-01-26 13:00:00+00:00,0.0,2939.375,8.425,0.0,0.0,2627.425,1102.725,0.0,-2939.375,8.425,-2627.425,1102.725,-4455.65,None,NO_1,2026-04-23
2026-01-26 14:00:00+00:00,0.0,2957.625,2.225,0.0,0.0,2683.475,1181.1,0.0,-2957.625,2.225,-2683.475,1181.1,-4457.775,None,NO_1,2026-04-23
2026-01-26 15:00:00+00:00,0.0,2980.95,0.0,0.0,0.0,2662.975,1029.975,0.0,-2980.95,0.0,-2662.975,1029.975,-4613.949999999999,None,NO_1,2026-04-23
2026-01-26 16:00:00+00:00,0.0,2994.05,0.425,0.0,0.0,2653.275,960.125,0.0,-2994.05,0.425,-2653.275,960.125,-4686.775,None,NO_1,2026-04-23
2026-01-26 17:00:00+00:00,0.0,2997.1,1.55,0.0,0.0,2611.65,917.425,0.0,-2997.1,1.55,-2611.65,917.425,-4689.775,None,NO_1,2026-04-23
2026-01-26 18:00:00+00:00,0.0,3010.35,6.3,0.0,0.0,2543.15,893.225,0.0,-3010.35,6.3,-2543.15,893.225,-4653.974999999999,None,NO_1,2026-04-23
2026-01-26 19:00:00+00:00,0.0,2780.425,3.8,0.0,0.0,2626.975,843.225,0.0,-2780.425,3.8,-2626.975,843.225,-4560.375,None,NO_1,2026-04-23
2026-01-26 20:00:00+00:00,0.0,2930.2,0.0,0.0,0.0,2574.575,971.9,0.0,-2930.2,0.0,-2574.575,971.9,-4532.875,None,NO_1,2026-04-23
2026-01-26 21:00:00+00:00,0.0,2916.55,1.575,0.0,0.0,2654.325,1284.825,0.0,-2916.55,1.575,-2654.325,1284.825,-4284.475,None,NO_1,2026-04-23
2026-01-26 22:00:00+00:00,0.0,2809.925,7.275,0.0,0.0,2506.2,955.575,0.0,-2809.925,7.275,-2506.2,955.575,-4353.275000000001,None,NO_1,2026-04-23
2026-01-26 23:00:00+00:00,0.0,2576.025,0.0,7.25,0.0,2829.85,1409.2,0.0,-2576.025,-7.25,-2829.85,1409.2,-4003.925,None,NO_1,2026-04-23
2026-01-27 00:00:00+00:00,0.0,2364.975,0.0,10.4,0.0,2646.925,1111.35,0.0,-2364.975,-10.4,-2646.925,1111.35,-3910.9500000000003,None,NO_1,2026-04-23
2026-01-27 01:00:00+00:00,0.0,2943.6,0.05,2.9,0.0,2129.475,1244.675,0.0,-2943.6,-2.85,-2129.475,1244.675,-3831.249999999999,None,NO_1,2026-04-23
2026-01-27 02:00:00+00:00,0.0,3139.375,1.075,0.0,0.0,1865.3,1194.275,0.0,-3139.375,1.075,-1865.3,1194.275,-3809.3250000000003,None,NO_1,2026-04-23
2026-01-27 03:00:00+00:00,0.0,3201.525,0.8,0.0,0.0,1805.825,1156.525,0.0,-3201.525,0.8,-1805.825,1156.525,-3850.025,None,NO_1,2026-04-23
2026-01-27 04:00:00+00:00,0.0,3098.725,7.75,0.0,0.0,2139.625,1272.675,0.0,-3098.725,7.75,-2139.625,1272.675,-3957.925,None,NO_1,2026-04-23
2026-01-27 05:00:00+00:00,0.0,2957.6,3.7,0.0,0.0,2705.875,1597.55,0.0,-2957.6,3.7,-2705.875,1597.55,-4062.2249999999995,None,NO_1,2026-04-23
2026-01-27 06:00:00+00:00,0.0,2962.0,0.0,0.0,0.0,2708.525,1363.975,0.0,-2962.0,0.0,-2708.525,1363.975,-4306.549999999999,None,NO_1,2026-04-23
2026-01-27 07:00:00+00:00,0.0,2993.575,0.75,0.0,0.0,2651.0,1146.4,0.0,-2993.575,0.75,-2651.0,1146.4,-4497.424999999999,None,NO_1,2026-04-23
2026-01-27 08:00:00+00:00,0.0,3017.55,1.575,0.0,0.0,2544.3,1007.325,0.0,-3017.55,1.575,-2544.3,1007.325,-4552.950000000001,None,NO_1,2026-04-23
2026-01-27 09:00:00+00:00,0.0,3038.45,0.0,0.0,0.0,2586.825,1024.1,0.0,-3038.45,0.0,-2586.825,1024.1,-4601.174999999999,None,NO_1,2026-04-23
2026-01-27 10:00:00+00:00,0.0,3045.55,0.0,0.0,0.0,2676.525,1198.7,0.0,-3045.55,0.0,-2676.525,1198.7,-4523.375000000001,None,NO_1,2026-04-23
2026-01-27 11:00:00+00:00,0.0,3018.65,0.0,0.0,0.0,2733.85,1311.15,0.0,-3018.65,0.0,-2733.85,1311.15,-4441.35,None,NO_1,2026-04-23
2026-01-27 12:00:00+00:00,0.0,3016.275,0.0,0.0,0.0,2760.8,1391.825,0.0,-3016.275,0.0,-2760.8,1391.825,-4385.250000000001,None,NO_1,2026-04-23
2026-01-27 13:00:00+00:00,0.0,2937.925,0.0,0.0,0.0,2822.375,1385.1,0.0,-2937.925,0.0,-2822.375,1385.1,-4375.200000000001,None,NO_1,2026-04-23
2026-01-27 14:00:00+00:00,0.0,2963.5,0.0,0.0,0.0,2739.45,1286.95,0.0,-2963.5,0.0,-2739.45,1286.95,-4416.0,None,NO_1,2026-04-23
2026-01-27 15:00:00+00:00,0.0,2966.1,0.0,0.0,0.0,2695.875,1106.425,0.0,-2966.1,0.0,-2695.875,1106.425,-4555.55,None,NO_1,2026-04-23
2026-01-27 16:00:00+00:00,0.0,2744.125,0.0,0.0,0.0,2867.125,993.2,0.0,-2744.125,0.0,-2867.125,993.2,-4618.05,None,NO_1,2026-04-23
2026-01-27 17:00:00+00:00,0.0,2555.4,0.0,0.0,0.0,3057.6,1009.925,0.0,-2555.4,0.0,-3057.6,1009.925,-4603.075,None,NO_1,2026-04-23
2026-01-27 18:00:00+00:00,0.0,2534.15,0.0,0.0,0.0,3067.475,886.425,0.0,-2534.15,0.0,-3067.475,886.425,-4715.2,None,NO_1,2026-04-23
2026-01-27 19:00:00+00:00,0.0,2618.375,0.0,0.0,0.0,3186.425,1128.75,0.0,-2618.375,0.0,-3186.425,1128.75,-4676.05,None,NO_1,2026-04-23
2026-01-27 20:00:00+00:00,0.0,2385.7,0.4,0.0,0.0,3215.4,966.175,0.0,-2385.7,0.4,-3215.4,966.175,-4634.525,None,NO_1,2026-04-23
2026-01-27 21:00:00+00:00,0.0,2287.925,5.875,0.0,0.0,3059.875,915.275,0.0,-2287.925,5.875,-3059.875,915.275,-4426.650000000001,None,NO_1,2026-04-23
2026-01-27 22:00:00+00:00,0.0,2894.2,5.625,0.0,0.0,2768.475,1183.05,0.0,-2894.2,5.625,-2768.475,1183.05,-4473.999999999999,None,NO_1,2026-04-23
2026-01-27 23:00:00+00:00,0.0,3066.15,1.475,2.625,0.0,2288.325,1210.8,0.0,-3066.15,-1.15,-2288.325,1210.8,-4144.825,None,NO_1,2026-04-23
2026-01-28 00:00:00+00:00,0.0,3129.4,5.675,0.7,0.0,2177.95,1295.875,0.0,-3129.4,4.975,-2177.95,1295.875,-4006.5,None,NO_1,2026-04-23
2026-01-28 01:00:00+00:00,0.0,2994.3,0.0,23.75,0.0,2200.6,1288.975,0.0,-2994.3,-23.75,-2200.6,1288.975,-3929.6749999999997,None,NO_1,2026-04-23
2026-01-28 02:00:00+00:00,0.0,3007.075,0.0,62.05,0.0,1901.425,1096.1,0.0,-3007.075,-62.05,-1901.425,1096.1,-3874.4500000000003,None,NO_1,2026-04-23
2026-01-28 03:00:00+00:00,0.0,2247.175,0.0,51.075,0.0,2163.3,567.075,0.0,-2247.175,-51.075,-2163.3,567.075,-3894.4750000000004,None,NO_1,2026-04-23
2026-01-28 04:00:00+00:00,0.0,2249.1,0.0,53.7,0.0,2389.3,674.05,0.0,-2249.1,-53.7,-2389.3,674.05,-4018.05,None,NO_1,2026-04-23
2026-01-28 05:00:00+00:00,0.0,2741.575,0.0,19.25,0.0,2965.25,1183.65,0.0,-2741.575,-19.25,-2965.25,1183.65,-4542.424999999999,None,NO_1,2026-04-23
2026-01-28 06:00:00+00:00,0.0,2976.65,0.0,0.0,0.0,3213.0,1600.25,0.0,-2976.65,0.0,-3213.0,1600.25,-4589.4,None,NO_1,2026-04-23
2026-01-28 07:00:00+00:00,0.0,3061.9,1.125,0.0,0.0,3048.175,1343.375,0.0,-3061.9,1.125,-3048.175,1343.375,-4765.575000000001,None,NO_1,2026-04-23
2026-01-28 08:00:00+00:00,0.0,3068.9,0.0,0.0,0.0,2928.85,1179.625,0.0,-3068.9,0.0,-2928.85,1179.625,-4818.125,None,NO_1,2026-04-23
2026-01-28 09:00:00+00:00,0.0,3064.425,0.0,0.0,0.0,2806.375,1013.925,0.0,-3064.425,0.0,-2806.375,1013.925,-4856.875,None,NO_1,2026-04-23
2026-01-28 10:00:00+00:00,0.0,3001.025,0.0,0.0,0.0,2839.275,1027.125,0.0,-3001.025,0.0,-2839.275,1027.125,-4813.175,None,NO_1,2026-04-23
2026-01-28 11:00:00+00:00,0.0,3002.225,0.0,0.0,0.0,2873.3,1135.85,0.0,-3002.225,0.0,-2873.3,1135.85,-4739.674999999999,None,NO_1,2026-04-23
2026-01-28 12:00:00+00:00,0.0,2955.2,0.0,0.0,0.0,2977.825,1231.175,0.0,-2955.2,0.0,-2977.825,1231.175,-4701.849999999999,None,NO_1,2026-04-23
